,STATE,DISTRICT,BLOCK_NAME,LAT,LON,YEAR_OBS,Season,Depth,Depth_Trend,Depth_SMA,Depth_EWMA,Depth_DES,Depth_TES,Depth_ARIMA
2,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2002,MONSOON,12.306363636363635,11.747350694444444,11.105166666666667,11.335742633227978,11.362948655189081,9.85341462786052,10.818804766316653
3,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2002,POMKH,13.633333333333333,12.04903125,11.44538888888889,11.593001135492345,11.373961881803586,11.37143246148227,11.42842684707912
0,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2003,POMRB,14.183333333333332,11.76048611111111,12.0493125,12.084300681295408,11.458289891860835,12.000717156997487,11.228369544032915
1,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2003,PREMON,13.456666666666667,11.403055555555556,12.048750000000002,12.008080408777245,11.453014230425987,12.68369442339,12.613727799576655
2,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2003,MONSOON,12.306363636363635,11.080121527777774,11.472222222222225,10.882848245266345,11.210090891972316,10.479011288877967,10.961892304139885
3,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2003,POMKH,13.633333333333333,10.840385416666667,11.333888888888891,11.099931169382028,11.18634977854584,11.194634481848347,10.609865859967721
0,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2004,POMRB,14.183333333333332,10.927791666666666,10.826354166666668,10.976403146073661,11.108811740404198,11.720863220458089,11.130290623176188
1,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2004,PREMON,13.456666666666667,10.93283333333333,10.854416666666665,11.388241887644195,11.145611070295708,11.924795720270932,11.573437633877607
2,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2004,MONSOON,12.306363636363635,10.912138888888887,11.001166666666665,10.745745132586515,10.982780795831015,9.958541892130278,10.570401533656199
3,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2004,POMKH,13.633333333333333,10.851840277777775,10.864499999999998,10.799002635107463,10.931727099467112,10.977274254808767,10.761135844965887
0,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2005,POMRB,14.183333333333332,10.635059027777775,10.959777777777774,10.948290469953367,10.91125626486138,11.41337336835769,10.728140278974498
1,HR,Panchkula,Barwala,30.620833333333334,76.98518518333334,2005,PREMON,13.456666666666667,10.418437499999998,10.743902777777775,11.025974281972019,10.890047175104401,11.805772715951814,11.614412318084689
