Date,Season,Kohima,Mokokchung,Dimapur,Wokha,Mon,Kohima_Trend,Kohima_SMA,Kohima_EWMA,Kohima_DES,Kohima_TES,Kohima_ARIMA,Mokokchung_Trend,Mokokchung_SMA,Mokokchung_EWMA,Mokokchung_DES,Mokokchung_TES,Mokokchung_ARIMA,Dimapur_Trend,Dimapur_SMA,Dimapur_EWMA,Dimapur_DES,Dimapur_TES,Dimapur_ARIMA,Wokha_Trend,Wokha_SMA,Wokha_EWMA,Wokha_DES,Wokha_TES,Wokha_ARIMA,Mon_Trend,Mon_SMA,Mon_EWMA,Mon_DES,Mon_TES,Mon_ARIMA
2007-11-30,POMKH,3.645,2.68,4.997142857142856,3.5050000000000003,2.78,4.6161666666666665,4.616166666666667,4.119221828353907,4.128541167755231,3.511018125211594,3.2526886897299088,2.3125,2.312500000000001,2.224692147226958,2.253623164041672,2.650637778933251,2.6646212033207712,5.886309523809524,5.914747023809523,5.461524618659181,5.980358415066319,5.116128097108008,5.17762749966213,3.7132291666666664,3.7132291666666712,3.4386687009145915,3.724535865866164,3.5668997941248963,3.5163459648458195,2.1525,2.1525,2.120782862196145,2.092852323758937,2.6558158002758594,2.717599181366783
2008-02-29,POMRB,6.185,2.97,6.4300000000000015,4.72375,2.89,4.6161666666666665,4.616166666666667,4.945533097012344,4.7060217148151,6.165519925226785,6.077909228392594,2.4475000000000002,2.312500000000001,2.522815288336175,2.53813097496925,2.9336691005219064,2.9529570797995115,5.863787202380952,5.886309523809523,5.84891477119551,6.130186595444142,6.6808565994935245,6.546631864106663,3.640520833333333,3.7132291666666717,3.9527012205487546,3.9631420784587,4.789397621138449,4.582201864697406,2.285,2.1525,2.428469717317687,2.269935403250496,2.82921978608252,2.7191520850372406
2008-05-31,PREMON,4.924666666666666,2.82,7.396666666666666,4.1724999999999985,2.47,4.574291666666667,4.616166666666667,4.937186524874073,4.816042592285415,4.8913613457201,4.839398056603189,2.5825,2.312500000000001,2.641689173001705,2.718666039298698,2.7911304763245877,2.80381783334499,5.8383184523809515,5.886309523809523,6.4680155293839725,6.547088530704927,7.15280399002903,7.837237206532163,3.5678125,3.7132291666666717,4.040620732329252,4.084778127719363,3.9804436970931443,4.102627271237058,2.4175,2.1525,2.4450818303906123,2.3305959677672456,2.4122168978938263,2.493054779343126
2008-08-31,MONSOON,3.71,1.86,4.541249999999999,1.87,1.53,4.745958333333333,4.616166666666667,4.446311914924443,4.502073428382122,3.70656419187582,3.645762851630804,2.5968750000000003,2.582500000000001,2.329013503801023,2.4530003089586008,0.8274685667511634,0.9012438796284963,5.863809523809524,5.841264880952379,5.697309317630383,6.087269888623801,4.912374621599053,4.603432500642478,3.6135937499999997,3.5678125000000054,3.1723724393975514,3.7662597207377257,2.4762935787853015,2.5988796957901448,2.5056249999999998,2.4174999999999995,2.0790490982343677,2.1462068456387766,0.5520164723493117,0.915295725402083
2008-11-30,POMKH,3.31,2.68,4.973571428571429,3.5050000000000003,2.78,4.9595,4.532416666666667,3.991787148954666,4.090755995238371,3.610579328321072,3.581888300321909,2.61125,2.582500000000001,2.469408102280614,2.5537004561742838,2.728431174262507,2.6646212033207712,5.8922470238095235,5.835372023809523,5.407814162006801,5.777404195922881,5.08696568624833,4.974228416929369,3.659375,3.5678125000000054,3.305423463638531,3.7496116887657203,3.5005217773424175,3.5082522882952523,2.59375,2.4174999999999995,2.35942945894062,2.2925510663830706,2.9156655644358573,2.8568660114110047
2009-02-28,POMRB,7.893333333333333,3.085,6.6575,5.09,3.595,5.2154375,4.959500000000001,5.552405622706132,5.292888540005996,6.151136435849043,6.077909228392594,2.54375,2.6112500000000005,2.715644861368368,2.809869741222193,3.0161431174797846,2.9529570797995115,5.855528273809523,5.892247023809523,5.907688497204081,5.982598492318094,6.577430609154719,6.445507226433445,3.6593750000000003,3.659375000000005,4.019254078183119,4.022952045607335,4.72263196549769,4.57790495859718,2.5275000000000003,2.5937499999999996,2.8536576753643725,2.646288146737132,3.031951506453343,2.9479827203511344
2009-05-31,PREMON,4.924666666666666,2.82,7.396666666666666,4.1724999999999985,2.47,5.555124999999999,4.959500000000001,5.301310040290346,5.375555475599016,4.982657007281832,4.839398056603189,2.47625,2.6112500000000005,2.7573869168210203,2.9054781908138736,2.872029873057998,2.80381783334499,5.815863095238095,5.892247023809523,6.503279764989115,6.394567256687789,7.342811525592227,7.193669085527607,3.6593749999999994,3.659375000000005,4.080552446909871,4.113402443236663,4.11267464997772,4.103663573262523,2.46125,2.5937499999999996,2.7001946052186234,2.68208430745625,2.728838636202861,2.563894061140613
2009-08-31,MONSOON,5.7575,1.32,4.2475,1.87,1.0,5.638875,5.471375000000001,5.483786024174208,5.693190046902032,3.7733159041650297,3.645762851630804,2.4762500000000003,2.4762500000000007,2.1824321500926125,2.3486367544146223,1.7520717286946428,1.5978870599060806,5.852291666666666,5.818809523809523,5.600967858993469,5.8574745667545605,4.7548191366475745,4.6255642162785175,3.659375,3.659375000000005,3.1963314681459227,3.769314198925119,2.0548418977242475,2.2188876913352087,2.4612499999999997,2.4612499999999997,2.020116763131174,2.3264955914634387,1.428408316823338,1.2405511523469857
2009-11-30,POMKH,3.98,2.68,4.95,3.5050000000000003,2.78,5.6388750000000005,5.638875000000001,4.882271614504525,5.336628315538528,3.5508981179066565,3.2526886897299088,2.5134375,2.4762500000000007,2.3814592900555676,2.4296921470692165,2.6643812374418054,2.6646212033207712,5.832097594246031,5.812916666666665,5.340580715396081,5.564403692118102,5.045327714105013,4.861762648701074,3.659375,3.6593750000000047,3.3197988808875536,3.7310942327073464,3.5198319982370716,3.5125873262140828,2.4439285714285717,2.4612499999999997,2.3240700578787044,2.4413569145319713,2.8601596129376103,2.730152330199459
2010-02-28,POMRB,7.893333333333333,3.085,6.9725,5.09,3.595,5.8948125,5.638875000000002,6.086696302036048,6.320483801819254,7.753927967504431,7.756663461511001,2.618125,2.4762500000000003,2.6628755740333405,2.681516436799996,3.0531261227778272,3.0405235080489517,5.94506324404762,5.891666666666666,5.993348429237649,5.890552569733402,6.634323752245792,6.4424531464423325,3.6593750000000003,3.659375000000005,4.027879328532532,3.9852382931107004,4.98984913602451,4.818202128786642,2.492857142857143,2.4612499999999997,2.832442034727223,2.762382739593979,3.4214079422228503,3.4958547982018366
2010-05-31,PREMON,4.924666666666666,3.1175,6.920114087301588,4.1724999999999985,2.3314285714285714,6.183111111111111,5.638875000000002,5.621884447888295,6.165530896096695,5.086801167866152,4.839398056603189,2.6106249999999998,2.550625,2.8447253444200045,2.9136763544095388,2.8040575881665335,2.80381783334499,6.228778521825398,5.7725285218253966,6.364054692463225,6.186640166370239,7.41074314862342,7.21060577587688,3.6087499999999997,3.659375000000005,4.085727597119519,4.059829953100409,4.1552938510071975,4.101979185489704,2.546607142857143,2.4266071428571423,2.6320366494077625,2.730432061524184,2.522911102455936,2.4681305708731816
2010-08-31,MONSOON,7.805,1.86,5.627777777777778,1.87,1.53,6.215472222222222,6.150750000000002,6.495130668732976,6.958119156888607,5.490843810399612,5.6578112178610125,2.5500000000000003,2.685625,2.4508352066520027,2.5712369970657507,1.3831025258594578,1.4381451668647711,6.447146577380952,6.117597966269842,6.069543926589046,6.0798683504844675,4.461714994815827,4.246181016417547,3.5581249999999995,3.659375000000005,3.1994365582717115,3.705214121809815,1.9275860519505525,2.0890454118779775,2.622232142857143,2.559107142857142,2.1912219896446574,2.482876815584225,1.112894315448806,1.512351496769106
2010-11-30,POMKH,4.23888888888889,2.08,5.839444444444443,3.1,2.68,6.26738888888889,6.215472222222225,5.592633956795341,6.40608286072676,4.0656325831481706,3.9110879109139085,2.6521875,2.535625,2.3025011239912017,2.3611703915819087,2.7225759036384365,2.6646212033207712,6.847176959325396,6.339959077380953,5.977504133731205,6.034419553742532,5.15538150094198,4.905628539447289,3.8290624999999996,3.5581250000000053,3.159661934963027,3.586385419464348,3.5157208760251857,3.5143550424343153,2.7103571428571427,2.5341071428571422,2.386733193786794,2.538542366999544,2.906048666825029,2.7654711764789948
2011-02-28,POMRB,7.893333333333333,3.2,7.829999999999999,5.09,4.3,6.319305555555555,6.215472222222225,6.512913707410538,7.0877050577829515,8.033316477826014,7.756663461511001,2.73125,2.564375,2.661500674394721,2.6572703785788536,3.090865093848893,3.0672971687479764,7.053752480158731,6.554334077380953,6.7185024802387225,6.571946829976512,7.073389421060386,6.8604876116799165,4.1,3.558125000000005,3.931797160977816,3.8388593747907414,5.042325073019055,4.89505824500672,2.65514880952381,2.710357142857142,3.1520399162720762,3.0156787915896164,3.6088432668905073,3.749932282115698
2011-05-31,PREMON,5.34,3.82,9.262857142857145,6.34,2.3314285714285714,6.464305555555556,6.319305555555558,6.043748224446323,6.792767095301284,5.119480678327481,4.839398056603189,2.7225,2.74,3.1249004046368327,3.193929796608645,3.0836849053870994,3.0303483759902825,6.967485119047621,7.140019841269843,7.736244345286091,7.497253677779404,7.481088387623406,7.069145207572416,4.109375,4.100000000000005,4.895078296586689,4.319493144888087,4.147124875936307,4.0985976439940695,2.599940476190476,2.710357142857142,2.8237953783346743,2.9466166719219458,2.578714186749046,2.4093248544511443
2011-08-31,MONSOON,7.805,1.79,4.937638888888889,1.87,1.0883333333333334,6.395347222222222,6.319305555555557,6.748248934667793,7.309527973477439,7.505742761816766,7.66985958409122,2.614375,2.7225,2.5909402427820996,2.7773919070118867,1.8245156920701255,1.723606857971069,6.993735119047619,6.96748511904762,6.61680216272721,7.046319473306588,5.691829174773103,4.971844460619024,4.100625,4.100000000000005,3.685046977952014,3.9556275108808223,1.9876477694458883,2.1165738453995706,2.544315476190476,2.599940476190475,2.1296105603341378,2.548839803676351,1.5600871243038024,1.2446543607132512
2011-11-30,POMKH,5.39888888888889,2.08,5.839444444444443,3.175,2.68,6.18138888888889,6.609305555555557,6.208504916356231,6.920574490400587,4.285832096183533,4.165494243477545,2.50625,2.7225,2.3865641456692597,2.5174305437801348,2.1948245307971463,2.2077528820193417,6.909181547619047,6.967485119047621,6.305859075414103,6.844363290610994,5.957028705424767,5.479377024483108,4.0825,4.118750000000005,3.481028186771208,3.8357176952497123,3.332310868386803,3.264191282222913,2.4886904761904765,2.599940476190475,2.3497663362004824,2.5757002004176783,2.8003617962379987,2.6717914637657048
2012-02-29,POMRB,6.1816666666666675,2.335,8.04,4.945,3.855,6.18138888888889,6.1813888888888915,6.1977696164804055,6.788058254986517,8.059820190705912,7.756663461511001,2.50625,2.5062500000000005,2.365938487401556,2.404101029687769,3.2258380202815715,3.1548635969974175,6.8846453373015875,7.019985119047622,6.999515445248461,7.278279357923045,7.847302210340814,7.581164448980587,4.0825,4.082500000000005,4.066616912062726,4.0433139018874,5.195020729925979,4.913244295309011,2.4886904761904765,2.4886904761904756,2.9518598017202895,2.9068065843520974,4.095435572435766,4.051533608263795
2012-05-31,PREMON,5.34,3.82,8.376428571428573,6.34,2.3314285714285714,6.184861111111112,6.1813888888888915,5.854661769888243,6.370461934706288,5.338429392521006,5.247540061376952,2.5062499999999996,2.5062500000000005,2.9475630924409337,2.9503060422750207,3.693337689275812,3.634527331670213,7.082093253968255,6.79837797619048,7.550280695720506,7.761926282789836,8.747417064702564,8.212967357618158,4.073125,4.082500000000005,4.975970147237636,4.504489146857519,5.756541106124427,5.523429310392786,2.488690476190476,2.4886904761904756,2.7036873096036023,2.8211961295871353,2.2985914013447357,2.2796282535086774
2012-08-31,MONSOON,7.805,1.79,5.627777777777778,1.87,1.0883333333333334,6.233680555555556,6.1813888888888915,6.634797061932946,6.814131438743564,7.77404330911335,7.66985958409122,2.50625,2.5062500000000005,2.48453785546456,2.5688226983668248,1.7504303098149319,1.796025351884224,7.042127976190477,6.970912698412702,6.781279528543415,7.367784234621607,5.385201468867158,5.604680864134891,4.045208333333333,4.082500000000005,3.7335820883425814,4.119010496227867,1.9316357903699535,2.111268556499006,2.488690476190476,2.4886904761904756,2.0575457190954944,2.419981668502895,1.1624874104058716,1.4068192190723527
2012-11-30,POMKH,5.426666666666668,2.08,6.728888888888887,3.1,2.68,6.279027777777777,6.188333333333336,6.151544903826434,6.42040961399882,5.180455616353251,5.305409312990141,2.50625,2.5062500000000005,2.3227227132787363,2.3548246442716825,2.0546845910340994,2.068064217502688,7.001785714285714,7.193273809523814,6.760323272681603,7.288297054762192,6.089789034729915,6.0743603344641945,4.026666666666667,4.063750000000005,3.480149253005549,3.963040426697137,3.2524261293918366,3.226549845073751,2.4886904761904765,2.4886904761904756,2.3065274314572966,2.449659755356408,2.677447761038747,2.6031788274204057
2013-02-28,POMRB,6.544444444444443,2.335,6.8308333333333335,4.796666666666667,3.855,5.647569444444444,6.27902777777778,6.308704720073638,6.433027973211037,6.542907908789707,6.074633610376754,2.50625,2.5062500000000005,2.327633627967242,2.2886356748186496,2.437651729941866,2.5229854278202155,7.039117063492063,6.890982142857148,6.788527296942295,7.225982667642542,8.230813586279254,8.154035315804695,4.145416666666667,4.026666666666672,4.006756218469996,4.121261819687652,5.052290701415544,4.8222134588436685,2.4886904761904765,2.4886904761904756,2.925916458874378,2.7868180521620394,3.9091322764860914,4.057169302521055
2013-05-31,PREMON,5.34,3.82,9.262857142857145,6.34,2.3314285714285714,5.186527777777777,6.27902777777778,5.921222832044183,6.054235670011561,5.4052172865084485,5.247540061376952,2.5062499999999996,2.5062500000000005,2.9245801767803448,2.881745438644676,3.8037235203270723,3.798079476375128,6.760464285714286,7.11258928571429,7.778259235308235,7.870731356328568,8.656747471918292,9.35791797910446,4.282916666666667,4.026666666666672,4.940053731081997,4.561039993972684,6.184106859405441,6.00947875328813,2.488690476190476,2.4886904761904756,2.6881213038960556,2.7116406184067623,2.3119817360404316,2.3417853426782185
2013-08-31,MONSOON,2.7533333333333334,1.79,5.04,2.82,1.0883333333333334,5.097638888888889,5.016111111111114,4.654067032559843,4.9157689512533596,7.861106967022585,7.66985958409122,2.398125,2.5062500000000005,2.470748106068207,2.5375775654817616,1.7816056766418589,1.7797283410239477,6.732679563492064,6.965644841269846,6.682955541184941,7.219763906995035,5.721286072701761,5.148702513648051,4.302083333333333,4.2641666666666715,4.092032238649198,4.33027495699501,1.894448277349305,2.107669104055687,2.433065476190476,2.4886904761904756,2.0482061156709666,2.324753584868812,1.103540241106578,1.000464847686243
2013-11-30,POMKH,6.79,2.08,5.0874444444444435,3.25,2.68,4.809583333333333,5.356944444444446,5.508440219535906,5.262941610732642,5.153354102338545,5.332706129788814,2.2275,2.5062500000000005,2.314448863640924,2.3505968526141343,2.0720696559821254,2.068064217502688,6.688468253968254,6.555283730158735,6.044751102488743,6.6225391966720135,6.528057782314427,6.364615656827863,4.141041666666666,4.301666666666671,3.755219343189519,4.176401692055892,3.2069415075293364,3.206873118627204,2.547261904761905,2.4886904761904756,2.3009236694025796,2.369781417527264,2.6750739095138982,2.696111441485453
2014-02-28,POMRB,4.47,1.47,8.25,4.8,3.41,4.791666666666666,4.838333333333335,5.093064131721544,4.866492515904422,6.386031372434301,6.431130037767425,2.2825,2.290000000000001,1.9766693181845545,1.9596694997598827,2.3461659443500955,2.321600936475373,6.5770173611111105,6.910075396825401,6.926850661493246,6.9944960204614794,7.344657398635664,7.231053444946433,3.969895833333333,4.302500000000005,4.173131605913712,4.30800045799355,4.9488925186476855,4.702055211188473,2.7335416666666665,2.3774404761904755,2.744554201641548,2.6064066267185524,3.8702114545719235,3.549351140223987
2014-05-31,PREMON,5.1099999999999985,3.32,7.49,5.048333333333333,3.69,4.619027777777777,4.780833333333335,5.099838479032925,4.763839636944605,5.07961220177307,5.247540061376952,2.4000000000000004,2.165000000000001,2.5140015909107327,2.4155459234299794,3.769339786956464,3.798079476375128,6.6871736111111115,6.466861111111115,7.152110396895948,7.128849419572374,9.062329692720194,8.642819576459377,3.992083333333333,3.9795833333333377,4.52321229688156,4.478298754108631,6.370593031077525,6.018763026301493,2.75,2.7170833333333326,3.1227325209849286,2.906422705857354,2.2441692671129507,2.3291780239612745
2014-08-31,MONSOON,2.84,2.73,5.9212500000000015,2.7425,1.22,4.785555555555556,4.802500000000001,4.195903087419755,3.9985464373962456,3.5447294899138226,2.7056604810844957,2.4,2.4000000000000012,2.6004009545464397,2.5755348197949277,1.712451678313954,1.7797283410239477,6.207486111111112,6.687173611111115,6.6597662381375695,6.800010274322114,5.189080390128398,5.273703736030784,3.986458333333333,3.9602083333333375,3.8109273781289366,4.213849009486229,2.528353351620167,2.7171239270007486,2.75,2.7499999999999996,2.361639512590957,2.5488180323427283,1.2633756249932078,1.3114615201622453
2014-11-30,POMKH,5.322222222222223,2.08,5.0874444444444435,3.5050000000000003,2.68,5.1755555555555555,4.435555555555557,4.646430741340742,4.176019105235773,6.390615622460322,6.672433898267698,2.4,2.4000000000000012,2.392240572727864,2.429892177446249,2.0548072066381167,2.068064217502688,5.810576388888888,6.687173611111115,6.030837520660318,6.268195052479825,5.729750748711724,5.8193298488495815,3.6704166666666667,4.023958333333337,3.688556426877362,4.094072927002362,3.1962303176972746,3.2777410209809856,2.7500000000000004,2.7499999999999996,2.488983707554574,2.5797130005167803,2.866790829178549,2.684694337695306
2015-02-28,POMRB,7.27,1.47,4.4125,4.5,3.41,5.204722222222221,5.135555555555557,5.695858444804445,5.040049610317213,4.666042102800562,4.392603759242505,2.4,2.4000000000000012,2.0233443436367184,2.0521428334161143,1.584526625913052,1.6629491065991457,5.7831979166666665,5.727798611111115,5.38350251239619,5.621684814010713,7.858701613200321,7.202110876096984,3.4015625000000003,3.948958333333337,4.013133856126418,4.160465275903902,4.818204533732153,4.66792898106974,2.75,2.7499999999999996,2.8573902245327445,2.797357402749934,3.756720204494678,3.444511182787032
2015-05-31,PREMON,5.43,3.32,8.152222222222223,2.82,3.69,4.997361111111111,5.215555555555557,5.589515066882667,5.221845047300598,5.136549476645607,5.021522418283936,2.4546875000000004,2.4000000000000012,2.542006606182031,2.512263216007725,3.4085458247525118,3.417355875290604,5.467861111111111,5.89335416666667,6.490990396326604,6.136130365278459,7.759667292241131,8.088515533289787,3.49375,3.391875000000004,3.5358803136758503,3.919259490750687,5.425068011745827,5.170011499133259,2.7577083333333334,2.7499999999999996,3.1904341347196468,3.074596707340024,3.3740772321687635,3.523730330110639
2015-08-31,MONSOON,2.7533333333333334,2.73,5.04,2.82,1.22,4.5304166666666665,5.193888888888891,4.455042373462933,4.490643591965137,3.0382707819268306,2.7908265494963564,2.509375,2.4000000000000012,2.6172039637092186,2.666748103371903,2.608247020745959,2.4954887110628534,5.360118055555556,5.67304166666667,5.910594237795962,5.748762534362427,5.273302614703714,5.449156485111043,3.576875,3.4112500000000043,3.2495281882055096,3.691663335126273,2.559888313761622,2.854228631353418,2.7654166666666664,2.7499999999999996,2.402260480831788,2.6905538203082355,1.267819660347091,1.3473490331688556
2015-11-30,POMKH,3.75,2.5175,3.446,4.165,2.7416666666666667,4.15125,4.800833333333335,4.1730254240777604,4.170889144922852,5.623425368529813,5.230070098625802,2.446875,2.5093750000000012,2.5773223782255315,2.6915188905191316,2.0676321368961523,2.068064217502688,5.487555555555556,5.262680555555559,4.924756542677578,4.981909028420249,4.945398484010003,4.509646950597835,3.9731249999999996,3.576250000000004,3.6157169129233058,3.7239390089811484,3.2884047089836885,3.460885280343045,2.765416666666667,2.7654166666666664,2.538022955165739,2.7100337201015106,2.7733383329392716,2.659450690406587
2016-02-29,POMRB,5.1066666666666665,1.47,5.192,4.505,3.41,4.064166666666667,4.260000000000002,4.5464819211133225,4.355405691121268,6.757753671517105,7.144122892548772,2.384375,2.5093750000000012,2.134393426935319,2.2618439675987583,1.5030653269666814,1.4615646152543034,5.737868055555556,5.45755555555556,5.0316539256065465,4.8223502437183186,5.455360421475795,6.148855169635391,4.349374999999999,3.577500000000004,3.9714301477539835,3.823781595087715,4.5063331899402295,4.463718649854593,2.7654166666666664,2.7654166666666664,2.8868137730994436,2.89943409481834,3.584002599790063,3.27382912096531
2016-05-31,PREMON,4.56,2.82,8.392222222222221,5.984999999999999,3.69,4.085833333333333,4.042500000000001,4.551889152667993,4.361759266272701,5.170486934604797,5.335981747804654,2.3843750000000004,2.3843750000000012,2.4086360561611913,2.4505057572803186,3.3544970962311385,3.300948654860059,5.900736111111112,5.51755555555556,6.375881244252817,5.643536941964864,7.693992810015681,7.364001038508482,4.33,4.368750000000004,4.776858088652389,4.197935262676583,3.5611068680598246,3.4215234998140636,2.765416666666667,2.7654166666666664,3.208088263859666,3.14857057456738,3.648698576858234,4.130483451155966
2016-08-31,MONSOON,2.9266666666666663,2.73,6.8025,2.665,1.22,4.221041666666666,4.085833333333334,3.9018001582674624,3.8513944799285156,2.5557669089637147,2.705660481084496,2.5189583333333334,2.3843750000000012,2.537181633696715,2.580703903542346,2.7078321445211455,2.714334285472278,5.686791666666666,5.958180555555561,6.54652874655169,5.96597052273266,4.8960252748675215,5.536331526019017,4.3296874999999995,4.330000000000004,3.9321148531914334,3.9508508394677295,2.9308549098301544,2.9405159890153305,2.7531666666666665,2.7654166666666664,2.4128529583157996,2.740073123851772,1.2640575623734853,1.2678699650236656
2016-11-30,POMKH,3.75,2.5175,2.9864444444444445,4.165,2.7416666666666667,4.410625,4.085833333333334,3.8410800949604775,3.690571292508718,3.9109429642301334,3.6850702678208935,2.6535416666666665,2.3843750000000012,2.529308980218029,2.5966871770933277,2.4380185920674546,2.4011973684516468,5.080847222222222,5.843291666666672,5.122495025708791,5.16833505588949,4.136323650193182,3.8857053771733807,4.131562499999999,4.330000000000004,4.02526891191486,3.984962909474357,4.061895918287771,3.9662968597539185,2.7409166666666667,2.7654166666666664,2.5443784416561464,2.737998529869231,2.7751726576410918,2.72412914151398
2017-02-28,POMRB,6.188333333333333,2.5466666666666664,3.94,4.5025,3.312,4.454166666666666,4.356250000000001,4.77998139030962,4.3920239114021005,5.305249057201729,5.018246800268097,2.653541666666667,2.653541666666668,2.536252054797484,2.6120889621592833,1.4459865588984215,1.4615646152543034,4.5212465277777785,5.530291666666672,4.649497015425275,4.725707146521363,5.346825262162812,3.7265828384672277,3.9434375,4.329375000000004,4.216161347148915,4.080152649760481,4.644686286615055,4.413671328785677,2.7409166666666662,2.7409166666666662,2.851427064993688,2.882866683325838,3.4904120161263705,3.40139506670386
2017-05-31,PREMON,4.994999999999999,2.82,4.796666666666667,4.402499999999999,3.69,4.443333333333333,4.465000000000001,4.865988834185772,4.6406133506190965,4.674222842432539,4.4810454456702065,2.6535416666666665,2.653541666666668,2.64975123287849,2.7316251647311,2.936680759405309,2.9202250537755345,4.361534722222222,4.631402777777783,4.7083648759218315,4.595478186440707,7.971724695387595,8.3716997495741,3.953125,3.9337500000000043,4.290696808289349,4.152899789100243,5.357281706243917,5.00247025056693,2.7409166666666667,2.7409166666666662,3.1868562389962127,3.1166453086270502,3.685041270702284,3.392885460517525
2017-08-31,MONSOON,2.84,2.73,5.9212500000000015,2.7425,1.22,4.3081249999999995,4.443333333333334,4.055593300511463,4.134917756578705,2.887212077971938,2.875992617908217,2.6535416666666665,2.653541666666668,2.681850739727094,2.785900562290731,2.7837839637377066,2.714334285472278,4.390229166666667,4.411090277777783,5.193518925553099,4.829176444328284,5.359575818451858,5.879814283005029,3.9534374999999993,3.9531250000000044,3.6714180849736096,3.917540166185831,2.7053613073944525,2.8329345049823056,2.7409166666666667,2.7409166666666662,2.4001137433977275,2.6993657597068617,1.2344929603500074,1.3001617413174866
2017-11-30,POMKH,3.75,2.5175,2.59,4.165,2.7416666666666667,4.118541666666666,4.443333333333334,3.9333559803068776,3.9769867807121453,3.8032646034952675,3.6850702678208935,2.6535416666666665,2.653541666666668,2.6161104438362566,2.728857885146681,2.5610339353099585,2.503053686328373,4.693201388888888,4.311979166666672,4.15211135533186,4.129847801595051,2.7924226126584797,2.7185574520926687,4.1515625,3.9531250000000044,3.868850850984166,3.950073566164053,4.102144764989759,4.111905114303541,2.7409166666666667,2.7409166666666662,2.5367349127053034,2.6922140831767605,2.7514193311049997,2.7525548428602424
2018-02-28,POMRB,5.1066666666666665,2.5466666666666664,4.566,4.505,3.312,4.075,4.1729166666666675,4.402680254850793,4.297155226619279,6.030526477933038,6.081184846408434,2.653541666666667,2.653541666666668,2.5883329329684206,2.680765168769441,2.424940391553003,2.2813894362563123,5.02807986111111,4.468479166666671,4.317666813199116,4.083403218906966,3.920633567926667,4.377299202156581,4.339687499999999,3.953750000000004,4.1233105105905,4.045138558399344,4.51222481993915,4.408687725157638,2.7409166666666662,2.7409166666666662,2.846840947623182,2.8345901152478024,3.373960838269948,3.29706004599239
2018-05-31,PREMON,4.56,2.82,6.594444444444443,5.984999999999999,3.69,4.198499999999999,4.064166666666667,4.465608152910475,4.40829659260965,4.858522352397898,4.908513596737429,2.6535416666666665,2.653541666666668,2.680999759781052,2.748526712988327,2.838709110551478,2.80381783334499,5.179902777777777,4.9179236111111155,5.228377865697247,4.659302987106959,5.806855158004357,6.219379602260213,4.2475000000000005,4.349375000000004,4.867986306354299,4.411576057601953,4.6735492883767265,4.674445864673853,2.7409166666666667,2.7409166666666662,3.1841045685739093,3.067871686511056,3.700764656531908,3.6063872171251052
2018-08-31,MONSOON,2.9266666666666663,2.73,6.8025,2.665,1.22,,4.085833333333333,3.8500315584129514,3.962591364393211,2.744734630421501,2.7908265494963564,,2.653541666666668,2.7005998558686315,2.76476578936952,2.7439502275616836,2.714334285472278,,5.138236111111116,5.858026719418348,5.277616501426685,5.598386466877081,6.66671520419442,,4.330000000000004,3.9867917838125795,4.15157842457721,2.8234764636951137,2.869642045428045,,2.7409166666666662,2.3984627411443453,2.653338894294797,1.2330308661012892,1.3082235358532568
2018-11-30,POMKH,4.6513333333333335,2.5175,2.9233333333333333,3.5050000000000003,2.7416666666666667,,4.311166666666667,4.170552268381105,,3.665039382163839,3.6850702678208935,,2.653541666666668,2.627359913521179,,2.532054444649366,2.503053686328373,,5.221569444444449,4.684149364984342,,2.723678942569836,2.5070673662187866,,4.165000000000004,3.7940750702875476,,4.230907851116586,4.119202714835591,,2.7409166666666662,2.535744311353274,,2.7508008535099258,2.715552377793025
