Date,Season,Tarn Taran,Firozpur,Faridkot,Gurdaspur,Shahid Bhagat Singh Nagar,Amritsar,Sangrur,Rupnagar,Kapurthala,Jalandhar,Bathinda,Patiala,Mansa,Fatehgarh Sahib,Sahibzada Ajit Singh Nagar,Ludhiana,Muktsar,Hoshiarpur,Moga,Barnala,Tarn Taran_Trend,Tarn Taran_SMA,Tarn Taran_EWMA,Tarn Taran_DES,Tarn Taran_TES,Tarn Taran_ARIMA,Firozpur_Trend,Firozpur_SMA,Firozpur_EWMA,Firozpur_DES,Firozpur_TES,Firozpur_ARIMA,Faridkot_Trend,Faridkot_SMA,Faridkot_EWMA,Faridkot_DES,Faridkot_TES,Faridkot_ARIMA,Gurdaspur_Trend,Gurdaspur_SMA,Gurdaspur_EWMA,Gurdaspur_DES,Gurdaspur_TES,Gurdaspur_ARIMA,Shahid Bhagat Singh Nagar_Trend,Shahid Bhagat Singh Nagar_SMA,Shahid Bhagat Singh Nagar_EWMA,Shahid Bhagat Singh Nagar_DES,Shahid Bhagat Singh Nagar_TES,Shahid Bhagat Singh Nagar_ARIMA,Amritsar_Trend,Amritsar_SMA,Amritsar_EWMA,Amritsar_DES,Amritsar_TES,Amritsar_ARIMA,Sangrur_Trend,Sangrur_SMA,Sangrur_EWMA,Sangrur_DES,Sangrur_TES,Sangrur_ARIMA,Rupnagar_Trend,Rupnagar_SMA,Rupnagar_EWMA,Rupnagar_DES,Rupnagar_TES,Rupnagar_ARIMA,Kapurthala_Trend,Kapurthala_SMA,Kapurthala_EWMA,Kapurthala_DES,Kapurthala_TES,Kapurthala_ARIMA,Jalandhar_Trend,Jalandhar_SMA,Jalandhar_EWMA,Jalandhar_DES,Jalandhar_TES,Jalandhar_ARIMA,Bathinda_Trend,Bathinda_SMA,Bathinda_EWMA,Bathinda_DES,Bathinda_TES,Bathinda_ARIMA,Patiala_Trend,Patiala_SMA,Patiala_EWMA,Patiala_DES,Patiala_TES,Patiala_ARIMA,Mansa_Trend,Mansa_SMA,Mansa_EWMA,Mansa_DES,Mansa_TES,Mansa_ARIMA,Fatehgarh Sahib_Trend,Fatehgarh Sahib_SMA,Fatehgarh Sahib_EWMA,Fatehgarh Sahib_DES,Fatehgarh Sahib_TES,Fatehgarh Sahib_ARIMA,Sahibzada Ajit Singh Nagar_Trend,Sahibzada Ajit Singh Nagar_SMA,Sahibzada Ajit Singh Nagar_EWMA,Sahibzada Ajit Singh Nagar_DES,Sahibzada Ajit Singh Nagar_TES,Sahibzada Ajit Singh Nagar_ARIMA,Ludhiana_Trend,Ludhiana_SMA,Ludhiana_EWMA,Ludhiana_DES,Ludhiana_TES,Ludhiana_ARIMA,Muktsar_Trend,Muktsar_SMA,Muktsar_EWMA,Muktsar_DES,Muktsar_TES,Muktsar_ARIMA,Hoshiarpur_Trend,Hoshiarpur_SMA,Hoshiarpur_EWMA,Hoshiarpur_DES,Hoshiarpur_TES,Hoshiarpur_ARIMA,Moga_Trend,Moga_SMA,Moga_EWMA,Moga_DES,Moga_TES,Moga_ARIMA,Barnala_Trend,Barnala_SMA,Barnala_EWMA,Barnala_DES,Barnala_TES,Barnala_ARIMA
2008-08-31,MONSOON,13.650000000000002,3.749444444444445,6.545714285714285,3.9247058823529417,21.206,9.87,20.71,5.094166666666667,13.230000000000002,18.72888888888889,9.964545454545457,15.267999999999999,9.697272727272725,18.33625,8.89,17.28375,2.2975,8.071111111111113,15.75,21.16625,13.864427083333334,13.65708333333334,13.559284703413645,13.804965667473997,14.119449488655343,13.589695463548939,4.363752088554721,4.193159983291563,4.062397611530189,4.267296552759596,4.210946607382199,4.344855176769402,6.766130952380952,6.791547619047623,6.7458199303079835,6.986710352658041,7.171494265575471,6.891725242857879,5.225021956699346,5.431324496904025,5.322146683672552,5.942791552248448,5.564095255460007,5.573386809180247,19.81779166666667,20.57016666666667,20.308226188498274,20.200270517827803,20.286367293259737,19.45873620348892,9.715729166666666,9.570833333333326,9.658267631733564,9.876900297117817,10.750582601459788,10.161736365477557,20.845448908730162,20.553571428571438,19.922920486359985,20.435698843373025,18.741109090317423,18.905196815441464,6.0129013694638695,6.2423157051282026,5.979208149553699,6.372651008809983,6.2088223866468155,6.47826289845472,13.96375,14.654583333333335,14.39622509042635,14.893158121560313,16.333450494604538,15.994585046277788,18.508565972222225,18.705909722222216,18.6466195725831,19.437562793039422,20.03539614883088,18.815945295165925,10.443339920948615,10.463522727272732,10.34237691774172,10.66181917581736,11.036943628687037,10.935626439147002,14.727892857142855,14.39810119047619,14.573328199393778,15.032752566811313,14.827074248168898,14.371888017795863,9.687165404040403,9.486123737373742,9.48375129259913,9.962971264982826,10.447910323505184,10.20677549409227,17.994722222222222,18.171250000000004,18.20281151425076,19.19404575881007,19.200950419836055,17.78660160605015,9.601746031746032,9.012142857142857,9.103303254824402,8.8518765740436,9.499002751228234,10.753009175586708,15.989032738095238,16.279747023809527,16.301394334351954,17.16419051280052,18.022988922348958,15.759324487203497,2.483628472222222,2.5566250000000004,2.521146054553246,2.496856929747082,2.8211172949625003,2.7750556886765647,10.276622786935288,10.503313492063493,10.107209981986415,10.452771002935632,10.514536625891902,11.614519449767636,16.080000000000002,15.871666666666673,15.571158595396394,15.771723512681008,16.552561951312242,16.18284215835793,21.289915674603176,21.6422371031746,21.01943072880635,21.385667348721913,22.407153267769814,21.002089730175317
2008-11-30,POMKH,14.233749999999995,4.7877777777777775,6.778571428571429,5.150555555555553,17.6525,9.89,21.600000000000005,5.7092307692307696,13.365,18.325,10.496086956521738,14.418571428571427,10.074166666666663,17.66125,8.902857142857146,16.439999999999998,2.4025,10.587692307692308,16.503333333333334,21.494285714285716,14.155885416666665,13.60177083333334,13.829070822048186,14.078279881626022,13.644736682370816,13.617247418482476,4.454802170868347,4.321551796157061,4.352549678029224,4.487271126712486,4.12104561471206,4.1818744053888075,6.764821428571428,6.789047619047624,6.758920529613362,6.970664880287657,6.754423453143767,6.745257964442059,5.254553206699346,5.269752859477123,5.253510232425753,5.762220852482216,4.887177926460765,4.796882807285684,19.940791666666666,19.86479166666667,19.245935713098966,19.516181168592837,19.4248246389415,20.04991363515932,9.908125,9.640833333333326,9.75096057904014,9.959215836728033,9.267135496297616,9.560802557418114,21.335659722222225,20.428015873015884,20.593752291815992,21.334122525889892,23.402842361917703,20.949565252677978,6.094073790792541,6.058277243589742,5.871217197424527,6.2724625310844795,6.0159972516151505,6.166175340472877,13.173035714285716,14.338750000000001,13.98373505425581,14.662413747142866,14.858362846144994,14.638596057544175,18.179534722222222,18.675909722222215,18.517971743549857,19.455471727409996,18.886923658221185,18.771604539118385,10.426581262939958,10.449817193675894,10.403860933253728,10.6929413629219,10.550612281687567,10.778291813381903,14.744767857142856,14.73060119047619,14.511425491064838,14.879048404113979,15.266664385743045,14.855621182197504,9.768023989898989,9.639665404040407,9.719917442226144,10.186356241522144,9.756669851260135,9.646075331857451,17.984375,17.940625000000004,17.986186908550458,19.140869513119455,18.358888015651505,18.349795200669554,10.033313492063492,9.282857142857143,9.0231248100375,8.982861257570823,8.557404282267473,7.538771767691911,16.43576636904762,16.072247023809524,16.35683660061117,16.98510357996725,17.000085009081346,16.316745234841477,2.4427132936507934,2.5075000000000003,2.4736876327319473,2.4511199922004594,2.362525646306617,2.5140746035348975,10.434343711843713,10.102528235653237,10.299402912268771,10.499452311102324,10.346438760595392,9.907468423149837,16.293125,15.955000000000005,15.94402849057117,16.15238701388285,16.07598230628424,15.88624461947561,21.33511408730159,21.237237103174603,21.209372722998097,21.680748991349116,21.310864732001985,21.076419865212248
2009-02-28,POMRB,14.05625,4.654444444444444,6.6599999999999975,5.352777777777779,20.268,10.0825,21.73375,6.415454545454545,11.39,16.895000000000003,10.534090909090908,14.383333333333333,9.765,17.52777777777778,10.951111111111107,16.68285714285714,2.38125,10.946923076923078,16.116666666666664,22.014285714285716,14.425937499999998,14.127083333333342,13.91994249322891,14.172773931756735,13.732012411231487,13.898915305212084,4.671388071895424,4.405952380952382,4.473307584595312,4.601551186876532,4.235365508033024,4.0699036954131085,6.909821428571428,6.74321428571429,6.719352317768017,6.926987559897396,6.642638074470746,6.978074611248629,5.621977124183006,5.180291053921567,5.293217250566563,5.679311563040862,5.520080041941428,5.365794146776342,20.169041666666665,19.770791666666668,19.65476142785938,19.848782986650043,19.09480714735815,19.238761456355448,10.2621875,9.790624999999991,9.883576347424084,10.079212271337969,9.455368308323184,9.616551007258646,21.665,21.262881944444455,21.049751375089595,22.129315996585444,20.48220324327307,20.883985942555746,6.43702432983683,5.967525495337993,6.088912136636534,6.332617732694394,6.9702862026022485,6.063142970254094,12.78625,13.588750000000001,12.946241032553484,13.970733735756,13.072892136184546,13.542939656392589,18.013236111111112,18.341222222222218,17.868783046129916,19.07510628881917,18.228973180445827,18.544133824835118,10.647208968567664,10.436862648221348,10.455952923588601,10.723014283689817,10.492170802460397,9.966561835221704,14.956386904761905,14.725184523809524,14.460188627972236,14.781127323718335,14.789539705869753,14.619695913346073,9.92024621212121,9.734665404040406,9.737950465335686,10.241790305171708,9.740947880922228,9.485579029869015,18.077065972222222,18.048819444444447,17.802823256241386,19.044821180257223,17.813364182699996,17.728446481850707,10.165992063492064,9.92063492063492,9.794319330466942,9.414080472389099,9.14914221908725,9.08354383507817,17.036674107142854,15.905818452380952,16.48724481750956,16.88250747030905,16.370129481302495,16.36181451685485,2.551450892857143,2.459756944444445,2.4367125796391687,2.4161065936607136,2.1667717529948307,2.5546399327300637,10.735435363247865,10.450717338217341,10.558410978130494,10.639481053394455,10.797343189023922,10.657003284391191,16.761875,16.205000000000005,16.01308376100937,16.2838277541672,15.763052643249392,15.782048792762986,21.49435267857143,21.342594246031748,21.531337919513142,22.009869651373705,21.307080327542188,21.26562535946566
2009-05-31,PREMON,14.79875,4.822941176470587,7.161428571428572,6.8872222222222215,21.316666666666666,10.26,21.59,7.663636363636365,13.044285714285715,18.1225,10.67047619047619,14.9875,9.66909090909091,18.154444444444447,11.84,17.45625,2.6214285714285714,12.066153846153846,17.155,20.63571428571429,14.690781249999999,14.184687500000008,14.271465495937345,14.527883381200171,14.425737086048805,13.970798428363128,4.8009852941176465,4.503651960784314,4.613161021345422,4.734122725137305,4.450355269940347,4.760533209586032,7.081071428571429,6.7864285714285755,6.896182819232239,7.0061544451393445,6.786009116606005,6.625818532876541,6.031241319444444,5.328815359477122,5.930819239228827,6.0116670003302035,6.1733567451392055,5.931550203381571,20.7515625,20.110791666666668,20.319523523382294,20.40449195922039,20.51197900208035,19.586998854751123,10.535,10.025624999999991,10.03414580845445,10.21948148230632,10.163402535700367,9.703027540963854,22.0195625,21.408437500000012,21.265850825053757,22.758325122788126,22.38912359410659,21.626146763839138,6.783618881118882,6.220622086247084,6.718801827436467,6.630043000642036,6.803472223409289,6.1425825761339565,12.848303571428573,12.757321428571434,12.985458905246377,13.887507429721403,14.126522426230135,14.14171530662966,17.9985,18.01784722222222,17.97026982767795,19.13100237908158,19.23084001611533,17.704174495661125,10.94320946263881,10.416299877658577,10.541762230343636,10.777148933681252,10.618895415064868,10.612355228045704,15.205833333333333,14.76435119047619,14.671113176783342,15.021542382869274,14.73032982570841,14.492104249529158,9.993589015151514,9.801382575757579,9.710406642837775,10.217932791182873,9.994146697269962,10.122114260221743,18.214937996031747,17.91993055555556,17.94347173152261,19.081287768699575,18.081286022021306,18.27679978687318,10.03282242063492,10.145992063492061,10.612591598280165,9.922528136013417,10.896207585336985,10.765640405935473,17.434419642857144,16.965714285714284,16.874846890505736,16.99293578967406,16.245806336150242,16.4792068191403,2.7012946428571425,2.4256696428571436,2.51059897635493,2.5006963746889967,2.609392136817445,2.52957192759646,11.165016025641025,10.417970085470088,11.161508125339836,11.071958889287325,11.410995039019136,10.801966927684841,17.408958333333334,16.381250000000005,16.46985025660562,16.71497391066941,16.560073061667257,16.446828601201524,21.819285714285716,21.32763392857143,21.1730884659936,22.114253256186597,22.09111295848058,21.60461131099949
2009-08-31,MONSOON,15.580000000000002,5.091333333333334,7.532857142857143,6.2700000000000005,21.672,11.7625,22.7625,6.825384615384617,13.461428571428574,18.692,11.81181818181818,16.804285714285715,10.648181818181818,19.593333333333334,9.05,17.851428571428567,3.30375,10.610833333333334,18.795,22.5,14.83390625,14.667187500000008,14.794879297562408,15.056528580952854,14.890840125187044,14.349073193934064,4.830909270725834,4.839124183006536,4.804429946140587,4.910365368380571,4.423944880777139,4.755741008004938,7.183392857142857,7.03321428571429,7.1508525486822005,7.158473864849002,7.023392383996917,6.867112389397298,6.420121527777777,5.915138888888887,6.066491543537296,6.101310780722691,5.1570667901721,5.087756959399618,20.945770833333334,20.227291666666666,20.860514114029378,20.90109829710884,21.02983707388279,20.172222778427102,10.7584375,10.498749999999992,10.72548748507267,10.818685161156582,10.879056818770193,10.160039902199475,22.14184375,21.921562500000014,21.864510495032256,23.510958033755927,21.91362616728131,21.7056483379299,6.905733537296038,6.653426573426572,6.761434942615727,6.702443352912711,6.195599922665189,6.485551476126851,12.950357142857143,12.815178571428575,13.175846771719256,13.93479502340718,14.50044293301796,13.42000451645996,17.893027777777778,18.008624999999995,18.25896189660677,19.3292129621558,19.44380778034959,17.917241746304647,11.075341585497835,10.878118059476758,11.049784610933454,11.104530987821958,10.461839234820053,10.568805656373817,15.207280505952381,15.148422619047619,15.52438219178429,16.02599156897161,15.287641261704817,14.759525463356646,9.958276515151516,10.039109848484852,10.085516712975393,10.491531526679285,10.55906824711461,10.350453053266634,18.339285714285715,18.23420138888889,18.603416372246897,19.413395226195103,19.402991539157654,18.883170214493173,9.622728174603175,10.185992063492062,9.987554958968099,9.924656256044319,10.513072873068275,10.895543154136664,17.444776785714282,17.107633928571428,17.265479562874866,17.203501857513476,18.046523380072628,16.836471989381586,2.797232142857143,2.677232142857144,2.827859385812958,2.8447650036139676,2.6653861717134126,2.652218956613418,11.294342948717947,11.052900641025643,10.941238208537236,10.941055597470447,9.676209846662813,11.324690500567202,17.89645833333333,17.142500000000005,17.399910153963376,17.547885206171628,17.297475972452876,17.08986064796869,22.146964285714287,21.66107142857143,21.703853079596158,22.45606309744027,23.035330017497593,21.165904388775
2009-11-30,POMKH,14.4225,4.482666666666668,7.161428571428571,6.079375,21.846666666666664,10.18,22.384,6.75076923076923,13.63,18.244,11.016818181818183,14.877857142857142,9.71,17.507142857142856,7.6774999999999975,19.054285714285715,2.595,11.484615384615385,18.635,22.76,14.990677083333333,14.71437500000001,14.645927578537444,14.912723728124119,14.89162327317511,14.911459407029861,4.95468782249742,4.762846405228759,4.6757246343510195,4.84742327603226,4.999286103167243,5.234251200830903,7.275535714285715,7.128928571428575,7.155082957780749,7.197066165535033,6.9112866424525885,6.818116327820064,6.78110367063492,6.147343749999998,6.071644926122378,6.119285271966988,5.840901265212489,5.737618480552497,20.515500000000003,21.27583333333333,21.254975135084294,21.300712278245417,20.078453731803243,20.679664441041332,11.167812499999998,10.571249999999992,10.507292491043602,10.689373496355422,10.490031756731444,10.733492800292595,22.026125,22.117562500000012,22.072306297019352,24.042608133488933,24.0038563569145,21.81921181758046,6.832097173659674,6.913811188811186,6.757168657877129,6.745884721428276,6.353033821199739,6.562177430389619,13.346750000000002,12.881428571428573,13.357508063031553,14.014491228802616,13.714265268486017,13.2125701954658,17.88903472222222,17.988374999999994,18.252977137964063,19.352843617357028,18.500561073406647,18.31185218558239,11.227010281385281,11.00830086580087,11.036598039287345,11.170452612446246,11.211495226915718,10.851735430974426,15.13729613095238,15.263244047619047,15.265772172213431,15.623720314181766,16.242587643484622,15.86331423782623,10.070126262626262,9.948068181818186,9.935310027785235,10.391652158681138,10.433976790981426,10.197717829308619,18.78140376984127,18.195674603174606,18.16490696620528,19.22430682466537,18.77535617334134,18.662085205508067,9.066803571428572,9.879652777777775,9.06353297538086,9.712859723432874,9.552408974959942,8.588972305881253,17.213816964285716,17.761205357142856,17.981002023439206,17.712869789529893,17.191072833754063,17.20760055685541,3.0478571428571435,2.725357142857144,2.734715631487775,2.7308607108610583,2.910554682347851,3.0342437247961778,11.38665064102564,11.277131410256413,11.158589078968495,11.11004421293853,10.448373403095085,10.828128354702674,18.224375000000002,17.675416666666674,17.893946092378023,18.061324069680182,17.89143502828276,17.81750347660567,22.648214285714285,21.9775,22.126311847757695,22.791383188600417,22.10838936416016,21.76996959310509
2010-02-28,POMRB,15.012499999999998,5.1989473684210505,7.095714285714285,7.5349999999999975,17.6275,11.58,21.928,6.350833333333332,11.94142857142857,16.13222222222222,11.070416666666668,13.935624999999998,9.846666666666666,18.676666666666666,8.895714285714286,14.151428571428573,2.9562500000000003,11.084615384615383,17.885,23.37,14.993452380952379,14.953437500000009,14.792556547122466,15.062200051280044,14.544637305400931,14.688063484606218,4.890415413533834,4.898972136222911,4.885013727979032,5.023501160687849,4.682046442806026,5.0915201006518345,7.334107142857143,7.2378571428571465,7.131335488954163,7.211347258562003,6.862842934476901,6.992764638435146,6.731183035714285,6.692899305555554,6.6569869556734265,6.506739422964507,6.409739321756507,6.2644319629182705,19.81295833333333,20.61570833333333,19.803985081050577,20.27429395239716,20.894810919127973,21.07451345003266,11.5740625,10.945624999999993,10.936375494626162,11.073023437946398,10.432804298678064,10.630047111473788,21.949562500000003,22.16612500000001,22.01458377821161,24.34505207651494,23.033261616109023,22.688507101958034,6.622910839160838,6.897655885780884,6.59463452805961,6.7011080647090475,7.448776816718754,6.604701319324594,13.96007738095238,13.019285714285715,12.791076266390359,13.630502390423812,12.399015639240519,12.559209108776344,18.10763888888889,17.79768055555555,17.40467517166733,18.789043938433295,17.75761778375744,18.277292785110163,11.249863365800865,11.14238230519481,11.050125490239076,11.232200047489497,11.193316258558545,11.809382562990047,14.778885416666668,15.151316964285714,14.733713303328058,14.95669614931064,15.517951803095468,15.33135139345166,9.978780663780663,9.968484848484852,9.899852683337807,10.316031428171035,10.01588347384094,10.241611972233,19.358244047619046,18.48289682539683,18.369610846389833,19.302093148476096,18.113868476349605,17.913279239473486,8.528845238095238,9.365803571428568,8.99640549951423,9.720693295815586,9.856262316146095,9.618018343218887,16.924464285714286,17.12834821428571,16.449172642634956,16.906712900975325,17.304602490051188,17.882858621264468,3.210357142857143,2.8691071428571444,2.823329378892665,2.8235683689344095,2.4994727034355435,2.6578545512343683,11.632371794871794,11.311554487179489,11.12899960122725,11.109251556210863,11.184837792893855,11.171142375521361,18.686875,18.11750000000001,17.890367655426815,18.163403192438487,17.684456028718877,17.803860597529304,23.41729166666667,22.31642857142857,22.623787108654618,23.167944654811908,22.216977312782163,22.218245500020664
2010-05-31,PREMON,15.096666666666668,5.268666666666666,7.462857142857143,7.5928571428571425,20.515,12.0375,20.47,7.139166666666665,15.664000000000001,18.853333333333328,11.347499999999998,14.875333333333336,10.482222222222221,20.5425,9.448,18.14,4.051428571428572,12.666923076923075,18.009999999999994,23.29,15.161019345238092,15.027916666666677,14.914200594940146,15.186577113129083,15.297306054825674,14.836292138319141,4.766701127819548,5.010403508771931,5.038474903454086,5.169298901977203,4.9397599023480065,4.787567390527006,7.414642857142857,7.313214285714288,7.263944150515355,7.307132972952073,7.1308798876375015,7.375926453923927,6.762858382936507,6.869308035714285,7.031335030546913,6.811001670298787,7.700506033963357,7.525156438765616,18.197916666666664,20.415291666666665,20.08839104863035,20.452754803309908,20.874212102185542,19.90823474478352,11.881250000000001,11.389999999999993,11.376825296775698,11.48451980187597,11.057443525057623,11.048598942956964,22.249,21.88612500000001,21.396750266926965,24.21729392801512,23.206191447338416,22.29485664066807,6.318187062937063,6.76653846153846,6.812447383502432,6.822279739190451,7.172913642155533,6.547458883446108,14.294690476190477,13.674214285714287,13.940245759834216,14.321078105372086,13.861534768929682,13.71632824281709,18.18633333333333,17.980388888888882,17.98413843633373,19.12009513017085,18.64407383831473,17.18473619334031,11.235531655844156,11.311638257575762,11.169075294143445,11.346849997756813,11.31075426936059,11.138537110470075,14.196082837301589,15.123275297619049,14.79036131533017,15.059740581664649,14.895285131298362,14.577919726035946,9.708650793650794,10.17176767676768,10.132800498891573,10.439934487305338,10.040473903275261,9.663151366103705,19.884434523809524,19.079910714285717,19.2387665078339,19.76613269084508,18.554216208908556,18.633648594994188,8.494088293650794,8.76780357142857,9.177043299708538,9.813377111993354,10.624170219042957,10.667584840312172,15.922857142857143,17.299285714285713,17.125503585580972,17.18016029851766,16.532941098548733,16.518425586866677,3.223325892857143,3.2266071428571443,3.314569055907028,3.351548120998033,3.088842818589545,2.85610956934332,11.911080586080585,11.461746794871797,11.74416899150558,11.581129604099218,11.884460367729691,11.056258871767398,19.099375,18.331250000000008,17.938220593256087,18.273932628475432,18.46509825732395,18.431716176251996,23.890833333333333,22.98,22.89027226519277,23.488206472917625,23.108012605386556,22.739748465411036
2010-08-31,MONSOON,15.304285714285712,4.131428571428572,7.7,5.165,16.85333333333333,13.235,23.27,5.676363636363636,15.748333333333333,19.71,11.317619047619047,14.049166666666665,9.104285714285714,21.82,7.138333333333333,14.852857142857143,3.17375,11.975833333333336,21.64,25.99833333333333,15.351488095238095,14.958988095238105,15.070234642678372,15.345256281548403,15.526980866517803,14.95525213192913,4.632106516290726,4.770427318295741,4.67565637064388,4.922126439667244,4.982479238537563,5.052479670154045,7.463214285714286,7.355000000000003,7.438366490309213,7.441069774833423,7.415588569436775,7.305691462037717,6.868170093795094,6.593058035714285,6.284801018328148,6.414412251712043,6.399094708797374,6.407374923957886,16.8946875,19.210625,18.794367962511544,19.444800626980424,21.015216322391062,20.113530548383398,12.611458333333333,11.758124999999993,12.12009517806542,12.163427763950294,12.335337466495066,12.109616562430555,22.596916666666665,22.01300000000001,22.14605016015618,24.60850056999047,23.350692520430684,21.642975837925537,6.100509469696969,6.479283216783213,6.358013884646914,6.628119054226813,6.385556595927803,6.680877812609432,14.573886904761906,14.245940476190476,14.663480789233862,14.860286512411497,15.198090998538442,14.27927193497454,18.214166666666664,18.234888888888882,18.674483061800238,19.601356191747538,19.24841114655965,18.034608843614954,11.301509710850745,11.188088474025978,11.228492795533686,11.428071692531582,11.723614749203662,11.470846055670423,13.894269645467837,14.434495535714287,14.493883455864768,14.714745368268423,15.319832733488841,14.738467546231591,9.604424603174603,9.785793650793654,9.721394585049229,10.076443015506703,10.907579622067923,10.3311516716481,20.030347222222222,19.63657738095238,20.27125990470034,20.435432179137322,20.265152275736305,19.186639873186902,8.49668253968254,8.289886904761904,8.361559313158455,9.533435060919995,9.083065839007912,7.253130828837698,15.282142857142858,16.549642857142857,16.21644500849144,16.590424550700572,18.274612006677245,17.11136975772434,3.080982142857143,3.1941071428571437,3.2582414335442165,3.2679402281286514,3.720542195362208,3.4821511182215774,12.117145146520144,11.802996794871797,11.836834728236681,11.706065549936572,10.308776760475814,11.760485460263576,19.250625,19.042500000000008,19.41893235595365,19.544017068779397,18.962349923642563,18.821858958536044,23.794583333333332,23.854583333333334,24.133496692448993,24.132983025305823,24.445226228720863,22.98889687942105
2010-11-30,POMKH,16.038749999999997,4.452857142857143,7.63857142857143,7.437777777777778,13.745,11.165,24.272,5.4620000000000015,14.02,17.855555555555554,11.396363636363635,12.970555555555556,9.092857142857145,19.49,9.311111111111114,14.04,2.8287500000000003,12.349285714285712,19.09,23.05,15.369647817460315,15.363050595238104,15.457640785607023,15.736053431748978,15.153536608861666,15.114718701068306,4.4682016369047615,4.76297493734336,4.5865366795291855,4.846550546532344,4.781223101447069,5.056050312409907,7.460714285714285,7.474285714285717,7.5184484656140995,7.53642784266042,7.254411295143513,7.216664911457329,6.816836219336219,6.93265873015873,6.745991722108,6.702192779929177,6.016194138959535,5.950456450073307,16.699791666666666,17.185208333333335,16.774620777506925,17.782256971352208,18.508352639077508,19.01046012468389,13.279479166666668,12.004374999999992,11.738057106839252,11.923819173022208,11.452950952164635,11.75472741478693,23.110083333333332,22.48500000000001,22.996430096093707,25.113733456702867,23.59677723154907,21.017371504669754,6.150004419191919,6.157090909090906,5.999608330788149,6.4289494362726,6.274142665071725,6.454378838750005,14.633119047619049,14.343440476190475,14.406088473540317,14.809898253125226,14.942254179937215,14.68620960566599,18.311888888888888,18.13777777777777,18.346912059302365,19.447682276528436,18.70777629916618,18.887941914969506,11.32731360577828,11.28297483766234,11.295641131865665,11.50877130146923,11.255516282007598,11.419642309376803,13.968856331533962,13.95767013888889,13.884552295741083,14.01196296619381,14.93943198435202,14.366373765188031,9.613849206349206,9.631507936507939,9.469979608172395,9.73963529070377,9.92549056330478,10.313375609327974,19.761145833333334,20.132291666666667,19.958755942820204,20.483746685759908,19.91483942985228,19.475097392641526,8.127044146825398,8.698289682539684,8.741380032339519,9.63135554889557,7.89070478333209,7.784865866388626,14.959776785714286,15.296071428571427,15.345867005094863,15.844923673649726,16.818926047582888,16.285523050383688,2.650334821428572,3.2525446428571434,3.08644486012653,3.070949167654573,3.2479145428098004,3.0363122738330364,12.25051053113553,12.019164377289378,12.041815122656292,11.905278284774887,11.390538527342242,11.633844371588975,19.38625,19.156250000000007,19.28735941357219,19.567827251233435,19.870437898226438,19.96703464350987,23.832976190476188,23.927083333333332,23.700098015469393,24.30427036304562,24.01954097882073,24.351539729869902
2011-02-28,POMRB,14.92,4.151999999999999,7.007142857142857,7.019090909090908,15.303333333333333,16.436666666666667,22.82333333333333,5.8981818181818175,13.784999999999998,16.743333333333332,11.218695652173913,13.428421052631574,9.63,17.86111111111111,7.282857142857143,14.04,1.5837499999999998,11.868461538461535,18.64,22.31,15.358209325396825,15.339925595238105,15.242584471364212,15.52422405603679,15.362373530900609,15.536890401633535,4.369986607142857,4.501238095238097,4.412722007717511,4.700558923006409,4.746289041743824,4.550575113131303,7.477857142857142,7.45214285714286,7.313926222225602,7.464417989196995,7.2551515103165585,7.393677314639051,6.947852823346244,6.803681457431457,6.855231396901163,6.809557317702645,7.178582921618524,7.131210022595884,16.444583333333334,16.604166666666668,16.186105799837488,17.107046467757815,17.209883692938625,17.22891963876002,13.352916666666665,13.21854166666666,13.617500930770218,13.534588056442248,12.00921597908785,12.21153020799056,23.41320833333333,22.708833333333345,22.927191390989556,25.200885010064034,23.23261948237172,23.465880802742532,6.5207398989899,6.043928030303027,5.959037725745617,6.355504101789464,7.126959205739198,6.230616154288212,14.363363095238096,14.804333333333332,14.157653084124188,14.710426904387644,13.347364547168523,13.51434060301759,18.47322222222222,18.29055555555555,17.70548056891475,19.027581137189806,17.559959543706462,18.362112815570356,11.365118341803125,11.320044584039152,11.264862939988964,11.524469864146196,11.360472637683404,11.208902004025354,14.096197677687808,13.830869152046784,13.70209979849728,13.863348417896779,13.925361390920955,13.612892534176952,9.760029761904763,9.577341269841273,9.533987764903436,9.626153047217441,9.53137572698626,8.972391815789868,19.466805555555553,19.92840277777778,19.119698010136567,20.148084547187825,19.424759248393677,19.558896720647173,7.718179563492064,8.295075396825398,8.15797087654657,9.39970843077185,9.337138512897308,9.88074095410073,14.386294642857143,15.268214285714285,14.823520203056917,15.186697802579246,15.08377428625742,15.464426101352057,2.3084598214285714,2.9094196428571433,2.485366916075918,2.4191038390281583,2.7740806912508074,2.8536345467576734,11.989124313186812,12.215125915750916,11.97247368897839,11.90157221104694,12.197487800055816,11.866081787787333,19.03625,19.345000000000006,19.028415648143316,19.435874870682213,19.00029851454851,19.209287584803562,23.831264880952382,23.66208333333333,23.144058809281635,24.35557276451413,23.7390288688348,23.76221550434032
