Date,Season,Diu,Daman,Diu_Trend,Diu_SMA,Diu_EWMA,Diu_DES,Diu_TES,Diu_ARIMA,Daman_Trend,Daman_SMA,Daman_EWMA,Daman_DES,Daman_TES,Daman_ARIMA
2015-08-31,MONSOON,4.59,1.9955555555555555,4.908541666666666,5.087499999999996,5.201592867761893,4.925417810586334,4.939900472455628,4.753358492888128,4.857915426587301,5.010833333333327,4.624713000381948,4.670502325463253,1.8663414219772307,1.5061753843654506
2015-11-30,POMKH,4.406666666666667,2.9177777777777774,5.189791666666667,4.776666666666662,4.883622387323802,4.636839264718998,4.921491921171766,4.729352900629493,4.517914186507936,4.811944444444439,3.941938911340279,4.5427887732801135,3.4263587106382127,3.0775369638383765
2016-02-29,POMRB,6.05,4.245545634920634,5.347916666666666,5.040416666666662,5.350173432394281,5.298788641520745,4.831100620989553,4.442083594162251,4.086803075396825,4.903886408730154,4.063381600772422,4.626178431613204,4.440611136719298,4.051477372333625
2016-05-31,PREMON,6.3100000000000005,7.368888888888887,5.510833333333334,5.339166666666662,5.734104059436569,5.758833125351872,5.702887929751788,5.259401129264445,4.095066964285714,4.1319419642857085,5.385584516019008,5.240940493529867,6.475892173745139,7.036043380260642
2016-08-31,MONSOON,4.66,1.6344444444444446,5.618437500000001,5.356666666666662,5.304462435661941,5.17970955251282,5.434619556134234,5.675558295125464,4.141943204365079,4.041664186507931,3.8851284873891827,4.830122404871428,1.9087374381247781,1.6477835102992038
2016-11-30,POMKH,5.6400000000000015,3.345,5.505,5.664999999999996,5.438677461397165,5.370078276940719,5.197632251081143,5.138333969096349,4.057698412698413,4.148469742063487,3.6690770924335094,4.698555858606696,3.4276923026337,3.0313086933227837
2017-02-28,POMRB,5.6775,4.193333333333333,5.438124999999999,5.571874999999996,5.5342064768383,5.484081076231788,5.599853744624085,5.707034647408488,4.012817460317461,4.135416666666662,3.878779588793439,4.701006801329747,4.485284780004549,4.1076333150351285
2017-05-31,PREMON,5.775,6.747142857142857,5.463125,5.438124999999996,5.63052388610298,5.589197072168066,5.884302986158315,5.7432416087177085,4.096748511904762,3.9799801587301546,5.026124896133206,5.135233452090154,6.5107063338195434,7.132356157331034
2017-08-31,MONSOON,4.66,1.897142857142857,5.4684375,5.438124999999996,5.242314331661788,5.094529353260427,5.247336533060157,5.436606234338369,4.145997023809524,4.045654761904758,3.7745320805370666,4.713498442137346,1.8767375290705606,1.6439236941301607
2017-11-30,POMKH,5.84,3.75375,5.4821875,5.488124999999996,5.481388598997073,5.425503652155842,5.106733147098729,5.244608351306788,4.183010912698412,4.147842261904758,3.76621924832224,4.606888655563246,3.4256820186847277,3.122078975948609
2018-02-28,POMRB,5.52,4.178571428571428,5.635625,5.448749999999995,5.496833159398244,5.434581696065646,5.6586638629566455,5.545896363574236,4.179935515873016,4.144151785714282,3.9311601204219153,4.5693118345757835,4.525075029125383,4.132431609625444
2018-05-31,PREMON,6.0425,7.058015873015872,5.336875,5.515624999999995,5.7150998956389465,5.695680635772431,5.831790590418152,5.5521564669557195,3.921282242063492,4.2218700396825355,5.1819024214594975,5.024158963092371,6.544945147749681,7.020890219658369
2018-08-31,MONSOON,5.62,1.5616666666666668,,5.755624999999995,5.677059937383368,5.619345682440123,5.359516314966807,5.576446630647973,,4.138000992063488,3.733808119542365,4.522818826088098,1.9391276944776066,1.7171955968087784
2018-11-30,POMKH,2.49,2.02,,4.918124999999995,4.402235962430021,,5.655237771120582,5.828454608092559,,3.704563492063488,3.0482848717254187,,3.4475837863777157,3.3048603154354463
