Date,Season,Ramgarh,Chand,Bhabhua,Chainpur,Bhagwanpur,Mohania,Karghar,Adahaura,Durgawati,Ramgarh_Trend,Ramgarh_SMA,Ramgarh_EWMA,Ramgarh_DES,Ramgarh_TES,Ramgarh_ARIMA,Chand_Trend,Chand_SMA,Chand_EWMA,Chand_DES,Chand_TES,Chand_ARIMA,Bhabhua_Trend,Bhabhua_SMA,Bhabhua_EWMA,Bhabhua_DES,Bhabhua_TES,Chainpur_Trend,Chainpur_SMA,Chainpur_EWMA,Chainpur_DES,Chainpur_TES,Chainpur_ARIMA,Bhagwanpur_Trend,Bhagwanpur_SMA,Bhagwanpur_EWMA,Bhagwanpur_DES,Bhagwanpur_TES,Bhagwanpur_ARIMA,Mohania_Trend,Mohania_SMA,Mohania_EWMA,Mohania_DES,Mohania_TES,Mohania_ARIMA,Karghar_Trend,Karghar_SMA,Karghar_EWMA,Karghar_TES,Karghar_ARIMA,Adahaura_Trend,Adahaura_SMA,Adahaura_EWMA,Adahaura_DES,Adahaura_TES,Adahaura_ARIMA,Durgawati_Trend,Durgawati_SMA,Durgawati_EWMA,Durgawati_DES,Durgawati_TES,Durgawati_ARIMA
2016-02-29,POMRB,9.507142857142858,3.84,7.52,5.8583333333333325,6.73,6.1525,4.815,8.9525,6.1850000000000005,9.251014194139193,9.610663919413918,9.378186479409218,9.424889501975672,9.826464734056376,9.690688420474885,4.72375,4.330000000000004,3.9777285544523884,4.796946873417259,4.1486996171724835,5.085002258204561,6.005,6.005,6.127205882352941,5.923835188513902,7.519999997601373,6.0233333333333325,5.5358333333333345,5.822935638190879,5.806002755801252,6.311799261189639,6.287208825699469,6.9853749999999994,7.956083333333335,7.30254231148556,7.1876324649036905,6.932399522628225,6.818363081222316,5.581041666666666,6.408125000000001,6.107482747671194,5.742653497787835,6.303970250083856,6.325371950419009,4.540520833333334,4.107708333333335,4.074717711825777,4.027824326845058,3.9069950822557034,8.860624999999999,9.603124999999999,9.205041847949683,9.209196299837252,9.8780142017264,8.143174149652282,5.373333333333333,5.437083333333339,5.292127419142041,5.48886885271519,5.55996613821271,5.823933708599369
2016-05-31,PREMON,10.061538461538463,10.4,7.5,7.6,7.426666666666666,8.106666666666667,7.19,8.2,9.305,8.90301583832834,9.174173534798534,9.651527272260916,9.627968475656848,10.799125891886742,10.71215154046511,4.342499999999999,4.905000000000003,6.546637132671433,7.41261423768927,6.685650771408623,6.395380816376226,6.005,6.005,6.676323529411764,5.921753311762134,7.499999998463002,5.375833333333333,6.1295833333333345,6.533761382914527,5.842314918315147,7.772112855864657,7.697410994074753,6.728833333333334,7.297250000000001,7.352192053558002,7.2745430220550436,8.628492245599821,8.653669425479617,4.909791666666667,6.084791666666668,6.907156315269384,7.274078036953553,8.55638013105262,8.358340537331047,4.334583333333334,4.595208333333336,5.320830627095466,6.324560582729466,5.944398233987936,8.330625,8.603124999999999,8.803025108769809,9.275914868976855,11.745849521492735,11.862375874539834,5.055416666666666,5.618333333333339,6.897276451485224,7.673869274575709,8.314267081543637,8.288560769815126
2016-08-31,MONSOON,8.498571428571427,0.9,5.03,3.33,6.619,0.55,2.115,8.86,0.61,8.547397602397602,9.32785485347985,9.19034493478512,9.29978497825468,8.084554132012338,8.268349261787558,4.01125,4.542500000000002,4.28798227960286,5.411879113214243,2.8847666364941524,4.0599892615915385,6.004999999999999,6.005,6.017794117647059,5.919519576281209,5.030000002305302,4.7141666666666655,5.917083333333334,5.252256829748716,5.874492047330485,4.660728478850057,4.619719634170579,6.816291666666666,6.6735000000000015,7.058915232134801,6.974406740497472,5.648406163785516,5.985792600859305,4.666979166666667,5.077291666666667,4.364293789161629,2.892891570640367,4.9589353645971705,4.831148389968985,4.041708333333333,4.485833333333336,4.03849837625728,2.58729770899728,2.617456822395027,7.4790624999999995,9.118125,8.825815065261885,9.392506998218554,6.827094882761672,7.763634519973338,5.1206249999999995,5.128333333333339,4.382365870891134,4.939178022114006,3.601200528851458,3.7985090275697466
2016-11-30,POMKH,5.845454545454545,1.43,3.97,2.55,6.3610000000000015,4.16,2.6133333333333337,4.16,3.83,8.668821907259407,8.47817682317682,7.85238877905289,8.27148940778805,9.051033854855945,9.092887209124513,3.2425,4.142500000000002,3.144789367761716,3.919735402636139,3.5992863697418547,2.8869183731909236,6.005000000000001,6.005,5.198676470588235,5.917221240670502,3.9700000013597463,4.6362499999999995,4.834583333333335,4.17135409784923,5.906036910744907,5.337243904474509,5.352533811626072,7.031787878787879,6.7841666666666685,6.779749139280881,6.693178907225387,6.750834771081943,6.326810153091592,4.589583333333334,4.7422916666666675,4.282576273496978,3.091645686314895,5.280561249478656,4.311368178287597,3.8619583333333334,4.183333333333335,3.4684323590877018,3.093629519322198,2.85792383097392,7.927499999999998,7.543124999999998,6.9594890391571305,9.052661255804052,8.157237049040628,8.079139444657258,5.349375,4.982500000000005,4.161419522534681,4.277923823116445,4.020971695705738,3.5571272962075446
2017-02-28,POMRB,10.06090909090909,2.79,7.52,4.895,6.986999999999999,5.55,3.682,8.44,7.29,8.924259559884558,8.616618381618379,8.735796903795372,8.820102531675886,8.22423417044983,8.086824856522052,2.7212499999999995,3.8800000000000017,3.00287362065703,3.2959077203703893,3.905231969015629,4.263540583187171,6.005,6.005,6.127205882352941,5.915143438311168,7.519999998245652,4.746249999999999,4.593750000000002,4.460812458709538,5.940104155906534,6.469234914868878,5.804029693513178,7.405511363636363,6.848416666666668,6.8626494835685286,6.804913400261764,6.494513275871041,6.351882897416191,4.91,4.591666666666668,4.789545764098187,4.647725943876029,5.809494762642671,5.641899693360811,3.8352916666666665,3.9000833333333347,3.553859415452621,4.151901843114053,3.979965451170821,8.182500000000001,7.414999999999997,7.551693423494278,9.106149966754934,9.698297373165659,8.532193572065157,5.883749999999999,5.2587500000000045,5.4128517135208085,5.573424273656141,5.204177133892817,5.65994091621033
2017-05-31,PREMON,10.479166666666666,5.3,7.5,7.939999999999999,8.893636363636364,8.09,6.884999999999999,12.3,10.03,9.508061868686868,8.72102543290043,9.43314480894389,9.330151642448842,10.169154611491143,10.053346444018832,2.93125,2.6050000000000018,3.921724172394218,3.8799061833705792,6.361155964884518,7.129759032669605,6.005,6.005,6.676323529411764,5.91306529805373,7.4999999983997325,5.355,4.678750000000001,5.852487475225722,5.977416085802333,7.929548501438104,6.8894488124926125,7.8939678030303035,7.215159090909093,7.675044235595664,7.692573167843219,8.665300534527459,8.523183196885677,5.553749999999999,4.5875,6.109727458458912,8.250130602006315,7.978317461196699,7.805320589982811,3.9015416666666662,3.823833333333334,4.886315649271571,6.225823337668789,6.04168190801586,8.59,8.439999999999998,9.451016054096566,9.515997029482046,11.455843856573052,11.304554313991929,6.615,5.440000000000005,7.259711028112484,8.274251586178389,8.347827479488283,8.811338938757444
2017-08-31,MONSOON,10.124444444444443,1.83,5.03,3.87,8.141818181818183,3.13,2.2066666666666666,6.8,4.16,9.888708721833721,9.127493686868682,9.70966466314411,9.58055982465459,7.927003928595613,8.118555813957354,2.9825,2.8375000000000017,3.085034503436531,2.9927982703929046,2.101856206211674,1.714027152774358,6.004999999999999,6.005,6.017794117647059,5.910835297493996,5.030000001652447,6.155625,4.813750000000001,5.059492485135433,6.010800243993252,4.818164125743873,3.8644375458182694,8.170363636363637,7.595863636363639,7.861753814084671,7.869230459643299,6.662194222922262,7.0664351342402245,6.13625,5.2325,4.917836475075347,5.875568440452417,3.4346660417623367,2.918157851569318,4.25775,3.8467500000000006,3.8144560562296093,2.452000755717731,2.4607528122781037,9.737499999999999,7.924999999999997,8.39060963245794,9.396469249468245,6.97339867951302,7.961940698709765,6.9025,6.327500000000005,6.0198266168674905,7.227272684030988,3.8190528367998584,3.6245816149591796
2017-11-30,POMKH,8.889999999999997,2.18,3.97,6.88,8.745833333333335,6.73,3.0516666666666667,9.48,6.13,9.862685630341879,9.888630050505046,9.381798797886464,9.38439118469205,9.697728710618525,9.591473214502507,3.25875,3.0250000000000017,2.723020702061919,2.4785176231591453,2.9296786200644376,2.759918738346831,6.005000000000001,6.005,5.198676470588235,5.908540695231975,3.970000001417356,6.393749999999999,5.89625,5.78769549108126,6.047389230557665,5.494679554135164,4.716793580719929,8.056969696969697,8.192071969696972,8.215385621784137,8.230288423663334,8.112354302590845,7.687239285421017,6.397500000000001,5.875,5.642701885045208,6.959385164643019,4.916499182212744,4.989144209137817,4.578229166666667,3.956333333333334,3.5093403004044323,2.9985614653373904,2.941344659143286,9.557500000000001,9.254999999999999,8.826365779474765,9.519741202384575,8.019894473930691,8.51758854480164,6.9025,6.902500000000005,6.063895970120495,7.14592952553488,5.1269534380542305,4.88161363449525
2018-02-28,POMRB,10.061538461538461,2.45,7.52,6.97,6.813333333333333,7.64,6.093333333333334,12.3,7.29,9.234778311965812,9.888787393162389,9.653694663347263,9.599609244132909,9.952253694856166,9.892082134398677,3.8425,2.940000000000002,2.613812421237151,2.2422102379490028,3.3341941265727693,4.07357478686317,6.005,6.005,6.127205882352941,5.906466624649525,7.519999998791383,7.10125,6.415,6.260617294648757,6.08425046566759,6.62667059470697,5.945454714548365,7.633806818181819,8.148655303030305,7.654564706403815,7.59870152364827,8.555084590830955,8.474155789482063,6.65625,6.3975,6.441621131027125,8.269316374071852,5.901514994985255,6.302177081527042,4.668333333333334,4.559166666666668,4.542937513575993,4.151378239483816,4.031417503955671,9.091875,10.219999999999999,10.21581946768486,9.90057210502137,10.145354122276625,9.048688502412015,7.4325,6.902500000000005,6.554337582072296,7.560351009376905,6.628404901891446,6.758115562524602
2018-05-31,PREMON,10.270352564102565,7.85,7.5,7.77,8.160151515151515,8.09,7.0375,7.0,10.03,8.900785256410256,9.836583867521364,9.900357823649383,9.813161952264299,11.118197506532269,11.019946206241809,4.060625,3.5775000000000015,4.708287452742291,4.5754625142608365,5.788002422020215,6.513083447511802,6.005,6.005,6.676323529411764,5.904392214597817,7.499999998444838,7.4575,6.3725000000000005,6.864370376789254,6.122102987480353,8.086984195144689,7.6856219723131725,7.153277462121212,7.965284090909093,7.856799429902896,7.824095269486936,9.199606843730349,9.098786434441607,6.754375,6.3975,7.100972678616275,9.182663845419947,8.326988627740812,8.416451755863648,4.711979166666667,4.597291666666669,5.540762508145596,6.652797101125668,6.393884234481462,8.95625,8.895,8.929491680610916,9.770232879181401,12.30985289813986,10.726903141966451,7.81875,6.902500000000005,7.944602549243378,9.289779604938179,9.392450644416687,9.041789652372739
2018-08-31,MONSOON,5.3100000000000005,3.95,5.03,9.7,5.49,5.2,2.775,8.375,8.4,,8.632972756410254,8.06421469418963,8.469834701199412,8.353904485089238,8.632622388935186,,4.107500000000002,4.404972471645374,4.838464817469855,1.7989355953773134,2.493793470378829,,6.005,6.017794117647059,5.902165942673274,5.030000001113249,,7.829999999999999,7.998622226073552,6.1620946223289685,4.97559981708233,4.586316897422726,,7.302329545454548,6.910079657941738,6.796833478596376,6.330440025430093,6.881519233828451,,6.915,6.340583607169765,7.0037342735455255,3.650443868697699,3.5948279655154405,,4.739375000000002,4.434457504887358,2.8303245308029927,2.3193661529334224,,9.28875,8.70769500836655,9.758990418372738,7.1588119371349865,8.345358711019216,,7.962500000000005,8.126761529546027,9.701318973195084,4.585248793102167,3.7772546495652675
2018-11-30,POMKH,11.0325,1.805,3.97,3.9,7.553416666666667,5.445,2.8325000000000005,6.82,4.98,,9.168597756410254,9.251528816513778,,7.761014277245863,7.639885398798828,,4.013750000000002,3.3649834829872245,,2.85464609711834,3.218300953660277,,6.005,5.198676470588235,,3.9700000013727195,,7.085,6.359173335644131,,5.652115286499578,6.1324137539079535,,7.004225378787879,7.16741446143171,,6.195705165718015,5.918378394266865,,6.593750000000001,5.9823501643018595,,5.814951483270305,6.42217473906927,,4.684583333333335,3.793674502932415,3.410564097928312,2.9188678498023064,,8.623750000000001,7.952617005019929,,8.346436850628166,7.417693082329983,,7.675000000000005,6.868056917727616,,6.819035010968513,6.643158608854856
