Date,Season,Vidisha,Neteran,Sironj,Lateri,Gyaraspur,Basoda,Kurwai,Vidisha_Trend,Vidisha_SMA,Vidisha_EWMA,Vidisha_DES,Vidisha_TES,Vidisha_ARIMA,Neteran_Trend,Neteran_SMA,Neteran_EWMA,Neteran_DES,Neteran_TES,Neteran_ARIMA,Sironj_Trend,Sironj_SMA,Sironj_EWMA,Sironj_DES,Sironj_TES,Sironj_ARIMA,Lateri_Trend,Lateri_SMA,Lateri_EWMA,Lateri_DES,Lateri_TES,Lateri_ARIMA,Gyaraspur_Trend,Gyaraspur_SMA,Gyaraspur_EWMA,Gyaraspur_DES,Gyaraspur_TES,Gyaraspur_ARIMA,Basoda_Trend,Basoda_SMA,Basoda_EWMA,Basoda_DES,Basoda_TES,Basoda_ARIMA,Kurwai_Trend,Kurwai_SMA,Kurwai_EWMA,Kurwai_DES,Kurwai_TES,Kurwai_ARIMA
2013-05-31,PREMON,10.840833333333334,8.139999999999999,7.4975,10.239999999999998,12.243333333333334,16.16,10.74,6.244270833333334,6.851458333333335,8.366196233497467,7.626064015538833,13.771812160047746,13.65322810301737,5.88875,6.119322916666666,7.14112679579776,7.764361193375426,8.59789061962584,9.131253883860035,5.906093749999999,5.9348958333333215,6.7061658235488135,6.324135767375321,8.044118249820468,8.787722659983004,6.759812499999999,6.948250000000002,8.294807251445423,9.97882491898954,9.891465225970325,9.880098416458495,7.568750000000001,8.843697916666667,10.190509923924342,9.33407180595186,12.554604323727922,12.245396255795011,8.405625,9.020687499999992,11.203755675379565,8.332797211359289,12.420232701762302,13.689591621977147,5.6725,5.802187500000001,7.739788700770696,7.1859162346333845,9.971637332204214,10.753462385592709
2013-08-31,MONSOON,2.2833333333333337,1.8625,3.4525,3.114,2.1750000000000003,1.846666666666667,0.7150000000000001,5.864791666666667,6.444791666666669,5.933051073431814,6.51171245668851,4.157330412185415,3.003402167428122,5.6665624999999995,5.959375,5.029676077478656,5.827273826282647,3.025241650118133,3.1896578365285686,5.7946875,5.756874999999988,5.4046994941292885,5.67295857138126,4.717899979552666,4.564201488838928,6.417625000000001,6.858250000000002,6.222484350867253,7.082329141148279,4.27530677717613,5.459706058236965,7.159791666666667,7.864166666666666,6.984305954354605,7.463108939722916,6.521891796377512,7.508072305335914,7.9315625,8.640208333333325,7.460920071894406,7.581136597372418,3.7549337186622633,4.904508915568259,6.0225,5.4612500000000015,4.929873220462417,5.87789812187281,3.3801805216959266,3.4593958878591047
2013-11-30,POMKH,3.7408333333333332,5.2125,5.141249999999999,4.0575,5.596666666666668,4.8933333333333335,4.705,5.4296875,6.043750000000002,5.056163977392422,5.805813263103379,4.005372814307167,4.8087228493541145,5.3928125,5.818124999999999,5.102805646487194,5.504589676909086,5.242833247050768,4.8324818051767675,5.477187499999999,6.055312499999989,5.299319696477573,5.555465899551677,4.817522985124105,4.403083049922,6.036875,6.661375000000002,5.356490610520352,5.364316845524712,5.991267387423408,5.503920861527711,6.783333333333333,7.273333333333332,6.42925023927943,6.6938882252340255,6.7696942173034085,6.236015498234659,6.998749999999999,8.171041666666657,6.433885376469977,7.23256083277644,6.497362728188913,4.209429362411841,6.02375,5.883750000000001,4.8399239322774505,5.5587490266904185,4.3975999328634705,3.7778833195518624
2014-02-28,POMRB,5.878333333333333,6.845,6.045,7.2840000000000025,8.17,7.868333333333332,8.485,5.477291666666667,5.685833333333336,5.3850317197687865,5.650179042768758,6.5045530782416385,6.641189600663417,5.365937499999999,5.514999999999999,5.7996833878923155,5.933269967148979,6.769336848064544,7.0772253565779355,5.6659375,5.5340624999999894,5.597591817886544,5.677748016835164,5.770305042091373,6.037052046657303,6.093375000000001,6.1738750000000024,6.127494366312212,6.06201672952331,7.251166935796671,6.283610269088621,6.858229166666667,7.046249999999999,7.125550143567658,6.7250024662182994,8.416318215264255,8.611356325923726,6.527708333333333,7.692083333333324,7.0076645592153195,7.274587098867009,8.330170410196091,7.808116325084096,6.195,6.161250000000001,6.29795435936647,6.147280763851399,6.7854931321266605,7.5539883335106355
2014-05-31,PREMON,8.791666666666666,7.1625,7.0425,9.144,10.14,10.613333333333333,9.64,5.9259375,5.173541666666669,6.747685698527938,6.1909346372467065,12.274320778691258,11.137218648635946,5.4896875,5.270624999999999,6.344810032735389,6.457919878985081,8.399155761538143,8.517414805443833,6.030156250000001,5.42031249999999,6.175555090731926,6.015269955023469,7.794368594130574,8.004100818189535,6.6131875,5.899875000000002,7.334096619787328,7.879308255139203,9.496403896940572,8.450551450269426,7.234583333333334,6.520416666666666,8.331330086140595,7.332629980008064,10.984768157978532,11.620891982376325,6.869583333333334,6.305416666666658,8.449932068862525,7.672365538734579,12.475482969014221,13.773981035713772,6.561875,5.88625,7.634772615619882,6.994759593415012,10.104532160859215,10.89151475071988
2014-08-31,MONSOON,4.713333333333334,2.625,5.4175,4.662,4.8775,3.625,3.185,6.111041666666667,5.781041666666669,5.933944752450096,5.802094512922235,2.966887305829743,2.432312932194097,5.4203125,5.461249999999999,4.856886019641234,5.043516711977756,2.72826039602797,2.6332437840908387,6.008125000000001,5.91156249999999,5.872333054439156,5.895199866221706,4.421908144900256,4.33548330077492,7.01175,6.286875000000002,6.265257971872396,6.479645104890304,3.7322337713351406,3.608771077164711,7.155625000000001,7.196041666666666,6.949798051684357,6.566986000080751,4.8142519334807865,4.93583749001404,6.903333333333333,6.749999999999991,6.519959241317515,7.169265718836883,3.8101839352319633,2.1907637717349346,6.598749999999999,6.50375,5.854863569371929,6.278800798512626,3.0050500084675686,2.5712040117906887
2014-11-30,POMKH,4.9,5.44,6.09,6.6679999999999975,5.905000000000001,5.8500000000000005,5.17,6.099166666666667,6.070833333333335,5.520366851470058,5.496840676977256,3.7043093827454907,5.115146257936145,5.3471875,5.5181249999999995,5.09013161178474,5.006722877470336,5.079512591316269,5.145799031588491,5.8724375,6.14874999999999,5.959399832663493,5.959570045935877,5.0309246348640455,5.106507542379925,7.185499999999999,6.939500000000002,6.426354783123436,6.547276886228532,5.889749734065369,5.692510295251534,7.108125000000001,7.273124999999999,6.531878831010614,6.175166837281318,6.201204878472458,6.82583109546256,6.796875,6.989166666666658,6.251975544790509,6.9639836380748426,6.552612960338887,6.2851604084029145,6.705625,6.620000000000001,5.580918141623157,6.045968862757526,4.6814492753274255,4.882090311000575
2015-02-28,POMRB,6.2,6.0625,4.92,7.862,7.23,7.1816666666666675,8.315,5.949583333333333,6.151250000000001,5.792220110882035,5.523676903386686,6.218668479106958,6.308027266927455,5.324375,5.3225,5.479078967070844,5.281531615451449,6.655320814279287,7.1103387662925455,5.6274375,5.867499999999989,5.543639899598096,5.729893512014767,6.149378080811565,6.351337212749138,7.1652499999999995,7.0840000000000005,7.000612869874061,7.340542314681138,7.722324606314734,8.622948019053405,7.0490625,7.038124999999999,6.811127298606369,6.208188496872612,8.074314438696826,8.818508336931114,6.720208333333334,6.817499999999992,6.623851993540972,6.938592927485704,8.38542065050291,7.861661613235025,6.664375,6.577500000000001,6.674550884973894,6.559161908702567,7.236026926387912,7.54088302872534
2015-05-31,PREMON,8.375,7.3599999999999985,7.0820000000000025,9.956,10.7,10.448333333333332,10.665,5.8518333333333326,6.047083333333335,6.825332066529221,6.064316457631091,11.075117173926424,10.4169888870518,5.320937499999999,5.371874999999999,6.231447380242506,6.10320914980127,8.200806034664414,8.020763399250773,5.1625000000000005,5.877374999999989,6.158983939758858,6.0644052932340315,7.834579283101411,7.564451638072634,6.9152499999999995,7.287000000000001,8.182767721924437,9.277995943057707,9.99012261737067,9.990884409843131,7.1353124999999995,7.178124999999998,8.36667637916382,7.205710691401237,10.488300411448641,10.767585804181593,6.755833333333333,6.776249999999991,8.153644529457917,7.338150152262722,12.530733202604612,12.552711070014162,6.609374999999999,6.83375,8.270730530984336,7.614191629079554,10.254170760802872,10.656870442767922
2015-08-31,MONSOON,3.9333333333333336,2.245,3.418,3.688,3.845,3.1766666666666667,1.83,5.754708333333332,5.852083333333335,5.668532573250865,5.581544008860682,3.6188324006741333,3.560744921306453,5.361354166666667,5.2768749999999995,4.636868428145504,4.7043098894186475,2.579849741835904,2.6910305114460105,5.000000000000001,5.377499999999989,5.062590363855315,5.4543077858899025,4.461958719273104,4.421127531045469,6.975499999999999,7.043500000000002,6.384860633154662,6.797326832037132,4.293161432914915,4.558138963159846,7.75375,6.919999999999997,6.558005827498293,6.346105933004415,4.590672536194258,5.086854808994584,7.225833333333333,6.664166666666658,6.1628533843414175,6.804066502644361,3.8654341668415757,2.5819804774530954,6.989374999999999,6.495,5.694438318590602,6.526487619401827,3.3294301747974657,3.016059470477453
2015-11-30,POMKH,4.897999999999999,5.7925,4.37,5.642,7.6275,6.583333333333332,6.085,5.406375,5.851583333333334,5.360319543950519,5.35388522583368,4.033653741866117,4.9565669676364505,5.600208333333333,5.364999999999999,5.099121056887302,4.973544693312455,4.901885402698526,5.0063254481102915,4.965583333333335,4.947499999999989,4.785554218313189,5.1943718258594656,4.611471660513658,4.508074304685496,8.16325,6.787000000000003,6.087716379892797,6.008460025398486,6.12655885805629,5.64660734882278,7.900625000000001,7.350624999999997,6.985803496498976,6.557587798902095,5.768679198946433,6.200398799782118,7.523125,6.847499999999991,6.331045363938183,6.721078777179086,6.607863187392365,6.015515904961717,7.277708333333333,6.723749999999999,5.850662991154361,6.459226380524598,4.830798534933956,4.362177851364265
2016-02-29,POMRB,5.425,6.033333333333334,5.340000000000002,9.37,10.455,10.208333333333334,10.44,4.773874999999999,5.657833333333334,5.386191726370312,5.274351210525293,6.103969227133324,6.475884064850834,5.773333333333333,5.357708333333333,5.472805967465716,5.3411087206180365,6.5445726921497025,7.089931283266568,4.831916666666667,5.0524999999999896,5.007332530987914,5.21886281248768,5.436916448413312,5.685296247630687,9.0111875,7.1640000000000015,7.400629827935678,7.769151329395915,7.692476312652145,7.450413051183281,7.4434375,8.156874999999996,8.373482097899386,7.538230418393989,8.19843746159836,8.8152938937774,7.229375,7.604166666666658,7.881960551696244,7.11021001930333,8.440670883683792,8.115770790764012,7.156666666666665,7.254999999999999,7.686397794692617,7.42122701030704,7.540987174373005,8.149663975667053
2016-05-31,PREMON,6.363333333333332,9.3,6.386666666666668,17.95,8.649999999999999,9.8,10.846666666666666,4.183708333333333,5.154916666666668,5.77704836915552,5.42770591807757,9.98666451564743,9.82950045469476,5.479583333333334,5.842708333333333,7.00368358047943,7.122349143956747,8.10034995508849,7.899311286404677,4.788916666666667,4.878666666666655,5.559066185259415,5.489440256060249,7.377257261231817,7.671379197768863,8.922749999999999,9.162500000000001,11.620377896761406,15.547638542291477,10.285009588080353,10.414461363018011,6.8909375,7.644374999999996,8.484089258739631,7.973817419702201,11.413387971380548,12.070081440346668,6.849583333333333,7.442083333333326,8.649176331017747,7.444179950336923,12.58598346264452,13.242123156159948,6.833541666666666,7.300416666666665,8.950505343482238,8.442109013917205,10.714219852246927,11.182908527457773
2016-08-31,MONSOON,0.8850000000000001,1.6900000000000002,3.044,2.4775,2.2375000000000003,1.475,0.6799999999999999,3.811666666666666,4.392833333333335,3.820229021493312,4.377263077518457,3.467605347309341,2.764221110121855,5.278854166666667,5.7039583333333335,4.878210148287658,5.398121182789029,2.736810751483306,3.3772916072679253,4.778166666666667,4.7851666666666555,4.553039711155649,4.907954891778441,3.95101358834789,4.124136036436953,9.114374999999999,8.859875,7.963226738056843,11.023109898244542,6.213809224962907,9.756487253598024,6.36875,7.242499999999996,5.9854535552437795,6.655091641464853,4.747287290637644,4.294910575699668,6.500208333333334,7.0166666666666595,5.779505798610648,6.707922659312976,3.920684420529123,1.8011766626101884,6.613541666666667,7.012916666666666,5.642303206089343,6.989493671678753,3.55707916513819,2.6932928821803
2016-11-30,POMKH,3.225,3.9975,4.4,6.145,4.815,5.246666666666666,4.65,3.846041666666667,3.974583333333335,3.582137412895987,3.9520366450135214,3.7953074571426404,4.205385743689949,5.028437500000001,5.255208333333333,4.525926088972595,4.81977808240023,4.969027801409678,4.870694931893313,4.831833333333334,4.792666666666656,4.491823826693389,4.768466261395886,4.131379784823533,4.374351200033399,8.422500000000001,8.985625,7.235936042834106,9.070849410512201,7.386026928912321,8.302156576543748,6.573125,6.539374999999995,5.5172721331462675,6.109044126291622,5.469618553174028,5.872787785675283,6.812499999999999,6.682499999999993,5.566370145833055,6.473125867380785,6.663113425199815,5.5205248131569284,6.746458333333333,6.654166666666665,5.245381923653606,6.503398304085714,5.174147481115389,4.307649353076158
2017-02-28,POMRB,4.121666666666667,6.2225,5.224,10.4,9.09,8.749999999999998,10.115,4.220208333333333,3.6487500000000015,3.7979491144042594,3.793650758927437,5.205438376233521,5.811797942239921,4.8384374999999995,5.302499999999999,5.204555653383557,5.266822789602722,6.376793457019467,6.243699903941684,5.03375,4.763666666666655,4.784694296016034,4.854631095902075,5.071746472660129,5.6725928028883565,8.306249999999999,9.243125000000001,8.501561625700464,9.992682711473648,8.792207002395292,7.561402923437368,7.2784375,6.198124999999996,6.946363279887761,6.755104649695144,7.250148934945676,8.122964162495368,7.917708333333333,6.317916666666658,6.839822087499833,6.6973878959406346,8.495921108918166,8.340896627084163,7.193125,6.572916666666666,7.193229154192164,7.319430381145598,7.835660994878878,8.168933882984119
2017-05-31,PREMON,7.941666666666667,7.1075,6.932,11.385,11.65,13.756666666666668,12.235,4.555625,4.043333333333335,5.455436135309222,4.540068690378861,8.049190759727475,8.638582256113454,5.196875,4.754374999999999,5.965733392030135,6.056596934361008,7.977601816667696,8.109219333652646,5.22325,4.899999999999989,5.64361657760962,5.333205102814631,7.068224401269523,7.549795212847404,9.675625,7.601875000000001,9.654936975420279,11.247928244460399,11.370015799432618,12.572594636919789,7.8196875,6.948124999999996,8.827817967932656,8.086848192137591,10.35746179422032,10.12872454318386,8.868333333333332,7.307083333333325,9.606559919166568,7.571623385328001,12.641233674166088,12.098990277321736,7.671875,6.92,9.209937492515298,8.618417720009361,10.645626313561646,11.120797215966133
2017-08-31,MONSOON,2.3,2.3625000000000003,4.114,8.1125,4.88,6.36,2.865,4.78875,4.397083333333335,4.1932616811855326,3.998317336634685,2.21632854084058,2.3512268515245376,5.38125,4.9224999999999985,4.524440035218081,4.756353020231032,2.3529496663270884,2.3027643343968727,5.22325,5.167499999999989,5.031769946565772,5.042302812776196,3.834466417462869,4.236215387564406,10.4371875,9.010625000000001,9.037962185252168,10.03392492610211,5.683424113432,5.061963359949093,8.025625,7.608749999999996,7.248690780759594,7.49418859944878,4.739017327094001,4.66501756936162,9.271041666666667,8.528333333333325,8.30793595149994,7.477895080845454,3.975934667325469,3.767073609590578,7.613125,7.4662500000000005,6.671962495509178,7.617367078531224,3.3560242978705315,2.8028884630984416
2017-11-30,POMKH,4.493333333333333,6.1925,4.846,11.465,6.5025,7.966666666666666,6.295,4.764687500000001,4.714166666666667,4.3132903420446524,3.9972609796698912,3.4800798717655823,4.085801350229143,5.42828125,5.471249999999999,5.191664021130849,5.220026307214925,4.718433684570771,4.9866676413109055,5.133416666666667,5.278999999999989,4.957461967939463,4.985207972799485,4.282157506057753,4.731164816953692,10.9440625,10.340625000000003,10.0087773111513,11.022060426178223,8.157537441547056,8.458177718502164,7.833125,8.030624999999997,6.950214468455757,7.336346649408656,6.14604932181196,6.807018680163544,9.086458333333333,9.208333333333325,8.17142823756663,7.586956582264259,6.718363715668302,6.767180934350765,7.34875,7.877500000000001,6.521177497305507,7.425476833728807,5.511224874790379,4.928462803662441
2018-02-28,POMRB,4.718333333333333,5.5025,4.7780000000000005,11.1725,9.05,9.251666666666667,8.0,4.532291666666666,4.863333333333334,4.475307538560125,4.064936126366724,4.865468643395289,5.669463073161582,5.393333333333333,5.291249999999999,5.31599841267851,5.348281665262877,6.434727284143561,7.059021229833821,4.9638333333333335,5.167499999999989,4.885677180763678,4.923869314266299,5.289036731696509,5.791981092907847,10.604895833333332,10.533750000000003,10.47426638669078,11.51505094828441,10.524186075070059,13.53678335595772,7.341875,8.020624999999995,7.790128681073455,7.8578429181194505,8.187741499032404,9.299199041750265,8.509666666666668,9.333749999999991,8.603523609206643,7.855750136471866,8.551171423489077,8.598240111607055,7.125,7.348750000000001,7.112706498383304,7.62557213833737,8.624680177309187,8.84471315577606
2018-05-31,PREMON,7.1525,8.20375,6.6593333333333335,14.6675,10.15,11.778333333333334,12.235,5.711875,4.6660416666666675,5.546184523136075,4.702326154175506,8.129585167050065,9.43719063784489,4.997291666666667,5.565312499999999,6.4710990476071055,6.6311955101801745,7.937394123672294,7.68235928794357,4.800458333333333,5.0993333333333215,5.59513964179154,5.325810384815876,7.1360777049281126,7.361951936179865,9.778541666666666,11.354375000000003,12.15155983201447,13.987606737440496,12.899389262952873,15.012924233358737,6.93265625,7.6456249999999955,8.734077208644074,8.635889987806921,11.042539672532303,10.747433494991483,8.010166666666667,8.839166666666658,9.87344749885732,8.444965810619925,12.696483992778438,12.107809820955362,6.7984375,7.348750000000001,9.161623899029983,8.816945809367633,11.005098508893258,10.479058316139
2018-08-31,MONSOON,1.23,0.9866666666666668,3.03,2.1166666666666667,2.45,3.724,1.075,,4.3985416666666675,3.819710713881645,3.971096950682814,2.2794650792938627,2.3556341235263694,,5.221354166666666,4.277326095230929,4.707749348474616,2.4561136608110523,2.7216159865501037,,4.828333333333322,4.569083785074924,4.780553629238014,3.8256017734548884,4.137720181282214,,9.85541666666667,8.137602565875348,8.317809049467543,7.5829914456504355,7.912049621964293,,7.038124999999996,6.220446325186445,7.274216564131616,4.859683942365377,4.243105789280039,,8.180166666666658,7.413668499314392,7.973704640558191,4.031184967560165,3.3734990562688,,6.901250000000001,5.926974339417989,7.317984408818907,3.4554575202803646,3.084028661231118
2018-11-30,POMKH,15.0,4.4,4.623,10.85,5.65875,6.6066666666666665,5.4725,,7.0252083333333335,8.291826428328987,,3.7519766550959877,4.238487939574234,,4.773229166666666,4.326395657138558,,4.635012341145901,4.575822221301035,,4.772583333333322,4.590650271044955,,4.031068659651138,4.377799806171967,,9.701666666666672,9.22256153952521,,8.389895444328532,6.877405757353538,,6.827187499999996,5.995767795111867,,5.607872158466014,5.663558605027427,,7.840166666666659,7.090867766255302,,6.77361399156433,6.279939613619197,,6.695625,5.745184603650793,,5.5099208482669715,4.472040531569333
