Date,Season,Khategaon,Kannod,Sonkatch,Bagli,Dewas,Tonk Khurd,Khategaon_Trend,Khategaon_SMA,Khategaon_EWMA,Khategaon_DES,Khategaon_TES,Khategaon_ARIMA,Kannod_Trend,Kannod_SMA,Kannod_EWMA,Kannod_DES,Kannod_TES,Kannod_ARIMA,Sonkatch_Trend,Sonkatch_SMA,Sonkatch_EWMA,Sonkatch_DES,Sonkatch_TES,Sonkatch_ARIMA,Bagli_Trend,Bagli_SMA,Bagli_EWMA,Bagli_DES,Bagli_TES,Bagli_ARIMA,Dewas_Trend,Dewas_SMA,Dewas_EWMA,Dewas_DES,Dewas_TES,Dewas_ARIMA,Tonk Khurd_Trend,Tonk Khurd_SMA,Tonk Khurd_EWMA,Tonk Khurd_DES,Tonk Khurd_TES,Tonk Khurd_ARIMA
2016-08-31,MONSOON,2.2625,2.9,14.96,4.082,3.9933333333333336,5.484999999999999,11.301874999999999,10.893749999999997,10.352424174318173,12.849789009136229,6.696517614705124,6.72053382559306,6.390029761904763,5.967678571428572,5.536332537883966,5.9512316509089995,3.321366947125729,2.3436443263471394,15.225833333333334,16.40666666666666,16.014297156725895,16.284306457781987,14.553382423123416,14.225182822310565,6.852291666666666,6.754416666666657,6.257780978768185,7.112289279802092,4.3339374002803535,3.77940254923603,5.72625,5.621666666666654,5.296027844468182,4.8784546450993345,0.7073716671730992,4.442687214761483,5.854374999999999,7.191250000000003,6.422094132669804,6.773255518457091,2.6286817972740475,3.0920781788186806
2016-11-30,POMKH,6.6875,6.711666666666668,10.57,6.499,5.45,3.27,10.905312499999999,11.146249999999997,8.886454504590905,9.714218235475645,9.112987684804237,7.922107415653689,5.833958333333333,6.708809523809525,6.006466189397047,5.956169407452957,4.103548933656258,3.89910119526109,15.136666666666667,15.180833333333323,13.836578294035537,15.21323867604652,13.334063964674844,13.430143999086724,7.388208333333334,6.720416666666658,6.354268587260911,7.050762255899379,5.3606039094794635,5.174974419733766,7.2822916666666675,5.68333333333332,5.3576167066809095,4.9404289272480115,2.6549738717681155,5.986583828002614,6.468125,6.2287500000000025,5.161256479601882,6.2029205523210695,5.576706048641702,5.995799993720381
2017-02-28,POMRB,10.82,5.118333333333333,17.703333333333333,9.699,6.993333333333332,6.445,11.3990625,11.457499999999996,9.659872702754543,9.837460048660652,11.195643846618154,10.4435610111954,6.117708333333334,6.071250000000001,5.651213046971561,5.961111235631941,6.92494714064529,7.3874689402119795,15.852500000000001,15.270833333333321,15.383280309754655,15.696089536612565,16.129940850410907,16.378740244072972,8.291875000000001,6.984166666666658,7.6921611523565465,7.372095823348073,8.194980107606828,8.426191578282863,9.136666666666667,5.769166666666653,6.011903357341879,6.014900531251223,7.113220072627241,6.696386339758748,7.604375,5.480000000000002,5.674753887761129,6.319096288964986,8.098358091879714,8.679913138658026
2017-05-31,PREMON,21.6425,7.656666666666667,16.776666666666667,10.889000000000001,18.745,14.625,13.07,10.353124999999995,14.452923621652726,17.354372192856765,19.61275418590619,23.13852253051492,6.510833333333333,5.596666666666668,6.453394494849603,5.9660572040404345,10.114999608184903,9.198092527399421,18.16541666666667,15.002499999999989,15.940634852519459,15.912192799099762,19.028598267195235,19.82193584366198,8.953,7.792249999999992,8.970896691413929,7.795897198227724,10.316574287888534,10.57945283694152,9.696250000000001,8.795416666666654,11.105142014405128,16.20910953387558,13.732009918540495,6.713358678938283,8.205,7.4562500000000025,9.254852332656679,8.252021814654935,7.932243551590889,8.520393978313878
2017-08-31,MONSOON,10.63,7.0683333333333325,21.76,8.079,6.723333333333334,6.67,14.147499999999999,12.444999999999995,12.923754172991636,15.851234991449779,5.024830696816924,2.4164124935792186,6.731041666666666,6.638750000000001,6.699370030243095,5.971007266760645,2.837177286443298,1.5324049301632803,20.544166666666666,16.702499999999986,18.268380911511677,17.03181811154008,13.8337847782502,13.994305770217453,9.095625,8.791499999999992,8.614138014848358,7.840627304527891,5.729653808615684,5.5532462688249415,10.004166666666666,9.477916666666655,9.35241854197641,15.600419600122178,3.020341092288831,6.239230058141143,9.657499999999999,7.752500000000003,8.220911399594007,8.351960031378466,4.256608139398725,3.649277732604305
2017-11-30,POMKH,11.6875,5.6883333333333335,22.27333333333333,7.790999999999999,7.196666666666666,6.89,14.876093749999999,13.694999999999995,12.42925250379498,14.670826895732635,9.82086618230685,10.025540496488214,7.1978124999999995,6.382916666666668,6.2949553514791905,5.975961414693501,4.990409964080392,6.265370937056168,21.527083333333334,19.628333333333316,19.87036188024034,18.037363022065808,14.840656969938545,15.342984965366643,8.874729166666667,9.11449999999999,8.284882808909014,7.8463559234413145,7.877658391855643,7.936085871646625,9.3371875,9.91458333333332,8.490117791852512,13.933699153372107,5.052544448981221,7.030370387859638,10.163437499999999,8.657500000000002,7.6885468397564045,8.430960089669158,6.4477780242493115,5.323541052993031
2018-02-28,POMRB,14.44,7.903333333333332,25.03,9.547999999999998,7.710000000000001,14.445,14.9425,14.599999999999996,13.233551502276988,15.123397152399862,13.193330196505514,12.054997690637219,6.926041666666666,7.0791666666666675,6.938306544220847,5.9809197079737295,7.248893531861449,6.567637884597941,21.629583333333333,21.459999999999983,21.934217128144205,19.375463066571275,20.655297498660282,22.503067100500132,8.648833333333332,9.07674999999999,8.790129685345407,8.057718017773905,10.18394905916398,10.144792779615027,8.472291666666667,10.093749999999988,8.178070675111508,12.033827955061806,9.378744646373583,7.842719933990151,9.5953125,10.657500000000002,10.391128103853843,10.154284546054242,9.703460097021205,8.11387699602811
2018-05-31,PREMON,23.85125,8.605833333333333,17.313333333333333,9.272833333333333,12.6925,10.6725,14.4203125,15.152187499999997,17.48063090136619,21.50327079441398,22.47093694942616,25.756476918179757,6.599583333333333,7.316458333333333,7.605317259865842,5.985882126166605,11.164193194419642,10.27507891265802,20.933541666666663,21.59416666666665,20.085863610219857,18.99869741239177,24.383287875219064,25.56986039485598,8.544208333333332,8.672708333333322,8.983211144540578,8.212265983185421,11.383064558925753,10.866992088477438,8.254791666666666,8.580624999999987,9.983842405066905,13.222440181417962,15.683324524803202,13.923952574476644,9.57,9.669375000000002,10.503676862312306,10.950634689567877,12.22113200048046,9.939365112402346
2018-08-31,MONSOON,8.9525,3.945,22.04333333333333,7.888,5.8566666666666665,6.077499999999999,,14.732812499999996,14.069378540819713,16.632800632985163,8.576638334449012,4.77357156615364,,6.5356250000000005,6.141190355919505,5.990848588036961,3.8568939679174505,2.7802598915770274,,21.66499999999998,20.868851499465244,19.589365771721514,17.762089873333252,16.71958678478211,,8.624958333333321,8.545126686724346,8.18629570433084,5.639728313306849,4.947236037486062,,8.36395833333332,8.33297210970681,9.79668669068762,3.3479571554614314,7.600990882365244,,9.521250000000002,8.733206117387383,10.603086563196939,6.719329753268626,4.353658718034276
2018-11-30,POMKH,9.1875,6.200000000000001,16.421666666666667,7.145,6.323333333333332,7.28,,14.107812499999994,12.116627124491828,,11.517346540185796,9.313769581553185,,6.663541666666667,6.1647142135517035,,4.7892124032394445,4.699705975404193,,20.202083333333317,19.089977566345812,,17.689861501502417,15.987589873882003,,8.463458333333321,7.985076012034607,,7.744162602562831,7.416388367691242,,8.145624999999987,7.529116599157419,,5.1378816459041765,7.716183545390475,,9.618750000000002,8.15192367043243,,8.19148408603543,5.675277125340845
