Date,Season,Talbehat,Jakhaura,Birdha,Mandawara,Bar,Mahrauni,Talbehat_Trend,Talbehat_SMA,Talbehat_EWMA,Talbehat_DES,Talbehat_TES,Talbehat_ARIMA,Jakhaura_Trend,Jakhaura_SMA,Jakhaura_EWMA,Jakhaura_DES,Jakhaura_TES,Jakhaura_ARIMA,Birdha_Trend,Birdha_SMA,Birdha_EWMA,Birdha_DES,Birdha_TES,Birdha_ARIMA,Mandawara_Trend,Mandawara_SMA,Mandawara_EWMA,Mandawara_DES,Mandawara_TES,Mandawara_ARIMA,Bar_Trend,Bar_SMA,Bar_EWMA,Bar_DES,Bar_TES,Bar_ARIMA,Mahrauni_Trend,Mahrauni_SMA,Mahrauni_EWMA,Mahrauni_DES,Mahrauni_TES,Mahrauni_ARIMA
2016-08-31,MONSOON,2.763333333333333,1.2333333333333334,2.45,4.0,2.25,6.036666666666666,3.5197916666666664,3.225833333333334,3.2490494076878553,3.104310615217796,2.9854756382114322,3.511715025623065,3.21875,3.9216666666666695,3.3314145114448,3.41398369160764,2.287440767993554,2.48517144303501,5.301692708333333,5.371093750000002,4.836028728874572,6.2270363435755804,3.058903233101529,2.833002287766101,4.898125,5.356249999999998,4.956239541493516,5.491029995112459,3.0878382115346725,3.739308672737265,6.4478124999999995,6.943124999999997,5.959580054477354,7.411672252986311,4.47088264020486,4.977792063382511,7.366145833333333,7.566458333333339,7.144058479929242,7.227130895809864,5.831678522821349,5.86633359355441
2016-11-30,POMKH,4.263333333333333,2.283333333333333,4.775,4.59,5.63,6.785,3.824791666666667,3.314166666666667,3.654762977946046,3.6490835802840165,3.1122676429955183,3.5525730188592552,2.57625,3.505000000000003,2.9121820402002134,3.3925440381712,3.0813137571938327,3.344324926424862,4.7143749999999995,5.344843750000002,4.811617237324743,5.697323177749932,4.1425366905284715,3.964283181760896,4.983750000000001,4.906249999999998,4.8097437248961095,5.436523407872605,4.825096933094656,5.511892779984459,6.3959375,6.250624999999998,5.827748032686412,6.568377349010226,5.690806326134955,5.1748396345327015,7.7250000000000005,7.210208333333339,7.000435087957546,7.1660338533876935,6.718661852515218,6.76805250372644
2017-02-28,POMRB,3.765,2.23,4.8225,5.13,7.4,8.93,4.00875,3.725416666666667,3.6988577867676278,3.6742315407539583,3.6952039175203786,3.781171899095712,2.3495833333333334,2.9325000000000028,2.639309224120128,3.371239024588448,3.427924351372888,3.2441195712575244,4.546458333333333,5.258541666666669,4.815970342394846,5.264362475863633,4.785646716044891,4.389908725412274,5.2325,4.889999999999998,4.937846234937666,5.492457811493957,5.462868717493785,4.924375247967506,6.293125,6.644999999999998,6.456648819611848,6.799445629405484,6.004546339510203,4.678855549708927,8.121666666666666,7.522083333333339,7.772261052774527,7.5205392431056,7.8812549080094225,7.8186887887613565
2017-05-31,PREMON,4.905,3.1333333333333333,4.633333333333333,6.59,9.3075,9.96,4.279166666666667,3.9241666666666672,4.1813146720605765,4.249407689886839,4.487173712520913,4.049114727525521,2.6833333333333336,2.220000000000003,2.8369188678054105,3.3500678087388733,4.81920199390397,4.300527740473046,4.8925,4.170208333333335,4.742915538770241,4.8414688532778625,6.004853369435682,5.790735716507787,5.811250000000001,5.077499999999998,5.5987077409626,5.892737690257972,6.711766323847155,6.016940214443553,6.736875,6.146874999999997,7.596989291767109,8.021303275828734,8.59228034272763,8.215733447307418,8.531041666666667,7.927916666666674,8.647356631664717,8.003447894782342,9.71873983408389,9.568857799781098
2017-08-31,MONSOON,3.44,2.27,5.46,5.24,3.42,7.586666666666666,4.649791666666667,4.093333333333335,3.8847888032363462,3.81257539650359,3.845224704643142,4.4012170012096785,2.928333333333333,2.4791666666666696,2.6101513206832463,3.329029544078624,1.671742225835311,1.6610976375504665,5.2901041666666675,4.922708333333335,5.029749323262145,5.0043191234876385,3.0755266243406885,2.8055425359036166,6.58625,5.3874999999999975,5.4552246445775605,5.9080228663548215,3.1350625432335826,4.214035687277045,7.126875,6.4393749999999965,5.926193575060266,6.058481839816303,4.522212161116202,4.040133818312674,8.739166666666668,8.315416666666673,8.223080645665497,7.949516772117599,6.517030128912701,6.555953323529696
2017-11-30,POMKH,5.75,3.9166666666666665,4.533333333333333,7.98,8.01,8.51,4.784895833333334,4.465000000000002,4.630873281941808,4.735314909354208,3.8625036812187674,4.113093934524502,3.1472916666666664,2.887500000000003,3.1327574590766143,3.308123404631348,2.6623142631981804,3.2733073709747895,5.99,4.862291666666669,4.83118292729062,4.674058637372537,4.159160081767635,4.0204740777593875,6.9375,6.234999999999998,6.465134786746536,6.592165356743085,5.125560849693849,5.534052300698542,7.4684375,7.034374999999996,6.75971614503616,6.774551424136203,5.894151048219129,5.537621070464578,8.73166666666667,8.746666666666673,8.337848387399298,8.079607996027342,7.7037538397569065,7.745561637040763
2018-02-28,POMRB,5.243333333333333,2.5566666666666658,8.245000000000001,7.94,8.14,8.870000000000003,4.692916666666666,4.834583333333335,4.875857302498417,4.944445137815585,4.8859451506323115,4.677745653118313,3.2606249999999997,2.969166666666669,2.902321142112635,3.287348549934515,3.2554989096882228,3.2338150607197598,5.760833333333334,5.717916666666669,6.196709756374373,6.590894153502013,4.8022701072840555,4.418930097792755,6.86,6.937499999999997,7.055080872047922,7.211263082079547,6.419275621662889,6.076707687712146,7.644375,7.219374999999998,7.311829687021696,7.473500910744903,6.503674937312485,5.70559921562732,8.634791666666667,8.731666666666674,8.55070903243958,8.253431084857878,9.122844578385559,9.110062524662744
2018-05-31,PREMON,4.5075,4.558333333333334,6.81,6.59,11.3,9.96,4.378125,4.735208333333334,4.728514381499051,4.685339186617533,5.849941758839601,5.220421103444927,2.9837499999999997,3.325416666666669,3.5647260186009144,3.266704167514106,4.706511704421514,4.0397881502875475,5.204583333333333,6.262083333333336,6.4420258538246244,7.277815818790749,6.021476760674851,5.709683479653762,6.5512500000000005,6.937499999999997,6.869048523228753,7.410715883130879,8.061711727070573,7.07742757487991,7.081250000000001,7.717499999999999,8.907097812213017,9.756350120175137,9.124140755077924,8.564082347532274,8.359583333333335,8.731666666666674,9.114425419463748,8.6004637896004,10.50911836863789,10.379020341138009
2018-08-31,MONSOON,3.1016666666666666,1.7516666666666667,1.45,4.62,2.835,6.8116666666666665,,4.650625000000001,4.077775295566097,3.8625283323261046,4.155066393960393,4.72297617704635,,3.195833333333336,2.8395022778272154,3.246189420862938,1.7452326388329662,1.9600018824487186,,5.259583333333335,4.445215512294775,4.762797333734055,3.0921500155798602,2.9883089342330567,,6.782499999999997,5.9694291139372515,7.041173794401894,4.198399472950676,4.758694147565226,,7.571249999999999,6.47825868732781,7.152532227463607,5.252557672437243,4.452051980290734,,8.537916666666675,8.193321918344916,8.289780906746625,7.033414789347374,7.132349574576861
2018-11-30,POMKH,3.57,2.22,4.093333333333333,6.13,4.09,7.083333333333332,,4.105625000000001,3.874665177339658,,3.7846313705418475,3.838272563581927,,2.7716666666666696,2.5917013666963293,,2.6647951265947896,3.1468514907726868,,5.149583333333336,4.304462640710199,,4.175783473006801,4.055110325899416,,6.319999999999998,6.033657468362351,,5.831506564382595,6.29838816958173,,6.5912500000000005,5.5229552123966865,,6.445755351782427,5.76310036001732,,8.181250000000007,7.7493264843402825,,7.7724650492739755,7.864412974064874
