Date,Season,Fazilka,Makhu,Firozpur,Mamdot,Guru Harsahai,Jalalabad,Gahll Kurd,Zira,Abohar,Ganganagar,Fazilka_Trend,Fazilka_SMA,Fazilka_EWMA,Fazilka_DES,Fazilka_TES,Fazilka_ARIMA,Makhu_Trend,Makhu_SMA,Makhu_EWMA,Makhu_DES,Makhu_TES,Makhu_ARIMA,Firozpur_Trend,Firozpur_SMA,Firozpur_EWMA,Firozpur_DES,Firozpur_TES,Firozpur_ARIMA,Mamdot_Trend,Mamdot_SMA,Mamdot_EWMA,Mamdot_DES,Mamdot_TES,Mamdot_ARIMA,Guru Harsahai_Trend,Guru Harsahai_SMA,Guru Harsahai_EWMA,Guru Harsahai_DES,Guru Harsahai_TES,Guru Harsahai_ARIMA,Jalalabad_Trend,Jalalabad_SMA,Jalalabad_EWMA,Jalalabad_TES,Jalalabad_ARIMA,Gahll Kurd_Trend,Gahll Kurd_SMA,Gahll Kurd_EWMA,Gahll Kurd_DES,Gahll Kurd_TES,Gahll Kurd_ARIMA,Zira_Trend,Zira_SMA,Zira_EWMA,Zira_DES,Zira_TES,Zira_ARIMA,Abohar_Trend,Abohar_SMA,Abohar_EWMA,Abohar_DES,Abohar_TES,Abohar_ARIMA,Ganganagar_Trend,Ganganagar_SMA,Ganganagar_EWMA,Ganganagar_DES,Ganganagar_TES,Ganganagar_ARIMA
2008-02-29,POMRB,4.544951388888889,1.28,7.889777777777778,5.41,9.156666666666666,1.91,3.53,14.72425,4.316666666666666,6.547142857142857,4.839690453643579,4.8396904536435805,4.785916143547256,4.84565068760212,4.61792985118973,4.353938082534877,3.41125,1.6275000000000008,1.5777367062215033,1.9814891541301674,1.9166169252423382,1.8436490578939237,7.778027777777778,7.778027777777781,7.823291258171428,7.775333828855714,7.93585710247959,7.8866498113293755,3.895,4.634999999999998,4.987803369303086,4.741319243831517,5.103681389132083,4.573079422717003,8.887083333333335,7.384166666666668,7.554657115774306,5.8060993971084995,6.658436668210733,3.502096530926407,1.706875,1.7212500000000004,1.7047387381124428,1.3933296940283375,1.5315453698109311,3.681875,3.665000000000001,3.6356180918505037,3.8617452772294465,3.334359444440035,3.9957747270537722,14.243671875,14.243671875000004,14.457267434082137,14.571624742181992,15.000196360992232,14.585404744193458,4.261666666666667,4.426666666666668,4.472947472720383,4.251603224866849,4.248666484908155,4.307121806673518,6.4082857142857135,6.50589285714286,6.523947716937668,6.532276582054446,6.366710267962364,6.577816499644208
2008-05-31,PREMON,4.484475108225109,5.775,7.499,2.31,9.39,2.0,4.5,14.590000000000002,4.338333333333334,6.319999999999999,4.83969045364358,4.8396904536435805,4.665339729418397,4.714361767883213,4.653212200444298,4.669978209757948,5.0912500000000005,2.671250000000001,3.256642023732902,2.7979800558473484,2.292608320415998,1.6941772676438536,7.778027777777777,7.778027777777781,7.693574754902857,7.7667948788367065,7.5421259214166545,7.4962226362327735,3.9262499999999996,4.047499999999998,3.9166820215818516,4.214867205133276,4.6682147158562275,4.039531182845735,8.5,9.23666666666667,8.288794269464585,6.669807022283775,8.070463989091415,4.924973990139467,1.8381250000000002,1.6625000000000005,1.8228432428674657,2.7451885437584767,2.5060449696612834,4.034375,3.490000000000001,3.9813708551103018,4.085922969072667,3.8826373130570477,3.629418309704181,14.243671874999999,14.243671875000004,14.510360460449284,14.703034296861347,14.874849026842185,14.525712378161609,4.142083333333334,4.334166666666668,4.419101816965563,4.178330312006419,4.397963693448605,4.376440413066522,6.638357142857143,6.259642857142859,6.442368630162601,6.454424990432762,6.844759840438804,6.567919723394084
2008-08-31,MONSOON,5.403041666666668,8.0,8.000333333333334,1.71,6.48,1.6700000000000002,4.65,12.5346875,3.7183333333333333,7.202000000000001,4.839690453643579,4.8396904536435805,4.960420504317705,5.033843310864143,5.266491278488074,4.95709342505827,6.99625,4.151250000000001,5.153985214239741,3.9193257054254795,3.5717949240839095,2.7763539713140464,7.778027777777778,7.778027777777781,7.8162781862750474,7.771414176694371,8.04054216296717,7.99698109366263,4.2725,3.742499999999998,3.034009212949111,3.6682769139576457,4.622395801306533,3.541308481391836,8.429583333333333,8.537500000000001,7.565276561678751,6.762621830605852,12.417876976134355,10.371264465945611,1.826875,1.7512500000000006,1.7617059457204796,1.142821683031355,1.147892207961553,4.30375,3.8737500000000016,4.248822513066181,4.286761905484514,3.968426963043569,3.804547276206998,14.243671874999999,14.243671875000004,13.72009127626957,13.543419174670829,12.773493282007994,13.231400943511188,4.059791666666667,4.189166666666669,4.138794423512671,3.9095279508624157,3.7428991184581495,4.31890686575338,6.73535119047619,6.556928571428573,6.746221178097562,6.668795033579325,6.136993758722186,6.487929026810991
2008-11-30,POMKH,4.92629365079365,9.07,7.722999999999999,7.01,8.823333333333332,2.12,4.1,15.12575,4.006666666666667,6.81,4.839690453643579,4.8396904536435805,4.946769762908083,5.016650671144775,5.024536287763828,5.24359698394305,8.345625,6.031250000000001,6.720391128543845,5.053731801952993,5.614109196229557,4.161591314666973,7.778027777777778,7.77802777777778,7.778966911765028,7.768809702629208,7.7603342042813335,7.720153775237586,5.0225,4.109999999999998,4.624405527769467,4.28083598829012,3.9818830979612385,4.415449776255933,8.356666666666666,8.4625,8.068499270340585,7.3272443877907625,8.878035423052888,5.923302610407624,1.61625,1.925000000000001,1.9050235674322877,2.2990984183407135,1.8938037318570213,4.4,4.195000000000001,4.189293507839708,4.243017696718655,3.903305695323568,3.9844219976156703,14.243671875,14.243671875000004,14.282354765761742,14.244592213189213,15.38398599348556,14.74946813344166,3.9960416666666667,4.095000000000002,4.08594332077427,3.832400714768006,4.065507208023543,4.274229174851985,6.664130952380953,6.719785714285717,6.771732706858537,6.69822366913987,7.05002055552541,6.718322291909797
2009-02-28,POMRB,4.544951388888889,9.0,7.889777777777778,6.71,8.893333333333333,1.125,4.4,14.72425,4.035,6.671666666666668,4.839690453643579,4.8396904536435805,4.786042413300406,4.8407303353978985,4.617933651693644,4.586112422811412,8.9475,7.96125,7.632234677126307,5.965943440267277,4.834079394800557,5.463232155187626,7.778027777777778,7.778027777777781,7.823291258170128,7.770604672398093,7.924284537571645,7.886752137176735,6.2975,4.434999999999998,5.45864331666168,4.724763382772917,4.779905477950009,4.5927839250617115,8.637916666666666,8.396666666666667,8.398432895537685,7.799789838207489,8.224086311741619,9.503155864189695,1.3299999999999998,1.7287500000000007,1.5930141404593725,2.0240718777400764,2.249151637132809,4.49375,4.412500000000001,4.2735761047038245,4.311441422899348,4.316517134065467,4.63846156225776,14.243671875,14.243671875000004,14.459112859457043,14.568518086136669,14.987484061809537,14.563756201930934,4.02125,4.024583333333336,4.0655659924645615,3.800806750727312,3.6996159086571643,3.7481452134872937,6.5754285714285725,6.750916666666669,6.731706290781789,6.676545961824394,6.544971317070977,6.747901881749932
2009-05-31,PREMON,4.484475108225109,8.85,7.499,7.01,9.07,1.1,4.4,14.590000000000002,4.11,5.625714285714286,4.83969045364358,4.8396904536435805,4.665415491270287,4.70958935480939,4.653214009263868,4.690813855631384,9.155,8.73,8.119340806275783,6.680339745037749,6.195325553645391,6.401133166569208,7.778027777777777,7.778027777777781,7.693574754902077,7.762209760179986,7.530732884586227,7.4963205034566744,6.91,5.6099999999999985,6.079185989997008,5.151249422800314,4.672821143937789,4.6943387560098175,8.919375,8.316666666666666,8.66705973732261,8.219932358469805,8.33703776170006,7.9598393943377745,1.0175,1.5037500000000006,1.3958084842756235,2.175343844666833,1.6923245726734635,4.71875,4.387500000000001,4.3241456628222945,4.357778568526412,4.940010368636878,4.77995595378541,14.243671874999999,14.243671875000004,14.511467715674225,14.704476813584657,14.857259190335132,14.508059271353645,3.970666666666667,3.967500000000002,4.083339595478737,3.8189633256982902,3.958464557415188,4.009596157780061,6.45654761904762,6.577345238095241,6.289309488754787,6.343246004884413,7.005260494986583,6.7233047747703525
2009-08-31,MONSOON,5.403041666666668,9.74,8.000333333333334,7.21,9.05,0.28,5.5,12.5346875,4.148333333333333,7.186666666666667,4.839690453643579,4.8396904536435805,4.96046596142884,5.0290782844941395,5.266492139388102,4.840615519051648,9.13125,9.165000000000001,8.76760448376547,7.445608127795277,7.304703521390583,7.05053815456762,7.778027777777778,7.778027777777781,7.816278186274579,7.766972396297913,8.029350761395735,7.997096280125681,6.8149999999999995,6.9849999999999985,6.531511593998205,5.543833826044603,5.576569416764062,4.413632668131166,8.886666666666667,8.959166666666665,8.820235842393567,8.556505434326835,8.363792004790492,7.818641261078779,1.0175,1.1562500000000007,0.9494850905653741,0.2929965422030909,0.27757875664268516,4.9,4.600000000000001,4.794487397693377,4.748666673737268,4.53828751864506,3.9119288543449025,14.243671874999999,14.243671875000004,13.720755629404536,13.547033212850643,12.791279312949182,13.21700587824025,3.9517500000000005,4.075000000000002,4.109337090620576,3.8587934627226463,3.4033094476515373,4.042754535300164,6.25669642857143,6.573511904761907,6.648252359919539,6.587005644856457,6.014983750578975,6.369169869404179
2009-11-30,POMKH,4.92629365079365,8.99,7.722999999999999,6.41,8.505,1.01,5.05,15.12575,3.1719999999999997,5.8742857142857146,4.839690453643579,4.8396904536435805,4.946797037174764,5.011941116125245,5.024536697498222,5.244078887096894,9.280000000000001,9.145000000000001,8.856562690259281,7.9174319773372055,8.938166706665701,7.763745550581204,7.778027777777778,7.77802777777778,7.778966911764748,7.764510460959714,7.749364822452581,7.72024320363273,6.501250000000001,6.834999999999999,6.482906956398923,5.7070672282569435,5.855376363231595,6.142011791646444,8.898750000000001,8.879583333333333,8.694141505436141,8.715667766156864,10.444942211375945,9.850955083264887,1.29,0.8787500000000006,0.9736910543392244,0.9911906841127758,0.5165287285736382,5.0337499999999995,4.837500000000002,4.896692438616026,4.866307986039145,4.452841497764325,4.7749567163555415,14.243671875,14.243671875000004,14.282753377642722,14.248891013459085,15.385581249469592,14.7377298083588,4.171958333333333,3.866333333333335,3.7344022543723456,3.5371026786508915,4.074201950304128,4.113963429153417,6.230773809523811,6.339583333333336,6.3386657016660095,6.356768076220864,6.963267658609175,6.632933225430229
2010-02-28,POMRB,4.544951388888889,8.89,7.889777777777778,6.55,8.950000000000003,2.235,4.9,14.72425,4.718333333333333,6.008571428571429,4.839690453643579,4.8396904536435805,4.786058777860414,4.8361622895289536,4.61793384670414,4.627710414508314,9.495,9.117500000000001,8.86993761415557,8.282360999360893,7.45978444953828,8.088930956801178,7.778027777777778,7.778027777777781,7.823291258169959,7.766447115502212,7.913555871617123,7.886835046873582,5.8637500000000005,6.794999999999998,6.509744173839353,5.870311345092573,6.15317485209796,6.069838409482159,8.07,8.89375,8.796484903261685,8.937680856954849,9.55227724169013,8.574317855083823,1.41125,1.1562500000000004,1.4782146326035348,0.8839951446081733,1.0756255103626167,4.967499999999999,4.962500000000002,4.898015463169616,4.896951867902094,5.007919459407463,4.674720146392893,14.243671875,14.243671875000004,14.459352026585634,14.572478380962192,14.985277472542144,14.554184291557043,4.377166666666667,4.037166666666669,4.12797468595674,3.887155183478901,3.4126122855674503,4.047386516025876,6.258363095238096,6.173809523809527,6.206627992428178,6.237915003317358,6.177632939024661,6.388157448631636
2010-05-31,PREMON,4.484475108225109,10.15,7.499,4.66,9.11,2.17,4.97,14.590000000000002,5.1883333333333335,6.081428571428572,4.985014858405484,4.8396904536435805,4.665425310006292,4.705193837957965,4.653214102075797,4.69461605024826,9.623750000000001,9.4425,9.381962568493343,8.837784739269052,8.259792633646933,8.301363182711814,7.763902777777777,7.778027777777781,7.6935747549019755,7.758192917906968,7.520261979188742,7.4963995963789944,5.5865277777777775,6.207499999999998,5.769846504303612,5.624541017140732,5.736011657858372,5.434035580380991,6.9281250000000005,8.90375,8.921890941957011,9.151152872576642,9.263286576185337,9.63655023561717,1.2974999999999999,1.4237500000000005,1.754928779562121,2.9433917962037057,2.7704894397637267,4.74875,5.105000000000002,4.92680927790177,4.940581966225967,5.36389988561599,5.489306723575107,14.740453124999998,14.243671875000004,14.51161121595138,14.707544092934807,14.852416062237737,14.500253944140516,4.600666666666666,4.306750000000002,4.552118144907378,4.3398127168688,4.101066715023219,3.3318812855886977,6.335327380952381,6.2877380952380975,6.156548224028335,6.17763677041881,6.5401731710066695,6.265684941232315
2010-08-31,MONSOON,5.403041666666668,10.16,8.000333333333334,4.46,2.38,0.18,4.4,12.5346875,4.711666666666667,6.951666666666665,5.274720339556278,4.8396904536435805,4.960471852670443,5.0247118712778525,5.266492183567122,4.82046228554801,9.738750000000001,9.547500000000001,9.693177541096006,9.29346187194073,9.212337921279364,8.79159562563423,7.782305555555555,7.778027777777781,7.816278186274519,7.763095292255894,8.019153049646421,7.997189453676869,5.67951388888889,5.519999999999998,5.245907902582167,5.381980232267396,5.949497513564694,5.1507946972123415,6.239375,7.236250000000001,6.305134565174207,7.91889332663468,8.958153297418633,8.1718314048266,1.029375,1.3987500000000004,1.1249572677372726,1.3171078320153184,1.3478974069652425,4.561249999999999,4.830000000000002,4.716085566741062,4.7838380453083476,5.4687088874645555,5.002824280349377,15.877328125,14.243671875000004,13.720841729570829,13.549034196762516,12.794725651349118,13.210641095152123,4.675625,4.447583333333335,4.615937553611094,4.502917483761877,4.012466910800404,4.766928421214356,6.437738095238095,6.228988095238098,6.474595601083667,6.400618366832396,5.854225417439796,6.2062350710537935
2010-11-30,POMKH,6.0888888888888895,9.6,7.61,6.942222222222222,6.04,0.2,4.4,19.1,4.3966666666666665,6.7250000000000005,5.643542027417028,5.13033926316739,5.411838667157822,5.512011607527556,5.0245367185203555,5.246828788053568,9.69,9.700000000000001,9.655906524657603,9.551241676204832,10.540608514138299,9.154477189539852,7.802458333333333,7.749777777777782,7.733766911764712,7.757816339568249,7.739454167962287,7.720315774735525,6.013472222222222,5.653055555555553,5.924433630438189,5.682125727514944,5.596742908516802,6.298531555037803,5.937083333333333,6.620000000000001,6.199080739104524,7.683789409629244,7.046056294617398,5.458980346417506,0.7662499999999999,1.1962500000000005,0.7549743606423636,1.0620258171100132,0.4428878644323343,4.43375,4.667500000000001,4.589651340044638,4.677689691584719,4.387358402693432,4.385097396912584,17.149296875,15.237234375000003,15.872505037742497,16.739164587263833,15.38626964890415,14.73253970394514,4.446458333333333,4.753750000000001,4.528229198833323,4.5025000020170864,4.782898207269012,5.13904895342563,6.388630952380953,6.441666666666669,6.5747573606502,6.486328371325488,6.777972127291677,6.446746764806121
2011-02-28,POMRB,5.7,9.2,8.15,6.761666666666668,5.904999999999999,0.9,4.05,19.845,4.093333333333334,5.977142857142858,5.908852430555557,5.419101415945168,5.527103200294693,5.632690659645457,5.227200582035384,5.5094468472721765,9.4775,9.7775,9.473543914794561,9.68007393555897,8.858623887996416,9.272623562968642,7.781291666666667,7.814833333333337,7.900260147058827,7.766701640747959,7.897684225046261,7.8270110698917,6.642534722222223,5.705972222222219,6.25932684492958,5.893908432319631,6.054479129815375,6.300494242726714,5.859166666666667,5.858750000000001,6.081448443462714,7.464920923753149,7.234279375816824,9.131522980065075,0.70375,0.8625000000000006,0.8129846163854182,0.2078587482634724,0.32766701117535935,4.32625,4.455000000000002,4.3737908040267826,4.491416130373747,4.478861433315268,4.467321780474124,17.781171875000002,16.517421875000004,17.4615030226455,19.64126744923952,15.469066227124907,15.283436070018556,4.170625,4.597500000000001,4.354270852633327,4.3820980648128245,4.456975686227353,4.679097618405981,6.280952380952381,6.4338095238095265,6.3357115592472635,6.31822661430557,6.334743218876962,6.53652449529462
2011-05-31,PREMON,6.28,9.45,7.4,7.12,9.736666666666666,1.4,4.8,19.645000000000003,3.98,5.719999999999999,5.873541666666667,5.867982638888891,5.828261920176816,5.955725306890096,5.548501909316035,5.217765780382875,12.4275,9.602500000000001,9.464126348876736,9.83636195749143,9.43525344428303,9.25336481708903,7.734375,7.790083333333338,7.700156088235296,7.755990679649509,7.519151147715656,7.6344435244769535,6.953055555555556,6.3209722222222195,6.603596106957749,6.141438471280811,5.700081694447288,6.391691166558433,5.097916666666666,6.015416666666667,7.543535732744295,8.087559203758975,6.949602695845437,7.335880595654392,0.855,0.6700000000000006,1.0477907698312507,1.7085216052832704,1.4048194448135969,4.206250000000001,4.412500000000002,4.5442744824160695,4.610389263130857,4.61011978938905,4.2692896569793835,17.781171875000002,17.781171875000005,18.3349018135873,21.37893927564142,15.899965724810855,16.039996680586917,3.915,4.295416666666668,4.204562511579996,4.245310442424175,4.580552340441738,4.365303879452673,6.152202380952381,6.3434523809523835,6.089426935548358,6.123372670411739,6.634970529446179,6.3560413684220345
2011-08-31,MONSOON,5.73,9.16,7.93,7.0325000000000015,1.13,0.45,3.71,12.5346875,3.713333333333333,6.451666666666667,5.8172829861111115,5.949722222222224,5.788957152106089,5.908327250087058,6.633555964547384,6.349862744261514,15.517500000000002,9.352500000000003,9.342475809326041,9.904771320017632,10.00304240548487,9.305509697674255,7.703541666666667,7.7725000000000035,7.792093652941178,7.75918620783444,8.012848547000596,7.944734983603461,6.833263888888889,6.96409722222222,6.77515766417465,6.328496393618142,6.418328899536152,6.503579995767463,4.729144345238095,5.702916666666667,4.978121439646577,6.795252149958937,4.011470068857154,4.787075952841311,1.0274999999999999,0.7375000000000006,0.8086744618987505,0.47645987893744834,0.5186754366245745,4.18375,4.240000000000002,4.210564689449642,4.334718980046958,4.771491963578136,4.876846305244502,17.781171875,17.781171875000005,16.01481608815238,17.806172341498172,14.332082950227084,15.399156547280679,3.6733333333333333,4.045833333333334,4.008070840281331,4.041736275041874,3.830387832682891,4.081615368879754,5.963809523809524,6.218452380952384,6.2343228279956815,6.210835918702786,5.798238095080689,6.150824165775881
2011-11-30,POMKH,5.479444444444446,34.2,7.305,6.853888888888888,1.2,1.14,4.13,19.1,3.35,6.195,5.834626736111112,5.797361111111114,5.665152069041431,5.770273719685808,5.846525464531209,5.368692780391461,15.51375,15.502500000000003,19.285485485595625,15.075423785108386,10.963944682696617,9.266922575589133,7.730458333333333,7.696250000000003,7.597256191764707,7.746063199525731,7.729549444334489,7.664785052241139,6.789201388888889,6.942013888888887,6.806650154060345,6.446989856132362,6.491007148709683,6.615057667328761,4.8420386904761905,4.492916666666667,3.466872863787946,5.761765842142566,6.535200798093097,4.546828019442258,1.145,0.9725000000000006,0.9412046771392502,1.1632367546492497,0.7004717270657321,3.8324999999999996,4.172500000000001,4.178338813669786,4.285299415604375,4.012002138975029,3.6662683093783928,17.785390625,17.781171875000005,17.248889652891428,18.746445222157476,19.604604445084025,19.042829330108198,3.475625,3.784166666666668,3.7448425041687985,3.7565384119941676,4.219534275681375,3.9524283189327525,5.939166666666667,6.085952380952384,6.218593696797409,6.193409786665845,6.5752366577928,6.247890267974621
2012-02-29,POMRB,5.859375000000001,9.32,8.208333333333334,5.891666666666667,7.79482142857143,1.34,4.14,19.845,3.2066666666666666,5.0,5.878532986111112,5.837204861111114,5.742841241424859,5.851973691379941,5.299036064118475,5.618548369776088,15.704062500000001,15.532500000000002,15.299291291357374,14.216383316450868,14.241874072554797,15.878823486051871,7.823333333333333,7.710833333333337,7.841687048392158,7.7566185399063485,7.871249690559102,7.716925896892366,6.973263888888888,6.724513888888887,6.440656759102874,6.350281158239971,6.750028949177604,6.633556198551511,5.315063530219781,4.965372023809524,5.198052289701339,6.300737817720492,5.0484007838895195,4.672439975358938,1.4785937500000002,1.0825000000000005,1.1007228062835501,1.020385035658394,1.296752243497215,3.6394687500000003,4.195000000000001,4.163003288201871,4.25510031069546,4.019483716191508,4.628705418051791,18.859335937500003,17.781171875000005,18.287333791734856,19.826854978958902,19.651595842448025,19.526837334207183,3.3778958333333335,3.562500000000001,3.529572169167946,3.4977431796835146,3.6102714024986544,3.6757669178792094,5.963104073660714,5.8416666666666694,5.731156218078445,5.8177069022954155,6.023845379493803,6.230825351477311
2012-05-31,PREMON,6.259375,9.3,7.557,7.6375,8.75,1.9,1.9,19.67875,3.285,6.5,6.001197916666667,5.832048611111114,5.949454744854915,6.0734450988476585,5.66621313015665,5.877425347057804,13.401874999999999,15.495000000000001,12.899574774814425,13.51068886827559,13.73873230298312,14.139515889127125,7.934708333333333,7.750083333333338,7.727812229035295,7.750160057238005,7.496339089783634,7.62730693874842,7.161736111111111,6.8538888888888865,6.919394055461725,6.622842051355928,6.0790244571488,6.11152245106532,7.003546703296703,4.718705357142857,6.618831373820804,6.937327234997938,8.50400598029724,11.282363288215532,2.4646875,1.2075000000000005,1.42043368377013,2.2051357301108445,1.8444697907609653,3.7895625000000006,3.4700000000000006,3.257801972921123,3.5025598178028328,4.573495382252476,3.9178240567379494,19.9290625,17.789609375000005,18.843900275040916,20.373206969326883,19.11770394108449,19.458454696540585,3.3809702380952387,3.388750000000001,3.4317433015007675,3.344361952203598,3.6130499844608406,3.3351802214263553,5.616166480654763,6.03666666666667,6.038693730847067,6.0135054630042335,6.103875774944055,5.833702541363894
2012-08-31,MONSOON,6.101875,10.8325,8.516,7.9875,5.9008653846153845,2.61875,5.06575,21.0925,3.6265,5.863165922619048,6.057456597222223,5.925017361111114,6.010422846912949,6.135980760541666,6.678771054713833,6.103613333709431,11.383125000000001,15.913125,12.072744864888655,13.247358065411028,13.392876918330263,12.856144447694456,7.965541666666666,7.8965833333333375,8.043087337421177,7.768827145034408,7.999200162714695,8.025166241259802,7.3725,7.092638888888886,7.346636433277035,6.9192800352456105,6.825292615986671,6.1586625531891155,8.243819024725275,5.911421703296704,6.331644978138636,6.858651828546807,1.4734813994979845,-0.3276655792558929,3.0971875000000004,1.7496875000000005,1.899760210262078,0.9759453158605726,1.0155491546469606,3.8026875,3.8089375000000008,3.9809811837526743,4.02758103152111,3.1131146375631227,2.689286776899397,19.9290625,19.929062500000004,19.74334016502455,21.446255546871555,13.161560799802267,14.980421404252143,3.391982142857143,3.3670416666666676,3.5096459809004603,3.368118729786161,2.872649292848958,3.2147658479801704,5.325152591765874,5.889541480654765,5.96848260755586,5.955553142269822,5.700465936138223,6.048681798028869
2012-11-30,POMKH,6.0888888888888895,14.11,7.61,7.406666666666666,9.937000000000001,6.860000000000001,3.975,19.1,3.461428571428572,4.008,6.040112847222222,6.077378472222224,6.041809263703325,6.166496786196336,6.062929122352109,6.123272454138058,12.281041666666667,10.890625,12.887646918933193,13.70176286100895,14.001462946294048,12.319502446452205,7.938624999999999,7.972833333333337,7.869852402452707,7.7638028798521805,7.74878465795712,7.917242416159744,7.463229166666666,7.2308333333333294,7.370648526632888,7.046888137703596,7.008802313978972,7.2763522198416775,8.482903846153846,8.095671703296704,7.773786986883182,7.637689390772979,5.1229746507042595,5.012332210685109,2.9571875000000003,3.179687500000001,3.8838561261572475,3.0783027680308637,2.890469203841342,4.1564375,3.7701875000000014,3.9785887102516044,4.026644939896682,4.0201572156626995,5.055163553276955,19.92484375,19.929062500000008,19.48600409901473,20.80886028277923,20.552076224199727,20.28079773825322,3.3692738095238095,3.3948988095238106,3.4903590171117047,3.334351572778756,3.5401762219481827,3.3203089840667435,4.993942274305556,5.342791480654765,5.1842895645335165,5.350862382888475,6.315276538376153,5.988825551425748
2013-02-28,POMRB,5.7,13.26,8.15,7.025,8.98,0.68,4.4,19.845,3.1833333333333336,4.858888888888889,5.996206597222223,6.037534722222224,5.9050855582219945,6.014758225534926,5.721415684303202,6.1257021700188306,12.528645833333332,11.875625,13.036588151359915,13.899266831636389,12.534713633140537,12.794317175615696,7.84575,7.958250000000003,7.981911441471624,7.7729328946096965,7.907750238331133,7.957135850908289,7.270729166666667,7.514166666666663,7.232389115979733,7.074611158896621,7.274898780384466,7.1252200315835905,9.063108173076923,8.391966346153845,8.25627219212991,8.069669244149663,11.719355021258973,9.902905228063606,2.60984375,3.014687500000001,2.602313675694348,6.162135881614949,7.0188125396803995,4.13946875,3.8351875000000017,4.147153226150962,4.164911900141226,3.956988529420787,2.7709834932793576,19.920625,19.929062500000008,19.629602459408837,20.58216207415186,20.987484139965122,20.536327407520734,3.140919642857143,3.389065476190477,3.367548743600356,3.214897410094897,3.2216241214026153,3.6094326370679264,4.575867962549603,5.307513702876987,5.054129294275666,5.190302818255214,5.126990085335468,5.349716998467775
2013-05-31,PREMON,6.28,12.543333333333335,7.4,7.23,9.4775,1.44,4.47,19.645000000000003,3.126666666666667,3.991428571428572,5.797361111111111,6.042690972222225,6.0550513349331965,6.175153120037203,5.7837198928171825,6.050972550890246,12.268958333333334,12.686458333333334,12.839286224149284,13.914185935384015,13.190103512489983,12.917809700750956,7.69625,7.919000000000002,7.749146864882974,7.762455788181371,7.529706959576624,7.584737098684503,7.046458333333334,7.412291666666662,7.23143346958784,7.138250064890999,6.726946161960177,7.3674979230213395,9.7336875,8.573841346153845,8.744763315277945,8.523909745055459,11.865867608540626,8.440123333870599,1.5625000000000002,2.8996875000000006,2.1373882054166087,2.426848142517902,1.1869247632355138,3.748125,4.477687500000002,4.276291935690577,4.281425288139086,3.828646411069067,4.902911403914008,20.067031250000003,19.92062500000001,19.635761475645303,20.200422936982097,20.556246222132803,20.303082729706595,2.924178571428572,3.349482142857144,3.2711959128268804,3.1143456199206576,3.3765241806763493,3.432675246887014,4.593333829365079,4.68037084573413,4.629049005136828,4.814973447889311,5.456797264547433,5.191352501080173
2013-08-31,MONSOON,5.73,9.57,7.93,6.855,9.815,0.3,2.36,21.0925,1.9580000000000002,5.027142857142857,5.684843750000001,5.949722222222225,5.925030800959918,6.030948883481087,6.745506205404856,6.117757785213874,11.572083333333333,12.370833333333334,11.531571734489571,13.319024811441421,13.622180361053221,12.818503843213643,7.6345833333333335,7.772500000000003,7.821488118929784,7.765875127576271,8.023953171207467,8.020210764587043,6.5981250000000005,7.129166666666662,7.080860081752704,7.1141991991103115,7.259772400672956,7.274014339448597,9.710535714285715,9.552374999999998,9.172857989166767,8.962792367486424,6.300604876208267,5.767728314371334,1.001875,2.3200000000000007,1.402432923249965,0.6195475422987684,0.629977387928124,4.289999999999999,3.8012500000000014,3.509775161414346,3.6707271091722378,5.182202860107943,4.239649518347955,20.25359375,19.92062500000001,20.218456885387184,20.750332596021465,19.740289805762597,21.08008303693759,2.916083333333334,2.932357142857144,2.745917547696128,2.623280164149774,2.6857615710329323,3.1774743511065435,4.664941468253969,4.471365079365082,4.78828654593924,4.869758274271414,4.43815581100604,4.804199959662633
2013-11-30,POMKH,4.87,13.295,7.0,6.745,11.3875,0.8,3.55,20.27125,3.3960000000000004,4.9837500000000015,5.719531250000001,5.645000000000003,5.503018480575951,5.571711321538091,5.899807344822501,5.520341152039477,10.940416666666668,12.167083333333334,12.236943040693742,13.593820192822129,13.924718505145776,11.957046384394017,7.688416666666667,7.620000000000003,7.492892871357871,7.7449877231573065,7.74099426260304,7.55683050646552,6.334375,6.963749999999996,6.946516049051622,7.07109425132746,7.126385854712781,7.171625563507768,9.504364697802195,9.915,10.058714793500059,9.647118152554128,9.854947875596432,10.536925992062782,2.233125,0.8050000000000006,1.1614597539499791,1.0577783158273442,0.7554379101851392,5.481041666666666,3.6950000000000016,3.5258650968486074,3.646079453880408,3.411095191330248,3.385577583303762,20.302187500000002,20.213437500000005,20.23957413123231,20.637858470472064,19.55698756243055,19.816116514291227,3.050333333333333,2.9160000000000013,3.005950528617677,2.804358382247679,2.744713776411886,3.0058337743894574,4.6300267857142865,4.7153025793650825,4.866471927563545,4.894558389792551,5.193856165457427,4.876131944030608
