Date,Season,Guma,Rayagada,Kashinagara,Nuagada,R.udaygiri,Mohana,Parlakhemundi,Guma_Trend,Guma_SMA,Guma_EWMA,Guma_DES,Guma_TES,Guma_ARIMA,Rayagada_Trend,Rayagada_SMA,Rayagada_EWMA,Rayagada_DES,Rayagada_TES,Rayagada_ARIMA,Kashinagara_Trend,Kashinagara_SMA,Kashinagara_EWMA,Kashinagara_DES,Kashinagara_TES,Kashinagara_ARIMA,Nuagada_Trend,Nuagada_SMA,Nuagada_EWMA,Nuagada_DES,Nuagada_TES,Nuagada_ARIMA,R.udaygiri_Trend,R.udaygiri_SMA,R.udaygiri_EWMA,R.udaygiri_DES,R.udaygiri_TES,R.udaygiri_ARIMA,Mohana_Trend,Mohana_SMA,Mohana_EWMA,Mohana_DES,Mohana_TES,Mohana_ARIMA,Parlakhemundi_Trend,Parlakhemundi_SMA,Parlakhemundi_EWMA,Parlakhemundi_DES,Parlakhemundi_TES,Parlakhemundi_ARIMA
2013-02-28,POMRB,10.629000000000001,4.28,2.815,3.5175,7.505512820512822,4.933333333333334,2.9650000000000003,8.77375,8.773750000000003,9.137566973712758,8.445722239805898,10.769148544659231,10.784636376855506,4.17328125,4.197812500000005,4.165958884187133,4.312900104155228,4.600896759991347,2.007853044648127,2.2160416666666665,2.2506250000000003,2.182454269580278,2.3202450741402023,2.656583027175521,3.5447711366137833,2.5945982142857145,3.4661547619047632,3.3373293480865573,3.1187729373244646,3.6015893027145123,3.526221692884277,7.417844114219115,7.417844114219114,7.133814699217009,7.1763823863390295,7.037957233533337,6.83996641968486,4.806682291666667,5.329989583333337,4.885132235004972,4.9835264972900335,5.6174285049230965,5.690984702247338,2.7149531250000005,2.6736562499999987,2.5397388349049956,2.4543717373627083,3.2239785607316414,3.2145851646078496
2013-05-31,PREMON,9.951,4.65,3.483333333333333,2.03,9.542424242424243,7.543333333333335,5.0200000000000005,8.77375,8.773750000000003,9.462940184227655,8.438632671761486,10.185101953127427,10.175463924680725,4.025416666666667,4.200312500000004,4.35957533051228,4.300419546548706,5.327504293215444,1.6972558628795047,2.545,2.0814583333333334,2.7028058950815,2.5263450969717045,4.521280708605945,4.8831256285760745,2.636875,2.55232142857143,2.8143976088519342,2.50688634198941,5.588571267020445,5.459303809904738,7.417844114219116,7.417844114219114,8.097258516499902,8.53914687925005,9.138029381934059,8.884897603277256,4.571760416666668,4.816822916666671,5.948412674336318,6.347438878756877,7.361465364129413,7.20159523656246,2.775178571428572,2.6786562499999986,3.531843300942998,3.215006771615371,4.941239601758456,5.260231233932447
2013-08-31,MONSOON,6.685,3.655,2.504166666666667,2.03,6.686166666666668,2.5375,1.7300000000000002,8.773750000000001,8.773750000000003,8.351764110536593,8.413336675860698,6.257319296681102,6.438546476156826,3.92375,4.146250000000005,4.077745198307368,4.287975100662865,4.455227639091997,2.2056506012986885,2.795,2.350625,2.6233502037155665,2.519690912449529,0.7474200812147143,1.8367661447541594,2.636875,2.636875000000001,2.5006385653111605,2.100602099921178,2.1582494786206796,2.269582561739463,7.417844114219115,7.417844114219114,7.532821776566609,7.795049901185903,6.432073799969839,6.363722682925658,4.2439375,4.796541666666671,4.584047604601791,4.43857344452703,3.6294681370888675,3.1954020207559974,2.757732142857143,2.751249999999999,2.8111059805657987,2.861617628028984,1.7444794774128627,1.951039672887378
2013-11-30,POMKH,7.83,3.0333333333333337,2.155,2.97,5.937272727272728,2.37375,1.4814285714285715,8.77375,8.773750000000003,8.143058466321955,8.394592152616717,7.8756291648464005,7.951273978325328,3.992916666666667,3.9045833333333384,3.659980452317754,4.275566663592352,4.136993189482017,1.0826398171617087,3.1023958333333335,2.739375,2.43601012222934,2.4406258525161983,1.0736710909261433,1.5729840308436924,2.6368750000000003,2.636875000000001,2.6883831391866964,2.294064896760057,2.9092276720209655,3.014540210297451,7.417844114219115,7.417844114219115,6.894602156849056,6.747776215147591,5.698282211411095,5.645389920592026,3.9477518939393943,4.346979166666671,3.6999285627610745,3.0644572165715984,3.7583536368365227,3.5482280582081622,2.637232142857143,2.7991071428571415,2.2792350169109077,2.4551417312039465,2.009314546575829,2.2385797648918446
2014-02-28,POMRB,10.629000000000001,4.433333333333334,3.26,3.5175,7.505512820512822,4.109,2.6339999999999995,8.77375,8.773750000000003,9.137435079793175,8.391657540067214,10.721222354802208,10.76871953964317,4.092291666666666,3.9429166666666715,3.969321604723986,4.263194139767231,4.60089675994941,1.457135507544933,3.3339583333333334,2.850625,2.765606073337604,2.599925403135853,2.8781594731863085,3.215888576360273,2.6368750000000003,2.636875000000001,3.020029883512018,2.771872528492431,3.3626286665259597,3.4643455195211406,7.417844114219115,7.417844114219115,7.138966422314562,6.935100615238911,7.192100065679355,7.038949066050548,3.737295454545455,4.140895833333338,3.863557137656645,3.1905410164675967,5.131207087743099,4.913429279596108,2.451982142857143,2.7163571428571416,2.4211410101465445,2.4522188233504774,3.1099366397415342,3.2363113626145763
2014-05-31,PREMON,9.951,5.05,5.4975000000000005,2.03,9.542424242424243,5.998181818181819,4.3870000000000005,8.77375,8.773750000000003,9.462861047875904,8.38501413188467,10.120072898434517,10.15327827539205,4.247916666666667,4.042916666666672,4.401592962834391,4.250857421918048,5.327504293175723,2.223170115388211,3.248125,3.3541666666666665,3.8583636440025626,3.243904706855155,4.580666489621187,4.600405126675004,2.6197916666666665,2.636875000000001,2.6240179301072106,2.437913793085421,3.3410298675727637,3.334154620374858,7.417844114219116,7.417844114219116,8.100349550358434,8.40862340864828,9.274766042657394,9.064996206195925,3.7009914772727277,3.754607954545459,4.717407009866715,4.602342371403341,6.820054840082753,6.888013899589888,2.3535535714285714,2.558107142857142,3.207484606087927,3.026010933699058,4.792956223330796,5.109842726807
2014-08-31,MONSOON,6.685,4.05,2.3425,2.03,6.686166666666668,2.399,0.8809999999999999,8.773750000000001,8.773750000000003,8.351716628725542,8.360162521146686,6.3353699932744,6.4603838686705695,4.352083333333333,4.141666666666672,4.260955777700635,4.238556399527807,4.455227639058055,2.111594755664621,3.0652500000000003,3.3137499999999998,3.2520181864015374,3.1786257525719814,1.8069443588578313,2.0969576165092403,2.5930208333333336,2.636875000000001,2.386410758064326,2.186500827332363,2.0115859314730447,2.0907544809911576,7.417844114219115,7.417844114219116,7.534676396881728,7.750653906056032,6.55336983511766,6.509665383071281,3.6010535714285714,3.719982954545459,3.790044205920029,3.539336233220771,2.9242196464461356,2.494323858906462,2.392104166666667,2.3458571428571418,2.276890763652756,2.4459765806612848,1.5196955895529214,1.7116482878910966
2014-11-30,POMKH,7.83,3.8833333333333333,1.63,2.833333333333333,5.937272727272728,2.2218181818181812,1.543,8.77375,8.773750000000003,8.143029977235326,8.341860639875952,7.850046045297888,7.938936121267489,4.2828125,4.354166666666671,4.109906799953714,4.226290972859714,4.136993189453783,1.4479563735238696,2.8805625,3.1824999999999997,2.6032109118409226,2.9458936543884806,1.8708696069523183,2.0718167815560933,2.5833333333333335,2.6027083333333345,2.565179788171929,2.403246089724866,2.8767336341186285,2.9396108017758085,7.417844114219115,7.4178441142191165,6.895714929038128,6.755950645771448,5.80588121276707,5.776350695816269,3.418584415584416,3.6820000000000044,3.16275379627929,2.6849973621400864,3.1456139917036845,3.282757859343408,2.435378787878788,2.3612499999999987,1.9833344581916534,2.1317107858714723,1.6860136109145838,1.8534776926622079
2015-02-28,POMRB,10.629000000000001,4.416666666666667,2.322,3.44,7.505512820512822,3.4614285714285717,2.8808333333333334,8.77375,8.773750000000003,9.137417986341196,8.33936701933165,10.687365788004309,10.754452169591026,4.3218749999999995,4.350000000000005,4.232610746638896,4.214061041896316,4.600896759933457,1.81918595257328,3.0815625000000004,2.948,2.4907265471045537,2.8583412541240905,3.359052748706047,3.401309267887204,2.583333333333333,2.5833333333333344,2.9151078729031576,2.907266985526868,3.375858361132145,3.4402252793501513,7.417844114219115,7.4178441142191165,7.139634085628005,6.972080109128319,7.287548734538925,7.1683370264184045,3.468777597402598,3.5201071428571473,3.2822237063390025,2.848488587323783,4.593683875961167,4.68335772442747,2.691840909090909,2.422958333333332,2.3423340082483257,2.2783148570858263,2.8473782712208204,3.165481132850359
2015-05-31,PREMON,9.951,4.5125,4.958,2.03,9.542424242424243,5.186000000000002,4.486363636363637,8.77375,8.773750000000003,9.462850791804719,8.333162930444493,10.072102145287843,10.133401288926322,4.544791666666667,4.215625000000005,4.344566447983338,4.20186650205298,5.327504293159529,1.9402747521798,3.652,2.813125,3.4776359282627323,3.3370981875620633,4.954503674307374,5.211288482209894,2.5491666666666664,2.5833333333333344,2.5610647237418944,2.594940858084455,2.4972814744302982,2.5057402879335755,7.417844114219116,7.417844114219116,8.1007501483465,8.46004323213172,9.359436423165139,9.182898355542218,3.7252662337662334,3.317061688311693,4.043734223803402,4.1520784739542655,6.2645687511978565,6.461143516973319,3.0954034090909097,2.4477992424242414,3.1999458594944503,2.9528120374933207,4.610792714317364,5.080795724211215
2015-08-31,MONSOON,6.685,4.9,4.49,2.03,6.686166666666668,3.612727272727272,2.833333333333333,8.773750000000001,8.773750000000003,8.35171047508283,8.308748844803384,6.399540462094738,6.479916460957958,4.934375,4.428125000000004,4.566739868790003,4.189707252160931,4.455227639034095,1.9214093402833747,3.9546875,3.35,3.8825815569576396,3.696208409415741,1.9378807926063173,2.016423308280895,2.515,2.5833333333333344,2.3486388342451368,2.3329752947686884,1.9807374719780224,2.0210446715035535,7.417844114219115,7.417844114219116,7.534916755674566,7.800513982382423,6.6284790369638795,6.6016778955968345,3.794999278499279,3.620493506493511,3.87133144337295,4.154126057228803,2.3268337978675495,2.10377265776155,3.229351325757576,2.9358825757575744,3.0533008490300033,3.0380955062297637,1.3819641653487553,1.6284592638057491
2015-11-30,POMKH,7.83,4.816666666666666,4.045999999999999,2.56,5.937272727272728,3.06,2.8191666666666664,8.77375,8.773750000000003,8.143026285049698,8.290882731867013,7.833250660095911,7.927877644043139,5.2541666666666655,4.6614583333333375,4.666710587940669,4.177583188088622,4.136993189442104,2.224957522406059,3.860625,3.9539999999999997,3.9479489341745837,3.9326374750631112,2.188606713880878,1.7956752667529676,2.515,2.5150000000000015,2.433183300547082,2.391354618395509,2.8106210193211667,2.829207549176269,7.417844114219115,7.4178441142191165,6.895859144313831,6.794992154332802,5.872508906751038,5.859142801589074,3.775459595959596,3.8300389610389654,3.54679886602377,3.72653697919235,2.8438513105552072,3.5155850306994085,3.2846175699300697,3.254924242424241,2.9596471760846685,3.086640539989046,1.8781471254864734,2.4424873186567297
2016-02-29,POMRB,10.629000000000001,6.6,2.3275,3.44,7.505512820512822,3.1811111111111114,2.67625,8.77375,8.773750000000003,9.137415771029819,8.288823229421205,10.6636716571449,10.741617925459666,5.132291666666666,5.207291666666671,5.440026352764401,4.165494215985906,4.600896759935264,1.9359634858184274,3.64275,3.955375,3.29976936050475,3.7649156225712486,3.9246421292254183,3.053761983132257,2.515625,2.5150000000000015,2.8359099803282493,2.8979014695625533,3.3594260050838956,3.384779536977222,7.417844114219115,7.4178441142191165,7.139720614793427,6.998065631306914,7.346652672491963,7.253215711068952,3.672868686868687,3.7599595959596006,3.4005237640587067,3.4366682456849738,4.477991297017902,4.774603662129886,3.3252483974358973,3.2037784090909076,2.846288305650801,3.061137884197325,3.210599560970434,3.5389767226594344
2016-05-31,PREMON,9.951,4.887499999999998,4.2,2.03,9.542424242424243,5.3100000000000005,5.133076923076923,8.77375,8.773750000000003,9.462849462617891,8.283051583045076,10.03679765544826,10.115528901883803,4.806770833333333,5.301041666666671,5.2190158116586405,4.153440219378774,5.327504293192882,3.483957452546395,3.4457499999999994,3.765875,3.65986161630285,3.9831615863328245,5.720922515143961,4.919615802807407,2.5675,2.5150000000000015,2.5135459881969493,2.588376341700617,2.1724189746557037,2.182812227364825,7.417844114219116,7.417844114219116,8.100802065845754,8.473157608148462,9.41186620532745,9.260909698257544,3.576563492063492,3.7909595959596003,4.164314258435224,4.553986465004185,6.1220048916607945,6.143188759501028,3.2769150641025644,3.365456730769229,3.7610037526212503,3.8324553754693,4.884400112174322,4.92922562335699
2016-08-31,MONSOON,6.685,3.55,3.505,2.035,6.686166666666668,2.668,2.5116666666666667,8.773750000000001,8.773750000000003,8.351709677570735,8.259068128702019,6.452134068639763,6.4974520696809845,4.311249999999999,4.963541666666671,4.551409486995184,4.141421098656968,4.4552276390728665,1.0484228636072315,3.6506875,3.519625,3.59791696978171,4.024708737386816,3.0323508681351083,2.7296961032605047,2.6187500000000004,2.5162500000000017,2.3221275929181697,2.3313191221059038,1.9712956939131345,1.99387076504287,7.417844114219115,7.417844114219116,7.53494790617412,7.803958442765185,6.674988324716782,6.659384788536624,3.776293650793651,3.5547777777777827,3.565788555061135,3.7547163643997714,2.2277804466204936,2.2713257461775367,3.4682171474358974,3.2850400641025628,3.2612689182394172,3.6635374328264874,1.7144570837568527,2.0001352403991395
2016-11-30,POMKH,7.83,3.5625,3.455,2.97,5.937272727272728,3.2342857142857144,2.7541666666666664,8.77375,8.773750000000003,8.143025806542441,8.241630879070444,7.822597431145718,7.917930639202865,3.99125,4.650000000000005,4.1558456921971105,4.129436758661293,4.13699318946137,1.8686363798728962,4.136500000000001,3.371875,3.540750181869026,4.032595949721433,2.788835336890345,2.60174119909686,2.61875,2.6187500000000017,2.581276555750902,2.595456860728758,2.6276334537093042,2.6237814018554957,7.417844114219115,7.4178441142191165,6.895877834613563,6.792815313857188,5.913766256258722,5.911260045227187,4.083154761904762,3.598349206349211,3.4331874187509666,3.443965001825904,2.606760859173333,3.054616951760048,3.711113782051282,3.268790064102563,3.058428017610317,3.5386445665427804,2.1073971607668125,2.3870822146225104
2017-02-28,POMRB,10.629000000000001,3.89,4.558000000000002,3.44,7.505512820512822,4.604666666666667,4.2716666666666665,8.77375,8.773750000000003,9.137415483925466,8.239998591459559,10.64729603141341,10.730038884933643,3.956875,3.972500000000005,4.049507415318266,4.117487100088938,4.600896759936409,1.2652878606321518,4.0844375,3.929500000000001,3.9476501091214162,4.259568145130187,3.560167204527744,3.0835879580737475,2.61875,2.6187500000000017,2.9247659334505416,3.057032691591007,3.400346327546418,3.3631659731479724,7.417844114219115,7.4178441142191165,7.139731828973266,6.993024242739977,7.383251144982934,7.309511518559568,4.036404761904762,3.9542380952380993,3.9017791179172465,4.059655064777793,4.308048680671412,4.5792860956876,3.5316666666666663,3.6676442307692296,3.5437234772328567,3.885565369713914,3.3934095184645434,3.401089600429816
2017-05-31,PREMON,9.951,5.0375,5.856,2.03,9.542424242424243,6.341333333333332,5.480833333333332,8.77375,8.773750000000003,9.46284929035528,8.234652483523503,10.010897752240856,10.099411151035289,3.809375,4.010000000000005,4.44470444919096,4.105572026080574,5.327504293154871,1.9606161724795654,3.6092500000000003,4.3435000000000015,4.710990065472849,4.747161102476136,5.797577169547904,4.755683006067912,2.593125,2.6187500000000017,2.566859560070325,2.6986472748604085,2.082924584605427,2.0569301316321487,7.417844114219116,7.417844114219116,8.100808794353657,8.466880919560163,9.44433189216036,9.313221671812167,3.620702380952381,4.2120714285714325,4.877600804083681,5.698837709129473,6.212164734586569,6.501746489330579,3.1342708333333333,3.754583333333332,4.318567419673046,4.589912063195221,5.290155040138909,5.471904204645529
2017-08-31,MONSOON,6.685,3.125,1.4325,2.035,6.686166666666668,1.2626666666666666,0.7283333333333334,8.773750000000001,8.773750000000003,8.351709574213167,8.21109274176096,6.4951333495734875,6.513243397056661,3.596875,3.903750000000005,3.9168226695145756,4.093691423491323,4.455227639037023,2.298380878647635,3.347875000000001,3.825375000000002,3.399594039283709,4.24307597954256,3.832799856776553,2.384191058487627,2.5675000000000003,2.6187500000000017,2.354115736042195,2.398024694535757,2.00693415435144,1.9862485143344126,7.417844114219115,7.417844114219116,7.534951943278862,7.798167512478331,6.703787909775761,6.6952490211363616,3.370333333333333,3.8607380952380996,3.431627149116875,3.7485688582052332,2.4715655297715093,2.6600489353505745,2.9181249999999994,3.3087499999999985,2.882473785137161,3.669142659527422,2.1110583826745897,2.1863091086239983
2017-11-30,POMKH,7.83,2.8075,1.7260000000000002,2.765,5.937272727272728,1.3140000000000005,1.3583333333333332,8.77375,8.773750000000003,8.1430257445279,8.194077427709065,7.816197469828567,7.908957025785591,3.469375,3.715000000000005,3.4730936017087455,4.081845199378461,4.136993189419386,0.6174706907838778,3.1991250000000004,3.3931250000000017,2.730156423570225,3.801401097648781,3.1595008682252983,2.333291729216045,3.0244166666666663,2.5675000000000017,2.5184694416253173,2.5231698439703525,2.8237163433278316,2.787287285367719,7.417844114219115,7.4178441142191165,6.895880256876408,6.788436748154817,5.939313724385245,5.943824468406865,3.295541666666667,3.380666666666671,2.5845762894701254,2.358063731550979,2.581364738779734,2.5284377582165893,2.8547235576923073,2.959791666666665,2.27281760441563,3.006375809879937,2.1599497877962897,1.85574153613568
2018-02-28,POMRB,10.629000000000001,2.9450000000000003,4.1960000000000015,3.44,7.505512820512822,4.522,3.938333333333333,8.77375,8.773750000000003,9.13741544671674,8.192865430883549,10.636170255807135,10.719566798199432,3.451875,3.478750000000005,3.2618561610252472,4.070033256200937,4.600896759883516,1.635915351421176,3.0240625000000003,3.302625000000002,3.316493854142136,3.893563341445679,3.5998851925988964,3.7105453249603357,3.481958333333333,2.5675000000000017,2.8870816649751907,2.9775714956158206,3.3999431037451666,3.3547406888716975,7.417844114219115,7.4178441142191165,7.139733282330974,6.990224898407109,7.40591373287575,7.347374068427099,3.4645000000000006,3.3600000000000048,3.3595457736820755,3.291054300330087,3.973354782526023,3.82329986910265,2.9176289335664336,2.8764583333333316,2.939023895982711,3.216642534453219,3.2173703067017287,3.0569372904077197
2018-05-31,PREMON,9.951,4.962499999999999,5.0280000000000005,5.6853333333333325,9.542424242424243,5.825666666666668,5.306955128205128,8.77375,8.773750000000003,9.462849268030045,8.187937938478852,9.991977683355312,10.084839858993876,3.4909375,3.460000000000005,3.9421136966151478,4.058255502784067,5.3275042930883245,0.9778643892608087,3.122375000000001,3.0956250000000023,4.001096312485282,4.157233520237561,5.496834076051395,5.265360428815731,3.508208333333333,3.481333333333335,4.006382332318447,4.601932493607502,2.028824095820411,2.0078594438816273,7.417844114219116,7.417844114219116,8.100809666368281,8.465586695454395,9.464435367285802,9.348896405170432,3.9036666666666675,3.2310833333333386,4.345994130875912,4.9864421443068565,5.9186085696792645,6.3751920817532195,3.0924774184149184,2.83298878205128,3.8861963888716775,3.8668809260071026,5.08929084837686,5.35551960535736
2018-08-31,MONSOON,6.685,3.06,0.86,2.04,6.686166666666668,3.1300000000000003,1.4054545454545453,,8.773750000000003,8.351709560818026,8.164794973994704,6.530221860059081,6.527500569099927,,3.443750000000005,3.5892682179690887,4.046511823453633,4.455227638969393,2.976456314075957,,2.9525000000000023,2.744657787491169,3.529530288161887,2.8387735282580344,1.9062058344969415,,3.482583333333335,3.2198293993910685,3.938201136499606,2.2051111120468136,1.9832772491811441,,7.417844114219116,7.534952466487636,7.7979585181942594,6.721621253171085,6.717204932907135,,3.697916666666672,3.8595964785255474,4.493313425447043,2.1417548596776923,2.2394469887357737,,3.002269085081583,2.8938996515048245,3.2213113506156845,1.9144532602763527,1.9354561717941032
2018-11-30,POMKH,7.83,3.185,3.085,2.97,5.937272727272728,2.96,2.08,,8.773750000000003,8.143025736490817,,7.812706694697367,7.90084175921808,,3.5381250000000044,3.427560930781453,,4.136993189350816,0.06240573938545585,,3.2922500000000023,2.8807946724947016,,2.3536706085966634,1.9431318504520882,,3.5338333333333347,3.119897639634641,,2.971103547522139,2.729232272791713,,7.4178441142191165,6.895880570801673,,5.955133284668782,5.963923554289318,,4.109416666666672,3.4997578871153285,,2.610188028073856,2.9997506445737803,,3.18268575174825,2.5683397909028947,,2.1012407199657446,2.0067923106311176
