Date,Season,Samalkha,Israna,Panipat,Bapoli,Madlauda,Samalkha_Trend,Samalkha_SMA,Samalkha_EWMA,Samalkha_DES,Samalkha_TES,Samalkha_ARIMA,Israna_Trend,Israna_SMA,Israna_EWMA,Israna_DES,Israna_TES,Israna_ARIMA,Panipat_Trend,Panipat_SMA,Panipat_EWMA,Panipat_DES,Panipat_TES,Panipat_ARIMA,Bapoli_Trend,Bapoli_SMA,Bapoli_EWMA,Bapoli_DES,Bapoli_TES,Bapoli_ARIMA,Madlauda_Trend,Madlauda_SMA,Madlauda_EWMA,Madlauda_DES,Madlauda_TES,Madlauda_ARIMA
2006-05-31,PREMON,16.316666666666666,3.535,26.76,14.23,8.92,17.24458333333333,16.14333333333333,16.080424643392387,16.493433539342472,15.018880993118037,15.373362113424896,2.8000000000000003,2.9699999999999975,3.0466265712344907,3.152404497469738,4.0119862405520355,3.4656049405933587,26.53,25.706249999999997,25.459296942464178,30.465993550154547,24.847961228785927,22.598991543468067,15.360625,14.518750000000006,14.152481577741739,15.19543947816152,14.019025373430363,14.047516421113814,8.386291666666665,8.35966666666667,8.537226511220332,8.493181986124352,8.550586256509536,8.322062340000777
2006-08-31,MONSOON,19.006666666666668,2.6875,28.45,17.79,8.024999999999999,17.68208333333333,17.027499999999996,17.2509214527021,17.23674954431547,18.229637949827392,15.068403630837352,3.0553125,2.6912499999999975,2.902975942740694,2.855703481200546,3.3363549279906577,3.424486593729143,27.117500000000003,26.274999999999995,26.65557816547851,30.537990074133614,27.561716084075755,24.466914292441285,15.60125,15.276250000000006,15.607488946645043,15.927881744299695,15.922096842562766,15.471639918061207,8.602166666666667,8.282916666666669,8.3323359067322,8.469097165653956,8.040930457251637,7.621675276860585
2006-11-30,POMKH,18.783333333333328,2.975,28.18,16.45,8.942,18.241666666666664,17.461666666666662,17.863886204954593,17.79877673803863,18.177246536621595,18.231762190834385,3.3093749999999997,2.9087499999999973,2.9317855656444163,2.921147210069118,2.238260514848622,2.5321151314853436,27.449999999999996,26.784999999999993,27.265346899287103,30.41617638486652,27.487988786837057,25.728064857145952,15.936250000000001,15.445000000000006,15.944493367987025,16.31271019535394,15.889321561059184,15.543526039628025,8.702416666666666,8.489666666666668,8.57620154403932,8.575080729902577,8.602363254852104,8.456364830526498
2007-02-28,POMRB,17.503333333333334,3.61,26.41,14.56,8.971666666666666,18.908749999999998,17.902499999999996,17.719665056306088,17.90382341052797,16.97931647745271,17.905897131765688,3.5803125,3.201874999999997,3.20307133938665,3.544766621533296,2.6770446748631667,2.740368614341327,27.45,27.449999999999996,26.92320813957226,29.72369382172275,25.134631265670283,23.76107935482736,16.35125,15.757500000000004,15.390696020792216,16.254388524775543,14.401869132252093,14.674519002383441,8.770479166666668,8.714666666666668,8.734387593090258,8.671014733903256,8.89419541206411,8.226228389191593
2007-05-31,PREMON,19.03,4.395,26.76,15.66,8.822000000000003,19.645,18.58083333333333,18.243799033783652,18.396225026050097,17.29788816008365,17.595406764627413,3.8110416666666667,3.4168749999999966,3.67984280363199,4.630210759057309,3.860925937856949,3.3613848854405486,27.3225,27.449999999999992,26.857924883743355,29.11541762063184,28.104027232062688,26.693842618761845,17.03125,16.115000000000002,15.498417612475329,16.389243188912967,15.195227892858107,15.046116832944765,8.799916666666668,8.690166666666668,8.769432555854156,8.733433391616115,8.833799791012286,8.477130406759143
2007-08-31,MONSOON,21.63,3.995,28.45,19.68,8.6675,20.60625,19.236666666666665,19.598279420270188,19.522018606488842,20.31356143009872,19.78512761670438,3.9486458333333334,3.743749999999997,3.805905682179194,4.718764062506129,3.168381255405683,3.0729446345172136,27.028750000000002,27.449999999999992,27.49475493024601,28.98682571228042,29.567421829401198,27.358529506204274,17.9125,16.587500000000006,17.171050567485196,17.303477877272925,17.43918146834784,16.8337434578483,8.665708333333335,8.850791666666668,8.728659533512495,8.766143860691178,8.273291230519877,8.93521611421511
2007-11-30,POMKH,22.05,3.513333333333333,27.16,20.0,8.535,21.455416666666668,20.05333333333333,20.578967652162113,20.576525548526373,20.28382628726165,19.524912133052013,4.051458333333333,3.87833333333333,3.6888767426408497,4.112912578770487,3.101239267036251,3.3134369313708643,26.862499999999997,27.194999999999993,27.360852958147607,28.509024288910464,29.10421796833366,27.19524025537383,18.61125,17.475000000000005,18.302630340491117,18.194067763850732,17.26819987131169,17.671874568634678,8.6049375,8.749041666666669,8.651195720107497,8.776156830344378,8.889435391391068,8.797650927350837
2008-02-29,POMRB,21.926666666666666,4.172499999999999,25.08,18.06,8.305,21.684166666666666,21.159166666666664,21.118047257963937,21.405086389332855,19.293631510231364,20.017232685168633,3.9086458333333334,4.01895833333333,3.8823260455845094,4.231752207482375,3.6364315041449036,3.6387594962203713,26.8625,26.86249999999999,26.448511774888562,27.509943502981848,26.97797173206734,26.159834416029135,18.840000000000003,18.350000000000005,18.205578204294667,18.590099646630215,16.207211902532237,16.433596325620215,8.650812499999999,8.582375000000003,8.512717432064498,8.753015877680772,9.088680372533945,8.866308240328184
2008-05-31,PREMON,21.4,4.654999999999999,26.76,17.75,9.0025,21.502916666666664,21.751666666666665,21.23082835477836,21.915218466181354,20.745629667185803,21.01165906610019,3.5854166666666663,4.083958333333331,4.191395627350706,4.700897087017328,4.52611473654787,4.073054842197542,25.351875,26.862499999999986,26.573107064933136,27.075306170758214,27.234738578261503,25.049678098026483,18.411250000000003,18.872500000000006,18.0233469225768,18.847778166553926,17.439481955155312,17.394372815513307,8.8735,8.627500000000001,8.708630459238698,8.829453014637314,8.913409664115134,8.502402842934798
2008-08-31,MONSOON,21.09,2.5925,28.45,19.42,8.854000000000003,21.046666666666667,21.616666666666667,21.174497012867015,22.206497806711813,23.29440450316547,21.442257802909598,3.2768749999999995,3.7333333333333307,3.551837376410423,3.196077754509441,3.984634253771783,3.9474648202647846,24.0075,26.862499999999986,27.32386423895988,27.1829822177721,28.962282243987758,26.53862658643926,17.66875,18.807500000000005,18.582008153546077,19.379982540229864,19.951588631715754,20.066691180045925,9.261833333333334,8.674125,8.76677827554322,8.875139882567591,8.366359549007445,8.170717506026035
2008-11-30,POMKH,21.14,2.33,15.075,16.83,10.13,20.445833333333333,21.389166666666668,21.16069820772021,22.410200240364457,22.7459244366224,21.61856201233653,3.0628124999999997,3.437499999999997,3.0631024258462536,2.2528102183535816,3.4438967473397275,3.565827595988747,23.42789772727273,23.841249999999988,22.42431854337593,23.763821736865637,27.79625769130035,25.33215260232498,17.25875,18.015000000000004,17.881204892127645,19.30059777203504,19.232097713436364,19.31116211586278,9.657145833333333,9.072875,9.312066965325933,9.09123934937263,8.994967220645345,8.54867667056794
