Date,Season,Dadri,Dankaur,Jewar,Bisarakha,Dadri_Trend,Dadri_SMA,Dadri_EWMA,Dadri_DES,Dadri_TES,Dadri_ARIMA,Dankaur_Trend,Dankaur_SMA,Dankaur_EWMA,Dankaur_DES,Dankaur_TES,Dankaur_ARIMA,Jewar_Trend,Jewar_SMA,Jewar_EWMA,Jewar_DES,Jewar_TES,Jewar_ARIMA,Bisarakha_Trend,Bisarakha_SMA,Bisarakha_EWMA,Bisarakha_DES,Bisarakha_TES,Bisarakha_ARIMA
1996-02-29,POMRB,5.95,12.1,13.33,6.0,,,5.95,5.282740454524581,5.857085189938708,0.0,,,12.1,12.429444054757925,12.59638512874658,0.0,,,13.33,13.416874646871493,12.863691389152548,0.0,,,6.0,5.989057263075191,5.654735013597032,0.0
1996-05-31,PREMON,7.18,15.15,14.13,6.43,,,6.442,5.842164567937258,7.177561922028198,5.949989829216054,,,13.32,13.42694614764125,12.641692348075056,12.099974044054228,,,13.65,13.428521819653133,14.997224157162352,13.32995199615366,,,6.172,6.208398337253917,7.202406032219331,5.9999692658740855
1996-08-31,MONSOON,4.57,9.75,12.8,5.3,5.71875,,5.6932,5.444748554742268,4.902806805112023,6.576004416465537,12.32125,,11.892,12.23814807579078,13.067862690088171,13.406990921730696,13.3025,,13.31,12.96747852252881,13.006418415691265,13.758835955251055,5.78625,,5.8232,5.883591545678384,4.401625022386696,6.246522030917172
1996-11-30,POMKH,5.35,12.21,12.95,5.2,5.64,5.762499999999999,5.55592,5.362502864177097,5.404564605697418,5.868036706790019,11.989999999999998,12.3025,12.0192,12.257104852306346,12.018733933638952,12.846427159073022,13.327499999999999,13.302500000000002,13.166,12.727586983739895,12.371003565811323,13.366808564285781,5.84,5.7325,5.573919999999999,5.647467529819419,6.203589369367441,5.793715317798443
1997-02-28,POMRB,5.6,12.25,13.33,6.43,5.739999999999999,5.675,5.573551999999999,5.388523645678594,5.894069044278925,5.801369642130271,11.824375,12.34,12.111519999999999,12.282963102383855,12.201320726355362,11.991142579104944,13.42625,13.302500000000002,13.2316,12.71272529919384,12.896431055984575,13.203602896737161,5.98125,5.84,5.916352,6.002601434453027,6.182474083322253,5.5472530696721005
1997-05-31,PREMON,6.9,12.35,14.33,6.43,5.925,5.605,6.104131199999999,5.87957204313375,7.09049851032898,6.401947039241116,12.42,11.64,12.206911999999999,12.334682798188402,12.439810457310706,11.914838507461482,13.4725,13.352500000000001,13.670960000000001,13.0648040995194,15.016464335574563,13.539232960778909,6.1225000000000005,5.84,6.1218112,6.216558267864232,7.686293865879936,6.031987658622349
1997-08-31,MONSOON,5.65,11.225,13.39,6.43,5.952500000000001,5.875,5.922478719999999,5.878471533727612,4.5732201764494755,5.139731325182331,13.15,12.008750000000001,11.814147199999999,11.976787810624288,11.94515203182315,12.068924687155468,13.313750000000002,13.500000000000004,13.558576000000002,12.962542016869799,13.100190968877182,13.311922930271132,6.095625,6.1225,6.24508672,6.345460425518199,4.66841359694679,5.964775529925887
1997-11-30,POMKH,5.75,15.5,12.73,5.2,5.885000000000001,5.975,5.853487231999999,5.895669902253915,5.494861542893204,5.631745762010943,13.8625,12.83125,13.288488319999999,13.222606171840747,11.816707633494113,11.971395422087223,13.0825,13.445000000000004,13.227145600000002,12.66551874058019,12.669384696910654,13.39239954129293,6.06875,6.1225,5.827052031999999,5.925728776330534,6.857663070508417,6.1478317275027194
1998-02-28,POMRB,5.42,14.8,12.28,6.215,5.6575,5.93,5.6800923392,5.782554310067563,5.8894023673968805,5.781536030602289,14.753125,13.46875,13.893092992,13.857028503849616,13.236943423996038,12.588581379409192,12.775,13.182500000000005,12.84828736,12.317151218135502,12.981069020049793,13.3162846398666,5.998125,6.06875,5.982231219199999,6.08330260337255,6.543093586946618,5.994812308455284
1998-05-31,PREMON,6.54,15.5,13.53,6.43,5.2975,5.84,6.02405540352,6.065111679643068,7.119653392715045,6.390636461186787,15.175,14.25625,14.5358557952,14.549081665040783,14.01216094263016,13.847113720287584,12.58125,12.982500000000005,13.120972416,12.541946693403142,14.633259052023345,13.346444203017255,5.9275,6.06875,6.161338731519999,6.265178144280757,7.788658131269461,6.14889618173438
1998-08-31,MONSOON,4.19,15.2,11.73,5.865,5.046250000000001,5.475,5.290433242112,5.494452079200792,5.323467383510014,5.770486383044786,15.066249999999998,15.249999999999998,14.80151347712,14.928227035401957,14.076655333576753,14.696271535580031,12.660625,12.567500000000006,12.5645834496,12.0499982881266,12.545129463421997,13.061389828375832,5.954375,5.9275,6.042803238911999,6.146275956831468,4.724851503729436,6.1266298886291315
