Date,Season,Sankra,Jaisalmer,Sam,Sankra_Trend,Sankra_SMA,Sankra_EWMA,Sankra_DES,Sankra_TES,Sankra_ARIMA,Jaisalmer_Trend,Jaisalmer_SMA,Jaisalmer_EWMA,Jaisalmer_DES,Jaisalmer_TES,Jaisalmer_ARIMA,Sam_Trend,Sam_SMA,Sam_EWMA,Sam_DES,Sam_TES,Sam_ARIMA
2015-05-31,PREMON,19.924166666666668,31.92400000000001,47.518,19.81333333333333,19.70626893939393,20.777959011925088,20.5259017137528,22.00389125533811,21.270437426733693,33.19976072303922,33.31305065359476,33.622908817793004,34.3967711630506,36.79174464668343,14.117051337141948,45.62950438596491,47.185702380952385,47.20588621494387,47.727713617819944,47.82114044125868,47.73127524350964
2015-08-31,MONSOON,17.96,32.21555555555555,45.14052631578946,19.13963082750583,20.313314393939386,19.650775407155052,19.145732083683736,19.549630615695182,20.54697660641111,32.06100102124183,33.03443954248364,33.05996751289802,33.82534316838488,34.78840311406733,17.236958639999227,44.47912719298245,46.53779824561404,46.3797422552821,46.9719294567604,48.76079370917116,47.645620060656206
2015-11-30,POMKH,17.718333333333334,34.573125,44.476315789473674,18.93278438228438,19.313352272727265,18.877798577626365,18.372625310056584,19.12417806575402,19.15678358332537,30.918336805555555,33.36508190359475,33.66523050773881,33.987659108713984,32.01425716921172,14.499519865283403,44.82866885964912,44.721210526315794,45.61837166895873,46.242579344721875,47.52167620835241,46.878888714835156
2016-02-29,POMRB,20.261137529137525,24.315,39.81333333333333,19.16318210955711,18.965909382284377,19.43113415823083,19.365362990800296,18.777993842476036,18.383787222771083,30.603434027777777,30.756920138888866,29.92513830464329,31.54092483908833,33.552440298213824,19.43204486112624,46.4367384868421,44.23704385964913,43.29635633470858,44.38900046030266,44.42148815691846,46.14298375407024
2016-05-31,PREMON,19.659166666666668,33.215333333333334,52.25100000000001,20.076047785547782,18.899659382284376,19.522347161605165,19.508431865866108,20.13319218822305,19.39264029524597,29.789462053571427,31.0797534722222,31.241216316119306,31.936919063836665,32.82163416367287,4.727002505001352,48.270443640350884,45.42029385964913,46.87821380082515,46.62137644324902,44.301097690989245,44.24031585481369
2016-08-31,MONSOON,20.068181818181817,28.405,53.27208333333334,21.004287004662004,19.426704836829828,19.740681024235826,19.792985584833602,18.57283062184417,19.53586660084888,30.53015191511387,30.127114583333316,30.106729789671586,31.029131042847155,32.29773661626251,27.579059140326475,50.615481944444454,47.4531831140351,49.43576161382843,48.506731786245105,47.75014513102019,46.60040600421343
2016-11-30,POMKH,22.913076923076922,31.87190476190476,51.014400000000016,21.86578744172494,20.725390734265723,21.009639383772264,21.4404077231751,19.86479974778883,19.82192287958935,30.699827639751554,29.4518095238095,30.81279977856486,31.21728847427508,29.152456436054543,0.7995951486147895,51.49302602657006,49.08770416666668,50.06721696829707,49.20710923127667,49.29077785521965,48.561449337550854
2017-02-28,POMRB,22.49230769230769,32.94173913043478,52.03555555555555,22.85945221445221,21.283183275058263,21.602706707186435,21.98563896457087,21.998242951001867,21.48305146261945,30.098035973084887,31.608494306418194,31.664375519312827,31.62604986164805,30.735792541283967,30.08173921748584,49.83792964152394,52.14325972222224,50.85455240320046,49.99894717702635,47.640631614339775,49.26779479907447
2017-05-31,PREMON,24.32,25.945999999999998,47.04913043478261,22.3980032051282,22.448391608391596,22.68962402431186,23.21324606930541,22.80281710399307,22.025406954177168,29.877025819023263,29.79116097308486,29.377025311587694,30.18067044227256,33.22270581834327,2.7688735234028594,47.35552831576636,50.842792330917895,49.33238361583332,49.13872983216631,50.25768890763619,50.067370553278536
2017-08-31,MONSOON,23.356666666666666,30.86000000000001,45.23318181818182,20.740205128205126,23.27051282051281,22.956441081253782,23.27360291427205,22.35096920346344,23.258478500018985,28.687967391304348,30.40491097308486,29.970215186952622,30.328531582789218,30.541998292587504,22.439020699180055,45.43431904448208,48.83306695213001,47.69270289677272,48.005597212300046,50.31392992425316,49.14700490173576
2017-11-30,POMKH,15.932999999999998,27.64882352941176,39.1940909090909,19.702416666666664,21.525493589743576,20.14706464875227,19.34960305950611,23.370346143717267,23.31124299115698,30.68979411764706,29.349140664961613,29.041658523936277,29.63529292688103,28.58071849396399,8.15292911346076,44.68034043854696,45.87798967940273,44.2932581017,45.470421779980924,48.63074326011933,47.96090624439997
2018-02-28,POMRB,16.209999999999994,27.652352941176467,48.4861904761905,19.244386363636362,19.95491666666665,18.572238789251358,17.664819173338884,19.66640103462436,19.346312692398925,36.332794117647055,28.026794117647032,28.485936290832356,29.11701213785311,29.137348231612926,18.87559129833435,43.115884740259744,44.99064840956147,45.9704310514962,46.31707683916794,43.587239123678934,45.33307782012597
2018-05-31,PREMON,22.3,47.25,44.56666666666667,19.671814393939393,19.449916666666653,20.063343273550814,20.1203052904215,18.271735137977167,17.660916692921006,39.06944117647059,33.35279411764703,35.99156177449942,33.63547004161447,30.586420574870555,8.49762659053877,42.763993506493506,44.37003246753248,45.40892529756439,45.8009745124492,46.35754940339066,46.249013984673965
2018-08-31,MONSOON,21.71242424242424,54.7,35.2,,19.038856060606047,20.722975661100186,20.95404591359076,19.217816580673105,20.153873618403875,,39.31279411764703,43.47493706469965,38.8845615837704,34.63738447693539,37.520378556574904,,41.86173701298702,41.32535517853863,42.75500648713888,46.84484443703437,45.727450092806265
2018-11-30,POMKH,20.996666666666666,25.701999999999998,46.41214285714285,,20.304772727272717,20.832452063326777,,21.066075765368367,20.991409682034874,,38.82608823529409,36.36576223881979,,38.22801232370705,16.633655899687614,,43.666250000000005,43.36007024998032,,43.165799326922354,42.57741259861596
