Date,Season,Chittaurgarh,Begun,Bhadesar,Dungla,Kapasan,Bhopalsagar,Bari Sadri,Bhainsrorgarh,Nimbahera,Rashmi,Gangrar,Chittaurgarh_Trend,Chittaurgarh_SMA,Chittaurgarh_EWMA,Chittaurgarh_DES,Chittaurgarh_TES,Chittaurgarh_ARIMA,Begun_Trend,Begun_SMA,Begun_EWMA,Begun_DES,Begun_TES,Begun_ARIMA,Bhadesar_Trend,Bhadesar_SMA,Bhadesar_EWMA,Bhadesar_DES,Bhadesar_TES,Bhadesar_ARIMA,Dungla_Trend,Dungla_SMA,Dungla_EWMA,Dungla_DES,Dungla_TES,Dungla_ARIMA,Kapasan_Trend,Kapasan_SMA,Kapasan_EWMA,Kapasan_DES,Kapasan_TES,Kapasan_ARIMA,Bhopalsagar_Trend,Bhopalsagar_SMA,Bhopalsagar_EWMA,Bhopalsagar_DES,Bhopalsagar_TES,Bhopalsagar_ARIMA,Bari Sadri_Trend,Bari Sadri_SMA,Bari Sadri_EWMA,Bari Sadri_DES,Bari Sadri_TES,Bari Sadri_ARIMA,Bhainsrorgarh_Trend,Bhainsrorgarh_SMA,Bhainsrorgarh_EWMA,Bhainsrorgarh_DES,Bhainsrorgarh_TES,Bhainsrorgarh_ARIMA,Nimbahera_Trend,Nimbahera_SMA,Nimbahera_EWMA,Nimbahera_DES,Nimbahera_TES,Nimbahera_ARIMA,Rashmi_Trend,Rashmi_SMA,Rashmi_EWMA,Rashmi_DES,Rashmi_TES,Rashmi_ARIMA,Gangrar_Trend,Gangrar_SMA,Gangrar_EWMA,Gangrar_DES,Gangrar_TES,Gangrar_ARIMA
2001-02-28,POMRB,13.541538461538464,7.191410256410255,9.339615384615383,11.3575,10.593397435897431,18.950000000000006,6.3,4.3029166666666665,9.3125,6.8854545454545475,13.260384615384615,13.634684447496948,13.634684447496948,13.321638463990421,12.510580293510353,13.645613901590924,13.394086082035296,6.224580471611722,6.224580471611724,6.1103200017862225,5.855289700709866,6.929589487956199,7.227608362849831,11.479910714285714,11.479910714285715,10.543138061790861,9.98582298200966,9.797243494247473,9.165368651953242,14.096934523809523,14.096934523809523,13.386904528033757,13.286222215282068,11.357505219790694,12.391351695734098,10.317963598901098,10.3179635989011,10.015569550771831,9.954004187958619,10.538262060493796,10.35866991202738,18.782559523809525,18.782559523809525,18.659850419640616,18.536578390321633,19.078500132631376,18.52460124862067,5.3793750000000005,5.705000000000001,5.584023161643003,5.340213038934064,6.378922966940825,6.376808521638865,4.373050595238095,4.3730505952380945,4.165238533564591,3.7076148180397333,4.3676595085358425,3.296154095411117,9.182217261904762,8.539166666666668,9.282127356866482,9.612181894901106,11.416482291428313,11.248516773047314,6.9622178030303035,6.9622178030303035,6.77955559323173,6.7957658400120655,6.855719008574932,6.847227618127666,13.081435439560439,13.081435439560424,13.041597568013287,12.84589027461943,12.905521907977047,13.229358752485256
2001-05-31,PREMON,16.640512820512818,9.223012820512821,16.180384615384614,15.971666666666666,12.962559523809526,20.581666666666667,6.7825000000000015,6.20375,11.23,8.48875,14.856249999999998,13.634684447496948,13.63468444749695,14.64918820659938,13.451183045962544,16.74502801475097,16.43390233506054,6.224580471611722,6.2245804716117235,7.355397129276862,6.40519535779912,9.31796957796926,8.668434716625626,11.479910714285714,11.479910714285715,12.798036683228363,14.027795281782279,16.21333007000683,15.745972537186299,14.096934523809523,14.096934523809523,14.420809383486919,14.612102976733558,15.971662875566537,15.607353401786158,10.317963598901098,10.3179635989011,11.194365539986908,10.471489014748345,13.06725163693941,12.552308980028066,18.782559523809525,18.782559523809525,19.428576918451036,19.862559665335517,20.480248197708132,19.898061597829443,4.899375,5.6556250000000015,6.063413896985803,5.815302130809781,8.240748313018921,7.344711605739634,4.3730505952380945,4.3730505952380945,4.980643120138755,4.823661063355708,5.803927589088886,4.1409269064667225,8.858005952380953,9.498333333333335,10.061276414119888,9.622403369226872,13.259430458100988,10.940783193391718,6.962217803030303,6.9622178030303035,7.463233355939038,7.0333778574776895,8.645597738830427,8.045186235754464,13.081435439560439,13.081435439560424,13.767458540807972,13.040070768009151,14.855857361341084,14.077309435009116
2001-08-31,MONSOON,11.508472222222226,4.074791666666667,8.885,12.968571428571432,9.287564102564104,17.295714285714286,2.19,3.21125,5.928571428571429,6.047999999999999,10.90125,13.634684447496948,13.634684447496952,13.392901812848518,12.70548675939498,11.6131135407627,11.399911443801873,6.224580471611723,6.2245804716117235,6.043154944232784,5.935583272408699,4.148845844964219,4.650189712849326,11.479910714285715,11.479910714285715,11.232822009937017,11.550268774771217,8.674160056071571,8.760025458248629,14.096934523809523,14.096934523809525,13.839914201520724,13.827198526601915,12.968571077414195,12.813611347713088,10.317963598901098,10.3179635989011,10.431644965017787,10.214104440958959,9.068210514319231,9.692780720864672,18.782559523809528,18.782559523809525,18.575431865356336,17.81727555167666,17.584372379697538,17.784100813952538,4.538125,5.103125000000002,4.514048338191482,4.161538876538273,3.418781389647818,4.886280866315676,4.373050595238095,4.3730505952380945,4.272885872083253,3.6469977158906586,3.2797046908726357,4.2629999566631716,8.692306547619047,8.866101190476192,8.408194419900504,9.6326355170385,5.399167124166366,5.391964464786165,6.9622178030303035,6.9622178030303035,6.897140013563423,6.871624655090111,6.067962794142478,6.353362209107157,13.081435439560439,13.081435439560424,12.620975124484783,12.775007031954411,10.953970940333532,11.916882585100389
2001-11-30,POMKH,12.848214285714285,4.409107142857144,11.514642857142858,16.089999999999996,8.428333333333335,18.302857142857142,3.51,3.774285714285714,8.928571428571429,6.426666666666666,13.307857142857143,13.634684447496948,13.63468444749695,13.175026801994825,12.541198589075611,12.952425168212491,12.694339940872863,6.224580471611722,6.2245804716117235,5.389535823682527,5.61315101668563,4.501953719744786,4.339408591891216,11.479910714285714,11.479910714285715,11.345550348819353,11.484183056536216,11.257369171324354,11.240100648806903,14.096934523809523,14.096934523809525,14.739948520912431,15.107269730714489,16.08999989938838,15.617877836724144,10.3179635989011,10.3179635989011,9.630320312344006,9.846723330749366,8.598130709948514,8.651753001155608,18.782559523809528,18.782559523809525,18.466401976356657,18.013592730429973,17.993076030728307,17.84531664431966,4.387812500000001,4.6956250000000015,4.112429002914888,3.7898760241659533,2.993465089351772,2.9484715549435263,4.373050595238095,4.3730505952380945,4.073445808964237,3.485597850039152,4.040910592491555,2.833362963404745,8.608244047619047,8.849910714285716,8.616345223368874,9.642878655756856,7.46185581680364,7.561737588944888,6.962217803030303,6.9622178030303035,6.70895067480472,6.790695297366186,6.279422594351259,6.555191124061153,13.08143543956044,13.081435439560423,12.895727931833727,12.80595875570199,13.615000164780094,12.853271243874346
2002-02-28,POMRB,13.541538461538464,7.191410256410255,9.339615384615383,11.3575,10.593397435897431,18.950000000000006,5.04,4.3029166666666665,8.051666666666668,6.8854545454545475,13.260384615384615,13.634684447496948,13.634684447496948,13.321631465812281,12.621816990077852,13.645181524025272,13.416993996981503,6.224580471611722,6.224580471611724,6.110285596773618,5.846417148494679,6.929576437890356,7.205612506702131,11.479910714285714,11.479910714285715,10.543176363137766,9.986914076652965,9.794993708461886,9.190453320749128,14.096934523809523,14.096934523809523,13.386969112547458,13.219528880002477,11.357501923965987,12.415418090719115,10.317963598901098,10.3179635989011,10.015551161765377,9.947602605404214,10.538261829436319,10.386496615344955,18.782559523809525,18.782559523809525,18.659841185813995,18.53657839032085,19.078500132631326,18.569611380881305,4.89375,4.380625000000001,4.483457401748932,4.221705760831507,4.770691085816855,4.909430256021441,4.373050595238095,4.3730505952380945,4.165234152045209,3.7076148133574196,4.367659508513082,3.289949116868383,8.946339285714286,8.534702380952384,8.390473800687992,9.653132654128703,11.267531902426718,11.445644292259757,6.9622178030303035,6.9622178030303035,6.779552223064651,6.790312638584574,6.855762720200868,6.8549685319102895,13.081435439560439,13.08143543956042,13.041590605254083,12.828170505403662,12.904667838334124,13.235613320975869
2002-05-31,PREMON,16.640512820512818,9.223012820512821,16.180384615384614,15.971666666666666,12.962559523809526,20.581666666666667,6.84,6.20375,11.818333333333333,8.48875,14.856249999999998,13.634684447496948,13.63468444749695,14.649184007692496,13.560989506863871,16.743463033640626,16.467738690944724,6.224580471611722,6.2245804716117235,7.355376486269299,6.3979785907528495,9.317961162767276,8.739663442049894,11.479910714285714,11.479910714285715,12.798059664036504,14.041680732048519,16.211305642673764,15.813972017753546,14.096934523809523,14.096934523809523,14.42084813419514,14.568593810554246,15.971665572144769,15.51103682220042,10.317963598901098,10.3179635989011,11.194354506583036,10.466291555692127,13.067251507362116,12.591525021615327,18.782559523809525,18.782559523809525,19.428571378155063,19.86255966533531,20.48024819770809,19.976310882117993,5.838749999999999,4.3950000000000005,5.4260744410493595,5.214912260337508,6.881486464701297,5.781611925535605,4.3730505952380945,4.3730505952380945,4.980640491227126,4.823661061501596,5.803927589081103,4.134799250760619,9.330571428571428,8.681785714285716,9.761617613746129,9.663397694908731,12.989459382938328,9.333725272714823,6.962217803030303,6.9622178030303035,7.463231333838791,7.028748378781394,8.645630163166691,8.104130380535368,13.081435439560439,13.08143543956042,13.76745436315245,13.024349260214098,14.85516156804944,14.08334683465992
2002-08-31,MONSOON,11.508472222222226,4.074791666666667,8.885,12.968571428571432,9.287564102564104,17.295714285714286,6.18,3.21125,8.045000000000002,6.047999999999999,10.90125,13.142825473137973,13.634684447496952,13.392899293504387,12.811732200937525,11.610479933427538,11.417385193461948,6.37940418956044,6.2245804716117235,6.043142558428245,5.929713289867374,4.148840418506968,4.580780728693989,12.360583791208793,11.479910714285715,11.232835798421902,11.566705343115974,8.672338413294238,8.77912684037405,14.922247023809522,14.096934523809525,13.839937451945657,13.804649714704588,12.968571215881079,12.76591166194943,10.87941391941392,10.3179635989011,10.431638344975465,10.209884612438204,9.068210441652136,9.653161623129002,18.095059523809525,18.782559523809525,18.575428541178752,17.817275551676605,17.584372379697484,17.708868313943697,6.623749999999999,5.3925,5.727644664629615,5.49359598585286,3.0724401352728563,4.08772336408729,4.7339360119047615,4.3730505952380945,4.272884294736276,3.6469977151564636,3.279704690869974,4.271891858605984,10.160875,9.21089285714286,9.074970568247679,9.6736735118412,5.222616484114061,6.597096604017146,7.320285984848485,6.9622178030303035,6.897138800303274,6.86769447329059,6.06798684581231,6.314642571414927,12.455137362637362,13.08143543956042,12.62097261789147,12.761058441296132,10.953404091589162,11.921047923142932
2002-11-30,POMKH,12.848214285714285,4.409107142857144,11.514642857142858,16.089999999999996,8.428333333333335,18.302857142857142,7.08,3.774285714285714,9.886000000000001,6.426666666666666,13.307857142857143,12.661214896214897,13.63468444749695,13.175025290388346,12.643645870531657,12.948786529665533,12.71842219015298,7.208851304945054,6.2245804716117235,5.3895283921998045,5.6083764833226235,4.50195022054912,4.364722476769405,13.604333791208791,11.479910714285715,11.345558621910286,11.49824171825556,11.25573000040722,11.281533990829526,16.00360119047619,14.096934523809525,14.739962471167392,15.101573777842514,16.089999862432098,15.601964866416523,11.864294299450549,10.3179635989011,9.630316340318613,9.843297242625923,8.598130669196724,8.62974845844603,17.407559523809525,18.782559523809525,18.46639998185011,18.01359273042996,17.99307603072827,17.89146385093336,7.10625,6.285,6.268586798777769,6.025240493312006,5.747411553860521,5.840018936052954,5.526227678571429,4.3730505952380945,4.073444862556052,3.485597849748424,4.040910592490644,2.8345984403166113,11.449458333333332,9.450250000000002,9.399382340948607,9.683960323383719,7.534879935444353,8.545784784101743,7.678354166666667,6.9622178030303035,6.70894994684863,6.787358781531338,6.279440435358682,6.539408519970798,11.684308035714286,13.081435439560419,12.89572642787774,12.793583150010182,13.614538364554578,12.85950373377319
2003-02-28,POMRB,9.606666666666667,8.43,16.384999999999998,17.96,15.085,13.45,7.75,7.19,13.736666666666665,9.75,8.25,13.148216765873018,12.650966498778999,11.747681840899673,11.614759548393055,13.640600844695541,13.433605397999115,8.519125744047619,6.53422790750916,6.605717035319882,6.063125699615323,6.929574181469686,7.189303013679904,14.519285714285715,13.241256868131869,13.36133517314617,15.07281500597399,9.793518731408748,9.208916813618806,17.009821428571428,15.747559523809525,16.027977482700436,17.234198769143187,11.357500686831958,12.446608232277821,12.673966346153847,11.440864239926743,11.812189804191167,10.77290441054673,10.538261806582671,10.405289059787997,17.058095238095238,17.407559523809525,16.459839989110066,14.530117490987625,19.078500132631273,18.605336165285472,7.3893055555555565,6.9625,6.861152079266661,6.6019965592434,8.108078890759458,7.936959822049529,6.052477678571428,5.094821428571429,5.320066917533632,5.26919387824873,4.36765950851277,3.292594171838616,12.708666666666668,10.871500000000001,11.13429607123583,9.694258215323181,11.436817263553362,11.219164660990778,8.116104166666666,7.678354166666666,7.9253699681091785,7.214064360183254,6.855775954273261,6.860318938850615,11.795870535714286,11.828839285714265,11.037435856726644,12.263138922683384,12.904291619015646,13.24078777956757
2003-05-31,PREMON,16.7225,14.62,19.085,18.02,16.35,20.581666666666667,7.99,9.655,16.442,8.48875,13.7,13.41738095238095,12.671463293650794,13.737609104539803,12.869910970092736,16.520004340349722,15.206933631286965,9.541555059523809,7.883474702380955,9.81143022119193,7.535445325446837,9.75785747601955,9.385586371805928,14.999955357142856,13.967410714285716,15.650801103887702,19.627555066158177,16.915706479690613,18.009728272517968,18.08,16.259642857142858,16.824786489620262,18.716007811203824,17.21326594909209,15.908017340412327,13.583229166666667,12.287724358974362,13.627313882514702,11.760873197758924,15.039958271703352,15.02618452762473,15.808273809523808,17.407559523809525,18.108570660132706,18.809989288035034,15.90102836632607,15.124752472435148,7.647638888888889,7.250000000000001,7.3126912475599966,7.024260132411115,9.770320386879536,8.940890108783085,6.483660714285714,5.957633928571429,7.054040150520179,7.3087460697981195,7.703731546601197,6.330832860422468,13.556666666666667,12.027416666666667,13.257377642741499,9.704567157213758,13.759091726333212,11.94659535869349,8.640520833333333,7.678354166666666,8.150721980865507,7.388491108578465,9.38532772058526,8.900992599929932,12.255357142857143,11.539776785714265,12.102461514035987,12.395177512260615,13.926329624565895,12.59500516589803
2003-08-31,MONSOON,15.3225,9.16,13.3,18.97,12.377499999999998,14.5,7.294444444444443,3.97,13.495,9.55,12.95,13.508437500000001,13.624970238095237,14.371565462723883,13.40520932420923,11.391921161830748,11.8770280345463,10.027708333333333,9.154776785714287,9.550858132715158,7.760579788678655,6.3492980641247225,7.185491264743574,14.8684375,15.071160714285716,14.710480662332621,17.83981860195387,9.59713220898184,9.669895307819344,18.400000000000002,17.759999999999998,17.682871893772155,20.104573840112277,14.361877133117497,16.823923064716524,13.8953125,13.060208333333335,13.127388329508822,11.830626880814313,11.662266655640593,11.44872475137799,14.790416666666667,16.708630952380954,16.665142396079624,15.504215205212038,16.817744232666897,17.6778238729367,8.030729166666665,7.528611111111111,7.305392526313775,6.969353064329948,4.718086508814219,6.1355784108748725,6.8559375,6.147321428571429,5.820424090312107,5.041442320929894,6.20041556068877,6.890219538246485,13.603677083333332,13.389916666666666,13.3524265856449,9.714886952405454,6.411733522969376,8.389337403479045,8.6015625,8.553854166666666,8.710433188519303,7.6946100828875235,6.616678457423264,6.842654421713053,12.976875,12.051964285714265,12.441476908421592,12.429390601585013,9.982426989922446,11.889329495360707
2003-11-30,POMKH,11.1875,7.503333333333334,10.945,18.65,12.6125,11.1,8.032222222222222,6.465,11.22,7.12,14.935,13.711927083333336,13.209791666666666,13.097939277634328,12.6373870482447,12.94246357583815,13.85715838816898,9.976145833333332,9.928333333333333,8.731848212962428,7.648648617487909,7.726956467626024,7.366728915162304,14.5965625,14.92875,13.204288397399573,14.278076780918965,12.530133734170636,12.626919038015526,18.400000000000002,18.4,18.069723136263292,20.552264032631772,18.34986282081811,17.25089538417005,13.5803125,14.106250000000001,12.921432997705294,11.930585257769904,11.40997668053073,10.280398289842829,13.946458333333332,14.907916666666667,14.439085437647773,12.159006755619771,15.537060340811415,15.456994459100189,8.617604166666666,7.7666666666666675,7.596124404677154,7.246982725349902,7.013272592154977,7.4340177009823005,6.7853125,6.82,6.078254454187265,5.493138562635992,5.5389739865459315,3.410542522573034,13.355406250000001,13.723416666666667,12.499455951386938,9.725217637215511,9.187764300022645,10.98522385405822,8.80234375,8.7271875,8.074259913111582,7.592616527777775,7.590740301872663,7.837019543983421,13.601249999999999,12.458749999999979,13.438886145052955,12.679248060714121,13.203177672944236,13.35748082387127
2004-02-29,POMRB,11.995833333333335,9.225,15.9025,17.96,13.3975,12.51,9.8625,7.4775,12.77875,8.745000000000001,12.395,13.202708333333334,13.807083333333331,12.657096899913931,12.304681898550266,13.542224637193199,12.038790515755974,9.447708333333333,10.127083333333333,8.929108927777456,7.864233676421225,10.108132558836578,10.378197076706755,13.631875,14.808125000000002,14.283573038439744,15.118481247872769,10.8832064407553,10.003492123620337,18.271874999999998,18.4,18.025833881757976,20.060390888276928,17.610456393771297,19.142972732524175,12.97328125,13.684375000000001,13.111859798623176,12.15646631364613,13.952829501007132,13.60278560683935,12.413749999999999,14.672916666666666,13.667451262588663,12.307270346711674,12.670333439472193,11.599433969542378,9.040277777777778,8.294791666666669,8.502674642806292,8.166757331790206,9.149702371951076,8.895597593688446,6.470937499999999,6.891875,6.637952672512359,6.219647753257255,6.650529789765782,6.5473588940563445,12.24390625,13.4839375,12.611173570832163,9.735559364572598,13.05499329412578,11.217282514944397,8.758750000000001,8.4759375,8.34255594786695,7.748022219527,8.007503464926202,8.343238872000434,13.14625,13.49499999999998,13.021331687031772,12.620054205956844,12.870706799009993,11.753020495098871
2004-05-31,PREMON,15.96125,13.4125,17.3925,18.02,15.517500000000002,14.77,10.572500000000002,8.802499999999998,15.413750000000002,11.1,14.55,12.745520833333334,13.616770833333334,13.978758139948358,13.184899661333077,16.555278254792082,16.47533467568467,8.86328125,9.825208333333334,10.722465356666474,8.785377665629808,12.089870807942269,11.548302550239784,12.6121875,14.385,15.527143823063845,16.821168855876063,17.847909955862324,17.998806484169915,17.855625,18.4,18.023500329054784,19.435982020157763,18.83470617476942,18.343911284863353,12.1840625,13.476250000000002,14.074115879173906,12.730708320714076,16.213703592673355,14.372695813429102,11.274999999999999,13.219999999999999,14.1084707575532,13.992513103111728,14.045577557231079,14.85975898495754,9.271805555555558,8.94041666666667,9.330604785683775,8.976904468959045,11.577572107393772,10.631281582011411,6.045625,6.678749999999999,7.503771603507415,7.224004317391377,8.673576909842605,7.076035112504348,11.105044642857143,13.226875000000001,13.732204142499299,9.745912185899776,15.096878074319251,12.10730135274092,8.3375,9.12875,9.44553356872017,8.23065683139416,9.980141430044107,9.46628576605043,12.598437500000001,13.707499999999978,13.632799012219063,12.805836948262478,14.66712095093353,13.82944114741826
2004-08-31,MONSOON,12.01,6.1400000000000015,7.275,17.945,8.353749999999998,8.05,8.093333333333334,2.3075,5.6312500000000005,6.59,8.459999999999999,12.40375,12.788645833333335,13.191254883969014,12.722052022088876,11.385743425806098,11.722121198049928,8.556979166666666,9.070208333333333,8.889479213999884,8.239391107500072,7.424217169669433,8.25146119085997,12.4059375,12.87875,12.226286293838307,11.147701711234825,10.266422159116614,9.63181919439233,17.5675,18.143749999999997,17.99210019743287,18.779180470586002,17.944932997951618,17.85177282237914,12.10875,12.470312500000002,11.785969527504344,11.876209219276392,11.954871295788026,11.268725623191797,11.06,11.607499999999998,11.68508245453192,9.540090351413761,11.668405766790563,12.14689649575956,9.794409722222223,9.140138888888892,8.835696204743599,8.393251076967568,7.079605658714956,8.601903449752784,5.792187499999999,6.263125,5.425262962104449,4.108665396782351,5.971092582274661,5.462130492755135,10.745002480158732,11.260937500000002,10.49182248549958,9.756275655164112,7.491993353640783,8.425763575254667,8.411875,8.388750000000002,8.303320141232103,7.968764892342683,7.732179734448564,8.246467571773632,12.09375,12.58499999999998,11.563679407331438,12.297232794026177,10.74345688879269,12.604885016767245
2004-11-30,POMKH,10.8425,5.847916666666667,8.8125,16.345,10.322500000000002,8.44,9.085555555555556,4.725,9.972857142857142,6.71,15.0425,12.200260416666667,12.702395833333336,12.251752930381407,12.055885835309814,12.752639201880104,12.625810624277896,8.608541666666667,8.656354166666667,7.672854195066597,7.743276052259081,7.3475233268778775,6.678447682073759,12.677812499999998,12.345625,10.860771776302984,8.673568971827565,12.528864365478789,10.542471635284514,17.5675,17.567499999999995,17.33326011845972,17.319506476673162,18.497795196626775,17.745097384417594,12.423749999999998,11.897812500000004,11.200581716502606,11.54540334266087,9.806843233945724,8.652861062414907,10.5675,10.942499999999997,10.387049472719152,8.654452158927981,9.304810040173674,9.236044451237253,10.602534722222222,9.403472222222225,8.935639945068381,8.482023677022319,8.25758183554987,8.689756572840366,5.8628125,5.828124999999999,5.145157777262669,4.182636604270716,4.366569336051272,3.0349673858226884,10.514967757936507,10.949151785714289,10.284236348442604,9.766650304439782,9.294531181407276,8.056748397533454,8.5375,8.286250000000003,7.665992084739262,7.764302768766341,7.653858791547471,7.844270994532716,11.469375000000001,12.61187499999998,12.955207644398863,12.573881131465642,12.991085696171298,12.48834229801866
2005-02-28,POMRB,9.606666666666667,8.43,16.384999999999998,17.96,15.085,13.45,12.99,7.19,11.145555555555553,9.75,8.25,12.709479166666666,12.105104166666669,11.193718424895511,11.222311925874664,13.334761572926316,12.216372034571325,9.136979166666666,8.457604166666666,7.975712517039958,7.799612843621979,9.27552086698114,10.115356814557504,13.6425,12.466249999999999,13.07046306578179,12.771064625924367,10.668454152883406,10.082934345291473,17.695625,17.567499999999995,17.583956071075832,17.27096864373104,17.326572960795808,19.418685236130223,13.03078125,12.319687500000004,12.754349029901565,12.15484812354024,12.048025039325076,12.30123276455205,10.76375,11.177499999999997,11.61222968363149,12.071300502609763,9.412286669576886,9.324244637128107,11.697222222222223,10.185347222222227,10.55738396704103,10.16306212924579,10.257472483890224,10.33064777145545,6.1771875000000005,5.75625,5.963094666357602,5.545208522407115,5.1046271252684186,3.9801431998825825,10.67298859126984,10.540853174603177,10.628764031287783,9.777036028778245,13.014396564626693,11.359639619705124,8.907499999999999,8.537500000000001,8.499595250843559,8.043437974291184,7.94845250323546,8.339264341725032,11.924375,11.575624999999981,11.073124586639318,12.068212738539662,12.717841669135165,12.198588560191078
2005-05-31,PREMON,16.7225,14.62,19.085,18.02,16.35,9.89,13.910000000000002,9.655,15.206666666666667,11.1,13.7,13.166666666666666,12.29541666666667,13.405231054937307,12.62400384881266,16.21754804365721,15.573252906002073,9.72140625,8.759479166666665,10.633427510223974,8.947871298628593,11.27061729170078,11.77009352212158,14.662187499999998,12.889374999999998,15.476277839469073,18.142090186006666,17.70300062709265,18.06476954143999,18.111875,17.567499999999995,17.7583736426455,17.400953128835294,17.910038606617462,16.983549418157033,13.82,12.527812500000007,14.19260941794094,12.882876359514281,15.886635196468125,15.46192928826565,11.9025,9.957499999999996,10.923337810178895,10.37569603086473,14.282763336724678,15.699023613700948,12.92736111111111,11.019722222222228,11.89843038022462,11.485940340828181,14.129357669242808,13.182201802536634,6.602499999999999,5.969375,7.439856799814561,7.418042838873881,7.955748147668597,6.187105203111172,10.767093253968254,10.489082341269844,12.459925085439338,9.78743294645105,14.882938216189775,12.32450191864045,9.32875,8.537500000000001,9.539757150506135,8.481449134120371,10.19585149561173,9.848224017850633,12.4721875,11.363124999999982,12.123874751983593,12.222233187413053,13.774432615429536,12.473953266201889
2005-08-31,MONSOON,15.3225,9.16,13.3,18.97,12.377499999999998,14.5,13.513333333333335,3.97,7.102500000000001,9.55,12.95,13.807083333333335,13.12354166666667,14.172138632962383,13.268050659768615,11.093483494998537,12.278993487527318,10.127083333333333,9.514479166666664,10.044056506134385,8.909420502302034,7.3247858167123265,9.100481327046209,14.808125,14.395624999999997,14.605766703681445,17.149337869459604,10.30556400785542,9.854127597718238,18.080416666666668,17.823749999999997,18.2430241855873,18.15688334830955,17.67994672089763,18.186696329149058,13.684375,13.533750000000007,13.466565650764561,12.741583733219002,12.137084030565658,11.181700424861244,12.0,11.569999999999997,12.354002686107338,13.288372480417591,7.645097254954407,7.378968268440785,13.565000000000001,12.374722222222228,12.544391561468107,12.058700543522614,10.193141479657182,11.473906710573491,6.891875,6.385,6.0519140798887365,5.084721849691222,6.2865962364329295,6.011437211792094,10.355525793650793,10.856894841269844,10.316955051263603,9.797840620830282,7.27879978030661,9.2234526789033,9.128749999999998,9.2775,9.543854290303681,8.622473460477362,7.892188784536907,8.259784143591073,13.495000000000001,12.485624999999983,12.454324851190155,12.275949237981822,9.858679563874,11.584142629611428
2005-11-30,POMKH,11.1875,7.503333333333334,10.945,18.65,12.6125,11.1,13.506666666666666,6.465,9.254444444444443,7.12,14.935,14.2140625,13.20979166666667,12.978283179777431,12.577071627585372,12.647343227468212,13.338713987170875,10.023958333333333,9.92833333333333,9.027767237013965,8.583094040001274,8.355989804963784,7.650118189570331,14.264375000000001,14.928749999999997,13.141460022208866,14.128631414864506,13.167602735193158,12.150337713432336,17.599166666666665,18.4,18.40581451135238,18.55027670031651,17.19177538350478,17.198653819603763,13.054375,14.106250000000006,13.124939390458739,12.670193144119155,11.67625480024371,11.173764704463194,12.375,12.234999999999998,11.852401611664401,11.576864443120694,14.001425535140362,14.94477916317394,13.605,13.480000000000006,12.92930160354753,12.375663202396435,13.02013514586882,13.614835636728117,6.750624999999999,6.8199999999999985,6.217148447933242,5.5102764673118765,5.568444699349227,3.725438234490115,9.21078373015873,10.677291666666669,9.89195080853594,9.808259441493881,9.264677516364454,8.673290583815636,8.8775,9.379999999999999,8.574312574182208,8.380323308233102,8.536886209735513,8.61716317885896,14.74375,12.45874999999998,13.446594910714094,12.543110306062967,13.102363143805821,14.462458579847324
2006-02-28,POMRB,14.385,10.02,15.42,15.403333333333334,11.71,11.57,13.670000000000002,7.765,8.571428571428571,7.74,16.54,13.195625,14.404375000000002,13.540969907866458,12.975300319715307,13.251725685900947,11.754958139295843,8.967083333333333,10.32583333333333,9.424660342208378,8.765883010664693,10.513758296763763,10.943655896246558,12.335,14.687499999999998,14.05287601332532,14.956029795245378,11.456820905705607,11.447285543119882,17.18125,17.76083333333333,17.204822040144762,16.876192573500685,18.3608529437081,16.239185533038096,11.8403125,13.262500000000005,12.558963634275244,12.445843734899235,14.102158571050259,14.061842361231912,11.372499999999999,11.764999999999997,11.73944096699864,11.469590349794347,12.413245789405902,12.096440486465516,12.444166666666668,13.650000000000007,13.225580962128518,12.620859528862411,14.775910076649,15.037269960801181,6.121875,6.963749999999998,6.836289068759945,6.381938388738433,6.660607720875451,6.258822157653509,8.02562003968254,10.033759920634923,9.363741913692992,9.81868931577002,12.90959806199496,11.22899656861458,8.1375,8.8775,8.240587544509324,8.267080240067852,8.709333987145364,9.234481481814516,13.83375,14.531249999999979,14.683956946428456,12.95762551419546,12.788575237894358,11.206206758470133
2006-05-31,PREMON,15.199999999999998,12.205,15.7,16.726666666666667,14.685,14.77,13.55,7.9499999999999975,8.622857142857143,11.1,15.4,12.281249999999998,14.023750000000003,14.204581944719873,13.504652180776997,16.403005459022403,17.315712630827008,7.798229166666667,9.72208333333333,10.536796205325027,9.30370726810019,12.633786782647874,13.241696854592547,10.295625000000001,13.841249999999997,14.711725607995191,15.705810567718121,18.315734650501625,17.879015062516316,16.34875,17.437499999999996,17.013559890753523,16.446653389133846,17.956931963519693,17.51367881956257,10.261875,12.846250000000003,13.409378180565147,12.812172639104512,15.556299408106257,13.799205254852481,9.095,12.984999999999996,12.951664580199184,13.772439284206142,13.219907038815023,13.50884415526829,10.47375,13.560000000000008,13.355348577277113,12.707600245833193,15.903486124307374,15.05474609768269,5.271249999999999,6.537499999999998,7.281773441255966,6.827164285390478,8.866208471564931,7.35478047181924,7.374960317460316,8.387807539682541,9.067388005358652,9.829130282491253,14.509370569547812,11.835128814564982,7.294999999999999,8.8775,9.384352526705594,8.671309552586576,10.241231307155147,10.010504588306587,12.738125,14.95624999999998,14.970374167857074,13.19933383261965,15.36836222763555,15.100371340547698
