Date,Season,Bhawanathpur,Bhandaria,Untari,Ranka,Garhwa,Majhiaon,Bhawanathpur_Trend,Bhawanathpur_SMA,Bhawanathpur_EWMA,Bhawanathpur_DES,Bhawanathpur_TES,Bhawanathpur_ARIMA,Bhandaria_Trend,Bhandaria_SMA,Bhandaria_EWMA,Bhandaria_DES,Bhandaria_TES,Bhandaria_ARIMA,Untari_Trend,Untari_SMA,Untari_EWMA,Untari_DES,Untari_TES,Untari_ARIMA,Ranka_Trend,Ranka_SMA,Ranka_EWMA,Ranka_DES,Ranka_TES,Ranka_ARIMA,Garhwa_Trend,Garhwa_SMA,Garhwa_EWMA,Garhwa_DES,Garhwa_TES,Garhwa_ARIMA,Majhiaon_Trend,Majhiaon_SMA,Majhiaon_EWMA,Majhiaon_DES,Majhiaon_TES,Majhiaon_ARIMA
2016-08-31,MONSOON,3.53,2.5250000000000004,3.645,2.64,4.19,5.9,4.680625,5.568749999999996,4.846065341690248,5.092542883296277,4.283453778889045,4.703235438224924,3.5387500000000003,3.5387499999999976,3.079764924112822,3.202744720718013,2.4596333725305675,2.6538885421985916,4.88859375,6.137187499999996,5.530273467670811,6.328917827777249,6.475621607025129,6.0885044566286375,4.80890625,5.402812500000003,4.755839837998327,5.08422210097207,4.215940280818572,3.5631967759975183,6.5495833333333335,6.904166666666665,6.442687668835406,8.007352252123697,6.496944748980644,6.714104704436145,5.0356250000000005,4.548750000000006,4.64374480008812,5.932808916869149,3.711954909583123,2.7612717847040744
2016-11-30,POMKH,3.81,4.01,3.775,3.765,5.9,5.05,5.03125,4.596249999999996,4.431639205014148,4.726488626793039,5.015386557057309,6.070997229411532,3.53875,3.538749999999998,3.4518589544676934,3.4552344936961634,4.004958371430333,4.012722349920998,4.66125,5.009687499999996,4.828164080602487,5.594758073351724,6.359768019953297,6.572330897676768,4.703125,4.857812500000003,4.359503902798997,4.5318348855344075,5.5339156052047835,6.382412337499444,7.39125,6.556666666666665,6.225612601301243,8.031653951853956,7.373651983163991,7.712796074994383,5.62625,4.888750000000006,4.806246880052872,6.301202679736987,3.4694183534724545,3.7314761048898353
2017-02-28,POMRB,6.15,5.21,4.49,4.84,6.37,5.93,5.3875,4.764999999999995,5.11898352300849,4.991830398930534,5.365770528509992,5.486977293774134,3.524375,3.5387499999999976,4.155115372680616,4.209461672124966,5.207930837381616,5.198565553395609,4.543125,4.767499999999995,4.6928984483614915,5.153191245601485,4.804059855649056,4.568130647151968,4.6275,4.760000000000003,4.551702341679398,4.524956580962299,5.205893606456716,5.5668961203628875,8.346250000000001,6.542499999999997,6.283367560780746,8.05608754803138,6.95483224831189,7.331209902035036,5.4425,5.182500000000006,5.255748128031723,6.889988514432741,4.492510308698021,4.3386525339196025
2017-05-31,PREMON,7.7,2.41,6.31,7.34,16.5,7.4,5.655833333333333,5.297499999999995,6.151390113805094,5.65679031673542,6.734421798720627,5.962532104136038,3.51,3.5387499999999976,3.4570692236083693,3.6599580762554655,2.423120739141766,1.97149202560391,4.646875,4.554999999999994,5.339739069016895,5.303694206354024,6.136170838229947,5.863270220901189,4.751250000000001,4.646250000000004,5.667021405007638,5.6203754286579635,6.28893574038214,5.985400052655274,8.6775,8.239999999999997,10.370020536468449,8.081896529169267,9.561043354716643,9.532831429870889,4.93125,6.070000000000006,6.113448876819033,8.070732919060307,4.166961265027951,3.6939614940904013
2017-08-31,MONSOON,4.25,2.41,3.5500000000000003,2.49,5.04,0.88,5.753371212121213,5.477499999999995,5.3908340682830564,5.391916695932641,4.265326346559261,4.276663672717084,3.4007500000000004,3.5099999999999976,3.0382415341650213,3.170267379807414,2.5136113112757847,2.2971518463038687,4.889375,4.531249999999995,4.623843441410137,4.696431066483268,4.316337502303921,4.535988434451025,5.0043750000000005,4.608750000000004,4.396212843004583,4.541394183917906,3.4868906921154257,2.9191471529061213,8.9025,8.452499999999997,8.238012321881069,8.106306805270892,5.935183588085024,5.583508432766944,5.157500000000001,4.815000000000005,4.02006932609142,4.823858374215432,5.773620688916922,4.605695578506806
2017-11-30,POMKH,5.236666666666667,4.01,4.699999999999998,4.904999999999999,7.7,5.98,5.672575757575758,5.834166666666662,5.329167107636501,5.3836380166088045,5.096284777354605,5.055758049840198,3.668375,3.5099999999999976,3.426944920499013,3.423634440459754,4.0052892910209685,4.012881608069172,5.069374999999999,4.762499999999995,4.6543060648460814,4.509311594827631,4.714527527401665,4.982852602923329,5.1434375,4.893750000000004,4.599727705802749,4.601750092965031,4.745420791534119,4.56377906408256,8.8325,8.902499999999998,8.022807393128641,8.131131101129904,7.160378706439667,7.256793385060726,5.045625,5.047500000000005,4.804041595654852,5.295669142626894,4.544912981697322,4.450847619557509
2018-02-28,POMRB,5.503636363636364,4.336,5.505000000000001,5.725,6.37,6.81,5.627575757575758,5.672575757575753,5.398954810036446,5.438900326765538,5.627214265542865,5.741326190014411,4.00125,3.2914999999999974,3.7905669522994074,3.797289647964525,5.205749511892292,5.223917170281788,5.1284375,5.016249999999994,4.994583638907649,4.6083561777552955,4.501591478184622,4.6847283634804,5.1812499999999995,5.115000000000005,5.049836623481649,5.017718203916534,5.051969232068629,4.92414682188339,8.709375,8.902499999999998,7.3616844358771845,8.155857225847859,7.14481715478244,7.078415842356522,5.1375,5.2675000000000045,5.606424957392912,6.216483687690019,5.5058697733655695,5.135291477317031
2018-05-31,PREMON,7.7,5.425,6.7349999999999985,7.5675,15.94,5.625,5.452992424242425,5.672575757575753,6.319372886021867,6.0573177448861655,6.874075972498108,6.621390349476862,3.868708333333333,4.045249999999998,4.444340171379644,4.59919980846902,2.3611421227256653,3.3024211011302436,5.08875,5.122499999999994,5.690750183344589,5.088284489197071,6.28016731196785,6.420640406787807,5.1431249999999995,5.171875000000004,6.05690197408899,6.193600473988844,6.745925556701193,7.413523600856126,8.692499999999999,8.762499999999998,10.79301066152631,8.181887530729945,12.133052631943134,11.50218381415522,5.473750000000001,4.823750000000004,5.613854974435747,6.146804743747726,5.934255178849108,5.472771051867124
2018-08-31,MONSOON,3.89,2.0580000000000003,3.5975,2.5650000000000004,4.615,3.39,,5.5825757575757535,5.34762373161312,5.644919382873086,4.386244804666657,4.3664503155811465,,3.9572499999999975,3.4898041028277866,3.8270804805739047,2.5527055861837065,1.2642862773058086,,5.134374999999994,4.853450110006753,4.64507266713935,4.182039856197007,4.4470867131401235,,5.190625000000004,4.660141184453394,5.055383838189413,3.1028538473255542,2.513240093818209,,8.656249999999998,8.321806396915786,8.206537142954982,5.875825566273981,5.663373504929286,,5.451250000000004,4.724312984661449,4.727549732570571,3.7189920663180147,3.920581684736468
2018-11-30,POMKH,4.2,3.3016666666666667,4.335,4.525,7.99,6.16,,5.323409090909086,4.8885742389678715,,5.1526842078678365,5.24956800125583,,3.780166666666664,3.4145491283633387,,4.108336516634213,3.521436775666996,,5.0431249999999945,4.646070066004052,,4.886678446492267,4.977163085932826,,5.095625000000004,4.606084710672037,,4.847168782953019,4.389550444265359,,8.728749999999998,8.189083838149472,,7.541274105300486,7.5504205668123126,,5.496250000000004,5.298587790796869,,5.658770063129488,5.318173222547204
