Date,Season,Kodagu,Somvarpet,Virajpet,Kodagu_Trend,Kodagu_SMA,Kodagu_EWMA,Kodagu_DES,Kodagu_TES,Kodagu_ARIMA,Somvarpet_Trend,Somvarpet_SMA,Somvarpet_EWMA,Somvarpet_DES,Somvarpet_TES,Somvarpet_ARIMA,Virajpet_Trend,Virajpet_SMA,Virajpet_EWMA,Virajpet_DES,Virajpet_TES,Virajpet_ARIMA
2014-08-31,MONSOON,5.4181250000000025,6.135454545454548,5.424074074074075,6.9356026785714295,6.7991603708791235,6.659390677586781,6.795772265555513,5.709740669068564,5.713483379050315,7.472556818181819,7.17352272727272,7.185665344900723,7.2944427595802965,5.822547225345881,5.349700389911653,7.611658912607188,7.650389947089949,7.33900861348012,7.121208968344158,5.372439271713916,5.325332679171661
2014-11-30,POMKH,6.603,6.91,7.085714285714286,6.9056985432330835,6.947602678571432,6.636834406552069,6.817961286269735,6.5309203495915416,6.550294624903863,7.41612648221344,7.429659090909082,7.075399206940434,7.162819982316668,6.8490617772674085,6.799016319293774,7.557157681080096,7.60101851851852,7.237690882373786,6.874849269845744,7.172624074740286,6.896999823372518
2015-02-28,POMRB,7.8690000000000015,7.910000000000003,8.076551724137932,6.908903782894738,6.923602678571432,7.129700643931242,6.84022276261026,7.590881829318263,7.496825320329054,7.288524008197922,7.515454545454538,7.409239524164262,7.331603546705426,8.004073758757183,7.995499801808178,7.642355010490787,7.6222993066958615,7.573235219079445,7.136679885771127,8.008329603552765,7.661376256542939
2015-05-31,PREMON,7.661052631578947,8.31173913043478,9.381724137931034,6.892335526315789,6.8877944078947415,7.3422414389903246,6.862556924304418,7.7345842962336295,7.593522842841303,7.18049959742351,7.316798418972323,7.770239366672469,7.60760092973821,9.337912604421742,9.331319526342904,7.756563013136289,7.492016055464333,8.29663078662008,7.960528136126323,10.013911706787379,9.359373093373993
2015-08-31,MONSOON,5.5870000000000015,5.909259259259257,6.626785714285713,6.795455971659919,6.9300131578947415,6.6401448633941955,6.88496400000745,5.774255850663092,5.755811761521629,6.896705479776451,7.260249597423499,7.025847323707184,7.177951063039441,5.834461729591833,5.5208578499410335,7.655863095238095,7.792693965517244,7.628692757686332,7.521935766220284,5.26931335280789,5.489091635135097
2015-11-30,POMKH,6.30157894736842,6.272,6.796666666666666,6.827372469635627,6.854657894736846,6.504718496983886,6.907444240749588,6.639459545024305,6.655728180117759,6.676558554158378,7.100749597423499,6.724308394224311,6.885752946674403,6.85976488229791,6.819444109387189,7.605141112479473,7.720432060755338,7.295882321278466,7.2061001319777915,7.279876675791765,7.237154415393741
2016-02-29,POMRB,7.395384615384615,6.277647058823527,7.56,6.988865890688258,6.736254048583,6.860984944344178,6.929997887185319,7.6986444849030224,7.546917181416565,6.877038723395341,6.69266136212938,6.545643860063997,6.633610430645176,8.014027805482389,7.971558245610979,7.717247023809523,7.591294129720855,7.401529392767079,7.266170392194007,8.114086838624123,8.082911534543488
2016-05-31,PREMON,8.389999999999997,8.182916666666667,9.4925,7.133543522267205,6.918490890688263,7.472590966606505,6.952625178531915,7.772233919992685,7.58203705720267,7.3198821172699855,6.660455746187351,7.200552982705065,6.959849411054936,9.34337960243397,9.099152552883812,8.077509157509159,7.618988095238097,8.237917635660247,8.154711487901553,9.596829778858025,9.414010850452064
2016-08-31,MONSOON,6.15,7.641923076923077,7.412857142857144,7.198536713286713,7.059240890688262,6.943554579963903,6.9753263402188495,5.835735136035522,5.909108869379224,7.83498665158371,7.093621700603306,7.377101020392269,7.122554485535409,5.845213003327835,5.60367264875836,8.526581328154604,7.815505952380955,7.907893438539006,8.03126884210991,6.065169906904518,6.167817720741131
2016-11-30,POMKH,6.895999999999999,8.082083333333333,8.892692307692307,7.114102272727273,7.207846153846157,6.924532747978342,6.998101627315969,6.71228521175129,6.793166768278088,8.152666185897436,7.54614253393664,7.659093945568695,7.4019571451564445,6.867348513756316,6.693664705900282,8.777039716748767,8.339512362637365,8.301812986200327,8.50953768724461,7.058705590385384,7.0305503929807305
2017-02-28,POMRB,7.320909090909091,8.5884,9.056551724137927,6.905490430622009,7.189227272727276,7.083083285150641,7.020951280359434,7.8048174808934805,7.719018039527861,8.103661217948718,8.123830769230759,8.030816367341217,7.802140702628308,8.016111069405186,7.590524683709095,8.760627552524102,8.713650293671845,8.603708481375367,8.954972290062198,8.362701573300347,8.491650181286067
2017-05-31,PREMON,7.788999999999999,8.413599999999999,9.999615384615383,6.820224176752039,7.038977272727277,7.365449971090384,7.043875542363387,7.967599441011841,7.719795462570379,7.948291898148149,8.18150160256409,8.183929820404728,8.107844975566458,9.348245082898284,8.89008318183689,8.511025141046693,8.840429139825691,9.162071242671374,9.687883825363896,10.36747391624684,10.631100215698794
2017-08-31,MONSOON,5.082105263157893,7.0192000000000005,6.774444444444447,7.067315503623698,6.7720035885167515,6.452112087917387,7.066874642182112,5.956783429110704,5.92212194125347,7.835312962962963,8.02582083333332,7.718037892242837,7.962781121537953,5.864276321432653,6.05274059147824,8.308784980983258,8.680825965222517,8.207020523380603,8.874074049622973,7.578526439561969,8.659606922036918
2017-11-30,POMKH,7.2817647058823525,7.4618518518518515,7.534285714285716,7.030686242260062,6.8684447649873395,6.783973135103373,7.089948846968296,6.7532662149252864,6.696047809534816,7.7606629629629635,7.87076296296295,7.615563476086443,7.926457153007518,6.883613157375982,6.99777786233698,7.453893722018723,8.34122431687087,7.937926599742648,8.424588656972633,8.367652226872934,9.040878813022417
2018-02-28,POMRB,8.911875,8.304800000000002,8.797037037037038,6.861929663312693,7.266186242260067,7.635133881062024,7.113098399301998,7.790874722495757,7.786446133262408,7.760383155270656,7.799862962962951,7.891258085651867,8.114958973699029,8.029286784804881,7.80736626837315,6.671342592592595,8.276345645095647,8.281570774660404,8.553067270170342,8.457262350269,8.572447558819924
2018-05-31,PREMON,5.905,8.1,3.42,6.90445249613003,6.795186242260068,6.9430803286372145,7.136323523655837,8.071914926117543,8.02323763616899,7.542224040009909,7.721462962962952,7.97475485139112,8.213256634451634,9.354184403133635,8.77878197283634,6.5877166005291015,6.631441798941802,6.336942464796242,6.525513844905965,9.79889469611389,9.18087210796247
2018-08-31,MONSOON,5.616052631578947,7.330561538461539,7.093650793650795,,6.928673084365332,6.412269249813908,7.159624479410235,5.879323069096256,5.665111733594176,,7.799303347578337,7.717077526219287,8.064016545774457,5.880244351621078,6.263560746711333,,6.711243386243389,6.639625796338063,6.3664645899721455,5.449386526622693,5.441218540580809
2018-11-30,POMKH,7.087999999999997,5.405217391304347,6.5460714285714285,,6.880231907894743,6.6825615498883435,,6.853525448283906,6.843585117028514,,7.28514473244146,6.792333472253311,,6.896815005326174,7.096472452492346,,6.464189814814818,6.602204049231409,,6.760031369597818,5.634701436989136
