Date,Season,Uniara,Deoli,Todaraisingh,Niwai,Malpura,Tonk,Uniara_Trend,Uniara_SMA,Uniara_EWMA,Uniara_DES,Uniara_TES,Uniara_ARIMA,Deoli_Trend,Deoli_SMA,Deoli_EWMA,Deoli_DES,Deoli_TES,Deoli_ARIMA,Todaraisingh_Trend,Todaraisingh_SMA,Todaraisingh_EWMA,Todaraisingh_DES,Todaraisingh_TES,Todaraisingh_ARIMA,Niwai_Trend,Niwai_SMA,Niwai_EWMA,Niwai_DES,Niwai_TES,Niwai_ARIMA,Malpura_Trend,Malpura_SMA,Malpura_EWMA,Malpura_DES,Malpura_TES,Malpura_ARIMA,Tonk_Trend,Tonk_SMA,Tonk_EWMA,Tonk_DES,Tonk_TES,Tonk_ARIMA
2016-02-29,POMRB,9.90475,4.4,2.75625,21.37,3.268333333333333,4.189166666666667,10.8046875,9.461854166666669,9.826058858822883,9.628643406889575,10.806945254562068,11.408026630756382,5.715590909090909,5.317499999999998,4.850367388058762,5.126895560502215,5.890607064539112,5.978414564677332,3.1503125,3.160312499999998,3.1264462528959425,2.989623658552647,3.20114861439243,3.8485924279700625,24.9925,22.167500000000004,22.23504253247979,22.847330497184856,23.59533687481165,24.508801548239042,3.4074999999999998,3.147083333333333,3.041272279205577,2.887306778340924,2.80105090324291,2.9257834417869315,5.317666666666668,5.185250000000002,4.957947104212276,4.891962855077187,5.556166460669005,4.9741200026176955
2016-05-31,PREMON,13.98,9.896363636363636,3.465,37.35,4.01,5.9860000000000015,9.9891875,11.027687500000003,11.48763531529373,11.616415103177804,11.049658650500103,9.561148517685124,5.5603617424242415,5.800590909090907,6.868765887380712,6.961973121931696,7.348855005172915,7.67761105020144,2.9503125000000003,3.194062499999998,3.2618677517375656,3.1066199908288787,3.5248858936084737,3.824344337394866,24.3425,24.880000000000003,28.281025519487876,25.298859462934455,30.40757078072993,25.922491873239164,3.9274999999999998,3.1645833333333324,3.428763367523346,3.2526147636664637,3.81437805103692,3.2750370446448276,5.0243125,5.4484166666666685,5.369168262527366,5.300488949916681,6.526863035034889,6.287774102085673
2016-08-31,MONSOON,4.276,3.01,2.39,17.55,4.183333333333334,4.09,9.60034375,10.581687500000001,8.602981189176237,10.598624062456468,7.8080568173906695,7.361656267398802,5.574090909090909,5.630590909090906,5.325259532428427,6.000315134149711,3.934028238267781,4.266814201062907,2.7876562499999995,3.106562499999998,2.913120651042539,2.858478043685792,1.9138605055038882,3.6077616205133767,23.3,25.105000000000004,23.988615311692726,23.857550731767834,20.70733147669932,25.23767016230209,4.206458333333333,3.6504166666666653,3.730591353847341,3.559100358362659,2.5995740167854025,3.1750395141905816,5.0368125,5.186916666666669,4.85750095751642,4.791932690993801,4.037615504012191,4.223379093274403
2016-11-30,POMKH,9.426,4.654166666666668,2.565,18.05,5.3566666666666665,5.181666666666667,10.07475,9.396687500000002,8.932188713505742,10.925473049081857,9.00636595633592,9.107864700967758,5.346344696969698,5.490132575757574,5.056822386123724,5.665678851660266,4.854041948046882,5.262778848925343,2.90625,2.794062499999998,2.7738723906255234,2.706061703412132,3.370891209823192,3.8127918116597233,21.86375,23.580000000000005,21.613169187015636,22.593218806795896,24.963741646518393,21.739936538974437,4.150416666666667,4.204583333333332,4.381021478975072,4.188770298523398,3.77054282040885,3.6747423163974884,5.3395,4.861708333333334,4.987167241176518,4.921369468695618,4.679676013002169,4.668701042469854
2017-02-28,POMRB,11.534,5.071666666666667,2.705,19.13,3.2833333333333337,5.59,10.95225,9.804000000000002,9.972913228103446,11.723262419373137,10.59912770445891,8.432823839802289,5.332515151515151,5.658049242424241,5.062760098340901,5.496183678751033,5.6198467884170125,5.254667131056842,2.94625,2.7812499999999982,2.746323434375314,2.6336117824434258,2.709845248336588,3.362173964208126,20.68,23.020000000000003,20.61990151220938,21.637489513784345,23.01888313187564,20.986943761044767,3.9987500000000002,4.208333333333332,3.941946220718376,3.8622603337479897,4.2330700036017275,4.23776095356796,5.471875000000001,5.211916666666667,5.228300344705911,5.160848529417092,4.843542967959815,4.231995641158468
2017-05-31,PREMON,16.146,7.402727272727272,4.465,28.1,3.546666666666667,7.006666666666668,11.5205,10.345500000000001,12.442147936862067,13.715798029505216,11.428280332204597,11.168623225658752,5.64077840909091,5.03464015151515,5.99874696809545,6.200235349448135,8.016060119210076,8.555638894257969,2.7506250000000003,3.0312499999999982,3.433794060625188,3.1892205175914663,3.197115897775359,3.5626801156169234,20.552500000000002,20.707500000000003,23.611940907325632,22.49802646416528,33.09155952151445,31.00764817987078,3.67,4.092499999999999,3.7838343990976924,3.7394048350054194,4.716965661858268,4.078759616042668,5.3464583333333335,5.467083333333334,5.939646873490213,5.866421994146045,6.926993648574934,6.616306493360214
2017-08-31,MONSOON,9.13,5.3930000000000025,1.71,17.33,3.433333333333333,4.128333333333334,11.68275,11.559000000000001,11.11728876211724,13.472495769632115,8.757255649549979,7.872374293139648,5.774140151515152,5.630390151515151,5.756448180857271,6.071930028747033,3.163233266946466,3.196966208965592,2.563125,2.8612499999999983,2.744276436375113,2.7601098914639928,1.9054680793101775,3.2997329242714635,20.23,20.652500000000003,21.09916454439538,21.305471400073397,18.105481629588297,16.982373902106417,3.617083333333333,3.9049999999999994,3.6436339727919487,3.6170673072289774,2.991821605044338,3.9427973311994275,5.160625,5.4766666666666675,5.215121457427461,5.145414876650092,4.7644639540792575,4.929007797903658
2017-11-30,POMKH,9.118,4.737272727272726,1.68,17.25,3.4766666666666666,4.14,11.748125000000002,11.482000000000001,10.317573257270345,13.064430510747458,11.202077796196836,13.066924101607684,6.05296590909091,5.651166666666665,5.3487779994234534,5.688330624987128,5.0534907160342,5.1947567180815515,2.42375,2.6399999999999983,2.3185658618250677,2.3736754245114953,2.8898509447429968,3.1646046806179653,20.585624999999997,20.452500000000004,19.559498726637226,20.20674922264948,21.23516176978126,20.451460739159607,3.8281249999999996,3.4349999999999996,3.576847050341836,3.55155404776358,3.7360199848492943,4.011113323426731,5.0412083333333335,5.2162500000000005,4.7850728744564766,4.719094130686545,5.044015036130448,5.08677846750965
2018-02-28,POMRB,13.14,6.0554545454545465,2.0900000000000003,17.35,4.739999999999998,5.145,11.309375,11.883500000000002,11.446543954362207,13.677725773213863,11.995590301713966,8.85751966112355,6.059880681818182,5.897113636363635,5.631448617835891,5.81531982030886,5.728972606284469,5.983491679869726,2.40375,2.4862499999999983,2.2271395170950408,2.188023859845059,2.4376682768903533,3.2595563360528486,21.177500000000002,20.007500000000007,18.675699235982336,19.25025988619809,20.793959411962526,18.666457174190466,3.9039583333333328,3.799166666666666,4.042108230205101,3.964154066336525,3.509033720855948,3.431707399576732,4.975020833333333,5.105,4.929043724673885,4.863276062040025,4.467607297250232,4.029079462931113
2018-05-31,PREMON,15.062999999999999,8.649545454545454,3.965,32.725,3.778333333333333,6.496333333333333,10.807500000000001,11.612750000000002,12.893126372617324,14.696069235176566,12.891632660048936,15.313927943832532,5.974784090909091,6.20881818181818,6.838687352519716,6.901274057187789,8.349167521193998,8.058030044145957,3.54,2.3612499999999983,2.9222837102570245,2.6811497467565286,3.285391718805749,3.7370255085385855,22.385,21.163750000000007,24.295419541589403,21.360768763777948,30.50460408326475,28.227056790400034,4.438124999999999,3.8570833333333328,3.9365982714563934,3.893300589731664,4.807691022267864,3.9018723623234393,5.226791666666666,4.977416666666667,5.555959568137665,5.4859513973233085,6.514694984563101,6.240908122411792
2018-08-31,MONSOON,6.702999999999999,4.201500000000001,2.05,17.439999999999998,3.8083333333333336,4.109166666666667,,11.006000000000002,10.417075823570395,13.209389059093443,9.407746793836422,6.561202182987587,,5.91094318181818,5.78381241151183,6.202855684325416,4.223955679779829,4.824941761807581,,2.4462499999999983,2.5733702261542146,2.488106804164453,1.4578155181435557,2.870298786786795,,21.191250000000007,21.55325172495364,20.488665370859618,17.999481801418902,20.049846836692467,,3.9508333333333328,3.885292296207169,3.8569264993165815,3.1352059353159496,3.840043853237364,,4.972625,4.977242407549266,4.910394704953176,4.3005491510762575,4.412700553057762
2018-11-30,POMKH,7.53,5.247999999999998,10.43,26.8,7.375,6.173333333333335,,10.609000000000002,9.262245494142238,,10.870154579917799,8.885624339357388,,6.038624999999998,5.569487446907097,,5.077309026817104,4.998095389254162,,4.633749999999998,5.716022135692528,,2.2016118041599197,2.8228960957700644,,23.578750000000007,23.651951034972186,,19.94257870593775,17.086745263742113,,4.925416666666666,5.281175377724302,,3.965941348256465,3.8384441727190106,,5.480958333333334,5.455678777862893,,4.814264143430581,4.760531559287148
