Date,Season,Rahatgarh,Rehli,Jaisinagar,Khurai,Banda,Bina,Deori,Malthon,Kesli,Sagar,Shahgarh,Rahatgarh_Trend,Rahatgarh_SMA,Rahatgarh_EWMA,Rahatgarh_DES,Rahatgarh_TES,Rahatgarh_ARIMA,Rehli_Trend,Rehli_SMA,Rehli_EWMA,Rehli_DES,Rehli_TES,Rehli_ARIMA,Jaisinagar_Trend,Jaisinagar_SMA,Jaisinagar_EWMA,Jaisinagar_DES,Jaisinagar_TES,Jaisinagar_ARIMA,Khurai_Trend,Khurai_SMA,Khurai_EWMA,Khurai_DES,Khurai_TES,Khurai_ARIMA,Banda_Trend,Banda_SMA,Banda_EWMA,Banda_DES,Banda_TES,Banda_ARIMA,Bina_Trend,Bina_SMA,Bina_EWMA,Bina_DES,Bina_TES,Bina_ARIMA,Deori_Trend,Deori_SMA,Deori_EWMA,Deori_DES,Deori_TES,Deori_ARIMA,Malthon_Trend,Malthon_SMA,Malthon_EWMA,Malthon_DES,Malthon_TES,Malthon_ARIMA,Kesli_Trend,Kesli_SMA,Kesli_EWMA,Kesli_DES,Kesli_TES,Kesli_ARIMA,Sagar_Trend,Sagar_SMA,Sagar_EWMA,Sagar_DES,Sagar_TES,Sagar_ARIMA,Shahgarh_Trend,Shahgarh_SMA,Shahgarh_EWMA,Shahgarh_DES,Shahgarh_TES,Shahgarh_ARIMA
2012-08-31,MONSOON,3.750208333333333,10.771875,3.1325000000000003,5.518750000000002,2.780083333333333,11.035000000000002,4.751178571428572,2.1402083333333333,1.0375,3.6665833333333335,2.36775,6.527552083333333,6.371718749999999,6.24221726091815,6.488756521242026,4.538583729617929,4.228132395787226,14.704427083333332,14.49171875,14.347926764756037,14.646838678186336,12.564648897355571,12.701708611481605,5.551041666666666,5.57729166666667,5.485813149596098,5.733476697087004,3.3999655345023063,3.6086888327673936,16.336927083333336,13.782916666666663,12.403018974778998,12.188904312404693,7.352322861612368,7.834416713509608,5.0718958333333335,4.829395833333333,4.716361777881856,5.936388873305822,3.2520734524548547,3.809804790151513,18.58375,20.67375,19.25171182749958,19.546589994715983,13.514428644281846,14.735443180238818,6.968464285714286,7.66112797619048,7.332901652661482,7.085687072853878,5.415827641876483,4.895462484894962,4.147552083333333,4.0344270833333375,3.8650370138167625,4.348718107970794,2.1697162823704987,2.554510233113358,4.189375,4.074374999999998,4.185395739021821,4.873058612618558,2.2388976167621855,1.5321948783554244,7.287960518648019,6.481395833333329,6.21946543767441,6.4497929118761705,4.083641531839773,4.049192901991166,4.6519375,4.524937500000001,4.389027580205441,4.391004613704791,2.657737693427021,3.387244005651708
2012-11-30,POMKH,4.93,13.8,3.74,8.09,3.3560000000000003,16.895,4.86,3.755,1.52,7.228181818181818,3.8,6.788385416666667,6.465052083333333,5.717330356550891,5.957185723479578,6.1476864605234685,5.722059157992072,14.841510416666669,14.70859375,14.128756058853622,14.280912939024551,13.206627699446438,13.278758735454986,5.710208333333334,5.43229166666667,4.787487889757658,5.092131637161364,4.797809921955649,4.897401934964665,17.0178125,14.107916666666663,10.677811384867399,11.77188075598873,10.48245595799062,8.319935132756,5.448270833333333,4.927770833333334,4.172217066729114,5.6560135118828265,4.807388362012135,4.968648355567849,16.222499999999997,19.207499999999996,18.309027096499747,19.434031562597433,18.310007310044575,16.053736017152453,6.4936130952380955,7.162794642857147,6.3437409915968885,5.508822861392253,6.496442670803894,5.894198731391161,4.422552083333333,4.2444270833333375,3.8210222082900573,3.9929255886780037,3.0443570274231684,3.4760378804658476,3.745625,4.089374999999998,3.119237443413093,4.74344322890436,3.4341952559511406,2.490604196236885,7.657747606560107,6.974941287878783,6.622951989877373,6.750937612899219,5.341683964685168,5.050616272189027,4.463125,4.680937500000001,4.153416548123264,4.049162033024307,3.6848855088192405,3.6558406606997895
2013-02-28,POMRB,7.55,13.506666666666666,6.373333333333334,36.52,6.587999999999999,12.26,6.652857142857143,3.385,3.0,9.246153846153849,4.448,6.728359374999999,6.590052083333332,6.4503982139305345,6.179587761796747,7.5020979166881965,7.28958058040995,14.443776041666666,14.700260416666667,13.879920301978839,13.906320026610048,16.007368926601256,16.241554665143127,5.553645833333333,5.66979166666667,5.421826067187928,5.185748464665654,6.389894321922577,6.51173707662602,15.114010416666668,18.565937499999997,21.01468683092044,14.343816420829828,16.69261957951285,15.498192997088353,5.4720104166666665,5.216020833333333,5.138530240037468,5.687898667902459,5.427917888315477,5.513138546933661,13.999375,17.959999999999997,15.889416257899848,19.04995445966553,25.987223579498927,25.885316555468897,5.923659226190477,6.774133928571433,6.46738745210099,5.564838980100228,7.141117083377198,6.908120738469097,4.816067708333334,4.050677083333338,3.6466133249740342,3.4969051922812175,4.21170023279717,4.634443180678734,3.2471875,4.289374999999998,3.071542466047856,4.710828412775603,4.153822871025911,3.442144124419461,7.589942547036298,7.600979749417246,7.672232732387964,8.280140542826647,8.194249248519048,8.829366904139912,4.2123437500000005,4.622937500000001,4.271249928873958,4.092339800322473,4.906018321227377,4.859432213236043
2013-05-31,PREMON,11.716666666666667,21.8525,9.756666666666666,11.75,9.998,17.75,8.588333333333333,9.8975,7.25,10.717142857142855,6.5975,6.251666666666667,6.986718749999998,8.556905595024986,7.538744836090587,9.62598978022412,11.39916014871248,13.335729166666667,14.982760416666668,17.068952181187303,15.490358554416945,17.88549850885711,18.083306548339706,5.257361124999999,5.750625000000005,7.155762306979424,6.164507372161018,8.631406138232686,9.34317031543415,14.356250000000001,15.469687499999996,17.308812098552263,14.084119565865784,23.581206097526554,23.055606658107784,5.385458333333332,5.680520833333333,7.082318144022481,6.040735121179267,7.077446024631452,8.127164491041695,12.333124999999999,14.484999999999998,16.63364975473991,19.017284643683926,23.10843766277687,24.635007792998657,5.413333333333333,6.213092261904767,7.315765804593927,6.963835423090874,9.63863843142522,9.549801409477638,4.788333333333333,4.794427083333338,6.146967994984421,9.258909668444936,6.618568480783513,6.986193087286806,3.465,3.201874999999998,4.742925479628713,4.972773100560822,8.091394450283467,9.416857021593088,7.256579045954046,7.714515463702961,8.89019678228992,10.392511035082,11.33286189147394,11.63545618522603,3.964875,4.303312500000001,5.201749957324376,5.184570576906592,7.642738053044229,8.058201023815439
2013-08-31,MONSOON,1.6833333333333331,6.46,1.5566666666666666,2.6733333333333333,1.112,7.15,2.4357142857142864,2.313333333333333,1.4,2.6700000000000004,1.64,5.552083333333334,6.469999999999998,5.8074766903483255,6.174333725163472,4.559452092174724,4.180161773089814,12.484270833333333,13.904791666666666,12.82537130871238,13.5347091236084,12.715320930049334,12.607766386498541,5.022638916666667,5.356666666666671,4.916124050854321,5.061564155321041,3.385120961581995,3.6830279663551804,11.340000000000002,14.758333333333328,11.45462059246469,12.91061490324012,7.97937284702315,3.7143789007575663,5.276416666666666,5.2635,4.694190886413488,5.559980727327337,3.9006469374940735,4.556191011225649,11.801250000000001,13.513749999999996,12.840189852843945,18.35072043783067,7.544798299886953,6.672709837946616,4.825364583333334,5.634226190476196,5.363745197042071,4.556684088410429,3.533428000067564,3.467733850598176,4.806145833333333,4.837708333333338,4.613514130323986,6.491918259041986,2.4021185234264717,2.4767924708402607,3.6437500000000003,3.292499999999998,3.405755287777228,4.819241933950941,1.2723304400357374,0.8914171814725158,6.637554945054946,7.4653696303696275,6.402118069373952,6.923909488763154,5.11839070190095,4.37354049664178,3.599625,4.121375000000001,3.7770499743946253,3.8299080443854927,2.1991979865843523,2.2904061643513165
2013-11-30,POMKH,3.1833333333333336,9.2475,2.9455556666666665,4.873333333333334,4.331666666666667,7.45,3.0928571428571425,3.3600000000000003,2.9,5.557857142857144,2.548,4.5984375,6.033333333333331,4.757819347542329,5.317972713306133,5.839783841333823,4.286067647288837,11.18875,12.766666666666666,11.394222785227429,12.357727019609039,11.959483832778462,12.147097186034648,4.445555583333333,5.158055583333338,4.127896697179259,4.411810880040597,4.258171606628467,3.9549460270405823,10.107916666666668,13.954166666666662,8.822105688812147,12.085940772747561,10.461512298216068,7.296650944940805,4.534,5.507416666666666,4.549181198514759,5.396054498142499,4.853527112853033,4.108065177832545,13.075,11.152499999999996,10.684113911706367,17.74054461502857,12.887920139082446,10.511985933678606,4.312247023809524,5.192440476190481,4.455389975368099,3.3481165456141113,4.398093574844852,4.281604378800545,4.104583333333333,4.738958333333338,4.112108478194392,4.861670935557573,3.499358045955082,3.522951999837953,3.4062500000000004,3.6374999999999984,3.203453172666337,4.764572280408163,2.7929192279276243,1.9291786059075022,5.834642857142857,7.04778846153846,6.064413698767229,5.940473042705722,5.338287612463265,4.934445930354701,3.3221874999999996,3.8083750000000007,3.2854299846367754,3.141727269961328,3.1527855657251043,3.2842810151417607
2014-02-28,POMRB,3.7,11.2475,5.29,15.606666666666667,4.739999999999998,17.45,3.7162500000000014,3.9225,3.05,5.9642857142857135,2.778,4.4265625,5.070833333333331,4.3346916085253975,4.71182287032801,6.967623451029992,6.267846132001113,10.846250000000001,12.201875,11.335533671136456,11.764443987939714,13.724879253491139,13.75232770254297,4.28847225,4.887222250000004,4.592738018307555,4.423570166015495,5.764591966701934,6.1071029828975645,12.132916666666667,8.725833333333329,11.535930079953957,12.458423115898373,24.10088014962319,24.0745326141912,4.551291666666667,5.045416666666666,4.625508719108855,5.2791850772657245,5.715775610465094,6.023688194861454,14.203125,12.449999999999998,13.39046834702382,17.7653043554215,19.508489381030255,14.081115465533946,4.365491071428572,4.458288690476196,4.159733985220861,3.034635781870902,5.207925330368492,5.551298862363525,3.246666666666667,4.873333333333338,4.036265086916635,4.12631957619489,4.197307093397621,4.403441139667247,3.15,3.6499999999999986,3.1420719035998017,4.715404489982592,4.007257127414793,3.475189254987699,5.659464285714286,6.227321428571426,6.024362504974623,5.571808030095993,7.3389420575421,7.913828234958288,3.3703749999999997,3.3908750000000003,3.082457990782065,2.7571800647563727,4.177209633497106,4.21421349461289
2014-05-31,PREMON,7.9375,13.7475,6.223333333333334,22.80666666666667,5.906666666666666,22.75,7.420000000000001,3.7475,5.3,7.5757142857142865,6.047999999999999,5.069791666666667,4.126041666666664,5.775814965115239,5.296071062365502,8.569397220521418,9.155677574859657,11.793229166666666,10.175625,12.300320202681874,11.833584387665818,15.610314365333963,16.279161868815812,4.888611125,4.003888916666671,5.244976144317867,4.700608082112997,7.8521169018457435,8.891947572183502,13.8125,11.489999999999995,16.044224714639043,13.538631121603698,16.137526725149165,14.769491091229538,5.355208333333333,4.022583333333333,5.13797189813198,5.2783798347087405,6.809884891129047,7.442756839457213,15.249999999999998,13.699999999999996,17.13428100821429,18.10652601258389,19.694580539590124,20.08153429821598,4.751026785714287,4.1662053571428626,5.463840391132517,5.311620018930196,7.205089497161703,7.683211138526206,3.14375,3.335833333333338,3.920759052149981,3.614016458515261,7.773457558828737,7.5059108110691275,3.4437500000000005,3.1624999999999988,4.005243142159881,4.819857321918525,7.992938461886082,7.8577209648174655,5.942065476190476,5.441964285714285,6.644903217270489,6.390298767031514,9.23742125371213,9.481975901763384,3.609374999999999,3.2535,4.268674794469239,4.0419133870940795,6.656753998305639,7.053486784732512
2014-08-31,MONSOON,4.0875,11.825,3.8333333333333335,7.816666666666667,5.341666666666666,11.175,4.029999999999999,1.6,1.3,4.41,2.575,5.7700000000000005,4.72708333333333,5.1004889790691434,4.87560399740492,3.0741174855301283,2.4179439998674894,12.371770833333333,11.516875,12.110192121609124,11.530333620629108,8.614047507203463,7.999661791224341,5.4126666666666665,4.573055583333337,4.680319019924053,4.393426491020183,1.6799409401195726,1.659914889396416,15.215,12.77583333333333,12.753201495450092,12.954275430306893,5.240385777150479,6.7413370035079225,5.890595238095238,5.08,5.219449805545854,5.229249389726465,2.6387334377775784,2.4938972070864267,16.619375,14.706249999999995,14.750568604928574,17.733837369202494,6.340901346581941,4.061089584791276,5.19203125,4.564776785714291,4.89030423467951,4.970748498075116,1.7307839882342844,2.255933222843106,3.0586875,3.1575000000000046,2.9924554312899887,2.059050573619597,1.8516488648976477,2.444621968606275,4.1918750000000005,3.137499999999999,2.923145885295929,4.640309580032098,0.7207063281942694,0.7676023646526504,6.2609642857142855,5.876964285714284,5.750941930362293,5.230544671040321,2.4883809127644607,2.0905394296290325,3.89325,3.4872499999999995,3.5912048766815428,3.530003185838648,1.3324808069242335,1.790180873045669
2014-11-30,POMKH,5.925,11.458333333333336,5.47,13.166666666666664,6.533333333333334,11.8,4.582857142857144,3.25,5.3500000000000005,6.078666666666666,3.5250000000000004,6.268437499999999,5.412499999999997,5.430293387441486,4.991633539263597,4.9669551461404104,5.099669542856503,13.2884375,12.069583333333334,11.84944860629881,11.220472124917308,10.823357309543443,10.630694195490978,5.91175,5.20416666666667,4.996191411954432,4.53521083366267,3.8916612012764737,4.8579492460571245,16.639583333333334,14.849166666666662,12.918587563936722,12.984487128760437,8.645987137491751,8.090414262888908,6.391011904761904,5.630416666666667,5.745003216660846,5.2961776823799065,5.019670894484319,5.998793165762141,17.464375,15.793749999999996,13.570341162957146,17.420102741952352,13.05743062900287,11.986770922603325,5.548214285714286,4.937276785714292,4.767325397950564,4.9383816087879415,4.2893424351429985,4.5627865778573025,3.2709374999999996,3.1300000000000043,3.0954732587739935,2.4012600927531493,2.866449807919964,3.489782934571092,5.06625,3.7499999999999987,3.8938875311775574,4.740328459315963,2.3518307825260596,2.136640570862302,6.957130952380952,6.007166666666665,5.882031824884042,5.411079508411146,4.941642421525514,5.936368406996181,4.097,3.731499999999999,3.5647229260089257,3.5172498182221337,2.7783777266888228,3.7213695451062208
2015-02-28,POMRB,6.56,13.665,6.957999999999998,18.533333333333328,6.821428571428571,24.055,5.754285714285714,3.3520000000000003,6.585,7.994666666666666,4.072,6.39875,6.127499999999997,5.8821760324648915,5.291824693233191,6.663993637934505,6.820795553908425,13.889375,12.673958333333333,12.575669163779285,11.476637261262894,13.637130185509289,13.277578328998112,6.315416666666666,5.62116666666667,5.780914847172658,5.0636795179111775,6.370000767123683,7.157274378197288,18.274583333333332,15.580833333333327,15.164485871695364,13.567698942801533,22.57152371196158,26.820328494777556,6.694077380952381,6.15077380952381,6.175573358567936,5.3914909116169865,6.411246687540141,6.906781471659931,17.153125,17.444999999999997,17.76420469777429,17.859480779930617,20.776035548597786,18.32608760938302,5.642611607142857,5.44678571428572,5.162109524484624,5.584725943177045,5.896397971866995,6.26047573888405,3.59075,2.9873750000000046,3.198083955264396,2.8595712711730497,3.5376049502049325,4.311838579783864,6.173125,4.633749999999998,4.970332518706535,4.924375839750775,4.273766836474331,3.634266334302774,7.617078124999999,6.514761904761903,6.727085761597092,6.8262707354900165,7.41117702385052,7.896442319913764,4.122625,4.055,3.767633755605355,3.7633658502229155,4.172066575828734,4.523267847028088
2015-05-31,PREMON,9.065,18.663333333333327,8.547999999999998,31.27666666666667,7.828571428571428,22.905,8.231428571428571,6.016,8.76,11.114666666666665,6.384,6.35625,6.409374999999997,7.155305619478934,6.266191315680954,8.763965460886496,10.638551091546034,13.885208333333331,13.902916666666663,15.010734831600901,12.904164793262508,16.307291363761912,16.565554119631905,6.463249999999999,6.202333333333336,6.887748908303594,5.989518341442763,8.81476159398411,9.22651570094944,18.829583333333332,17.698333333333327,21.60935818968389,15.411351779826004,20.539450254513557,14.28418612940072,6.855416666666667,6.63125,6.836772586569333,5.581140715178148,7.865767112436612,8.255824955272931,17.443125000000002,17.483749999999997,19.820522818664575,18.204574515102028,22.364047396510987,25.11296775500428,5.84626488095238,5.649642857142862,6.389837143262203,7.678299145151062,8.566527275348612,8.886878110632084,3.6677500000000003,3.554500000000005,4.325250373158638,5.629933839927463,6.090796253580539,6.818106807012655,7.11,5.4987499999999985,6.486199511223921,5.259530599807253,9.059415982868522,7.919733345855757,8.030406249999999,7.399499999999997,8.482118123624922,10.076518339803021,10.310398582797198,10.310335361515264,4.1388750000000005,4.139,4.814180253363213,5.114990778869791,7.006594659481299,7.3524310933032115
2015-08-31,MONSOON,4.0025,11.716666666666667,4.738,12.426666666666668,5.844285714285713,8.530000000000001,3.97375,1.89,6.695,6.150625,2.444,6.508125,6.388124999999997,5.89418337168736,5.824806019553527,3.415600761600996,2.7814588589211673,14.06395833333333,13.875833333333329,13.693107565627209,12.690525446343615,10.632508496508038,10.280576940123733,6.663999999999999,6.428500000000003,6.027849344982156,5.875106644939233,3.100488103000983,3.1224541448870613,20.983541666666667,18.850833333333327,17.936281580477,15.11182782185767,8.725463545371579,10.556300472363198,7.152708333333334,6.756904761904761,6.439777837655885,5.582713599385664,3.9198203830167264,3.5462677469505954,18.293750000000003,16.822499999999998,15.304313691198745,17.66759403100162,8.349925374378778,8.604311528385743,6.230163690476191,5.635580357142862,5.423402285957321,6.4129544408605845,2.8179574330953874,3.139313258584811,4.0715,3.6270000000000047,3.351150223895183,3.974345658730057,1.5767145846258286,2.289262965148484,7.63875,6.847499999999998,6.569719706734353,5.447620864174949,2.37300200064423,2.1812052877710126,8.488385416666667,7.834656249999997,7.549520874174953,9.154041008980746,4.82163491195703,4.700569265837089,4.4315625,4.10625,3.8661081520179277,4.33167896654261,1.6785395861216985,1.8970735806441676
2015-11-30,POMKH,5.67,11.533333333333333,5.747999999999998,12.996666666666664,7.321428571428571,16.765,6.2683333333333335,3.576,7.45,7.644666666666668,3.786,5.79875,6.324374999999997,5.804510023012416,5.832807866640625,5.24127723388685,4.901178920551306,13.437916666666665,13.894583333333328,12.829197872709658,12.441044734927637,12.175636654786627,12.00026462703308,6.574,6.498000000000003,5.915909606989294,5.991909356561532,5.138772870472927,5.383410942586384,28.542916666666667,18.80833333333333,15.960435614952866,14.902217124051859,12.963476868205305,11.2377119695165,6.937916666666666,6.953928571428571,6.79243813116496,5.7238740549380625,6.0983212520944985,6.258106961800692,18.283125,18.06375,15.888588214719245,17.655470255191904,13.844041727685447,14.574537660534807,6.554699404761905,6.05694940476191,5.761374704907726,6.631150006660471,4.80634311070852,4.80738991756868,4.21,3.7085000000000043,3.44109013433711,3.8922193138290657,2.8229757788334195,3.442763574953593,8.60375,7.372499999999999,6.921831824040612,5.68545855233041,4.920158850692086,5.20866279714366,8.7295625,8.226156249999999,7.587579191171639,8.986676712753153,6.972023729305787,7.13653109474196,4.692375,4.1715,3.834064891210757,4.210183626527885,2.9940828094897274,3.5023489749777594
2016-02-29,POMRB,8.030000000000001,15.02,8.286000000000001,35.935,8.411666666666667,25.895,7.14,6.256,8.715,10.0925,6.1525,4.974687500000001,6.691874999999997,6.6947060138074495,6.465842958775711,6.854959818346316,5.98014371563047,12.151666666666664,14.233333333333329,13.705518723625794,13.00066787198736,14.589323803105325,14.238905119707105,6.136749999999999,6.830000000000004,6.863945764193577,6.736974687745137,7.291303722829958,7.2493068566873875,34.1975,23.158749999999998,23.950261368971724,17.091139655459305,23.28514534864925,17.702473468430703,6.260684523809524,7.3514880952380945,7.440129545365643,5.96518581045087,7.414339675216405,7.248116261591652,18.7025,18.52375,19.891152928831545,18.191652057912524,22.660130584907535,21.669522475840893,6.639659226190475,6.403377976190481,6.312824822944636,7.243385131037712,6.996063732132671,7.095809206158451,4.0105,4.434500000000004,4.567054080602266,6.02748217439831,3.3921749884846966,4.133749593345867,9.001249999999999,7.904999999999999,7.639099094424367,6.009612346775828,6.7274709202915695,6.857313262159694,8.617476409313726,8.750614583333332,8.589547514702982,10.189302784519905,9.204228709397322,8.923286643454647,4.579375,4.691625,4.7614389347264545,5.217400525407234,4.400148245312659,4.355615286672017
2016-05-31,PREMON,1.92,12.3,6.5,74.35,4.52,20.98,9.441999999999998,4.22,14.35,10.94625,6.39,5.004375000000001,4.905624999999997,4.784823608284469,5.433398160406454,9.156349694988,9.587359600403136,11.392916666666666,12.642499999999998,13.143311234175478,12.908834522415512,17.385657134083765,17.83199367803421,5.7655,6.318000000000004,6.718367458516147,6.954267350589459,9.872793313548922,9.73299959326047,34.287708333333335,33.92708333333333,44.11015682138303,23.035313362007514,28.635018391768,31.062444801886897,5.772738095238095,6.524345238095238,6.2720777272193855,5.836634937426578,9.021544176571362,8.929928708505905,20.142500000000005,18.0425,20.326691757298928,18.40215306178229,24.236560553962168,25.258704542426077,6.367613095238095,6.706020833333337,7.564494893766781,9.109214639027748,9.808832300717254,9.787848217063148,3.9154999999999998,3.985500000000004,4.428232448361359,5.627765993704292,6.338237533695729,6.665932782143757,8.76,9.3025,10.323459456654621,6.733495276689704,11.433893015481189,10.803283086282601,8.571520833333333,8.708510416666666,9.532228508821788,11.476535414012847,12.25921388816024,11.781769433544554,4.384375,4.693125,5.412863360835873,6.1718471739926795,7.740839480922579,8.13070313537333
2016-08-31,MONSOON,4.555,7.789999999999999,3.2880000000000003,14.59,3.735,13.81,3.4428571428571435,2.0900000000000003,4.285,5.422352941176469,1.5340000000000005,4.93,5.043749999999997,4.6928941649706815,5.157615233592236,2.621022431875728,1.3235922261176984,10.866041666666668,11.660833333333331,11.001986740505286,11.798271073306381,9.379890358027529,9.312754907865948,5.543749999999999,5.955500000000004,5.346220475109687,6.292080787679268,3.1142932077316603,2.4252606922367907,32.976875,34.46791666666666,32.30209409282982,22.17476888892958,18.877031697454232,25.793921468037055,5.338958333333334,5.997023809523809,5.257246636331631,5.637948547075962,3.914666498703892,2.2373868418544425,20.863750000000003,19.3625,17.72001505437936,18.170480393058305,9.224994351390826,10.002261578863045,6.015857142857143,6.573297619047623,5.915839793402926,6.670323610672106,4.044438372876101,4.058165732721619,3.6100000000000003,4.035500000000004,3.492939469016816,3.5713354278806575,1.731259959931493,2.2146668749168015,8.81625,8.700000000000001,7.908075673992773,6.744903230078222,5.534483014740038,6.391278672609059,8.478092320261437,8.526442401960784,7.88827828176366,8.838370214978914,5.6884043735887175,5.016577081922301,4.1510625,4.465625,3.861318016501524,4.596161121500227,2.2137955051652853,2.0826621412901583
2016-11-30,POMKH,5.355,9.39,4.228,11.555,5.5271428571428585,23.00500000000001,4.622857142857144,2.6160000000000005,7.93,8.005294117647058,3.136,5.7515625,4.964999999999996,4.95773649898241,5.124593743508458,4.658832383961554,5.79981753837932,11.303958333333332,11.124999999999998,10.357192044303172,11.12827686416617,10.085418930002,9.997370454836314,5.89925,5.575500000000005,4.898932285065812,5.873228125996731,4.660456712942025,4.754863303200921,27.66166666666667,34.107499999999995,24.00325645569789,21.08835527328747,20.783364570822982,15.110643809523264,5.724047619047619,5.548452380952382,5.365205124656121,5.612394675277572,5.545998667760612,5.394660013924849,21.317500000000003,20.922500000000003,19.83400903262762,18.503658150535145,15.876097562134504,17.57870975613087,5.744535714285714,6.161928571428575,5.398646733184613,5.448819654960439,5.156502434425619,4.932864231557861,3.6975000000000002,3.795500000000004,3.1421636814100897,2.6725081685108414,3.1186066645127184,3.4632722787972052,8.25,8.82,7.916845404395664,7.00461765836913,6.718011681962819,7.151134036652714,8.544819750816993,8.616599264705883,7.9350846161170185,8.262535726725671,7.023621272353187,6.845468331687572,4.147499999999999,4.303125,3.571190809900915,3.9532380951951485,3.134430472824646,3.024068617215118
2017-02-28,POMRB,7.75,12.948333333333332,8.032,26.89,6.735714285714287,25.425,5.971428571428571,4.772,8.684999999999999,8.984444444444444,4.935999999999999,6.5140625000000005,4.894999999999996,6.074641899389446,5.744707372451505,6.314631306597693,7.1298053680973545,12.306875,10.607083333333332,11.393648559915237,11.329522250534147,12.482468529949465,12.306987439562942,6.461749999999999,5.512000000000005,6.152159371039487,6.433795998105641,6.46278058386547,6.697850520921629,23.189583333333335,31.846249999999998,25.157953873418734,21.702894503470013,34.356856713638614,25.08129307141531,6.5685416666666665,5.1294642857142865,5.913408789079387,5.7015613802940175,6.539050943226883,6.530531918048702,22.675625,20.805000000000003,22.070405419576574,18.96279346632488,25.797433259991287,24.548613896194812,5.6743452380952375,5.869785714285718,5.627759468482196,5.408504470888473,6.351091260004983,6.355321723791892,3.9985,3.4245000000000037,3.794098208846054,3.8487765788234873,4.117775361257672,4.513177304283022,7.808125,8.8125,8.224107242637398,7.311832620052298,8.202777330424,8.537418407279961,8.925176674836601,8.339585375816993,8.354828547447989,8.468513086298099,9.413761014516107,9.368462052904361,4.472499999999999,3.9989999999999997,4.117114485940549,4.258807225023086,4.324537744301135,4.06272045449053
2017-05-31,PREMON,8.772499999999999,17.875,9.597999999999999,40.873333333333335,9.276666666666666,25.08,8.44,6.404000000000001,9.85,12.588125,7.5779999999999985,6.436875,6.608124999999996,7.153785139633667,6.617880713497009,8.65701686381871,7.765642351341359,12.849374999999998,12.000833333333333,13.986189135949143,12.679370314478163,15.289824085034889,15.194213978641796,6.83825,6.286500000000005,7.530495622623692,7.370416585067162,9.237420922644384,9.066643158274843,22.588333333333335,23.477083333333333,31.444105657384576,23.703141215561715,48.76829903349834,47.566351331492015,6.955059523809523,6.3186309523809525,7.258711940114299,6.028153341317992,7.938046965455118,7.889262192025606,22.066250000000004,21.830000000000002,23.274243251745943,19.3747894457561,26.42637920169373,26.960395763430682,5.781190476190476,5.619285714285718,6.752655681089317,7.011664384016503,8.902765070978951,8.978356014569579,4.0175,3.970500000000004,4.838058925307633,6.180208522457227,5.502363463150113,6.216722211970162,7.989375,7.6875,8.874464345582439,7.696321016954147,12.540773465002719,13.277599987582395,9.039403084150326,8.750054125816993,10.048147128468793,10.956258926504487,11.795371480742169,11.02175802867637,4.76,4.295999999999999,5.5014686915643285,5.842831906603322,7.35348717498857,7.214985822811317
2017-08-31,MONSOON,3.8025,10.238333333333333,4.69,12.29,5.734285714285713,20.575,3.883333333333333,2.314,5.25,6.823333333333334,2.946,6.417187499999999,6.419999999999996,5.8132710837802,6.088929582376602,3.279432137745614,4.239884156474026,13.048541666666667,12.612916666666665,12.487046814902818,12.225434909753368,9.686813474669883,9.369051433508274,6.944749999999999,6.637000000000005,6.394297373574216,6.969593208281973,3.73405507466231,4.033609107543384,21.168333333333333,22.90208333333333,23.782463394430746,22.53548356408582,14.400602567164782,12.471645546679156,7.169345238095238,6.818452380952381,6.648941449782864,6.015161063057471,4.34987397685304,4.446238006072398,19.581874999999997,23.521250000000002,22.194545951047566,19.49284918867503,11.91653588839404,14.89236805367084,5.873214285714285,5.729404761904766,5.604926741986924,5.5003670709809285,3.090533875011785,3.29609102550919,4.022,4.026500000000004,3.8284353551845802,4.316258891358768,1.8807489431058984,2.189816904703574,8.026875,7.92875,7.424678607349463,7.7474831661739305,5.269071217486388,4.966818665795544,8.920607638888889,9.100299223856208,8.758221610414608,9.234565361558007,6.300723105044525,6.056085621370215,4.975249999999999,4.649,4.479281214938597,4.952536523319024,2.2568995804448293,2.742202270021423
2017-11-30,POMKH,5.49,11.281666666666665,5.837999999999999,9.045,6.619999999999999,11.364999999999998,5.0371428571428565,2.544,8.415,7.518125,4.023999999999999,5.952343749999999,6.453749999999997,5.6839626502681195,6.011300781736744,5.095056654092074,4.927082984618281,12.6628125,13.085833333333332,12.004894755608357,12.023150340750735,11.06310186745262,10.805471939778306,6.656375,7.039500000000004,6.171778424144529,6.840645163217933,5.54320168867773,5.3252435704371806,22.154374999999998,22.274583333333332,17.887478036658447,21.151825483505853,14.845043209264489,12.772521245082851,6.949732142857142,7.091666666666666,6.637364869869717,6.084629630534567,6.387936676284854,6.288605211259291,18.296249999999997,20.61125,17.862727570628536,19.051703032071938,19.637562301432478,21.891268075782886,5.97607738095238,5.832976190476194,5.377813188049297,5.0479739449747845,4.8979115578512875,4.87314228764792,3.8990000000000005,4.008500000000004,3.314661213110748,3.128782336277899,3.065739703022445,3.306462564379146,8.285,8.049999999999999,7.820807164409677,8.011457327338626,6.7537449840051895,7.158597214241166,8.366692708333334,8.978506944444444,8.262182966248766,8.247879426549446,8.038998376598224,7.990517997469356,4.897249999999999,4.8709999999999996,4.2971687289631575,4.626932256739468,3.5515778553049104,3.782773888172115
