Date,Season,Sonbhadra,Ghoshi,Makhdumpur,Jehanabad,Kako,Hulhasganj,Sonbhadra_Trend,Sonbhadra_SMA,Sonbhadra_EWMA,Sonbhadra_DES,Sonbhadra_TES,Sonbhadra_ARIMA,Ghoshi_Trend,Ghoshi_SMA,Ghoshi_EWMA,Ghoshi_DES,Ghoshi_TES,Ghoshi_ARIMA,Makhdumpur_Trend,Makhdumpur_SMA,Makhdumpur_EWMA,Makhdumpur_DES,Makhdumpur_TES,Makhdumpur_ARIMA,Jehanabad_Trend,Jehanabad_SMA,Jehanabad_EWMA,Jehanabad_DES,Jehanabad_TES,Jehanabad_ARIMA,Kako_Trend,Kako_SMA,Kako_EWMA,Kako_DES,Kako_TES,Kako_ARIMA,Hulhasganj_Trend,Hulhasganj_SMA,Hulhasganj_EWMA,Hulhasganj_DES,Hulhasganj_TES,Hulhasganj_ARIMA
2016-02-29,POMRB,5.2125,3.55,3.62,6.17,2.637142857142857,4.67,5.143125,4.865624999999997,4.894677500283901,5.00678938347747,5.6491886231504225,5.481344676691723,4.680833333333332,4.043750000000006,3.8661587436106486,4.427372560750809,4.612775050336776,4.712780636597774,4.26625,4.070000000000004,3.8397643385142546,3.834032658015814,3.851083897423635,3.542924734714828,4.928958333333334,5.151666666666664,5.292604651518692,5.049905718840458,4.326138077876668,4.471679808065937,2.8582678571428572,2.858267857142857,2.6461357698829273,2.737916695236614,2.636990979656113,2.653722446550123,4.3275,4.268750000000001,4.179757252075294,4.187344338744952,4.06306993286441,4.397276246039184
2016-05-31,PREMON,6.76,6.7333333333333325,6.1,4.07,4.121428571428571,5.83,5.2785416666666665,4.990624999999998,5.64080650017034,5.22656877209264,6.485451157372324,6.297145032140972,4.682083333333333,4.4483333333333395,5.013028579499722,4.793011636382483,5.708365688670675,5.434371329796107,4.04,4.282500000000004,4.743858603108553,5.5313325417641375,5.4514305955453475,5.0825426182502556,4.802083333333334,4.837499999999997,4.803562790911215,4.932363031905029,5.10576231563938,5.704248569122856,2.858267857142857,2.858267857142857,3.236252890501185,3.073530516448959,4.1199425815014585,4.103350223654294,4.313125,4.268750000000001,4.839854351245177,5.28399594760039,5.813596474781846,5.829999990350395
2016-08-31,MONSOON,3.95,5.36,3.16,4.605,2.3920000000000003,3.39,5.324895833333334,5.295624999999998,4.964483900102204,5.069814363863209,4.284149229870114,4.259461746650824,4.445833333333333,4.913333333333339,5.151817147699834,4.889868981479463,4.138213675338853,4.1226707902407504,3.83,4.250000000000004,4.110315161865132,4.490596755486077,4.152169279166772,3.633001117710049,4.321875,5.020416666666663,4.724137674546729,4.936577959011994,3.0268822430650566,3.632360427969555,2.858267857142857,2.858267857142857,2.8985517343007112,2.9435052480495463,2.390632574629536,2.39147631887764,4.1075,4.38625,4.259912610747106,4.5501846123295655,3.429758995917096,3.55099298557482
2016-11-30,POMKH,5.123333333333334,2.16,2.44,3.49,2.2825,3.07,5.220833333333333,5.261458333333332,5.028023673394656,5.07467751604578,5.189268916095048,5.054179322278247,4.255833333333333,4.450833333333339,3.9550902886199006,4.476032880758927,3.867157902924915,4.0341341225411105,3.6774999999999998,3.8300000000000045,3.442189097119079,3.217814332215218,3.431554534382295,3.638788812864877,4.015833333333334,4.583749999999996,4.230482604728038,4.6905697269602005,3.8902246661053796,4.511896478423742,2.8582678571428572,2.858267857142857,2.652131040580427,2.7891573604581517,2.280832664007188,2.2833385383706464,3.9749999999999996,4.24,3.783947566448264,3.7529839678784422,3.6345837918136628,3.3469151678816607
2017-02-28,POMRB,5.72,3.51,3.62,4.075,2.637142857142857,3.61,4.947083333333334,5.388333333333332,5.304814204036793,5.156042411770298,5.723659382424767,5.530033832051142,3.6216666666666666,4.440833333333338,3.77705417317194,4.334740865740419,4.554947939814621,4.598923654509869,3.46375,3.8300000000000045,3.5133134582714476,3.2037751936863006,3.617637374976185,3.4541026824241383,3.751458333333333,4.059999999999995,4.168289562836823,4.595024550955853,4.410091590682042,4.798420297186246,2.8582678571428572,2.858267857142857,2.646135767205399,2.735638806108479,2.6368677128577738,2.6619435852880824,3.8575,3.975,3.7143685398689583,3.5053515527986283,4.057061836852964,4.002683358541471
2017-05-31,PREMON,5.42,5.253333333333334,4.88,3.7166666666666655,4.121428571428571,5.83,4.839166666666666,5.053333333333333,5.350888522422077,5.193144722392598,6.576886613618398,6.421949504110305,3.3225,4.070833333333338,4.367565837236498,4.4852218689542385,5.655763207558718,5.443317044813123,3.4862499999999996,3.5250000000000044,4.0599880749628685,4.199004199254771,5.477611941803743,5.506013438102858,3.445,3.9716666666666613,3.98764040436876,4.430187961917485,5.189715817542341,4.632750901608135,2.858267857142857,2.858267857142857,3.2362528888946676,3.0714149938673128,4.120590291143528,4.103234946207334,3.8862500000000004,3.975,4.560621123921376,4.757001434895492,5.749189028955133,5.829999990779261
2017-08-31,MONSOON,3.1,1.7666666666666666,2.67,2.8433333333333333,2.3920000000000003,2.45,4.835,4.840833333333333,4.450533113453246,4.929711086367949,4.358146284550186,4.253497919321583,3.430625,3.1725000000000048,3.3272061690085653,4.0723792966226515,3.667280750401292,3.716497824544845,3.5949999999999998,3.4025000000000043,3.503992844977721,3.3514517683289475,3.5896062641048267,3.188951205439365,3.451875,3.5312499999999947,3.529917575954589,4.096379761637794,3.110835742815704,3.360878377265729,2.858267857142857,2.858267857142857,2.8985517333368005,2.941619388285731,2.391225269547549,2.3898747613980658,4.0875,3.74,3.7163726743528254,3.6706937486150806,3.366047174329041,3.1831671225401887
2017-11-30,POMKH,5.11,3.36,3.11,2.8000000000000003,2.2825,4.24,4.91625,4.8374999999999995,4.714319868071947,4.943151258646583,5.266665740414523,5.0260794226861085,3.6695833333333336,3.4725000000000046,3.340323701405139,3.969635229354493,2.4811364120049935,2.5746402292852117,3.69625,3.5700000000000043,3.346395706986632,3.071754272309378,2.878503290455858,3.1026837614249434,3.527916666666667,3.358749999999995,3.2379505455727533,3.7970771155150755,3.974178156626597,3.927719870809867,2.8582678571428572,2.858267857142857,2.6521310400020806,2.787541529469337,2.281562479493714,2.2823399816650167,4.1425,4.032500000000001,3.925823604611695,3.895930904958644,3.5195830411482962,3.7835279201065495
2018-02-28,POMRB,5.7,3.175,3.82,4.82,2.637142857142857,4.05,5.465,4.8325,5.1085919208431685,5.031965818596633,5.8021698642024075,5.509252524744727,4.50625,3.388750000000005,3.2741942208430834,3.8539520467867137,3.9268172983071326,3.918818791895141,3.8575000000000004,3.6200000000000037,3.535837424191979,3.4288995305073726,3.4815633728873583,3.6364646663661557,3.6225,3.5449999999999955,3.870770327343652,3.9724375000692387,4.494045077342929,4.108814686971113,2.8582678571428572,2.858267857142857,2.646135766858391,2.7343072727643563,2.6368932812944554,2.655420055030945,4.39875,4.142500000000001,3.975494162767017,3.973811089386214,4.008147999550287,4.552354005223656
2018-05-31,PREMON,6.09,7.5,5.49,3.58,4.121428571428571,5.83,5.93,5.0,5.501155152505901,5.165145726677059,6.629522317143742,6.313276329757945,4.9870833333333335,3.950416666666672,4.96451653250585,4.426172228945872,5.113540990115438,4.889747421088221,3.900625,3.7725000000000035,4.317502454515187,5.00330917872214,5.228286826674392,5.102112464136592,3.7772916666666663,3.5108333333333297,3.754462196406191,3.8629839970033526,5.273669307488309,4.370372607555979,2.858267857142857,2.858267857142857,3.2362528886864634,3.0703723160686853,4.120948379854259,4.104507695192978,4.581875,4.142500000000002,4.717296497660211,5.166072585908778,5.72585816083011,5.829999991171654
2018-08-31,MONSOON,6.82,6.213333333333334,3.35,3.7366666666666655,2.3920000000000003,4.5,,5.93,6.028693091503541,5.383449603328619,4.410211800207811,4.1790117885830425,,5.062083333333339,5.464043252836843,4.711416757928102,3.942404163191884,3.8902343990318786,,3.942500000000004,3.9305014727091123,4.437756373699015,3.3670007344651505,3.01412983499168,,3.7341666666666624,3.747343984510381,3.8037806417207483,3.19478923167452,3.4037423046868387,,2.858267857142857,2.898551733211878,2.9408500741008905,2.391557596727943,2.3909664772799832,,4.655000000000002,4.630377898596127,5.186259750338225,3.343707063931081,3.6542296739831626
2018-11-30,POMKH,5.11,2.76,2.775,3.1450000000000005,2.2825,3.655,,5.93,5.6612158549021245,,5.3532311733436035,5.242139602608823,,4.912083333333339,4.382425951702106,,3.97882292844432,4.0845423510428525,,3.858750000000004,3.468300883625467,,3.0725956640021703,2.9719383560417514,,3.820416666666662,3.5064063907062284,,4.058131649513076,3.7873110716566107,,2.858267857142857,2.652131039927127,,2.2819720412190745,2.2829435383716725,,4.508750000000003,4.240226739157676,,3.612080166726262,3.1777963962035054
