Date,Season,Chehra Kalan,Sahdal Buzurg,Bidupur,Mehnar,Raja Pakar,Goraul,Mahua,Jandaha,Hajipur,Patepur,Chehra Kalan_Trend,Chehra Kalan_SMA,Chehra Kalan_EWMA,Chehra Kalan_DES,Chehra Kalan_TES,Chehra Kalan_ARIMA,Sahdal Buzurg_Trend,Sahdal Buzurg_SMA,Sahdal Buzurg_EWMA,Sahdal Buzurg_DES,Sahdal Buzurg_TES,Sahdal Buzurg_ARIMA,Bidupur_Trend,Bidupur_SMA,Bidupur_EWMA,Bidupur_DES,Bidupur_TES,Bidupur_ARIMA,Mehnar_Trend,Mehnar_SMA,Mehnar_EWMA,Mehnar_DES,Mehnar_TES,Mehnar_ARIMA,Raja Pakar_Trend,Raja Pakar_SMA,Raja Pakar_EWMA,Raja Pakar_DES,Raja Pakar_TES,Raja Pakar_ARIMA,Goraul_Trend,Goraul_SMA,Goraul_EWMA,Goraul_DES,Goraul_TES,Goraul_ARIMA,Mahua_Trend,Mahua_SMA,Mahua_EWMA,Mahua_DES,Mahua_TES,Mahua_ARIMA,Jandaha_Trend,Jandaha_SMA,Jandaha_EWMA,Jandaha_DES,Jandaha_TES,Jandaha_ARIMA,Hajipur_Trend,Hajipur_SMA,Hajipur_EWMA,Hajipur_DES,Hajipur_TES,Hajipur_ARIMA,Patepur_Trend,Patepur_SMA,Patepur_EWMA,Patepur_DES,Patepur_TES,Patepur_ARIMA
2012-11-30,POMKH,2.3,3.49,2.84,5.0,3.12,2.92,3.25,3.88,2.65,4.95,3.913541666666667,4.012500000000001,3.6366631647058822,3.6635463270870585,3.350442212134978,3.508595526222162,4.333125,4.280000000000001,4.128914808823529,4.081321051021876,3.087156091720224,3.8026256247795382,3.4059999999999997,3.423499999999999,3.110897203616241,4.80381403046345,3.249048885515589,3.6569568250690296,5.879375,5.816875000000001,5.484380473528159,5.379992756209327,4.141452785782253,4.4203401918748435,4.711875,4.8625,4.396555879411765,4.044368237338379,3.9458247709627545,4.0579288345487825,4.1745833333333335,3.9629166666666698,3.827487488610779,4.128082448766165,3.712033891948872,3.658524052240862,4.363125,4.128125000000002,3.8834014390638716,4.380822325884492,3.9862261995275245,4.028052173910177,4.558125,4.5375,4.375337914705883,4.114042745366718,3.820204306862389,3.751491703178127,5.8590625,5.470000000000002,4.67846510836379,5.941797498061731,5.4158633589172736,5.742750003214354,5.61875,5.408749999999997,5.420802189682654,5.1884206989266595,4.560740199213449,4.927425775929498
2013-02-28,POMRB,3.5275,3.915,3.38,5.815,4.415,4.55,5.2,4.475,8.1,5.9,3.900520833333333,3.940625000000001,3.5929978988235294,3.4453688142169234,3.66048506861048,3.5836776427491106,4.440625000000001,4.331250000000001,4.043348885294117,3.8556821215077566,4.011191543551213,4.339268533466087,3.4059999999999997,3.405999999999999,3.218538322169745,4.799528210434536,4.207511982277073,4.036485650030635,5.8746875,5.913125000000002,5.616628284116896,5.318053926082106,6.1362716026514885,6.154918482909038,4.686875000000001,4.833749999999999,4.403933527647059,3.924205383566844,4.5840768128447635,4.208749645158312,4.039166666666667,4.181666666666669,4.116492493166468,4.143998523672321,4.190127546935153,3.817764738582574,4.2465625,4.428125000000001,4.410040863438323,4.4368624864283115,4.50077302031687,4.357911066882648,4.664375,4.56375,4.41520274882353,4.052314451125651,4.216980393114973,4.773922785657655,5.823125,5.882500000000003,6.0470790650182735,6.271889617272749,6.7102271755818474,6.155037010223114,5.4556249999999995,5.801249999999998,5.612481313809592,5.504766816223993,5.229945901520953,5.05808181306053
2013-05-31,PREMON,5.513333333333334,6.4350000000000005,7.004,7.83,6.875,4.9433333333333325,5.03,6.355,8.0425,5.11,4.03,3.8864583333333345,4.36113207262745,4.119446954609956,5.467670677907346,5.699527184169963,4.693125,4.335000000000001,5.000009331176471,4.5766404920159,6.064296450397292,6.401649669562842,3.601,3.4059999999999984,4.732722993301847,4.795246240608068,5.861693309451747,5.8593158336192435,5.7787500000000005,5.845625000000002,6.501976970470137,5.903535426857724,8.339682228082234,8.568093004705139,4.939375,4.59,5.392360116588235,5.4703570180465695,6.507318749238348,6.736144369200117,3.8645833333333335,4.167500000000002,4.447228829233214,4.159975963990354,5.513037595397975,5.4417516636474375,4.18375,4.2981250000000015,4.658024518062994,4.483399469025978,5.627589461594476,5.556520331480033,4.92,4.5525,5.191121649294118,4.927357629693953,5.9768871544570406,6.306240096082223,6.145625,5.835625000000003,6.845247439010965,6.586357961824172,8.196908873048331,8.542964555336505,5.3175,5.436249999999998,5.411488788285755,5.286747130017711,6.9286673010643645,6.63252797291555
2013-08-31,MONSOON,4.3175,4.3450000000000015,0.4,4.97,4.725,3.2300000000000004,3.3,4.395,4.45,5.94,4.181354166666666,3.914583333333334,4.34367924357647,4.230463394544086,3.750475522416061,4.0507936274117275,4.814375,4.5462500000000015,4.738005598705883,4.510726771239258,4.1763598131264805,4.461416745507381,3.80475,3.4059999999999984,2.9996337959811084,4.790968042760375,2.010729726797575,2.567750532418347,5.465625,5.903750000000001,5.8891861822820815,5.604395166997053,4.534541852006522,4.867380968122038,5.109375,4.78375,5.125416069952941,5.327757273754529,5.0477231588706095,4.9677724204057085,3.735833333333333,3.9108333333333354,3.9603372975399282,4.176015006264992,3.580425662202783,3.7963634086062,3.99875,4.195000000000002,4.114814710837796,4.439616980678587,3.2789525003428186,3.1749262040421558,5.050624999999999,4.77625,4.87267298957647,4.777361161588653,4.47545922197136,5.17972550406093,6.387500000000001,5.810625000000003,5.887148463406579,6.231523205852854,4.237656847900976,4.375262697746528,4.930000000000001,5.474999999999998,5.622893272971453,5.628487858311963,5.551317519300678,5.48417183186891
2013-11-30,POMKH,3.223333333333333,4.665,4.4,4.0,4.365,2.55,3.16,5.0299999999999985,5.33,3.69,4.244375,4.145416666666668,3.8955408794792152,3.870525238259552,3.1524534903535435,3.495554180049975,4.786875000000001,4.840000000000002,4.7088033592235305,4.562100069425546,3.749856406829,4.108183465088548,3.968,3.7959999999999985,3.559780277588665,4.786693691064173,2.8153181716819,3.7123799106942728,5.2425,5.653750000000001,5.133511709369249,5.062855295539739,4.276702501793686,4.576131535954527,5.245625,5.095,4.8212496419717645,4.9229127829363515,3.7037043463004826,3.7739279286587006,3.8979166666666667,3.8183333333333356,3.396202378523957,4.192115888032532,3.19577585713449,3.0777387564800915,3.78125,4.172500000000002,3.7328888265026774,4.387889058140674,3.809266901653709,3.840191384576082,5.043125,5.06375,4.935603793745882,4.924647310440548,4.124181268648944,4.284244526983661,6.2703125,6.480625000000003,5.664289078043947,6.05020974054905,5.500426497203609,5.536673427760997,4.82375,5.159999999999998,4.849735963782871,4.572630033697281,4.5758439506993955,5.002524270529925
2014-02-28,POMRB,3.815,3.71,3.45,4.31,4.53,3.89,3.81,4.37,7.355,4.06,4.257395833333334,4.217291666666668,3.8633245276875288,3.8029034310074756,3.8804858947791545,4.050371110635307,4.679375,4.788750000000002,4.309282015534118,4.276821556887385,5.075195316608901,4.5935391561474646,4.1225,3.8134999999999986,3.515868166553199,4.782423145892903,4.280966258754842,3.895701096008932,5.02375,5.277500000000001,4.8041070256215495,4.695982234379038,5.702938596788821,6.138751235261191,5.270625000000001,5.12375,4.7047497851830595,4.69066116535712,4.743098625588837,4.4421085084920735,4.243333333333334,3.653333333333335,3.593721427114374,4.208278847770109,3.8526578155403626,3.8483627171416837,3.83,3.825000000000002,3.7637332959016065,4.3692204098350205,4.350164692602394,4.389984616889803,4.936875,5.0375,4.709362276247529,4.733771765129672,4.931797253114565,5.155144025372602,6.26875,6.294375000000004,6.340573446826369,6.249614326597487,6.794790341067868,6.749670785342329,4.80125,4.6999999999999975,4.533841578269723,4.057537649195106,4.980938466175147,5.248003528767606
2014-05-31,PREMON,5.73,6.42,8.24,7.55,7.85,6.900000000000001,4.68,6.4,7.85,6.1,4.127916666666667,4.271458333333335,4.609994716612517,4.56106783655693,5.7128328295328465,5.835503023897534,4.426875,4.785000000000002,5.15356920932047,4.985509938660788,6.134242219960036,6.636086773905909,3.9275,4.122499999999999,5.40552089993192,4.778156445822188,5.934268853918111,6.5922587450876975,4.99,5.207500000000001,5.902464215372929,5.3662934125368755,7.6341646887764245,7.961552147097393,5.0181249999999995,5.3675,5.962849871109835,6.6452007928386205,6.654465929528563,7.7200859064596825,4.367083333333333,4.142500000000003,4.916232856268625,4.224504124865451,4.96702769180621,5.0316039046606775,3.9425,3.7375000000000016,4.130239977540963,4.395046252967754,5.101412647871543,5.042174945175521,4.68125,5.048749999999999,5.385617365748518,5.512153916817732,6.293590180552959,6.293759680931911,6.338749999999999,6.246250000000004,6.9443440680958215,6.536899846338027,8.281472029840689,8.447475467316124,4.5275,4.947499999999998,5.160304946961833,4.988461330478318,5.695298551035991,5.260130542549118
2014-08-31,MONSOON,4.205,3.5,0.4,3.5,3.95,4.036666666666666,4.04,3.5,4.63,4.77,3.9406250000000007,4.243333333333335,4.447996829967511,4.573503155796521,3.985015556329845,4.1760188880477,4.33125,4.573750000000001,4.492141525592282,4.588876635503738,4.179764391961477,3.5837635333349276,3.715,4.122499999999999,3.403312539959152,4.773893495069136,2.379268720256428,2.49847123272526,5.3637500000000005,4.840000000000002,4.941478529223757,4.797255530407964,4.161809281838588,4.430337823096826,4.83375,5.17375,5.157709922665902,5.644431788522092,5.418178907072948,4.2083655404796465,4.262083333333333,4.344166666666669,4.564406380427841,4.240791959438139,3.8461091776637426,4.430269075717845,3.975,3.922500000000001,4.094143986524578,4.387269625080809,2.806161925125308,3.044611892047363,4.56375,4.824999999999999,4.6313704194491105,4.810602836893619,4.6602196903084465,4.675818787458333,6.370625,6.291250000000004,6.018606440857493,6.22339365021166,4.3222200017897645,4.4446855403562004,4.3975,4.654999999999998,5.0041829681770995,4.9285493209274005,5.4005156506910446,5.306709304265748
2014-11-30,POMKH,2.3,3.49,2.84,5.2,3.12,2.733333333333333,3.32,3.88,5.71,2.67,3.8145833333333337,4.012500000000002,3.588798097980506,3.7792720945819345,3.257629167056328,3.4236802379102524,4.38625,4.280000000000001,4.091284915355369,4.22036041948718,3.088674023900498,3.554574512480957,3.635,3.7324999999999986,3.1779875239754913,4.769634365457546,3.090104563008789,3.9705055902835578,5.416250000000001,5.1400000000000015,5.0448871175342545,4.800898739230914,3.4456012524043045,4.404355140358448,4.56125,4.862500000000001,4.342625953599541,4.320865181753293,3.765179951360329,3.430922411326851,3.9391666666666665,4.390000000000002,3.831977161590038,4.257142592721887,3.5973928887870597,3.273184039852458,4.0175,3.9625000000000012,3.784486391914747,4.341834762808991,3.703983974318107,4.019992362640421,4.57875,4.5375,4.330822251669466,4.377744869628327,3.7845958730223783,3.656856551909084,6.31625,6.386250000000004,5.895163864514496,6.117493465483649,5.584989652092557,5.620824808727315,4.21125,4.399999999999998,4.07050978090626,3.67836894172296,3.8682065984040874,4.042217724912504
2015-02-28,POMRB,3.24,4.12,3.31,6.1,4.3,2.8666666666666667,3.91,4.58,7.23,4.04,3.7885416666666667,3.8687500000000017,3.4492788587883036,3.4826253041733475,3.6022694726524973,3.569619661615139,4.601249999999999,4.382500000000001,4.102770949213221,4.119354943627667,4.011520422818858,4.337545355234694,3.850833333333333,3.697499999999999,3.2307925143852945,4.7653790391733635,4.089001491184111,3.5691445465172293,5.47375,5.587500000000001,5.4669322705205525,5.096416084612689,4.830455718611285,4.896075669124004,4.51125,4.805000000000001,4.325575572159725,4.063278725960357,4.452159901155985,4.3050718641027865,3.831770833333333,4.134166666666669,3.4458529636206894,4.27355626687737,4.264456892616847,3.9228445185996015,4.05625,3.987500000000001,3.834691835148848,4.326572277907632,4.325269514692129,4.389647417502332,4.79125,4.589999999999999,4.4304933510016795,4.354045246223796,4.198663882394637,4.735217980160794,6.116666666666667,6.355000000000005,6.429098318708698,6.296121130952797,6.879353499052939,6.919642026518855,3.9299999999999997,4.394999999999998,4.058305868543756,3.6042197593633105,4.184642069397819,4.0856583293252955
2015-05-31,PREMON,5.296666666666667,6.45,7.74,6.18,5.9,5.339999999999999,4.92,6.31,7.54,4.63,4.0475,3.7604166666666687,4.188233981939649,4.1026238280906115,5.323985894958277,5.537770427368054,5.106250000000001,4.390000000000001,5.041662569527933,4.872079316419023,6.22495185510078,6.559651663122016,4.519166666666667,3.5724999999999985,5.034475508631177,4.761127541779448,5.755523400992624,5.991446729476178,5.775,5.245000000000001,5.752159362312332,5.405239894051401,7.652162339947521,8.008234981341733,5.016249999999999,4.317500000000001,4.955345343295836,4.922802955496794,6.379965077816333,6.9814004265350915,4.176458333333333,3.7441666666666684,4.203511778172413,4.290033225021818,5.14646129708092,5.076617752662148,4.223750000000001,4.047500000000001,4.268815101089309,4.36320162775969,5.114364015086009,5.038706682473412,5.302499999999999,4.567499999999999,5.182296010601007,5.168902878053609,6.018454760863356,6.380461385612311,6.047083333333333,6.277500000000005,6.873458991225219,6.527579119329528,8.366035185629578,8.460747997312025,4.02625,4.027499999999998,4.2869835211262535,3.9891777621780706,5.404977446869326,5.301689080557672
2015-08-31,MONSOON,4.43,5.19,2.626666666666667,5.33,5.5,4.7375,4.11,5.29,3.3433333333333333,3.99,4.4558333333333335,3.8166666666666687,4.284940389163789,4.293966298788436,3.5795856519933857,3.957685839636368,5.74125,4.812500000000001,5.10099754171676,5.103475233494068,4.222917904756196,4.44027286605877,5.3879166666666665,4.1291666666666655,4.071351971845373,4.756879800077522,2.118799347426921,2.0777619810223014,5.89,5.702500000000001,5.5832956173873995,5.429633966455761,3.800422979931972,4.778763858606869,5.53125,4.705000000000001,5.173207205977501,5.367159481943195,4.691721733615706,4.15668925870558,4.686458333333333,3.9193750000000023,4.417107066903448,4.306573711072599,3.2780427693319463,3.7310683588819944,4.4734375,4.065000000000001,4.205289060653586,4.3575944395277375,2.8879150395295508,3.187820706299745,5.805,5.014999999999999,5.225377606360604,5.380723967045259,4.474988461810817,4.975655995282464,6.189583333333334,5.955833333333339,5.461408728068465,5.983667391509602,4.4067831534437065,4.483733180149166,4.273125,3.8324999999999987,4.168190112675752,3.9432606915964055,4.567163413689034,4.2919258639960125
2015-11-30,POMKH,4.1466666666666665,5.84,5.96,5.78,5.61,4.79,4.59,6.18,6.44,4.22,4.706666666666667,4.278333333333335,4.22963090016494,4.323642945047218,3.0872014278039366,3.4798464303638577,6.29125,5.4,5.396598525030056,5.518567442221893,4.421863836281693,4.779573964691537,5.929166666666667,4.909166666666666,4.826811183107224,4.7526358724800986,3.462337521460353,4.554413829902726,6.20875,5.847500000000001,5.6619773704324405,5.578919750167108,4.270056928187799,4.171667545996655,6.01,5.327500000000001,5.347924323586501,5.728147478937859,3.6527840931623103,3.993432194250243,4.9815625,4.4335416666666685,4.566264240142068,4.3231779699820425,3.3064372174507146,3.4240705637987805,4.699375,4.382500000000001,4.359173436392151,4.376450370709354,3.7821755828058192,3.990424160763427,6.13625,5.589999999999999,5.607226563816362,5.937457552935669,4.558562869877385,5.025821312589776,6.372083333333334,6.138333333333339,5.852845236841079,6.025807833500103,5.6695527893762705,5.4817931838623615,4.387499999999999,4.219999999999999,4.1889140676054515,4.062630330545785,2.917679689047303,3.041105433362272
2016-02-29,POMRB,4.66,6.85,7.14,6.44,5.93,4.89,4.6375,6.3,7.64,4.465,4.8220833333333335,4.633333333333335,4.401778540098964,4.541567063178195,4.1837438074469375,4.491282857123867,6.577500000000001,6.0825000000000005,5.977959115018034,6.230387527282993,6.141215594085625,5.555183803779378,6.2858333333333345,5.866666666666666,5.752086709864335,4.748395739838843,5.160238678606631,5.093230941078088,6.510625000000001,5.932500000000001,5.973186422259465,5.907709062592785,5.533927282573831,5.8854885773364165,6.4625,5.735,5.5807545941519,6.1261725403960465,5.041745456073694,5.189159687744129,5.03875,4.939375000000002,4.6957585440852405,4.339846247631516,4.649640478386163,4.456343494266815,4.885624999999999,4.564375000000001,4.470504061835291,4.397382495877128,4.764610614556862,4.787665109310494,6.4037500000000005,6.02,5.8843359382898175,6.411299671096586,5.713692547033694,5.708176056633196,6.6395833333333325,6.240833333333339,6.567707142104647,6.291395001815691,6.963916643100707,7.092531758200608,4.39125,4.326249999999999,4.299348440563271,4.309378927297158,4.12205150813206,4.062568097288461
2016-05-31,PREMON,5.883333333333333,8.12,8.24,8.39,8.1,5.6775,6.0,7.24,8.59,5.12,4.852083333333333,4.780000000000001,4.994400457392711,5.23302427431361,6.218033198590051,6.247747514693969,6.373749999999999,6.500000000000001,6.83477546901082,7.3084240722860825,8.824888197426194,8.508517295053714,6.335,5.991666666666665,6.747252025918601,4.744159398183017,7.528562032493626,8.356245595909003,6.3075,6.485000000000001,6.939911853355679,6.806685303430812,7.494106037555592,7.446054654791016,6.468750000000001,6.285,6.58845275649114,7.7507052299389025,7.250196484553548,8.242476311600743,4.847916666666666,5.023750000000002,5.088455126451144,4.356578790866612,6.229896595255328,5.90903408093536,4.933125,4.834375000000001,5.082302437101175,4.488370056941373,5.641024889900111,5.2949293787624825,6.326250000000001,6.2525,6.426601562973891,7.185668987800195,7.633020197853636,7.52569597197286,6.662083333333333,6.503333333333339,7.376624285262787,6.726400004103856,8.450598333087862,8.49064191651487,4.25625,4.4487499999999995,4.627609064337962,4.893599945564655,5.322762428138687,4.90296023293706
2016-08-31,MONSOON,4.766666666666667,5.81,4.98,5.535,6.92,4.8575,4.52,6.5,4.433333333333334,3.53,4.86625,4.864166666666668,4.903306941102294,5.3207944176330235,4.359052231153359,4.279392488515335,5.7837499999999995,6.655,6.4248652814064915,7.356681889851708,6.0944004135191525,5.356404850683353,5.8825,6.579999999999998,6.04035121555116,4.739926812249446,3.567989786473632,3.3545430005006747,5.895625000000001,6.536250000000001,6.377947112013407,6.723165965382549,5.084889883146329,4.97750877269209,6.23625,6.640000000000001,6.721071653894684,8.088317987183963,5.920650620327245,4.940765314025473,4.4262500000000005,5.053750000000002,4.996073075870687,4.373375847426505,4.273062569438911,4.1335130713235335,4.9959375,4.9368750000000015,4.8573814622607046,4.502248402229756,3.582252318026451,3.6492322077092965,5.9225,6.555000000000001,6.455960937784335,7.382572155417167,5.757119932175028,4.840782709456702,6.456250000000001,6.775833333333339,6.199307904491006,6.378587029104657,4.491346311019586,4.628715984413522,4.220625,4.33375,4.188565438602778,4.320530567014804,4.678159135866405,4.332585275004871
2016-11-30,POMKH,4.05,3.59,4.0,3.95,4.24,3.143333333333333,4.56,4.35,5.53,3.6,5.081666666666667,4.840000000000002,4.561984164661377,5.030368058201267,3.701607724444917,3.6838473423266653,5.36,6.0925,5.290919168843894,6.487157095930766,5.313013401803549,4.291098425494699,5.550000000000001,6.089999999999998,5.2242107293306965,4.7356979953590566,5.14153279732484,4.734048932480882,5.4262500000000005,6.07875,5.406768267208044,6.110239495931975,5.471671463624997,5.506889252816923,5.97,6.297500000000001,5.728642992336811,6.472459593571552,4.933253320944636,4.657107701533881,4.429479166666667,4.642083333333336,4.254977178855745,4.3902376660236175,4.02928216676657,3.8327680365275976,5.26,4.929375000000001,4.738428877356423,4.5175924151078695,4.390351138999971,4.2154089826332735,5.742500000000001,6.0975,5.613576562670601,6.425431912411831,5.8056663509294895,5.444288859538522,6.317916666666666,6.548333333333338,5.931584742694604,6.237823800502173,5.754115957488938,5.7870346364298255,4.231875,4.178750000000001,3.953139263161667,3.8993523469275955,3.3148982837367846,3.7615849090903497
2017-02-28,POMRB,4.87,4.38,5.48,4.975,5.44,3.1633333333333327,5.17,4.9,6.903333333333332,4.8,5.152916666666666,4.892500000000002,4.6851904987968265,5.071810697992234,4.5330870340205935,4.449716097378856,5.07125,5.475,4.926551501306337,5.913851446928664,4.571785504453877,4.593021585663722,5.115,5.674999999999998,5.326526437598417,4.731472962137077,5.91365937049956,5.494496244611176,4.937499999999999,5.7124999999999995,5.234060960324826,5.8274270884843355,6.084379488587109,6.246100454306012,5.57375,6.175000000000002,5.613185795402087,5.871062828579196,5.607265753985164,5.586585997878788,4.495104166666667,4.210416666666669,3.81831964064678,4.407164496395889,4.484563846728605,3.9190524098965165,5.31625,5.062500000000001,4.911057326413854,4.563883055997142,5.179402083345687,4.816849179338467,5.49625,5.7475,5.32814593760236,5.8114578816401,5.466514165960176,4.760131192327123,6.209999999999999,6.364166666666671,6.320284178950095,6.35287462497305,7.048479800790542,7.078178444152755,4.248749999999999,4.262500000000001,4.291883557897,4.323172157877723,4.035634137564933,4.092074331464684
2017-05-31,PREMON,7.396666666666666,7.2,7.24,6.1,6.46,7.4300000000000015,7.58,7.2,8.22,4.875,5.003333333333333,5.270833333333335,5.769780965944762,6.167057191286635,6.515434155768196,6.337017586084168,5.038125000000001,5.244999999999999,5.8359309007838025,6.371880463009273,6.550008095111487,6.232403803764634,4.9275,5.424999999999997,6.09191586255905,4.727251711255212,7.668032834510098,7.549010901112489,4.849375,5.139999999999999,5.580436576194895,5.901092134808371,7.691077424546974,7.205682364181733,5.468125000000001,5.765000000000002,5.951911477241252,6.055930942964093,7.530996213164406,6.7891055978715125,4.439583333333333,4.648541666666668,5.262991784388069,4.4241565893077945,5.4827114257946095,5.1450726075893,5.209999999999999,5.457500000000001,5.978634395848312,4.734420081650544,6.091485159988615,5.571229808918988,5.369375,5.737499999999999,6.076887562561416,6.351656273805059,6.826016498574291,6.6252487474127415,6.205208333333334,6.271666666666671,7.080170507370057,6.706918874002812,8.535161482171365,8.473716024995579,4.45625,4.201250000000001,4.5251301347382,4.707170862325354,5.219171433453834,4.9926392815240925
2017-08-31,MONSOON,3.8233333333333337,4.42,2.5,3.915,5.39,3.63,3.39,4.57,3.94,3.91,4.949583333333334,5.035000000000002,4.991201912900191,5.568744837273742,5.109710146902288,5.071878385527002,5.373749999999999,4.8975,5.269558540470282,5.799980311113398,4.880848447289274,5.316022218898161,5.1137500000000005,4.804999999999997,4.655149517535429,4.72303419181001,3.4175907062839594,2.534628864728667,5.0493749999999995,4.7349999999999985,4.914261945716937,5.321154525165788,4.654368495082306,4.840746365074745,5.6025,5.382500000000002,5.727146886344752,5.604543622184468,5.683325597258995,6.064852763502621,4.5600000000000005,4.341666666666669,4.609795070632841,4.4412141961786755,4.442437192414939,5.012051624655385,5.30625,5.175000000000002,4.943180637508987,4.687185249681048,4.374993027213834,4.305371969996205,5.6049999999999995,5.254999999999999,5.47413253753685,5.621090947250125,5.322583302355967,5.160742789607328,6.225416666666667,6.148333333333338,5.824102304422034,6.260844248873059,4.575909455339352,4.622522485780134,4.63625,4.296250000000001,4.27907808084292,4.381426450481172,4.320044509910628,3.999505285030069
2017-11-30,POMKH,3.796666666666667,4.715,4.98,4.865,4.925000000000002,3.9266666666666654,4.84,5.265,5.985,4.88,4.832916666666667,4.9716666666666685,4.513387814406782,4.9793476205047655,3.820805094867895,3.2211271402424346,5.626250000000001,5.17875,5.04773512428217,5.390939603209436,3.96124310691446,5.153239172165912,5.240000000000001,5.049999999999997,4.785089710521258,4.718820453266059,4.398506731396224,4.351502223928575,5.278125,4.963749999999998,4.894557167430163,5.0894700419148515,4.10697596780061,4.309468909330869,5.75375,5.553750000000003,5.406288131806852,5.050020513802061,4.347236608964911,5.1668978053233365,4.47296875,4.537500000000001,4.336543709046371,4.458337569705408,3.5901664506002096,3.1894166478785895,5.26875,5.245000000000002,4.9019083825053915,4.7140262408206866,4.60045051543764,3.930689000288961,5.72875,5.483749999999999,5.39047952252211,5.3408238826445595,4.6449130685666,5.07269217579878,6.211875,6.262083333333337,5.888461382653221,6.201355379998538,5.838679095752458,5.737592925141236,4.686875,4.61625,4.519446848505751,4.694591462104783,3.4777333704629503,3.620124741677132
2018-02-28,POMRB,4.6933333333333325,5.94,5.99,5.66,5.83,3.3433333333333337,5.66,5.87,6.609999999999999,4.96,4.815833333333334,4.927500000000001,4.585366021977402,4.82737130068747,4.513418019226067,4.339945903254003,5.84375,5.5687500000000005,5.404641074569302,5.469882687877581,5.160161793003098,4.982288007030329,5.4575000000000005,5.1774999999999975,5.267053826312755,4.714610481501281,5.608953762632632,5.173861888272305,5.475,5.134999999999998,5.200734300458098,5.139138471223422,5.14297406487396,5.171186214271716,6.005,5.651250000000002,5.575772879084111,5.246844085052185,5.364098537692032,5.582429662551519,4.2496875,4.582500000000001,3.939259558761156,4.47552696343307,4.3793804316289835,4.0329911174900355,5.22375,5.3675000000000015,5.205145029503235,4.782444569584613,5.4106831990057715,4.99620035462889,5.92375,5.7262499999999985,5.582287713513266,5.421969721003003,5.313773938465426,5.353638275213692,6.286666666666666,6.188750000000004,6.1770768295919325,6.2600866063290335,7.133042942936171,7.171086992764064,4.9775,4.65625,4.695668109103451,4.963672214894622,4.597148753502371,4.626438821815981
2018-05-31,PREMON,6.64,7.66,7.74,7.245,7.2799999999999985,6.553750000000001,6.79,7.2200000000000015,8.405000000000001,5.12,4.909166666666666,4.738333333333335,5.407219613186442,5.518297962722177,6.4372419207802025,6.295281338727746,5.863125,5.683750000000001,6.306784644741581,6.170995806836804,7.8994934896189495,7.547005355820968,5.49,5.302499999999997,6.256232295787653,4.710404278566035,7.570580118501265,7.977968018475234,5.4143750000000015,5.421249999999999,6.018440580274859,5.6859488920570085,6.8280459090928005,6.996037506562569,6.068124999999999,5.856250000000001,6.257463727450466,6.362597085701459,7.458622235658503,7.6109111573827075,4.086979166666667,4.363437500000002,4.985055735256694,4.492782632002707,5.8440439878632775,5.760347466877809,5.26,5.170000000000002,5.839087017701941,4.908574969299035,6.401164947353135,5.931859428453464,6.001875,5.731249999999999,6.237372628107961,6.151704568645695,7.218493670545181,7.0538953484921025,6.281458333333333,6.235000000000005,7.06824609775516,6.648973003191016,8.61972462035671,8.438121742069779,5.1575,4.7175,4.865400865462071,5.223130213970344,5.421448288109272,5.191050099641364
2018-08-31,MONSOON,4.4433333333333325,5.7,3.74,4.3450000000000015,6.58,2.72,3.82,6.11,4.3533333333333335,5.99,,4.893333333333334,5.021665101245198,5.20285772802731,4.778606431475824,4.630073385237948,,6.00375,6.064070786844949,6.108002608918006,5.533566744649099,5.834731967872409,,5.612499999999997,5.249739377472592,4.70620179905303,3.4721239367595365,3.2502138056746688,,5.52875,5.349064348164916,5.322885368365004,4.401105218986063,4.6709712426967736,,6.1537500000000005,6.386478236470279,6.76952811607122,5.851664401316747,6.438516763134481,,4.135937500000002,4.079033441154016,4.510104830762562,4.0966552233306786,4.329922864779562,,5.277500000000002,5.031452210621165,4.879749244535572,4.351440727333995,4.046450265747989,,6.116249999999999,6.186423576864777,6.25366754709412,5.534180667860194,5.559038452987708,,6.338333333333337,5.982280991986429,6.279819433475642,4.660472594577257,4.6444179012843385,,5.2375,5.315240519277243,5.9094621807183,4.51814720888902,4.397137436387386
2018-11-30,POMKH,3.923333333333333,3.59,4.0,3.95,4.24,3.5349999999999997,4.699999999999998,4.35,5.53,4.24,,4.925000000000001,4.582332394080452,,3.844239498299367,3.5620966725455365,,5.7225,5.07444247210697,,5.1053345668637045,4.068749758389586,,5.367499999999997,4.749843626483555,,4.754610755650763,4.431610774268649,,5.299999999999999,4.78943860889895,,4.47524134655428,4.893560110460915,,5.982500000000001,5.5278869418821674,,4.791162683036666,4.286400294606818,,4.038020833333335,3.8614200646924095,,3.1995799119646113,3.0290310309879223,,5.2425000000000015,4.898871326372698,,4.714336569416284,4.192960189413883,,5.887499999999999,5.451854146118866,,5.501600199349856,5.008941992370319,,6.224583333333338,5.801368595191858,,5.9232422384358125,5.847247579763573,,5.0775,4.8851443115663455,,4.579216708124844,4.818812607016487
