Date,Season,Barnala,Mahal Kalan,Sehna,Barnala_Trend,Barnala_SMA,Barnala_EWMA,Barnala_DES,Barnala_TES,Barnala_ARIMA,Mahal Kalan_Trend,Mahal Kalan_SMA,Mahal Kalan_EWMA,Mahal Kalan_DES,Mahal Kalan_TES,Mahal Kalan_ARIMA,Sehna_Trend,Sehna_SMA,Sehna_EWMA,Sehna_DES,Sehna_TES,Sehna_ARIMA
2016-02-29,POMRB,35.77,30.02,25.86,34.87875,33.34562500000001,33.97100127327,35.04738542444559,33.06384869292543,32.54238671098984,30.431916666666666,30.130833333333335,29.9678538102499,31.05505887494109,31.235253852684956,30.495533189844615,26.386875,25.913875000000026,25.813229684270453,26.44947183721685,26.92791382013541,25.416778417752905
2016-05-31,PREMON,35.93,27.919333333333334,26.37,35.11229166666667,34.88500000000001,34.754600763962,35.64846340237301,34.157712491516875,34.028649688220405,30.476083333333335,30.450666666666667,29.148445619483272,29.49701231037973,30.109951368224127,30.23265221289888,26.758437500000003,26.286875000000027,26.035937810562274,26.654545713095466,27.396171656683826,25.558811838359212
2016-08-31,MONSOON,35.41,31.7,27.6,35.05158333333333,34.87250000000001,35.0167604583772,36.01860965080243,36.79681413110264,36.857069618325475,30.83941666666667,30.41316666666667,30.169067371689962,31.196877963059855,30.09909361907767,30.22311455197913,27.2755,26.48687500000003,26.661562686337362,26.9973167704107,26.66096221419255,25.758656996422378
2016-11-30,POMKH,34.29833333333333,32.516666666666666,28.29,34.77920833333333,35.35208333333334,34.729389608359654,36.04909874989702,35.200423371806764,35.559127530932976,31.73866666666667,30.539,31.108107089680644,32.37478772657245,31.279884788512533,31.750917328727446,27.7235,27.03000000000003,27.31293761180242,27.38896543453474,27.882714451800673,26.207861537557235
2017-02-28,POMRB,33.366,32.42333333333334,27.824,35.15233333333333,34.751083333333334,34.18403376501579,35.824191740376314,34.89290874819094,34.929939463515105,32.71125,31.13983333333334,31.63419758714172,32.78644804131485,31.751445765247638,31.603524844870833,28.17475,27.521000000000033,27.51736256708145,27.669982118661185,27.77458509683595,26.758737997351478
2017-05-31,PREMON,36.155,32.71,27.99,35.259,34.80733333333333,34.972420259009475,36.22907607721824,34.88402951511973,34.94058566870061,33.28916666666667,32.337500000000006,32.06451855228503,33.126257228041446,31.9211261551234,31.601050034972662,28.30891666666667,27.92600000000003,27.70641754024887,27.938025006225402,28.24291021602481,27.090743750864785
2017-08-31,MONSOON,38.17,34.69,29.59,35.375125000000004,35.49733333333334,36.25145215540569,37.0130302715581,37.39253441210552,37.07905557913885,33.672916666666666,33.08500000000001,33.11471113137102,34.476635517273124,33.9548374648011,34.08347166630495,28.223520833333335,28.423500000000033,28.459850524149324,28.3850267200852,27.510867855842896,27.33674777317333
2017-11-30,POMKH,32.391666666666666,34.15,27.37333333333333,35.715520833333336,35.02066666666667,34.70753795991008,36.34782794582846,36.35995431165539,36.504264824526935,33.8525,33.49333333333334,33.52882667882261,34.682844508395384,34.541543081655,34.5353288506805,28.151458333333334,28.19433333333337,28.025243647822926,28.482157726623782,28.731763149591977,27.880629865985068
2018-02-28,POMRB,36.20166666666668,33.86,28.0575,35.95645833333333,35.72958333333334,35.30518944261272,36.600942232059076,35.25367283849316,34.93721909079563,33.9975,33.852500000000006,33.661296007293565,34.58696962833965,33.89572466456916,33.73096620906971,28.198958333333334,28.25270833333337,28.03814618869376,28.657990324072077,28.623057041525833,27.871892037557284
2018-05-31,PREMON,36.0425,32.71,27.18,36.330625,35.701458333333335,35.60011366556763,36.75894918780279,35.889523785128866,36.13690919955094,34.040416666666665,33.852500000000006,33.28077760437614,33.84306280401176,33.57983162954593,33.56599729262082,28.405,28.05020833333337,27.694887713216254,28.69546093348961,29.090894935712218,27.882859482330563
2018-08-31,MONSOON,40.21,35.85,30.78,,36.21145833333334,37.44406819934058,37.82204656907905,38.10678301713547,37.89388528445867,,34.142500000000005,34.30846656262568,35.47387788862995,34.47531601075856,34.04049046865571,,28.347708333333365,28.928932627929754,29.206046125653373,28.362610808470293,27.736384272940622
2018-11-30,POMKH,33.345,33.33333333333333,27.831666666666663,,36.44979166666667,35.804440919604346,,37.4195708286467,36.918579813743186,,33.93833333333334,33.918413270908744,,35.50087020654734,35.60586281257793,,28.4622916666667,28.490026243424516,,29.57796623192859,28.382913087849072
