Date,Season,Lar,Deoria Sadar,Gauri Bazar,Salempur,Rampur Karkhana,Rudrapur,Barhaj,Desai Deoria,Pathar Dewa,Bhatpar Rani,Bankata,Lar_Trend,Lar_SMA,Lar_EWMA,Lar_DES,Lar_TES,Lar_ARIMA,Deoria Sadar_Trend,Deoria Sadar_SMA,Deoria Sadar_EWMA,Deoria Sadar_DES,Deoria Sadar_TES,Deoria Sadar_ARIMA,Gauri Bazar_Trend,Gauri Bazar_SMA,Gauri Bazar_EWMA,Gauri Bazar_DES,Gauri Bazar_TES,Gauri Bazar_ARIMA,Salempur_Trend,Salempur_SMA,Salempur_EWMA,Salempur_DES,Salempur_TES,Salempur_ARIMA,Rampur Karkhana_Trend,Rampur Karkhana_SMA,Rampur Karkhana_EWMA,Rampur Karkhana_DES,Rampur Karkhana_TES,Rampur Karkhana_ARIMA,Rudrapur_Trend,Rudrapur_SMA,Rudrapur_EWMA,Rudrapur_DES,Rudrapur_TES,Rudrapur_ARIMA,Barhaj_Trend,Barhaj_SMA,Barhaj_EWMA,Barhaj_DES,Barhaj_TES,Barhaj_ARIMA,Desai Deoria_Trend,Desai Deoria_SMA,Desai Deoria_EWMA,Desai Deoria_DES,Desai Deoria_TES,Desai Deoria_ARIMA,Pathar Dewa_Trend,Pathar Dewa_SMA,Pathar Dewa_EWMA,Pathar Dewa_DES,Pathar Dewa_TES,Pathar Dewa_ARIMA,Bhatpar Rani_Trend,Bhatpar Rani_SMA,Bhatpar Rani_EWMA,Bhatpar Rani_DES,Bhatpar Rani_TES,Bhatpar Rani_ARIMA,Bankata_Trend,Bankata_SMA,Bankata_EWMA,Bankata_DES,Bankata_TES,Bankata_ARIMA
2006-11-30,POMKH,2.57,1.23,2.64,2.166428571428572,1.94,3.228333333333333,3.66,1.6,2.35,2.255,2.66,3.2325,2.657499999999998,2.5980921081452415,2.671995504019682,2.180730867291403,2.1153355039897805,2.64625,2.7824999999999998,2.146397328618223,2.7583522351760847,2.716698847143445,2.741206435513731,2.43,2.4225000000000008,2.2316708794096947,2.348365281686252,1.9128743430724193,1.830328263747937,2.601845238095238,2.6018452380952395,2.3682013556495396,2.2658817514751175,2.1337837823996835,2.1793302057045487,2.2158333333333333,2.1962500000000005,2.0270104315157553,2.320804179576463,2.056787042277773,2.162236619865181,3.1818750000000002,3.0904166666666666,3.020188345469644,2.8910574820412642,2.057288914658303,2.525992786090818,4.673749999999999,4.66,4.295829682585408,4.333675609685869,4.146483454781928,4.41628900311176,1.9824999999999997,1.9499999999999993,1.6395505589554862,1.78298429866007,1.4846017864498613,1.3870055132239538,2.97375,3.067500000000002,2.933286846968148,2.5230457894860274,3.2540096529637488,3.3062155155534865,3.09375,3.0937499999999982,2.7004431633375865,2.8695111483728515,2.247629608018819,2.246249878832936,3.83125,3.3774999999999986,3.0595047252535217,3.3714731098917823,2.490263455086212,2.6705876347658157
2007-02-28,POMRB,4.15,3.33,2.47,2.8341666666666665,2.148333333333333,3.391666666666667,5.18,2.1,1.85,3.5416666666666665,4.45,3.41,3.229999999999998,3.2188552648871447,3.413928692288398,2.8347403418285246,2.7154843714395853,2.585,2.6325,2.619838397170934,2.853305799627379,2.8707811681226745,2.8287224017038977,2.4374999999999996,2.420000000000001,2.327002527645817,2.41983948097412,2.3888711272321532,2.661713883415808,2.601845238095238,2.6018452380952395,2.5545874800563904,2.415927498289221,2.7769629261091433,2.7990922036641215,2.234583333333333,2.2070833333333337,2.0755395922427864,2.255416047604561,2.2459619009253258,2.3163205273632244,3.2320833333333336,3.1045833333333333,3.1687796739484533,3.063144701629283,3.6004160862282655,3.6253636310915884,4.285,4.6975,4.649497809551245,4.671226087169229,5.063438095655374,4.363749397040094,2.0675,1.959999999999999,1.8237303353732917,1.8548345611225017,2.0904317870701252,2.0909308728639164,2.9825,2.982500000000002,2.4999721081808888,2.006701273222778,3.8057704410175024,3.4942461033817094,3.09375,3.0937499999999982,3.0369325646692187,2.9890990114300386,3.422546058632473,3.2903024945372255,3.92125,3.8174999999999986,3.6157028351521134,3.4625873138099768,3.2782410098932577,3.444902359023096
2007-05-31,PREMON,4.32,5.25,4.39,3.724285714285714,3.74,3.9033333333333338,5.26,3.6,5.29,4.578333333333334,6.32,3.5837499999999998,3.2349999999999985,3.659313158932287,4.121048010165574,4.7267233019407255,4.990025550224506,2.5975,2.66,3.6719030383025606,3.250368164387597,4.049721275598406,4.038517859678546,2.17625,2.4400000000000013,3.15220151658749,3.5322376024699187,3.7685716453867597,3.9264495255917504,2.601845238095238,2.6018452380952395,3.02246677374812,2.9460137047820334,3.77997828239283,3.808428866707921,2.2420833333333334,2.224583333333334,2.7413237553456717,2.4885820386508257,4.144884000231491,4.110494256361518,3.1325074404761906,3.2591666666666663,3.4626011377024053,3.435211558482878,4.054577037548658,3.621532890147689,3.8249999999999997,4.6499999999999995,4.893698685730747,4.971318347734435,6.311250883744531,6.797333345011604,2.0925,2.004999999999999,2.534238201223975,2.309546650071263,3.1464290700428856,3.14008325937035,2.9400000000000004,2.9650000000000025,3.6159832649085333,3.4669559103108365,4.832525363416407,4.614204541028252,3.09375,3.0937499999999982,3.6534928721348647,3.392265220932753,4.654600785285759,4.736515663217202,4.12375,3.844999999999999,4.697421701091269,3.725459069765262,5.853336913225519,6.320850479183146
2007-08-31,MONSOON,3.3,0.23,0.24,1.6825,1.15,2.2966666666666664,1.58,1.22,2.51,2.0,2.56,3.3937500000000003,3.5849999999999986,3.5155878953593724,4.085363754287775,2.228339895993927,1.9513707511419993,2.6475000000000004,2.5100000000000002,2.2951418229815364,2.7912967446458796,1.9526948732100928,1.631866076946427,1.8550000000000002,2.4350000000000014,1.987320909952494,2.274834685621979,1.7657392701626566,1.1950567836306343,2.6018452380952386,2.6018452380952395,2.486480064248872,2.5388339060483944,1.7166559614858168,1.7175030413770846,2.25625,2.244583333333334,2.1047942532074027,2.245568678669854,0.975667945815011,1.1769504027174689,3.026264880952381,3.2049999999999996,2.9962273492881097,3.0693921711900916,2.2047913782041118,2.572491170025435,3.525,3.92,3.5682192114384486,3.499509562197749,2.824589434619686,2.955951285921981,2.1175,2.129999999999999,2.008542920734385,2.133125314249676,0.7286497284136579,0.7639454644565582,2.9074999999999998,3.0000000000000027,3.17358995894512,3.2312934157801885,1.5936092639334416,2.907870980482145,3.0937500000000004,3.0937499999999982,2.9920957232809187,3.0737444396858056,2.029890136380506,2.064545708307651,4.175,3.9974999999999987,3.8424530206547614,3.640518523182165,2.3184519523679983,2.119691325863566
2007-11-30,POMKH,2.56,1.93,0.57,2.166428571428572,1.92,2.648392857142857,2.9,1.3,1.87,2.255,3.67,3.145,3.5824999999999987,3.1333527372156236,3.5785313000417216,3.0083196664999727,2.9861049744386925,2.3525,2.685,2.149085093788922,2.657395534617431,2.3007896749562526,2.1130725159581702,1.8074999999999999,1.9175000000000013,1.4203925459714963,1.4508612675723294,1.9262528249612276,2.055443277418747,2.601845238095238,2.6018452380952395,2.3584594671207517,2.3781570284838778,2.1337837823997283,2.1775772729840175,2.2729166666666663,2.239583333333334,2.0308765519244414,2.1558389534433426,1.9690275772027777,2.086363023939291,2.9570982142857143,3.0600148809523806,2.8570935524300087,2.8903674928650935,2.665024763439486,2.9610371134825333,3.3512499999999994,3.7299999999999995,3.300931526863069,3.0557114338186864,3.7419809244497504,2.9674395651512344,2.1925,2.0549999999999993,1.725125752440631,1.9734983376625759,1.5850863716717967,1.5589951541347498,2.8962499999999998,2.880000000000003,2.652153975367072,2.6702730040889913,2.8412282696053555,1.897867611728588,3.09375,3.0937499999999982,2.6972574339685513,2.844978842452438,2.250389539466526,2.2470453476879264,4.0625,4.249999999999999,3.773471812392857,3.656614509864842,2.8989040847030823,2.4259419412743695
2008-02-29,POMRB,2.64,3.03,1.97,2.8341666666666665,2.2816666666666667,3.1216666666666666,3.54,2.6,2.07,3.5416666666666665,3.85,2.7525,3.2049999999999987,2.9360116423293743,3.166468985909904,3.568424296246609,3.1899897915699453,2.12125,2.61,2.501451056273353,2.7159388572563974,2.7938343892168698,2.914970850002797,1.96125,1.7925000000000013,1.640235527582898,1.5170627427458898,1.8677384916187505,1.8165450156181118,2.601845238095238,2.6018452380952395,2.5487423469391173,2.5246595445019904,2.7769629261091597,2.8023979962372967,2.300416666666667,2.272916666666667,2.1311925978213315,2.140815305108022,2.1667738703649078,2.2531149206031906,2.8568898809523806,2.9925148809523803,2.962922798124672,2.9401863483052244,3.4263916977412197,3.383530033141579,3.42125,3.3199999999999994,3.3965589161178418,3.07073429739281,4.604992402719007,4.7450132915179655,2.1425,2.1799999999999993,2.0750754514643788,2.1428308153607554,2.1494197175656127,1.9779939862946831,2.68875,2.935000000000003,2.4192923852202433,2.322643898432842,3.192815389550563,1.8868105514977844,3.09375,3.0937499999999982,3.0350211270477976,2.98247360095049,3.4253059900805956,3.3112496135710257,3.9825,4.1,3.804083087435714,3.6880305952399883,4.269830365658213,3.83759483579045
2008-05-31,PREMON,3.84,3.19,4.51,3.724285714285714,3.74,3.62,5.51,3.7,4.98,4.578333333333334,6.02,2.3312500000000003,3.084999999999999,3.297606985397625,3.4411593317064755,4.489397426788576,3.9404160526338843,2.13125,2.0949999999999998,2.7768706337640117,2.7938364914274447,3.905021084945264,4.148657857858534,2.40625,1.8225000000000013,2.788141316549739,3.068303446405605,3.2528607940817853,3.8032620728668127,2.601845238095238,2.6018452380952395,3.018959693877756,3.044083611117669,3.7799782823927544,3.80146807750543,2.3041666666666667,2.272916666666667,2.774715558692799,2.398793702866364,3.979397077333485,3.944652026836287,2.7656324404761903,2.921681547619047,3.2257536788748036,3.2023139140174717,3.893470939017914,3.660802495145219,3.38,3.3825,4.241935349670705,4.0753750800147825,5.6735162180745595,5.71432424612006,2.23,2.2049999999999996,2.7250452708786277,2.587263527275482,3.3251561183687475,3.421617054707895,2.495,2.8575000000000035,3.443575431132146,3.617420036232826,4.844440818859252,5.182936362167146,3.09375,3.0937499999999982,3.652346009562012,3.4016247638375825,4.657360716733124,4.7233337365128065,3.8087500000000003,4.0249999999999995,4.690449852461429,3.918201175702513,6.323153747027319,6.1573854013966605
2008-08-31,MONSOON,0.64,0.44,1.35,1.6825,1.37,1.778333333333333,1.89,0.72,1.16,2.0,2.22,2.23125,2.419999999999999,2.234564191238575,2.1596273402918027,2.170975509258854,2.172040228134027,2.0387500000000003,2.1474999999999995,1.8421223802584068,2.4209081109314443,1.2262138141748462,0.6953172496438005,2.7525,2.1000000000000014,2.212884789929843,2.6354269260940786,1.4131262525560035,1.0366437283597438,2.6018452380952386,2.6018452380952395,2.4843758163266534,2.618443649913042,1.716655961485831,1.7148997054948607,2.2452083333333333,2.3279166666666673,2.2128293352156794,2.217502594007711,1.0018034105471745,1.18703556899634,2.703333333333333,2.7920982142857134,2.6467855406582155,2.670136941564893,2.1404080012071987,2.5076083759660386,3.415,3.46,3.301161209802423,3.142308357303088,2.3215595686171864,2.824915021793,2.3449999999999998,2.0799999999999996,1.9230271625271766,2.2446992382659103,0.9140429304252091,0.8568156370726441,2.6612500000000003,2.5200000000000036,2.5301452586792874,2.697429045031733,1.607179839743976,2.2915477705289766,3.0937500000000004,3.0937499999999982,2.9914076057372077,3.094061217519697,2.032650067828036,2.059166872399624,3.71,3.939999999999999,3.702269911476857,3.795830907273577,2.5791549168507695,2.159792563748384
2008-11-30,POMKH,1.85,1.8,3.02,2.166428571428572,1.73,2.4366666666666665,2.26,2.5,1.67,2.255,2.62,2.24125,2.242499999999999,2.080738514743145,1.7980035509972427,1.9063467377143315,1.4423214190470055,1.9625,2.1149999999999998,1.825273428155044,2.310153661659365,1.858768918720209,1.7283146919404972,2.8187499999999996,2.7125000000000012,2.535730873957906,3.0649243009020717,1.9488874761126143,2.003855439220622,2.601845238095238,2.6018452380952395,2.357196918367421,2.4371167302794388,2.1337837823997723,2.1764602195880483,2.185,2.2804166666666674,2.0196976011294074,2.1108531608342007,1.9353710555723427,2.0348943737679734,2.68375,2.7391666666666654,2.5627379910615957,2.496631871792848,2.4908562373521126,2.916071210542241,3.5143749999999994,3.3000000000000003,2.8846967258814535,2.6442035477872317,3.3623201567539387,2.9672312193013703,2.2375000000000003,2.3799999999999994,2.1538162975163058,2.3510877113122888,1.5719409491094387,1.3634494448040606,2.8275,2.4700000000000033,2.1860871552075722,2.1871562851517874,2.1923269953247315,1.6038417321300713,3.09375,3.0937499999999982,2.6968445634423244,2.871995583677937,2.2531494709141766,2.247708238693601,3.6950000000000003,3.677499999999999,3.269361946886114,3.7088908958818916,3.279972198441795,3.103394216454289
2009-02-28,POMRB,2.55,2.42,2.29,2.8341666666666665,2.0,2.8349999999999995,4.46,2.32,3.6,3.5416666666666665,4.11,2.395,2.219999999999999,2.2684431088458874,1.9274777728305517,2.502391152822021,2.6089261015614977,2.1287499999999997,1.9625,2.0631640568930263,2.312496312799114,2.4465913307712066,2.6782013842288177,3.2875,2.792500000000001,2.437438524374744,2.9622069838229548,2.5131374540028233,2.7794649415343753,2.601845238095238,2.6018452380952395,2.5479848176871194,2.563546012420564,2.7769629261091757,2.804978715717355,2.235,2.210000000000001,2.0118185606776446,2.061626012476299,2.1767592261398585,2.2540108919085173,2.9735416666666667,2.6674999999999986,2.6716427946369574,2.5372704816241405,3.1007856192482857,3.232850946634331,3.4793749999999997,3.5300000000000002,3.5148180355288723,3.3443594957571494,4.185827777061024,4.035596292329647,2.19375,2.3099999999999996,2.220289778509783,2.3984285143205506,2.3592798544401448,2.4957677610395175,3.0124999999999997,2.852500000000003,2.7516522931245433,2.777765852847862,2.6269374309587503,1.745503140753474,3.09375,3.0937499999999982,3.0347734047320616,3.0137591073512304,3.428065921528661,3.3289741074352044,3.80875,3.7424999999999993,3.605617168131668,3.7579722393813344,3.880065575684767,3.9479533058494
2009-05-31,PREMON,4.01,3.19,4.72,3.724285714285714,3.54,3.75,5.385,3.12,4.78,4.578333333333334,5.64,2.58125,2.262499999999999,2.9650658653075324,2.8701571127435206,3.7652927005035193,3.8283379305266143,2.3962499999999998,1.9625,2.5138984341358155,2.439094164876249,3.477964432341161,3.6307386115942113,3.9325,2.845000000000001,3.350463114624846,4.1570791822524775,3.814775471525788,4.068979765774451,2.601845238095238,2.6018452380952395,3.018505176326557,3.0636476938905357,3.7799782823926793,3.795669622161333,2.37,2.1600000000000006,2.623091136406587,2.3006810180937114,3.86144956665303,3.829290011208883,3.28125,2.6999999999999984,3.1029856767821746,2.9816180416789844,3.5761808278484737,3.6680418802931687,4.31875,3.4987500000000007,4.262890821317323,4.373992434521391,5.457556344500141,6.452133527738316,2.1799999999999997,2.165,2.58017386710587,2.6380633208930213,3.496258945824177,3.3125928592548832,3.3987499999999997,2.802500000000003,3.5629913758747263,3.9592740871925387,5.009733798577226,5.602235389410364,3.09375,3.0937499999999982,3.6521973761725706,3.435723505237236,4.660120648180431,4.712179793165605,4.135,3.647499999999999,4.419370300879001,3.9466524206140847,6.0578773812044,6.118907136760241
2009-08-31,MONSOON,1.7,1.77,4.89,1.6825,1.97,3.9666666666666672,1.735,0.95,2.84,2.0,3.51,2.6437500000000003,2.5274999999999985,2.4590395191845196,2.4540753121535603,1.5654119308868018,1.7283379960690861,2.5837499999999998,2.295,2.216339060481489,2.3235679304648693,0.9288775264603604,0.45564741131944775,4.4625,3.730000000000001,3.9662778687749074,5.220277224554282,1.8847537789460094,1.312082208135763,2.6018452380952386,2.6018452380952395,2.484103105795934,2.6237475808379602,1.7166559614858452,1.7125946234646365,2.5225,2.3100000000000005,2.361854681843952,2.245904746429276,1.0704799925472066,1.2567155842889837,3.3302083333333337,3.247083333333332,3.4484580727359715,3.4726553922600965,1.8225995073437051,2.1330069779216476,5.76125,3.4600000000000004,3.2517344927903937,3.376837443859084,2.1194019402571382,2.4769364121128135,2.1375,2.2224999999999997,1.9281043202635222,2.3094983112896745,0.9267591186774591,0.7127683724377906,3.55875,3.222500000000003,3.2737948255248357,3.8414433311406664,1.5815361290256003,1.735110162149263,3.0937500000000004,3.0937499999999982,2.9913184257035423,3.1281385144556393,2.0354099992755095,2.0546155475184116,4.32125,3.9699999999999984,4.055622180527401,3.9366492043952053,2.2420916933799457,2.2134415903386726
2009-11-30,POMKH,2.28,2.61,4.64,2.166428571428572,2.21,2.7100000000000004,9.13,2.16,3.08,2.255,3.94,2.6175,2.6349999999999985,2.3874237115107118,2.3815161908803675,2.0552107650970965,2.12051609958746,2.7924999999999995,2.4974999999999996,2.3738034362888936,2.356891783609792,2.0557432939502713,2.034175233672316,4.74,4.135000000000001,4.235766721264945,5.814399212574502,3.207735958305241,3.649151903188419,2.601845238095238,2.6018452380952395,2.357033292048989,2.432760666668026,2.133783782399817,2.175574843198092,2.5937500000000004,2.4300000000000006,2.301112809106371,2.236789627950879,1.8514281737724239,1.943538306792349,3.39625,3.315416666666666,3.1530748436415834,3.333810940913598,2.604829975119816,2.6302812470311236,6.360625,5.1775,5.6030406956742365,6.469312850711032,3.1673182237933566,2.8604355095053564,2.24375,2.1374999999999997,2.0208625921581134,2.2905912188793205,1.8337638436736245,1.735096336746198,3.5787500000000003,3.575000000000003,3.1962768953149014,3.752845847148667,2.5696478046252844,2.099472964616628,3.09375,3.0937499999999982,2.6967910554221253,2.9040457909935973,2.2559094023617705,2.2482691467375067,4.3075,4.299999999999998,4.009373308316441,3.963960771199915,3.0836245298119764,3.504576310658563
2010-02-28,POMRB,2.62,3.11,4.91,2.8341666666666665,2.74,2.953333333333333,9.13,2.32,3.47,3.5416666666666665,4.28,2.5175,2.652499999999998,2.480454226906427,2.4941187678204537,2.7537817532309576,2.792193171098515,2.845,2.6699999999999995,2.6682820617733363,2.467464075540617,2.8297749764909645,3.056406041167162,4.257499999999999,4.790000000000001,4.5054600327589664,6.2313150872859575,3.864642888749822,3.2546976374704792,2.601845238095238,2.6018452380952395,2.54788664189606,2.552767922563167,2.776962926109192,2.807150333029888,2.585,2.6150000000000007,2.4766676854638225,2.325652093282752,2.133637802374259,2.177963637208939,3.229166666666666,3.3449999999999993,3.0731782395182834,3.2773519955494494,3.1552076209375235,3.0003569319858534,6.395625000000001,6.345000000000001,7.0138244174045425,9.047857559383942,5.062868771916886,7.517113359833258,2.3775000000000004,2.1374999999999997,2.140517555294868,2.309775602913834,2.3856372440359586,2.3337943842640887,3.44625,3.5425000000000026,3.305766137188941,3.805964660734129,3.5174737268086895,3.2089124101287645,3.09375,3.0937499999999982,3.0347412999199417,3.042827662059351,3.4308258529766706,3.3441665386502306,4.0825000000000005,4.3424999999999985,4.117623984989865,4.020287582071731,4.3461131733990985,4.035040107175941
2010-05-31,PREMON,3.73,4.17,4.32,3.724285714285714,3.37,4.159999999999998,5.51,3.97,5.07,4.578333333333334,5.36,2.32,2.5824999999999982,2.980272536143856,3.179356426817944,3.9957586432657974,3.8976770919111363,2.5912500000000005,2.9149999999999996,3.2689692370640016,2.7377643125831916,3.9543449155070327,4.016237311173487,3.4537500000000003,4.690000000000001,4.43127601965538,6.021944606728861,5.4917255883739635,5.196228724384463,2.601845238095238,2.6018452380952395,3.0184462708519217,3.0484154319425527,3.7799782823926047,3.790695026603657,2.62625,2.5725000000000007,2.8340006112782934,2.528661026174965,3.8181276240444886,3.7155894836178485,2.9835416666666665,3.447499999999999,3.507906943710969,3.7239604011256477,3.870175622354458,3.6740129057655126,5.985625,6.376250000000001,6.412294650442725,8.976362099688592,6.910140688857068,6.898443589548547,2.37375,2.3499999999999996,2.872310533176921,2.7468149960991908,3.4500433185980794,3.298139121551691,3.1125000000000003,3.615000000000002,4.011459682313364,4.656720591613363,5.441142087653978,5.001973519431536,3.09375,3.0937499999999982,3.6521781132852986,3.461236549341096,4.662880579627683,4.7026192653233325,3.6975,4.272499999999998,4.614574390993919,4.173867902444111,6.245311492744603,5.811599561202783
2010-08-31,MONSOON,1.18,1.21,1.43,1.6825,2.07,2.22,1.89,1.17,1.49,2.0,1.99,2.05,2.4524999999999983,2.260163521686313,2.4084074852646826,1.623180109934426,1.5773592827057086,2.1487499999999997,2.7749999999999995,2.445381542238401,2.500335896922667,1.5582346864058287,1.2790095711135945,2.69,3.825000000000001,3.230765611793228,4.229515450315932,3.028842038397139,2.3466097601987657,2.6018452380952386,2.6018452380952395,2.484067762511153,2.6076550668949503,1.7166559614858599,1.7105867725652404,2.5975,2.5975000000000006,2.528400366766976,2.4825505090050433,1.40998346479985,1.5098324976372606,3.000625,3.010833333333332,2.992744166226582,3.2653781213875814,3.0879775503595672,3.2560640514256165,5.264375,6.415000000000001,4.603376790265635,6.773013525190251,3.3705387236701183,2.1600470204854108,2.2975,2.405,2.1913863199061527,2.4498843345542665,1.0140199686287892,0.9951172621306645,2.775,3.277500000000002,3.002875809388019,3.4534534651366,2.2384823438418366,2.022329043630724,3.0937500000000004,3.0937499999999982,2.991306867971179,3.149527850358651,2.038169930722927,2.050714409876631,3.2975000000000003,3.892499999999998,3.5647446345963516,4.013908289558468,3.094765173860606,2.6484259861221604
2010-11-30,POMKH,1.22,1.14,1.67,2.166428571428572,2.44,2.4916666666666667,5.695,1.91,1.76,2.255,2.38,1.93375,2.1874999999999987,1.844098113011788,1.8127407748729119,1.9542923235437815,1.8909061102456413,1.76125,2.4074999999999998,1.9232289253430406,2.279316189318973,2.323827906464427,2.308019629817456,2.23,3.0825000000000014,2.606459367075937,2.9464552027398843,3.170600363303462,2.653582084616577,2.601845238095238,2.6018452380952395,2.3570120860781207,2.417937625328808,2.1337837823998607,2.1748340574340856,2.535,2.6550000000000002,2.4930402200601858,2.50128222279529,2.0107603560043854,2.042924462642222,3.013333333333333,2.9562499999999985,2.7923131664026157,2.9645104576995838,2.57987965608747,2.720781667546653,5.102374999999999,5.55625,5.040026074159381,6.747893518809361,4.252127284113157,4.8394743129075275,2.1915625,2.3425,2.0788317919436916,2.3430222065719057,1.9943799705284304,1.837842336709571,2.615,2.947500000000002,2.5057254856328113,2.61353304653948,2.606277064024379,2.1092656140787573,3.09375,3.0937499999999982,2.6967841207827075,2.921179638394674,2.258669333809308,2.248749925310948,3.08125,3.502499999999998,3.090846780757811,3.8883485418467476,3.358476102111437,2.9935419874131153
2011-02-28,POMRB,1.52,1.04,1.77,2.8341666666666665,2.28,3.3083333333333336,6.795,1.96,2.09,3.5416666666666665,2.64,2.035,1.9124999999999985,1.714458867807073,1.5339588184229684,2.3024258522059013,2.163055527456972,1.6400000000000001,1.8899999999999997,1.5699373552058242,2.0692932330215035,2.5699086279589247,2.704368259850375,2.1975,2.297500000000001,2.271875620245562,2.1308821961142375,3.0750522577843187,2.6458087565101636,2.601845238095238,2.6018452380952395,2.547873918313539,2.540211767559126,2.7769629261092086,2.8090186365577243,2.46875,2.54,2.4078241320361116,2.4862000095989822,2.3783945874587427,2.3681976884363927,2.883958333333333,3.0449999999999986,2.998721233174903,3.0504521470952355,2.9548387595860044,2.9771460581842835,5.393727272727273,4.9725,5.742015644495629,7.17813354550924,5.461842303188842,6.169605190159494,2.076875,2.2524999999999995,2.031299075166215,2.2526072801950168,2.4436174971510294,2.2621315694173822,2.7175000000000002,2.602500000000002,2.3394352913796865,2.1750601665788527,3.125680991754911,3.2291792567200983,3.09375,3.0937499999999982,3.034737139136291,3.0558017636269623,3.4335857844246234,3.357333319735062,3.2675,3.0924999999999976,2.9105080684546865,3.786344751723913,3.8671785769302662,3.934312423624449
2011-05-31,PREMON,3.9,3.14,3.78,3.724285714285714,3.33,3.9066666666666654,6.549000000000001,3.4825,5.17,4.578333333333334,5.27,2.19875,1.9549999999999983,2.588675320684244,2.617627165736581,3.3263185092900103,3.2382623700137767,1.7325,1.6324999999999998,2.197962413123495,2.2215688332302546,3.1446423886690518,3.1727649675586624,2.2749999999999995,2.162500000000001,2.8751253721473375,2.565951090453717,4.099114455091515,3.676287776292055,2.601845238095238,2.6018452380952395,3.018438636702409,3.0386253064537807,3.7799782823925296,3.786370259426659,2.31375,2.5300000000000002,2.776694479221667,2.6628635516005903,3.69429857915856,3.5748578557868957,2.860208333333333,2.981666666666665,3.361899406571608,3.388644874504041,3.957709814009897,3.9449632184288683,5.9845795454545465,5.2322500000000005,6.064809386697378,7.300912720317325,6.8942612564757475,6.407524679192597,2.048125,2.1306249999999993,2.611779445099729,2.5496567354261623,3.6095880955902344,3.3823507010382494,2.8975000000000004,2.6275000000000017,3.471661174827812,3.496408464553436,4.751719277319847,4.252526422132358,3.09375,3.0937499999999982,3.652175616815108,3.470114842131975,4.665640511074878,4.694333469891846,3.6262499999999998,3.0699999999999976,3.8543048410728122,3.925746920606428,5.133522451254676,5.0237984075467494
2011-08-31,MONSOON,1.82,1.27,1.71,1.6825,1.58,1.4383333333333332,3.1818181818181817,0.74,2.21,2.0,3.57,2.415,2.1149999999999984,2.2812051924105465,2.423938011905426,1.1763577600601312,1.5324943562786852,2.04875,1.6474999999999997,1.826777447874097,2.057256255098775,0.681615818506335,0.4381611055521746,2.41,2.232500000000001,2.4090752232884025,2.013346515163262,1.854976626786661,1.9048360791303631,2.6018452380952386,2.6018452380952395,2.4840631820214454,2.600753420794392,1.716655961485874,1.7088284601947366,2.18375,2.4075,2.298016687533,2.507520184479643,1.6422423673358049,1.707971890385133,2.895833333333333,2.786249999999998,2.5924729772762984,2.666983164448748,2.583954811012371,2.893276324698803,6.705829545454546,5.555204545454545,4.911612904745699,5.712432107221167,3.5147266268468624,2.833905261520176,2.210625,2.0231249999999994,1.8630676670598374,2.1501843812736534,1.0614103089816336,0.9260537146882232,3.0925000000000002,2.8075000000000014,2.9669967048966868,3.062424361298711,1.6757075917959554,2.279907081533378,3.0937500000000004,3.0937499999999982,2.991305370089065,3.1548943554559328,2.0409298621702874,2.047333422029188,3.99,3.4649999999999976,3.7405829046436874,3.9074576808431263,1.9727809387359991,2.8133247687293794
2011-11-30,POMKH,1.89,1.82,2.01,2.166428571428572,1.69,3.0833333333333326,9.13,2.11,2.48,2.255,3.67,2.5700000000000003,2.2824999999999984,2.124723115446328,2.2537731238801153,1.7851805092270223,1.975980608158134,2.4337500000000003,1.8174999999999997,1.824066468724458,2.001388671178768,1.7317112013513891,1.62486023600264,2.5824999999999996,2.317500000000001,2.2494451339730412,1.7995941826551154,2.369738336607288,2.4368982253100726,2.601845238095238,2.6018452380952395,2.357009337784296,2.413640630578777,2.1337837823999055,2.174202228749249,2.165,2.22,2.0548100125198,2.3739078317815046,2.131863633511372,2.168419110431073,2.912291666666666,2.9341666666666644,2.7888171196991123,2.73361231935051,2.405673366933088,2.6660471553737115,6.997704545454545,6.413954545454546,6.598967742847419,7.373583083085232,4.570456530239822,4.358920316159663,2.4028125000000005,2.073124999999999,1.9618406002359023,2.1129637000710892,1.9632413514774718,1.7681650509293787,3.19625,2.9875000000000016,2.772198022938012,2.8110069149274457,2.3393498926751786,2.4001985194002033,3.09375,3.0937499999999982,2.6967832220534387,2.923681716911122,2.2614292652567887,2.2491666003076736,4.2375,3.787499999999998,3.712349742786212,3.897433589170302,2.7045290350939903,3.370102712759786
