Date,Season,Verka,Majitha,Chog-wan,Rayya,Gandiwind,Jandiala,Ajnala,Tarsika,Harsa Chhina,Verka_Trend,Verka_SMA,Verka_EWMA,Verka_DES,Verka_TES,Verka_ARIMA,Majitha_Trend,Majitha_SMA,Majitha_EWMA,Majitha_DES,Majitha_TES,Majitha_ARIMA,Chog-wan_Trend,Chog-wan_SMA,Chog-wan_EWMA,Chog-wan_DES,Chog-wan_TES,Chog-wan_ARIMA,Rayya_Trend,Rayya_SMA,Rayya_EWMA,Rayya_DES,Rayya_TES,Rayya_ARIMA,Gandiwind_Trend,Gandiwind_SMA,Gandiwind_EWMA,Gandiwind_DES,Gandiwind_TES,Gandiwind_ARIMA,Jandiala_Trend,Jandiala_SMA,Jandiala_EWMA,Jandiala_DES,Jandiala_TES,Jandiala_ARIMA,Ajnala_Trend,Ajnala_SMA,Ajnala_EWMA,Ajnala_DES,Ajnala_TES,Ajnala_ARIMA,Tarsika_Trend,Tarsika_SMA,Tarsika_EWMA,Tarsika_DES,Tarsika_TES,Tarsika_ARIMA,Harsa Chhina_Trend,Harsa Chhina_SMA,Harsa Chhina_EWMA,Harsa Chhina_DES,Harsa Chhina_TES,Harsa Chhina_ARIMA
2009-11-30,POMKH,15.2595,6.18,8.08939393939394,12.73,13.48,13.687035714285713,10.88,9.480230769230767,12.09,18.14803703703704,18.195537037037035,16.665913190916058,17.628512563338866,16.801908427869847,16.422813861194577,6.55375,6.08,6.05333006111706,6.111595246074938,5.803811836044787,5.702624776092553,8.688429147241647,8.688429147241653,8.70376473127184,9.056018033560196,8.348344196887103,8.307332670209504,12.481250000000001,11.484999999999996,11.99057621942131,13.03619213415235,11.492691640465893,11.762893277649287,13.763749999999998,13.32,13.581764617194704,13.410033334035933,12.657213793485042,13.118909644439666,13.5415,13.5415,13.63922967527979,13.893707889742345,13.620794696234222,13.717672341109289,10.946250000000001,10.837499999999995,10.842531141245132,11.011750384039928,10.819831405439295,11.014327960473947,9.382286858974359,9.382286858974357,9.372312536777953,9.775946026277007,9.845011369112914,9.326102834209845,13.885,12.524999999999997,12.45320765583404,12.795039808200478,12.657593665687202,12.963672569151854
2010-02-28,POMRB,24.1,6.17,8.15846153846154,12.015,12.83,13.296809523809525,10.82,9.377416666666667,16.5,18.148037037037035,18.148037037037035,19.639547914549635,19.124545371132147,21.48502180554771,20.290270696340126,6.797499999999999,6.227500000000001,6.099998036670236,6.274081266415134,6.1633826208465585,5.889862464425904,8.688429147241646,8.688429147241653,8.48564345414772,9.113860518359164,8.28989560481551,7.337710952228025,12.711035156249999,12.001249999999995,12.000345731652786,12.879331047964978,11.810168715982712,11.227207637921262,13.676250000000001,13.62,13.281058770316822,13.360425682873165,12.734094011713271,13.029138732651505,13.541499999999997,13.5415,13.502261614691683,13.705752771297801,13.864616795932319,13.558030846080758,11.13875,10.852499999999996,10.83351868474708,11.009242666787346,11.093696861116346,10.95189427456352,9.382286858974359,9.382286858974357,9.374354188733438,9.778958775263229,9.905786740440053,9.384408881618544,14.1225,13.559999999999999,14.071924593500423,14.310016992070281,12.936534655536299,12.24212613649299
2010-05-31,PREMON,16.542814814814815,8.9,8.396944444444445,14.45,13.1,13.284583333333332,11.15,9.6393,15.0,18.826849537037035,18.148037037037035,18.400854674655704,18.736544387158464,17.980943598977394,18.326256812712284,6.73375,6.880000000000001,7.219998822002141,7.264199474332994,6.914302184610555,6.67125998802965,8.846004904817404,8.688429147241653,8.45016385026641,9.174860892738044,8.58928965217592,8.489380525915326,12.4608203125,12.961249999999996,12.980207438991672,14.600485495654366,12.527562527633073,11.854291621704881,13.532499999999999,13.907499999999999,13.208635262190093,13.385373657010865,13.062705286511703,13.09272571945723,14.204370535714284,13.5415,13.415190302148343,13.60611534957836,13.947677069012373,13.380441557866254,11.305000000000001,11.039999999999996,10.960111210848247,11.155298834809841,10.79431640919771,10.801160087322877,9.569758012820513,9.382286858974357,9.480332513240063,9.848826507271806,10.168088647385781,9.482731275918635,14.053749999999999,14.209999999999999,14.443154756100254,14.782466573573354,14.190717776225771,15.141521210903933
2010-08-31,MONSOON,16.689833333333333,5.6099999999999985,10.108916666666666,10.64828125,14.37,13.897571428571426,12.1,9.0322,12.55,19.529412037037037,18.148037037037035,17.716446138126756,18.45749269476479,18.038710362399414,17.18031532296928,6.715624999999999,6.715000000000001,6.575999293201283,7.102465214675537,7.1279085911300015,7.353776165414707,9.21252297008547,8.688429147241653,9.113664976826513,9.262878700437271,10.299772563934079,9.506747146784102,12.6870703125,12.460820312499996,12.047436963395002,12.33739845824106,13.020303669452348,13.346820860086638,13.706249999999999,13.445,13.673181157314055,13.702161671191217,15.148059406785608,14.646517177536651,15.55763988095238,13.5415,13.608142752717576,13.870228684936752,13.730046425131295,13.511362637842991,11.457500000000001,11.237499999999995,11.416066726508948,11.719624571186683,11.392176937547475,11.188964031893802,9.927552083333333,9.382286858974357,9.301079507944037,9.74470508176517,9.528266951834636,9.297786712031344,13.813749999999999,14.035,13.685892853660153,14.176123568688283,13.833774660088086,13.536692076912157
2010-11-30,POMKH,20.69,6.33,9.35,12.73,14.18,18.99,11.42,10.98,12.24,19.739893518518517,19.505662037037034,18.905867682876057,19.072391878509123,16.60307610170627,16.47059490327672,6.674166666666667,6.752500000000001,6.47759957592077,7.112139687608772,6.6442738884009245,5.7469890218924835,9.799347222222222,9.00358066239317,9.208198986095908,9.338129498805507,8.28084122892389,8.287382696573372,12.928320312499999,12.460820312499994,12.320462178037001,12.46966497536405,12.17430703746314,12.313994155520051,13.834999999999997,13.620000000000001,13.875908694388434,13.902262119076294,13.259803143211276,13.577512032166599,16.696215773809524,14.86724107142857,15.760885651630545,16.60683305015217,13.649696150169026,13.717087035924608,11.6,11.372499999999995,11.417640035905368,11.753145964546034,11.377391360251922,11.478235670898421,10.3698375,9.757229166666667,9.972647704766423,10.16911906606505,9.895213358313057,9.342657188287042,13.3925,14.072499999999998,13.107535712196093,13.632898508878442,13.70095378119524,12.72933722021352
2011-02-28,POMRB,24.29,5.875,9.83,13.825,13.52,18.82,11.5,10.74,14.43,20.2508125,19.553162037037033,21.059520609725634,20.317357171012056,23.988224828987548,22.29589800046833,6.752083333333333,6.678750000000001,6.236559745552462,6.931450146964719,6.567682194052087,7.150667856239792,10.409864583333333,9.421465277777784,9.456919391657546,9.420551428608702,8.44887443481424,9.031921227614312,13.46353515625,12.913320312499994,12.9222773068222,13.49940846898115,12.285476891028676,12.812765228922855,13.886249999999999,13.7925,13.733545216633061,13.902153415495535,13.129346301122595,13.500758312564868,17.85532142857143,16.24803869047619,16.984531390978326,17.879492600091822,16.480996457356824,16.98629299906155,11.67375,11.542499999999995,11.450584021543222,11.783403088185212,11.556461722096293,11.437190978733547,11.016525,10.097875,10.279588622859855,10.426624558820542,10.122302755867285,10.130324131987273,13.317499999999999,13.555,13.636521427317655,14.072589431663248,13.687743595694256,14.15067884945504
2011-05-31,PREMON,18.036666666666665,8.863333333333337,11.42,14.57,13.44,16.87,11.61,11.815,13.7,20.815625,19.926624999999994,19.850379032502047,20.001924497610503,18.344440905335578,18.901146294717893,6.825208333333334,6.669583333333335,7.287269180664812,7.665545309871627,8.730565711558276,8.21082447125956,10.701875,10.177229166666674,10.242151634994528,9.528150870506307,8.891919060261882,8.751323760983661,14.091666666666667,12.943320312499996,13.581366384093322,14.716761568058091,13.406847144200732,13.857080148631828,13.86,13.8775,13.616127129979837,13.88332780204204,13.490937854842013,13.603978950164155,18.57625,17.144392857142858,16.938718834586997,17.51413418270261,18.03328869273417,17.67902289963055,11.795,11.657499999999995,11.514350412925932,11.831076681839097,11.50860429641065,11.549849260211673,11.34875,10.6418,10.893753173715913,10.897939279248467,10.56295764927236,10.28757394070755,13.210267857142858,13.23,13.661912856390593,14.093402289625189,14.019320598634126,14.047388414759183
2011-08-31,MONSOON,19.283333333333328,6.27,11.97,14.81,14.44,19.585,12.23,12.03,13.25,21.008749999999996,20.574999999999996,19.623560752834557,20.011117465133726,18.61746452262655,18.17653131150828,7.08375,6.834583333333335,6.880361508398887,7.497282556977384,5.773670645889975,6.491650193996701,10.780468749999999,10.642500000000007,10.933290980996716,9.644280048605994,10.942750431589518,10.211298775042566,14.168958333333334,13.983749999999997,14.072819830455995,15.479522658478931,13.669772614858106,12.183164348076888,13.81875,13.895000000000001,13.945676277987902,14.103062320427586,15.309505375903099,14.022135662229408,18.476145833333334,18.56625,17.997231300752198,18.72165824615486,17.701027218696854,17.032586784844586,11.88125,11.689999999999996,11.800610247755559,12.150362988680278,12.098556345632664,11.821173710961553,11.4855,11.39125,11.348251904229548,11.308196300322622,10.2124022783503,10.604394021146284,12.903660714285714,13.405000000000001,13.497147713834357,13.931126652351836,13.293296038839161,13.15510573380672
2011-11-30,POMKH,22.615,6.255,9.825,13.593333333333335,13.9,19.07,12.26,10.64,10.68214285714286,20.86858333333333,21.056249999999995,20.820136451700733,20.71619549393217,19.882071237419364,20.476400640750917,7.554166666666667,6.815833333333336,6.630216905039333,7.290068417699651,6.662048391643616,5.864395646935289,10.5984375,10.761250000000006,10.48997458859803,9.72537429317768,9.914383671248927,9.723212679627217,14.123333333333333,14.19958333333333,13.881025231606932,14.674376309117942,13.886842490992231,13.978675138562553,13.9825,13.825000000000001,13.927405766792742,14.14622683118731,13.92924756245108,14.063691933732434,18.41947916666667,18.586250000000003,18.426338780451317,19.058111924739492,19.37572136311744,20.096607560586893,11.97375,11.899999999999995,11.984366148653336,12.364965488871299,11.680782155634805,11.825427431788043,11.8124375,11.306249999999999,11.06495114253773,11.258195946390748,11.514331454788653,11.855542045080108,12.758035714285715,13.015535714285717,12.371145771157757,12.854982508433848,13.566142797167572,13.037503465328662
2012-02-29,POMRB,23.91,8.018333333333334,9.98375,13.58,13.47,17.939166666666665,11.35,12.174000000000001,13.535,20.66570833333333,20.961249999999993,22.05608187102044,21.550447355433207,25.394566921322657,22.794531640774856,8.457291666666666,7.35166666666667,7.185463476356934,7.615604666516234,6.264347542433472,6.552659849685528,10.24046875,10.799687500000006,10.287484753158818,9.808428414643807,10.211203873973046,10.233601965005183,14.183645833333333,14.138333333333328,13.760615138964159,13.98592075093038,13.740980987799219,14.0149929655793,14.119642857142857,13.812500000000004,13.744443460075644,14.078820350339218,13.47097627130213,13.780495745721208,18.40833333333333,18.366041666666668,18.231469934937458,18.646717110771725,18.812475171258058,19.152084248382273,11.910520833333333,11.862499999999995,11.730619689192002,12.030776099917812,12.046005491613908,12.036913988004839,12.164,11.664749999999998,11.508570685522638,11.616532574480955,11.266498670193796,10.852142555748154,12.584285714285715,12.791785714285718,12.836687462694655,13.17815833484132,13.087560808400621,13.064976551768597
2012-05-31,PREMON,17.295333333333332,10.483333333333334,9.81,14.45,14.8,17.2975,12.5,12.9965,13.43,20.314875,20.77591666666666,20.151782455945597,20.83136380417352,19.204924530073242,19.92866405624117,9.437291666666667,7.7566666666666695,8.504611419147494,8.675072600595357,9.605890170774314,9.184443891744877,10.024375,10.397187500000006,10.096490851895291,9.888065903409519,11.245200794605203,10.855945681671605,14.328541666666666,14.108333333333329,14.036369083378496,14.246409130111921,14.34765295561493,13.64987070694992,13.947410714285713,14.152500000000003,14.166666076045388,14.338351944565131,13.628513300828027,13.669232627498701,18.33375,18.472916666666666,17.857881960962473,18.114033690634844,18.128839660073407,17.859144510210196,11.484166666666667,12.084999999999996,12.038371813515202,12.34337758790501,11.786754608665515,11.763581190868935,12.410375,11.960124999999998,12.103742411313583,12.098565067618468,11.98286780058471,12.061357139931044,12.649017857142859,12.724285714285717,13.074012477616794,13.356298941177474,13.322725184749244,13.70970416549716
2012-08-31,MONSOON,18.401666666666664,11.875,10.71625,15.412499999999998,14.177142857142856,19.06833333333333,10.834166666666668,13.661,12.13,20.133625,20.555499999999995,19.451736140234022,20.488828848767778,19.655880631573424,19.247593810473173,9.996666666666666,9.157916666666669,9.852766851488497,10.083898487009673,7.109176165197125,7.153631314476588,9.94578125,10.083750000000007,10.344394511137175,9.981727350846631,11.922920216754408,11.087753394557991,14.459374999999998,14.258958333333329,14.586821450027097,15.214412864056266,14.289500145270603,15.420907289870986,13.711785714285716,14.086785714285718,14.170856788484375,14.392835255880815,15.406349110838622,14.33198184611358,18.433854166666663,18.34375,18.342062509910818,18.755371416035974,18.483389002708,18.370176619334135,10.669791666666667,11.736041666666662,11.556689754775789,11.718605570274931,12.626591235361332,12.246847609963517,12.273625000000001,12.367874999999998,12.726645446788151,12.632918952234192,11.800750779292667,12.447240865271802,12.58625,12.444285714285718,12.696407486570077,12.98890226747773,12.736208030112293,12.804285841961677
2012-11-30,POMKH,20.69,8.49,9.35,14.15,12.785,18.99,10.245,10.98,12.32,20.285666666666668,20.074249999999996,19.947041684140416,20.694530942728715,21.528872109273657,20.8225546293975,10.391250000000001,9.716666666666669,9.307660110893098,10.233577918976813,8.22529877491618,8.307723763293051,10.1278125,9.965000000000007,9.946636706682305,10.052733737320313,9.921378484931997,10.19471466471145,14.550624999999998,14.398124999999997,14.412092870016258,14.712792551304156,14.501355696779068,14.295596856217266,13.390119047619049,13.808035714285717,13.616514073090626,14.10876660385024,14.222963788642385,14.09474119400398,18.490520833333335,18.323749999999997,18.601237505946493,19.03393219791869,19.122633459780804,18.76047757987716,9.782291666666667,11.232291666666661,11.032013852865473,10.983587316135925,11.565777268455399,11.63413663069764,11.9466875,12.452874999999999,12.027987268072891,12.343080149234034,12.130842921967288,12.143975408266044,12.16,12.853750000000002,12.545844491942047,12.804763819604934,12.824968441776518,11.68183416899064
2013-02-28,POMRB,24.385,10.258333333333333,9.83,14.07,12.7,18.82,6.85,10.74,11.395,20.488541666666666,20.192999999999998,21.72222501048425,21.632624210803964,24.633442564354965,21.592691781918493,10.505833333333333,10.276666666666667,9.68792939986919,10.812478550579314,9.721240848886012,8.603149716558342,10.48578125,9.926562500000006,9.899982024009383,10.130776497436859,10.042136021112865,9.975458850640827,14.505312499999999,14.520624999999999,14.275255722009755,14.25729904060916,14.337985553322797,14.116314020670316,13.040059523809521,13.615535714285716,13.249908443854375,13.86950631798952,13.529380051104923,13.591775284485987,18.50166666666667,18.54395833333333,18.688742503567894,19.085355068671824,18.551505532252822,18.55195415227256,9.386354166666667,10.107291666666661,9.359208311719284,8.881636957831233,10.844028118443894,10.789437757505683,11.595125,12.094375,11.512792360843735,12.062966950031957,12.487614583337223,12.028472795316288,12.001249999999999,12.318750000000001,12.085506695165227,12.332330149503147,13.124389451436652,13.549350997441538
2013-05-31,PREMON,18.036666666666665,11.4,11.42,14.69,12.996666666666664,16.87,9.9,11.815,12.16,21.08,20.37833333333333,20.248001672957216,21.052241079099257,18.44975695735501,19.640951850180173,10.778958333333334,10.505833333333333,10.372757639921515,11.607407972210689,12.15340195148459,12.505863341662657,10.761249999999999,10.329062500000006,10.50798921440563,10.233864920313303,10.277003408323795,10.670123022754415,14.398750000000001,14.580624999999998,14.441153433205852,14.487737120770152,14.912270027041822,14.597111401832137,12.866666666666665,13.164702380952384,13.14861173297929,13.754258802385408,13.905066964776317,13.83909009898067,18.586250000000003,18.43708333333333,17.961245502140738,18.11324621093102,18.458463608257457,18.51492944376453,9.136354166666667,9.457291666666661,9.57552498703157,8.961207290825255,9.651272931138037,9.355715224304754,11.30625,11.799,11.63367541650624,12.12961561513408,12.82901463416584,11.836266053326804,11.98875,12.00125,12.115304017099136,12.292712607941995,12.647676237041104,11.893075387769642
2013-08-31,MONSOON,19.283333333333328,11.875,11.97,14.81,13.18,19.585,10.266666666666666,12.03,12.13,20.240208333333328,20.598749999999995,19.862134337107662,20.849855826223315,19.42154251539832,19.13503169221333,11.003125,10.505833333333333,10.973654583952909,12.383556820410414,12.412118839445307,11.960948643822991,10.918437500000001,10.642500000000005,11.092793528643377,10.345351592347102,11.36106000472281,10.978232905556297,14.409583333333334,14.43,14.58869205992351,14.750413461322115,14.755864086722623,13.916355392823142,12.844375,12.915416666666673,13.161167039787575,13.70821863001343,14.582090946803744,13.38973241705527,18.386041666666667,18.566249999999997,18.610747301284444,19.019316753422807,18.666488599842147,17.911012722151536,9.120208333333334,9.31541666666666,9.85198165888561,9.269801424946177,9.648079401736332,9.16531773009741,11.57975,11.39125,11.792205249903745,12.235280145689192,12.638816457817112,12.335906386684579,11.873125000000002,12.00125,12.121182410259483,12.253393454663003,11.866595158833437,12.360471510968214
2013-11-30,POMKH,24.54,10.675,10.3,13.9,12.395,19.15,8.8125,10.3,12.22,18.733833333333333,21.561249999999994,21.7332806022646,21.789121084717838,21.650714558312256,20.402788749619624,10.922916666666667,11.052083333333334,10.854192750371745,12.58716555714023,8.855371370319425,9.843282173899969,10.554375,10.880000000000004,10.775676117186027,10.429357033744546,9.962602459150661,9.707756315065918,14.506041666666667,14.367500000000001,14.313215235954106,14.163766999023341,14.64420237119846,14.550014409011046,12.978035714285713,12.817916666666672,12.854700223872545,13.488765418657309,13.304363878379363,12.828263212329539,18.27270833333333,18.60625,18.826448380770664,19.246927970184586,19.354401023558765,19.113249545532074,9.036624999999999,8.957291666666661,9.436188995331367,8.833578689549212,9.66489208866485,9.497141634173644,12.233625,11.221249999999998,11.195323149942247,11.868248445418082,11.489848871930521,11.170422225656717,11.7325,11.97625,12.160709446155689,12.259034382616543,12.239740801124693,11.729565100254932
2014-02-28,POMRB,13.816666666666668,9.866666666666667,10.1375,14.406666666666668,12.911666666666667,17.05833333333333,8.153333333333334,13.607999999999999,10.570000000000002,18.328083333333336,18.91916666666666,18.566635028025427,20.29343603630943,25.595223608170972,23.701330676646162,10.891666666666667,10.954166666666667,10.459182316889713,12.37701102815943,10.90013325628497,10.803336905395446,9.838437500000001,10.956875000000004,10.520405670311614,10.510049656742652,10.42671058579472,9.838694311217735,14.711041666666667,14.45166666666667,14.350595808239131,14.219890023099206,14.361927774578689,14.387800873424682,13.277559523809524,12.870833333333337,12.877486800990194,13.440351800391323,12.890072041129981,12.682686324062848,18.250416666666666,18.16583333333333,18.11920236179573,18.2898758762469,18.814678841660317,18.973539547159792,8.599291666666668,9.283124999999995,8.923046730532153,8.26396421589253,8.424967381740908,8.321230975160946,12.93675,11.938249999999996,12.160393889965349,12.445878523225378,11.623626676447634,10.639984537943452,11.695,11.77,11.524425667693414,11.650329373435497,12.697843425373788,12.32884793240198
2014-05-31,PREMON,16.554000000000002,11.15,8.2,15.125000000000002,13.854285714285712,17.724999999999994,7.928,14.178,11.86,17.144166666666667,18.548499999999994,17.761581016815256,19.672313458340852,17.5432240253608,16.36833880112625,10.888541666666669,10.891666666666667,10.735509390133828,12.464452197457133,11.979801563399466,11.922196091303713,9.266874999999999,10.151875000000004,9.592243402186968,10.558669003760832,11.52928405728828,10.24222795436054,14.948273809523808,14.560416666666672,14.660357484943479,14.880336122610288,15.030865790236973,14.274636889622698,13.57863095238095,13.085238095238099,13.268206366308402,13.62379687057545,13.388799536722185,12.851116457000504,18.004999999999995,18.37958333333333,17.961521417077435,18.155460465549098,17.371763695184235,17.15976599617894,8.213354166666667,8.790124999999994,8.525028038319292,7.820120837266195,9.820767927104237,9.03376945442965,13.8965,12.528999999999996,12.96743633397921,13.027795475765108,12.81295436080949,12.701196865711392,11.7075,11.695,11.658655400616048,11.714630050912877,12.090825762868878,11.331238032811198
2014-08-31,MONSOON,17.520000000000003,11.875,9.4625,16.014999999999993,14.718571428571426,18.551666666666666,8.74,15.292000000000002,12.13,16.628583333333335,18.10766666666666,17.664948610089155,19.37861657063317,18.54594334160559,18.394962883605217,10.983333333333334,10.891666666666667,11.191305634080297,12.67996538226369,12.389686665859273,12.050798313589338,8.793125,9.525000000000004,9.54034604131218,10.626746568304576,11.77566697760017,10.47403265218029,15.10217261904762,14.861666666666672,15.202214490966085,16.00240582629881,14.97022716884139,15.135583492405729,13.801339285714286,13.469880952380956,13.848352391213613,13.967923376978662,14.151540339906507,13.183285440510355,18.009791666666665,18.121249999999996,18.197579516913127,18.511617013530767,18.997497733716,18.446240706182834,7.984083333333334,8.408458333333328,8.611016822991576,7.966389866436636,9.067964670853586,8.642644406671666,14.58075,13.344499999999996,13.897261800387527,13.75336206626597,13.140589616991939,13.079668772232445,11.92625,11.695,11.847193240369629,11.859156236079293,11.393741235026429,12.040163780538562
2014-11-30,POMKH,16.832,10.65,8.235,14.592857142857142,13.265,18.22,7.251666666666668,14.716,12.32,17.18325,16.18066666666666,17.331769166053494,18.999997727037748,21.96595447524578,20.828041021945886,11.06875,10.885416666666668,10.97478338044818,12.417182878022416,10.69488947736793,11.014982697256091,8.7015625,9.008750000000003,9.018207624787308,10.674136108474025,9.836132421229612,9.530116659050723,15.204374999999999,15.034880952380957,14.958471551722507,15.393075046023458,15.158405438410881,14.84729957069745,13.95172619047619,13.687380952380959,13.615011434728169,13.89311550414237,13.366911019690884,13.304380046825948,18.2475,17.888749999999995,18.206547710147873,18.518880236561362,18.797638997831427,18.384794036094835,7.942916666666667,8.018249999999995,8.067276760461613,7.403861880687673,8.323368874578284,8.310523945826354,14.832,14.448499999999996,14.224757080232516,14.150813593259926,12.210342259809526,13.071319621475856,12.2075,11.72,12.036315944221778,12.028402999995906,11.921521976007014,11.961653744666336
2015-02-28,POMRB,17.4,10.65,8.4125,14.945000000000002,13.823333333333332,18.026666666666667,7.880000000000001,14.666,12.22,18.020000000000003,17.076499999999996,17.359061499632094,18.816602592916684,18.221268144331084,14.53602867132048,11.056249999999999,11.08125,10.844870028268907,12.110396770946801,10.080086625899899,9.890784279229937,9.2928125,8.577500000000004,8.775924574872384,10.723412103757804,9.616966399393071,9.574472397313867,15.091941964285713,15.169464285714291,14.953082931033505,15.165605543678785,14.930204775863512,14.911763841671009,13.802708333333332,13.915297619047626,13.698340194170235,13.96615292981563,13.379655861950269,13.48173070179312,18.488958333333333,18.130833333333328,18.134595292755392,18.423575799994563,17.803792673868504,17.684862867178452,7.978416666666668,7.949916666666661,7.992366056276968,7.369468271387705,7.14952555825724,7.6755465814295,14.645812500000002,14.712999999999996,14.40125424813951,14.437069185173401,14.073499065907596,14.946841660321537,12.2825,12.1325,12.109789566533067,12.106403235026518,12.516392650663832,11.477767304855192
2015-05-31,PREMON,17.408,11.05,9.1925,15.404285714285713,14.145714285714286,18.658333333333328,7.872000000000002,15.13,12.46,18.8035,17.289999999999996,17.37863689977926,18.671826408392818,16.612767018386087,17.568029904320433,11.062500000000002,11.05625,10.926922016961345,11.912488580074161,11.6531617551057,11.690448542926124,9.8509375,8.825625000000006,8.94255474492343,10.784337127508437,8.609543550002105,8.651736805097729,15.059419642857142,15.239285714285721,15.133564044334388,15.366360866300594,15.590079623382268,15.291546254251443,13.899136904761903,13.98815476190477,13.877289830787856,14.098074209524842,14.08842270699406,13.914733476132492,18.679375,18.364166666666662,18.344090508986568,18.699398220147977,17.730313693979806,18.103179623974782,8.123833333333334,7.935916666666661,7.944219633766181,7.391440277091687,8.51507535061301,7.7072517672657455,14.510500000000002,14.950999999999997,14.692752548883707,14.772306493899851,14.820919056822476,14.633779374656536,12.257500000000002,12.2825,12.249873739919842,12.248287341360207,12.508305349202375,12.307330442902577
2015-08-31,MONSOON,23.36,11.875,13.2,14.83625,13.235,19.55,9.08,12.850500000000002,12.13,19.742,18.749999999999993,19.771182139867555,19.802716560870024,17.87732849007812,17.681135364498633,11.113020833333334,11.05625,11.306153210176806,11.963565451991602,12.355965272909698,11.657358148123182,10.6790625,9.760000000000007,10.645532846954058,10.909219990576615,9.859241140820544,9.617992200384107,15.206636904761902,14.944598214285724,15.014638426600632,15.016600304020765,15.444714053632389,15.265522434245995,13.853095238095237,13.617261904761914,13.620373898472714,13.986585010707527,14.811773941973343,14.289985563060393,18.832916666666666,18.613749999999996,18.82645430539194,19.2926296263799,19.514148739062676,18.663834725346003,8.0855,8.020916666666661,8.39853178025971,8.043977440646831,8.668256462326346,7.988939212942876,14.112125000000002,14.340624999999996,13.955851529330225,14.436231802209656,15.269916119458983,15.297767099092898,12.208072916666667,12.2825,12.201924243951904,12.221631895239774,11.870909576733172,12.203286172031785
2015-11-30,POMKH,17.259999999999998,10.7,8.9625,15.51142857142857,15.52,18.745,8.075,16.075000000000006,12.12,21.8335,18.856999999999992,18.766709283920534,19.428300263576492,20.507693151886933,19.46277986630947,11.163541666666665,11.06875,11.063691926106085,11.638089316006065,11.035792773886246,11.098953760966419,11.275937500000001,9.941875000000007,9.972319708172435,10.965124722058615,8.976951810500768,9.44421701994306,15.147247023809523,15.174241071428582,15.213354484531807,15.344186679382709,15.132500591405229,14.992689086457212,13.309464285714286,14.181011904761913,14.380224339083629,14.435806332917826,13.44943157936218,13.482452246128487,18.99729166666667,18.744999999999997,18.793872583235164,19.175512997252095,19.538063114768917,19.0866400236856,8.014416666666667,8.226749999999996,8.269119068155826,8.027049575500502,8.020504499905442,8.084442796375951,13.058875000000002,14.680374999999996,14.803510917598137,15.015609364015877,13.75650617358287,13.802736935592877,12.146145833333332,12.2325,12.169154546371143,12.198926441029084,12.242644296100522,12.178090695359518
2016-02-29,POMRB,24.48,11.004166666666665,14.31,15.204166666666667,11.2,18.73,6.75,10.12,12.024583333333334,23.25,20.626999999999995,21.05202557035232,20.64136144094307,18.95016802066974,18.00182485896822,11.169791666666667,11.157291666666666,11.039881822330317,11.429723890906082,10.839998829633002,10.394226326861425,10.896875000000001,11.416250000000007,11.70739182490346,11.106608894154464,9.205300759809825,9.102123803787386,15.00968005952381,15.239032738095249,15.20967935738575,15.298843523559157,15.190168290203527,15.198741715948993,13.16125,13.525178571428581,13.108134603450175,13.770627804919544,14.006807417483088,14.224709618902832,19.06625,18.92083333333333,18.7683235499411,19.109651326428096,18.569996623272313,18.716151529699005,8.07,7.944249999999995,7.661471440893496,7.374754133926051,7.766265367693579,8.242277530934182,12.461312500000002,13.543874999999996,12.930106550558882,13.914541196667283,14.895104487838076,15.051865805874705,12.108645833333334,12.183645833333333,12.111326061156019,12.147302256778156,12.667094895244379,11.84747197793419
2016-05-31,PREMON,27.06,11.1,8.07,14.67,12.42,19.27,8.433333333333332,11.25,12.16,23.59375,23.039999999999996,23.455215342211392,22.150379277933435,19.04064025622822,20.573173152751504,11.353125,11.169791666666665,11.06392909339819,11.27699234071606,11.393979427940915,11.572089192567901,10.853125000000002,11.135625000000006,10.252435094942076,11.146813763994702,10.090776954520717,9.42267775862937,15.045282738095239,15.05546130952382,14.99380761443145,14.824920162387592,15.849801952690596,15.11177454342884,13.253958333333333,13.093750000000009,12.832880762070104,13.542812237752877,14.033306818385858,13.541232199084146,19.206374999999998,19.073749999999997,18.96899412996466,19.353203452323164,18.58406778273483,18.907150940903275,8.173229166666665,8.084583333333327,7.97021619786943,7.763262581970106,8.079580265371929,7.58481173207943,12.286875,12.573874999999996,12.258063930335329,13.37745351438882,14.70347645533212,12.629980076106522,12.256145833333333,12.108645833333332,12.130795636693612,12.161843822918353,12.545818024438038,12.273834365794087
2016-08-31,MONSOON,25.04,11.875,11.29,14.47,13.775,19.49,8.963333333333333,11.95,12.13,22.8735,23.459999999999997,24.089129205326834,22.932376954433384,23.48835769536849,24.821626826407115,11.5559375,11.169791666666665,11.388357456038914,11.387644026084814,12.252644373816826,11.549062146878073,10.76875,10.658125000000005,10.667461056965244,11.238025595334477,12.879194759353233,11.521453443963818,15.176145833333333,14.96389880952382,14.78428456865887,14.402166487235107,15.403576045912876,14.784118557144055,13.754166666666666,13.228750000000009,13.209728457242063,13.68433867173977,13.963219486973717,12.913456466903183,19.442958333333333,19.058749999999996,19.177396477978796,19.58676435978618,20.092775090571926,19.390046361183288,8.531791666666667,8.05541666666666,8.36746305205499,8.320659432793237,8.90454875813529,8.26889752986207,12.819999999999999,12.348749999999994,12.134838358201197,13.153878386803825,13.574666170394398,11.590279198113668,12.484947916666668,12.108645833333332,12.130477382016167,12.160092681211266,11.798047137761788,12.091295812172559
