Date,Season,Mangrol,Mahuva,Bardoli,Chorasi,Kamrej,Mandvi,Palsana,Olpad,Surat City,Umarpada,Mangrol_Trend,Mangrol_SMA,Mangrol_EWMA,Mangrol_DES,Mangrol_TES,Mangrol_ARIMA,Mahuva_Trend,Mahuva_SMA,Mahuva_EWMA,Mahuva_DES,Mahuva_TES,Mahuva_ARIMA,Bardoli_Trend,Bardoli_SMA,Bardoli_EWMA,Bardoli_DES,Bardoli_TES,Bardoli_ARIMA,Chorasi_Trend,Chorasi_SMA,Chorasi_EWMA,Chorasi_DES,Chorasi_TES,Chorasi_ARIMA,Kamrej_Trend,Kamrej_SMA,Kamrej_EWMA,Kamrej_DES,Kamrej_TES,Kamrej_ARIMA,Mandvi_Trend,Mandvi_SMA,Mandvi_EWMA,Mandvi_DES,Mandvi_TES,Mandvi_ARIMA,Palsana_Trend,Palsana_SMA,Palsana_EWMA,Palsana_DES,Palsana_TES,Palsana_ARIMA,Olpad_Trend,Olpad_SMA,Olpad_EWMA,Olpad_TES,Olpad_ARIMA,Surat City_Trend,Surat City_SMA,Surat City_EWMA,Surat City_DES,Surat City_TES,Surat City_ARIMA,Umarpada_Trend,Umarpada_SMA,Umarpada_EWMA,Umarpada_DES,Umarpada_TES,Umarpada_ARIMA
2008-02-29,POMRB,9.0175,5.979999999999998,4.1025,4.24,5.16,8.195,1.23,1.085,11.89,4.8,7.805037006578947,8.160657894736838,8.065200339548628,9.326727463174358,9.571818833862544,8.869525896072082,6.863221153846154,6.964951923076919,6.538534459125501,6.755255133458919,7.614281493504981,7.907335543793835,3.8912499999999994,3.7868749999999998,3.773538829516668,3.641420625283518,4.2561236719455104,4.328516410482935,3.694375,3.7737499999999997,3.645230754633225,4.068810618314709,3.753647923023152,3.2895289412817843,4.76375,4.701249999999996,4.692261158092048,4.971186420921161,4.828093673006938,4.472361251684899,9.603066829004328,9.677280844155838,9.464265695293664,9.341853652763845,9.628825091600667,10.144628221000067,1.42875,1.4150000000000014,1.4102315777214984,1.4630458349242266,2.0611004518187954,1.8619498868561017,1.4375,1.5562499999999995,1.4487797704709775,1.7139354722932258,1.4131360941026685,12.029375,11.731250000000005,11.691406972979845,12.244006514442244,12.901903444140816,12.665072956799298,2.875,2.9587500000000007,3.2370516795823074,3.3564625243121613,3.4708198269190316,3.185031667388653
2008-05-31,PREMON,10.356842105263155,8.851538461538462,5.38,5.255,6.975,9.099166666666667,2.43,2.165,13.95,3.35,8.237552728328172,7.574243421052627,8.981857045834438,9.41682262603983,10.736621569735881,10.977197866640577,6.887554632867133,6.742836538461534,7.463736060090685,7.015757515960439,9.316964392291567,8.964035418346375,3.888333333333333,3.8668750000000003,4.416123297710001,4.1500951330414155,5.334770095211397,5.427419409595048,3.855625,3.6612499999999994,4.289138452779935,4.063331930062672,5.079503447974007,5.6393174828965105,5.09,4.544999999999997,5.605356694855229,5.148271025700689,6.953298475702365,6.474283595225666,9.68209686147186,9.929345238095232,9.318226083842866,9.215393597401967,10.706957938712355,9.483616988385332,1.4675,1.4125000000000014,1.818138946632899,1.7809088097639199,2.627331727834279,1.9427914174900263,1.490625,1.4062499999999991,1.7352678622825866,2.163902425204524,1.6597847328018465,12.436250000000001,11.731250000000003,12.594844183787906,12.34354961005854,14.274048426747287,13.749242626252933,3.0425000000000004,2.7887500000000003,3.2822310077493846,3.552843355929191,4.1521918566576055,3.716336781161103
2008-08-31,MONSOON,6.666874999999999,5.995384615384616,2.595,2.905,3.685,8.497272727272726,0.77,0.41,11.97,2.14,8.550249129256963,8.035830592105258,8.055864227500663,9.134352800098528,5.583883675403332,6.4464428656930775,6.858618881118882,6.983605769230764,6.876395482208257,6.889926418294991,5.076077978137276,5.290067662041168,3.942291666666667,3.915625,3.687673978626001,3.745628428323076,2.5230867183176207,2.920608848206521,3.988125,3.727499999999999,3.735483071667961,4.057860608953063,2.774213558166242,2.815868878042313,5.255625,4.982499999999997,4.837214016913137,4.925033009938711,3.5412952903133226,3.264820224794317,10.912934149184151,9.276788419913412,8.98984474121481,8.933565962669702,8.651118197693526,9.353271121259942,1.5775,1.4450000000000014,1.3988833679797394,1.3886883968834594,0.4667006433819099,0.862531404714252,1.5925,1.4687499999999991,1.2051607173695518,0.8033963556143059,0.617799575792874,12.55375,12.327500000000002,12.344906510272743,12.35447029214068,9.662074383091516,9.447060256102823,2.8912500000000003,2.9612500000000006,2.8253386046496307,3.1599622030814283,1.6449834600942574,1.507569061590899
2008-11-30,POMKH,7.715882352941175,6.33909090909091,3.3666666666666667,3.535,4.97,14.55818181818182,1.53,2.39,12.37,2.205,9.118225273662095,8.439274864551077,7.9198714776768675,8.983420652828752,7.465907604626107,7.955892854741327,6.940750291375291,6.791503496503491,6.661473652961318,6.822289941815701,5.744445826696402,6.8979319595678446,3.958541666666667,3.861041666666666,3.559271053842267,3.6112901500843546,3.567226230167377,3.955361898565505,3.9506249999999996,3.9837499999999992,3.6552898430007765,4.052396657731778,3.399672768802203,3.865239742260569,5.386875,5.197499999999997,4.890328410147882,4.875837601019735,4.774075974222601,4.589171862773523,12.027525495337995,10.087405303030298,11.217179572001616,10.734358225640348,9.073479697116179,9.0630493510624,1.6975,1.4900000000000015,1.451330020787844,1.375561817328073,1.2615706198822485,1.2781162758396833,1.54625,1.5124999999999993,1.679096430421731,1.3443907359245653,1.3125429868720393,12.647499999999999,12.545000000000002,12.354943906163646,12.381938903098138,11.855489323639565,11.334501089742561,2.740625,3.1237500000000007,2.5772031627897785,2.819796211243583,2.0334745033146513,1.7817171751731187
2009-02-28,POMRB,9.905294117647056,6.516923076923077,4.7525,4.275,5.625,14.79923076923077,1.93,1.725,11.96,2.9400000000000004,9.578632484243697,8.661223393962842,8.714040533664942,9.063270410518657,9.689108840189064,9.978333764481135,6.905189393939394,6.9257342657342615,6.603653422546022,6.78507675678003,7.504716278058811,7.000552071394329,3.862916666666667,4.023541666666667,4.03656263230536,3.9272673019370643,4.235615251437834,4.251998710551375,3.929375,3.9924999999999993,3.9031739058004664,4.046940066942691,3.849247002874453,3.663728586065126,5.560625,5.313749999999997,5.1841970460887286,4.9094255146669195,4.999150439969468,4.676379887686797,12.304116404428907,11.73846299533799,12.650000050893278,12.014333584198592,10.451318268904862,10.92614522049367,1.78,1.6650000000000014,1.6427980124727064,1.5479850287429582,1.9424067414278339,1.6442002443488204,1.384375,1.6724999999999992,1.6974578582530389,1.815007795125666,1.4431197967529794,12.8575,12.562500000000002,12.196966343698188,12.390163286440016,12.472961388992452,11.718888518003396,2.7800000000000002,2.6587500000000004,2.7223218976738672,2.831149360940268,3.9069030153948074,3.698084317557598
2009-05-31,PREMON,14.012857142857143,8.971666666666666,4.86,4.92,7.56,11.411666666666667,2.69,1.1549999999999998,14.63,4.005,9.750599396008402,9.57522715336134,10.833567177341823,9.539878771085968,11.080483983891934,11.636581448720623,6.845303030303031,6.955766317016312,7.550858720194279,7.0567768492293625,9.361592848216922,8.748157977615836,3.9039583333333336,3.8935416666666667,4.365937579383216,4.255145033657817,5.432018692453253,5.57318778216383,3.9718750000000003,3.9087499999999995,4.30990434348028,4.041490826271097,5.1688595842693905,5.592290621199303,5.679999999999999,5.459999999999997,6.134518227653237,5.166992060589881,7.196886014386731,6.738012393764061,11.469476252913754,12.31658799533799,12.154666697202632,11.756358789230676,13.606751497592862,12.23929458149327,1.825,1.7300000000000013,2.0616788074836236,2.0455201828815306,2.7747221807013713,2.127568210472062,1.3179166666666664,1.4199999999999993,1.4804747149518231,2.3611049996213787,1.774963761485821,13.007083333333332,12.732500000000002,13.170179806218913,12.515301989164957,14.498872103713563,13.749242626252933,2.711875,2.8225000000000002,3.23539313860432,3.3031839651551937,3.827255021249546,3.459658782892375
2009-08-31,MONSOON,6.6941176470588255,5.59076923076923,2.35,3.0700000000000003,4.49,8.3975,1.17,0.125,12.97,1.8,9.891513918067227,9.582037815126046,9.177787365228625,9.247817850304573,6.901708958758205,8.008728604848562,6.927532051282053,6.854612470862467,6.766822924424259,6.875706259919797,5.138713849903999,6.148399862339357,4.0015624999999995,3.832291666666667,3.5595625476299295,3.7620184800569842,2.5119319729893412,2.7421391277568996,4.033125,3.9499999999999997,3.813942606088168,4.036048915215496,2.8198523407823295,2.745662018931683,5.775625,5.661249999999998,5.476710936591942,5.041285275619229,3.8691266783266154,3.6088676526243217,10.559903846153848,12.29164481351981,10.651800018321579,10.595303148649032,11.33990509736275,11.958691673598722,1.8212499999999998,1.8300000000000014,1.705007284490174,1.8150029140999426,0.6506903972781752,1.0356641566237657,1.3133333333333332,1.3487499999999992,0.9382848289710939,0.8456279335252165,0.6314848172140094,12.746666666666666,12.982500000000002,13.09010788373135,12.565854937279495,12.178253242187672,11.797737221236389,2.7781249999999997,2.7375000000000003,2.661235883162592,2.7855991297551004,1.7157716909239678,1.6453785409146695
2009-11-30,POMKH,9.064375,6.264615384615388,3.94,3.71,5.12,7.980833333333334,1.49,2.143333333333333,12.566666666666665,2.0,9.598579160830997,9.919160976890753,9.132422419137175,9.218435972955966,8.404227560089307,8.982451823834005,7.295216346153846,6.835993589743587,6.56593990850071,6.8005988564642905,5.695637782888943,6.229931567883516,4.069062499999999,3.975625,3.7117375285779577,3.797543832401359,3.5150027689502013,3.872552524630587,4.043125,3.9937499999999995,3.7723655636529005,4.030614334489671,3.4576081959337164,3.8578426335633296,5.916250000000001,5.698749999999999,5.334026561955165,5.003034483273978,5.219649170654282,5.046297922591633,10.322973484848486,10.647307692307688,9.583413344326281,9.684319848650212,10.760374711450638,10.75128829669472,1.86,1.8200000000000014,1.6190043706941042,1.725488797222688,1.5157660011723686,1.5551403974648084,1.5314583333333334,1.2870833333333325,1.4203042307159897,1.4171530173523252,1.3939645851079,12.564166666666667,13.031666666666668,12.880731396905475,12.597285177226347,12.712069172191688,12.191980737401346,2.828125,2.6862500000000002,2.396741529897555,2.4287499432772055,1.978693753474019,1.8201550425249997
2010-02-28,POMRB,9.684117647058821,7.249230769230769,4.96,4.59,6.24,14.100000000000005,1.94,1.935,9.68,3.675,9.080207312091503,9.863866859243693,9.353100510305833,9.25304916888381,10.74804309607626,10.428799902484894,7.73741185897436,7.019070512820509,6.839256252792733,6.856853499856193,7.449786293412136,7.438533640069514,4.044375,4.0275,4.211042517146774,4.15418334358125,4.293254247317554,4.428987451517618,3.949375,4.0725,4.0994193381917405,4.0251870752432986,3.919242473204789,3.7852421424465987,6.250625,5.852499999999999,5.696415937173099,5.100689999868235,5.371790670640868,5.111565467592193,10.306163315850817,10.472499999999998,11.390048006595771,11.084667364977552,9.168981992241225,9.81198005807282,1.8750000000000002,1.8225000000000016,1.7474026224164625,1.829368837005389,2.1009854949367783,1.8338760091667146,1.8177083333333333,1.3395833333333327,1.6261825384295938,1.7800767575140601,1.4581833870298566,12.666666666666666,12.461666666666668,11.600438838143283,12.499846745120735,12.397767925243748,11.787881133332265,2.815625,2.87,2.908044917938533,2.839558334770189,3.6195003098898466,3.396621240361542
2010-05-31,PREMON,11.890555555555556,11.180833333333334,5.192499999999999,4.685,8.07,10.215454545454543,2.99,2.69,15.45,3.67,8.482479064542483,9.333291462418297,10.368082528405722,9.501612976840592,11.76299225408406,12.33209195788395,8.040072115384614,7.571362179487176,8.575887085008974,7.393523049929573,9.4944266159604,9.149080164966819,3.9387499999999998,4.110625,4.603625510288063,4.554616573989505,5.515976798326704,5.519042459677212,3.8062499999999995,4.01375,4.333651602915044,4.0197671242814295,5.26409552777894,5.5754149591630755,6.57375,5.9799999999999995,6.64584956230386,5.404024103767445,7.6293287484759675,7.221922641320803,11.02398382867133,10.173446969696966,10.92021062213928,10.743892533806786,12.533917169644926,11.265810750898925,1.8337500000000002,1.8975000000000017,2.244441573449878,2.3818688949156472,2.8850112592190564,2.303854218381913,1.8160416666666668,1.7233333333333327,2.0517095230577564,2.2816280560722046,1.7444084026698083,12.733333333333333,12.666666666666666,13.14026330288597,12.65629935601044,14.712485596309884,14.419456603733364,2.85125,2.78625,3.2128269507631195,3.2117831380248716,3.914516486171369,3.6005205882181937
2010-08-31,MONSOON,4.669444444444443,6.9191666666666665,1.82,2.555,6.655,9.45923076923077,0.99,0.88,12.97,2.035,7.954611928104575,8.827123161764701,8.088627294821212,9.013875336757302,6.759442236085954,6.989878074205485,8.036883012820512,7.903461538461536,7.913198917672051,7.335414724138293,5.766772970454751,6.389489644521655,3.770625,3.978125,3.490175306172838,3.8516940497353676,2.639539869637683,2.7711542178887023,3.624375,3.885,3.622190961749026,4.014354462306465,2.881067233798635,2.7307261578293787,6.54,6.52125,6.649509737382315,5.512814277485164,4.320706742226326,4.117647079523778,10.616796328671327,10.438879662004659,10.335818680975876,10.268506959480616,10.222742791352777,10.909692983128215,1.77375,1.8525000000000018,1.7426649440699267,1.984066811352238,0.8226375435357363,1.239902436132579,1.9506249999999998,1.9120833333333327,1.583025713834654,0.967949713095918,0.6877437362156704,13.166875,12.666666666666666,13.072157981731582,12.701888055574788,12.997227355582178,12.783346011648785,2.6606250000000005,2.8449999999999998,2.741696170457872,2.833416989430654,1.7177002223433924,1.671358292587284
2010-11-30,POMKH,6.307222222222222,7.357500000000001,3.625,3.08,5.54,12.661666666666665,1.34,1.375,13.1,2.05,7.64345179738562,8.137834967320257,7.376065265781616,8.736164049820538,7.708425350184637,7.670312276712618,7.745729166666666,8.176682692307688,7.690919350603231,7.338842592529944,6.490734322864041,6.911544882183721,3.5328125,3.8993750000000005,3.544105183703703,3.7588245726533107,3.5271192827334756,3.749168890054622,3.505,3.727499999999999,3.4053145770494155,4.008949090788197,3.45946118012225,3.7110159182902867,6.380000000000001,6.62625,6.205705842429389,5.481217514030125,6.0940172300882285,5.90486571501665,9.14517701048951,11.60908799533799,11.266157875252192,11.00228762305515,10.426059316876117,10.417921369677911,1.7075,1.8150000000000017,1.581598966441956,1.7600564896560484,1.5733265815041755,1.610852299879498,2.241875,1.7199999999999993,1.4998154283007925,1.6955334202161372,1.561068855320478,13.483749999999999,12.8,13.083294789038948,12.75188865721153,12.631802493635533,12.385817132849116,2.44125,2.8575,2.4650177022747233,2.508741880057742,2.0067597946665767,1.8843692159945675
2011-02-28,POMRB,8.218333333333332,6.1308333333333325,3.93,3.765,5.55,6.161666666666666,1.61,3.78,12.614999999999998,2.1,7.726000816993463,7.771388888888886,7.712972492802302,8.674460049336538,9.446085572161211,8.74795460015803,7.297888257575758,7.897083333333329,7.066884943695271,7.189781444691604,8.315908151525212,7.901124345597787,3.4,3.6418750000000006,3.698463110222222,3.7753684468209254,4.247921422764714,4.439075027803701,3.46375,3.5212499999999993,3.5491887462296496,4.003551000589968,3.856001688220484,3.7368664613502576,6.154375,6.453749999999999,5.943423505457634,5.454769703956495,6.134042982219349,5.944516548241244,8.175080128205128,9.624504662004657,9.224361391817983,9.358809529802816,10.63654193378045,11.178651455783903,1.6887500000000002,1.7325000000000017,1.5929593798651738,1.6784443919872833,2.091086679123758,1.8414257939768084,2.28,2.181249999999999,2.4118892569804755,1.9199266591945796,1.564984823677625,13.55875,13.53375,12.895976873423368,12.779080883336388,10.198832491491531,9.540693091191999,2.2906250000000004,2.46375,2.319010621364834,2.2710435923841823,3.657367885486285,3.465466722174221
2011-05-31,PREMON,10.867058823529412,9.97,4.32,4.555,7.48,6.3808333333333325,2.79,3.175,15.05,3.49,8.080896650326798,7.5155147058823495,8.974607025093146,8.879893908244439,10.412860256225303,10.933230653869629,6.930367861305362,7.594374999999996,8.228130966217163,7.535109106608701,9.88722154849304,9.653955070640276,3.21875,3.423750000000001,3.9470778661333332,3.9185861330236818,5.297713304200736,5.27339349962157,3.356875,3.4887499999999996,3.9515132477377897,3.9981601823536588,5.122377977236274,5.255367286713873,5.998125000000001,6.30625,6.55805410327458,5.658057972470212,8.033236424488303,7.689855357397764,6.753429487179487,8.665849358974356,8.086950168424123,8.334749140814273,10.62206644461085,9.477669051167977,1.66625,1.6825000000000014,2.0717756279191044,2.1202564622186046,2.771076154446365,2.282316541452143,2.2075,2.302499999999999,2.717133554188285,2.6349156748900775,1.9698297814787895,13.775,13.43375,13.757586124054022,12.912579596969401,16.003505793389806,15.227655811871529,2.065625,2.41875,2.7874063728189005,2.670415325186619,3.6369117829943005,3.396180128922584
2011-08-31,MONSOON,6.3533333333333335,4.547272727272726,1.63,2.355,5.44,5.533076923076923,1.04,0.7000000000000001,13.97,1.01,8.409334150326798,7.936486928104571,7.926097548389221,8.620091206201957,5.505359743446439,5.82498519265018,7.175191579254079,7.001401515151511,6.755787670639388,7.165429184024101,5.77708714850576,6.42553987753835,3.1609375,3.3762500000000006,3.02024671968,3.235460712612041,2.306377087839171,2.537681552158973,3.3237500000000004,3.4387499999999998,3.312907948642674,3.9927766135791116,2.740556830407889,2.674942537269053,6.189374999999999,6.0025,6.110832461964748,5.603150576241143,4.479366758021701,4.459513561777435,5.867964743589742,7.684310897435893,7.065400870285242,7.373671776283473,7.620066548393263,8.427703127920733,1.66625,1.6950000000000014,1.6590653767514625,1.764279537124776,0.6807304324260386,1.0905433578826496,1.944375,2.2574999999999985,1.910280132512971,1.3310488116377082,0.8857132638106293,14.041875,13.68375,13.842551674432414,12.996882552336581,13.487345240074262,12.783346011648785,2.045625,2.1625,2.0764438236913403,2.023947225403831,1.558686676371179,1.5753445743555783
2011-11-30,POMKH,7.462500000000002,6.789230769230769,2.365,2.425,5.505,5.214615384615382,1.11,0.975,13.83,1.275,8.715396241830065,8.225306372549017,7.740658529033533,8.495492626503413,7.31827497713666,7.7249412959186285,7.791337412587413,6.859334207459202,6.769164910075941,7.119467607046483,5.932868968608956,6.284949253321263,3.3578124999999996,3.0612500000000007,2.758148031808,2.867609582193245,3.219099245920333,3.726449464804511,3.3925,3.275,2.957744769185604,3.987400294152977,3.312822132621607,3.57726832832139,6.486249999999999,5.99375,5.868499477178848,5.561960512476844,5.913725330926707,5.726864064075719,6.560509386446887,5.822548076923073,6.325086676017298,6.628270047500921,7.34787541099326,7.446295280510089,1.65625,1.6375000000000015,1.4394392260508775,1.487544204330188,1.493791321912545,1.5004945692030327,1.63125,2.1574999999999984,1.5361680795077826,2.005274491091489,1.7170370630941638,14.223749999999999,13.866249999999999,13.837531004659448,13.073424192469256,13.619534600694703,12.911475154402396,2.3274999999999997,1.9687500000000002,1.7558662942148042,1.6235139555016456,1.6576854652781954,1.620280094968065
2012-02-29,POMRB,9.690555555555557,8.657692307692308,4.7275,4.155,7.1149999999999975,6.525,1.84,2.075,14.02,2.715,8.88714898989899,8.593361928104573,8.520617339642342,8.602856698146642,9.510379727202801,9.538667701867151,8.282376347610723,7.491048951048946,7.524575869122487,7.310824210091131,7.755561372725745,6.917625575384722,3.5712220982142853,3.260625000000001,3.5458888190847997,3.2894339882876142,3.7727113581126197,4.121901387486377,3.44,3.3724999999999996,3.4366468615113623,3.9820312213693816,3.656991074348314,3.5801609018729046,6.589218749999999,6.385,6.3670996863073075,5.714401452183452,5.989601996797679,5.79384234099625,7.751110119047618,5.913381410256407,6.405052005610379,6.561158658430351,5.9886828698731795,6.6896559054244165,1.663125,1.6950000000000014,1.5996635356305267,1.562948638304688,1.9626487783449686,1.6824982222660272,1.5562500000000001,1.7312499999999988,1.7517008477046696,2.2779135463472944,1.8335171424615058,13.4975,14.217500000000001,13.910518602795669,13.156728464839093,12.823717474121135,12.433454891052383,2.59078125,2.1225,2.1395197765288825,1.907546646321135,2.9465429248629604,2.7338048924022855
2012-05-31,PREMON,11.843333333333335,12.372307692307693,5.097499999999998,4.715,8.29,11.557857142857141,2.48,2.375,15.1,5.13,9.685367424242424,8.837430555555553,9.849703737118741,8.911626978156535,10.89116602722723,11.753871605211522,8.742955117798868,8.09162587412587,9.46366859839657,7.938961507283246,10.063203014114084,9.936747922336593,3.837756696428571,3.455,4.166533291450879,3.818808071549484,5.046021001547574,5.413568955221432,3.6868749999999997,3.4124999999999996,3.9479881169068176,3.9766693804977837,4.98404749291827,5.254840645703906,7.2221874999999995,6.5874999999999995,7.1362598117843845,5.990988309286165,8.31060162454632,7.952709088382088,9.031863095238094,7.207637362637359,8.466174060509084,8.167808183150346,7.774661260395243,6.63383018345879,1.7937500000000002,1.6175000000000013,1.951798121378316,1.9169125294697023,2.7591343837841347,2.322562767984005,1.663125,1.531249999999999,2.0010205086228017,2.6916016812584775,2.0850714763932183,12.764999999999999,14.23,14.386311161677401,13.286125147738561,15.672732256489997,14.833412295706571,2.7784375,2.5325,3.3357118659173297,3.3126286167218146,3.398417619196145,3.163449829488413
2012-08-31,MONSOON,6.751080808080808,6.073276515151515,2.559776785714285,2.575,5.45375,9.880858974358974,1.405,0.9,8.11,1.4762499999999998,11.242726551226552,8.936867424242422,8.610254565503567,8.68784938937897,6.1300968890724885,6.679995132381329,9.131437260656012,8.473126821095567,8.107511765098547,7.70842768340034,6.484068817247643,6.164949869809432,3.900569196428571,3.6874441964285714,3.523830689156241,3.508017320175982,2.2354351121184606,2.5707703238945188,3.93375,3.4674999999999994,3.3987928701440904,3.9713147503245376,2.6329604823041137,2.6706233082328446,7.9465625,6.590937499999999,6.4632558870706305,5.908498214768162,4.888160102206762,4.924110210667947,10.031018315018315,8.294582875457873,9.03204802604904,8.688958774226062,7.655730535967391,8.30329572299151,1.915,1.7087500000000013,1.7330788728269897,1.7678757438889927,0.5719165676294131,0.9957729321742355,1.72,1.581249999999999,1.560612305173681,1.2117542100827938,0.8805331918263519,12.862499999999999,12.765,11.87578669700644,13.104566070567412,14.420640634821535,13.768954802061183,2.9784375,2.6490625000000003,2.5919271195503977,2.923612450910714,1.550136781957831,1.471587000846827
2012-11-30,POMKH,13.450499999999995,8.947857142857146,3.5675000000000003,4.18,10.555,11.112857142857145,1.79,1.63,13.83,2.31,12.563669011544011,10.433867424242418,10.546352739302138,9.1464976865818,7.876264138517368,8.097995612840933,9.365516930985683,9.012783414502161,8.443649916201986,7.862799376201155,6.8351952846938175,6.892159025291912,3.7630245535714284,3.988069196428571,3.5412984134937453,3.528615902133652,3.3239069749298795,3.7736926109284545,4.015625,3.906249999999999,3.7112757220864543,3.965967337057662,3.238974902744627,3.477683654456039,8.120104166666666,7.853437499999999,8.099953532242377,6.434719060929665,6.225041354382714,6.024114460752658,10.012188949938949,9.769143315018313,9.864371672772283,9.440743448537168,8.932825293457018,8.838160277208528,2.3325,1.8787500000000013,1.755847323696194,1.7898540599943664,1.5389720013987067,1.4900388741070039,1.5156249999999998,1.744999999999999,1.5883673831042087,1.8779506959024632,1.6889169784382116,13.035000000000002,12.765,12.657472018203864,13.174183553906849,13.54785135141561,13.630969571403446,3.0246874999999998,2.9078125000000004,2.4791562717302384,2.8594050323955713,1.7562222680486612,1.6287940948497206
2013-02-28,POMRB,16.161428571428573,9.606923076923078,4.0275,4.375,7.8599999999999985,8.62,2.13,1.875,14.8,3.28,13.370560425685426,12.051585678210673,12.792383072152713,9.826505541575727,11.665103561598915,11.743115876248849,9.603658190767565,9.250091106809853,8.908959180490422,8.079750287385348,8.957527327305185,9.150482492707395,3.7875390625,3.8130691964285717,3.735779048096247,3.6905817233281266,4.070299616621396,4.3982063393403354,4.1,3.961249999999999,3.9767654332518725,3.9606271249865856,3.7715524813109367,4.076449121255074,8.002135416666665,8.0396875,8.003972119345425,6.5947330758978975,7.470192790917361,7.309223459556957,10.065460546398047,10.292893315018313,9.366623003663369,9.124113208273611,9.12334038213266,9.609384330487767,2.856875,1.9512500000000013,1.9055083942177165,1.9495539467059577,2.2141524886490087,1.9352240494031798,1.34375,1.6949999999999992,1.703020429862525,2.264525855122375,1.8926451421228003,12.377500000000001,12.96,13.514483210922318,13.285146427077656,13.529853069948903,13.818235241581801,3.0045312500000003,3.0490625000000002,2.799493763038143,3.180217268173929,3.2240301460133773,2.9358731225192436
2013-05-31,PREMON,15.940000000000005,13.295714285714284,4.6971428571428575,5.15,8.933333333333332,9.312222222222225,5.529999999999999,0.94,15.7,4.9350000000000005,13.266499188311688,13.07575234487734,14.05142984329163,10.416862179482262,14.315085312018368,15.739843954232935,9.597391483516484,9.4809427551615,10.663661222579968,8.727110180061311,11.20488919785533,11.31175070484185,3.9567857142857146,3.7129799107142865,4.120324571714891,4.048791139719769,5.1684093450841955,5.1850373185406635,3.965,4.069999999999999,4.446059259951124,3.9552941068799647,5.109471229582317,5.2346893300944535,7.033125,8.200520833333332,8.375716604940587,6.866641928734268,9.609684693146974,9.244288822226734,9.858900793650795,9.731484584859583,9.344862691086911,9.140099346162108,10.535783842684102,9.273938757438998,3.43375,2.713750000000001,3.3553050365306296,3.7447828513393233,3.023149797713144,2.5815077647153273,1.394375,1.3362499999999993,1.397812257917515,2.638560802932751,2.133912655111802,11.645,13.110000000000001,14.38868992655339,13.434320086815392,14.837876285192294,14.88269273522719,3.0250000000000004,3.0003125000000006,3.6536962578228858,4.187372052738427,4.081641827346533,3.898982811634107
2013-08-31,MONSOON,9.109545454545453,7.054999999999999,3.15625,2.815,3.8666666666666663,12.552666666666665,2.55,0.96,2.25,1.51,12.211996753246755,13.665368506493502,12.074676087793158,10.275314083091285,9.751842495531546,9.995958765845586,9.369563186813185,9.726373626373622,9.220196733547981,8.520647105646216,7.573693220726916,7.13305295512405,4.070848214285714,3.862098214285716,3.7346947430289346,3.8783641625600227,2.266017077682765,2.5259613249332955,3.7806249999999997,4.13,3.793635555970674,3.949968259832632,2.7902769002266967,2.7621495098231357,6.0337499999999995,7.803749999999999,6.572096629631019,6.51647964091517,6.025436303573203,6.0793532126812355,9.107781746031746,10.399436507936507,10.627984281318813,10.214029040275111,8.617992636278617,9.286918565575004,4.179375,3.0000000000000013,3.0331830219183775,3.9637628424478133,1.7414066026283863,2.1761579195942167,1.635625,1.3512499999999992,1.222687354750509,0.9841603352334275,0.8429581642955761,11.59625,11.645000000000001,9.533213955932034,12.987278156111676,8.861727861670676,7.993287290244536,3.03125,3.0087500000000005,2.7962177546937315,3.5083534433619366,1.7610467488840809,1.691035044145508
2013-11-30,POMKH,10.259545454545453,7.915999999999999,4.325,2.8600000000000003,4.39,6.788571428571429,5.26,1.975,13.83,2.44,11.33139081027668,12.867629870129868,11.348623834494076,10.261197096654248,11.1265326760474,10.982802276966051,8.879002747252747,9.468409340659335,8.69851804012879,8.446493250033871,7.899084282003631,8.027860601457864,4.115892857142857,4.051473214285716,3.970816845817361,4.071698407885459,3.4538727271494443,3.892313939576141,3.7249999999999996,3.8,3.4201813335824043,3.9446495843043383,3.4048094192452245,3.6244509470341693,5.676458333333334,6.262499999999999,5.699257977778611,6.260982111332077,6.690079259600845,6.774652742790892,9.481530009920634,9.318365079365078,9.092219140219859,9.038852032293958,10.509304081078053,10.394153347293809,4.5325,3.8675000000000015,3.9239098131510266,5.315311806568879,2.7005025150947413,2.6544657010698796,1.856875,1.4374999999999993,1.5236124128503055,1.6578351375231504,1.6508308663976317,11.510000000000002,11.645000000000001,11.25192837355922,13.050702371237463,13.46256016624875,13.630969571403446,3.029375,3.0412500000000002,2.6537306528162388,3.2278417982142256,2.053385763490338,1.9872742078882368
