Date,Season,Adityapur(gamharia),Chandil,Gobindpur (rajnagar),Seraikela,Kharsawan,Nimdih,Adityapur(gamharia)_Trend,Adityapur(gamharia)_SMA,Adityapur(gamharia)_EWMA,Adityapur(gamharia)_DES,Adityapur(gamharia)_TES,Adityapur(gamharia)_ARIMA,Chandil_Trend,Chandil_SMA,Chandil_EWMA,Chandil_DES,Chandil_TES,Chandil_ARIMA,Gobindpur (rajnagar)_Trend,Gobindpur (rajnagar)_SMA,Gobindpur (rajnagar)_EWMA,Gobindpur (rajnagar)_DES,Gobindpur (rajnagar)_TES,Gobindpur (rajnagar)_ARIMA,Seraikela_Trend,Seraikela_SMA,Seraikela_EWMA,Seraikela_DES,Seraikela_TES,Seraikela_ARIMA,Kharsawan_Trend,Kharsawan_SMA,Kharsawan_EWMA,Kharsawan_DES,Kharsawan_TES,Kharsawan_ARIMA,Nimdih_Trend,Nimdih_SMA,Nimdih_EWMA,Nimdih_DES,Nimdih_TES,Nimdih_ARIMA
2016-08-31,MONSOON,0.525,3.205,2.33,0.1,1.6,0.78,4.478281249999999,4.697812500000005,3.8336913416212672,4.390756205593188,2.3908821420204625,2.006781860703141,5.403593750000001,4.997187500000003,4.9056926097429505,4.8175219843260475,3.724853826779867,3.154061148610441,7.471666666666666,6.6779166666666665,6.140853663291687,6.733535372926261,4.954219632228974,3.97524402715043,1.279375,1.9649999999999992,1.3916623791369325,1.6879338495208636,0.6836617924826385,0.9988316488121298,4.4146875,4.278125000000001,3.844302781832046,3.016509376639415,2.584109255834575,2.8441642030971357,4.676875000000001,5.115000000000001,4.333322978144353,5.059047624859664,2.705345580069653,2.4034610802112417
2016-11-30,POMKH,4.425,5.455,7.4,0.9,4.44,3.3875,4.385625,4.5290625000000055,4.0702148049727604,4.338555293516682,4.052840289303853,3.6758786443603633,5.680625,5.410937500000002,5.1254155658457705,4.896933601880317,4.102244811536547,2.979787027231805,7.597083333333332,7.346666666666666,6.644512197975013,6.903824555673991,5.280200362574751,5.352662004551735,1.455,1.3099999999999992,1.1949974274821595,1.502139088271306,2.2534862318392674,2.797370591425401,4.6000000000000005,4.426875000000002,4.082581669099228,3.7347083566797643,3.8213455408963615,3.5776118699053185,4.354375000000001,4.936875000000001,3.954993786886612,4.017640438376728,3.5425058334116866,3.501755587481873
2017-02-28,POMRB,5.525,5.8000000000000025,9.0,1.745,5.45,4.45,4.5625,4.4275000000000055,4.652128882983657,4.473418533020779,5.364332294969959,5.922369422761461,6.359375,5.396250000000002,5.395249339507464,5.02327280613833,5.954798977029175,5.906857362858906,7.961785714285715,7.596666666666666,7.586707318785008,7.846698823243736,7.649423756734141,8.009805017264512,1.9137500000000003,1.2487499999999991,1.414998456489296,1.492577664816305,1.9042220553529565,2.1604718572483614,4.83,4.402500000000002,4.629549001459537,5.3051101746757166,5.2821815249604285,5.481003214019368,4.404375000000001,4.416875,4.152996272131967,3.9480598735164785,5.011650459849461,4.957511258472746
2017-05-31,PREMON,6.9,9.4,11.66,3.9,7.7,8.55,4.715625,4.343750000000005,5.551277329790194,4.834837406626448,7.866226654430504,7.643737657192534,6.621875,5.965000000000002,6.997149603704479,5.745680103733935,8.813564499858316,7.8515270743221075,8.118988095238096,7.5975,9.216024391271006,9.9894217825494,11.417140707074902,11.681453785788513,2.1462499999999998,1.661249999999999,2.4089990738935776,1.9065240338889602,2.728418540772124,3.190425714008047,4.9,4.797500000000001,5.857729400875723,8.644940368464134,7.103832322518964,7.323941867320566,4.368437500000001,4.291875,5.91179776327918,6.676467776042239,7.970961824255218,7.809969108522142
2017-08-31,MONSOON,2.275,6.359999999999999,5.244285714285715,2.12,1.86,1.68,4.759375,4.781250000000005,4.240766397874117,4.437721819819907,2.0987172405523644,1.5129727422964687,6.565,6.753750000000002,6.742289762222686,5.838121387086293,3.803393340085272,3.890510664732813,7.784071428571428,8.32607142857143,7.627328920476889,8.546662390888867,5.126854819082419,3.5029689788096112,2.094375,2.1662499999999993,2.2933994443361465,1.9668824841760002,0.3187214101039526,0.7814402399497484,4.936249999999999,4.862500000000001,4.258637640525434,4.490646875551704,2.6296682194033565,3.02031201139014,4.13875,4.516875,4.219078657967508,4.49884513443155,2.0122522162612406,1.6750006377259885
2017-11-30,POMKH,3.9,4.4,5.743333333333334,0.74,4.74,2.2,4.889687499999999,4.650000000000005,4.10445983872447,4.318440479772229,4.085149621352879,4.456270942279318,6.4978125,6.490000000000002,5.8053738573336116,5.581870954263767,4.180840337114634,4.441315774096834,7.6487380952380954,7.911904761904763,6.873730685619467,7.4519522831577705,5.75976687655054,5.919244053103364,1.959375,2.1262499999999993,1.672039666601688,1.7585276820887126,1.6534622224208153,1.5038892405634066,4.83625,4.937500000000001,4.45118258431526,4.494890376738394,3.8914187897919814,4.088546115925177,4.088750000000001,4.22,3.4114471947805045,3.1591875070037734,3.393902164568865,3.210881712195287
2018-02-28,POMRB,6.4,6.4,7.977333333333332,1.49,5.44,3.8,4.80125,4.868750000000006,5.022675903234682,4.613824691917708,5.308092206639645,5.643826631442081,6.1584375,6.640000000000001,6.043224314400167,5.706911952944484,6.033366453126362,5.52991206717126,7.641238095238095,7.656238095238097,7.3151717447050135,7.582208342679684,7.889836199608547,8.272718022100397,1.73,2.062499999999999,1.5992237999610128,1.7006253783116552,1.898321469835814,1.7290421522510524,4.7212499999999995,4.935000000000001,4.846709550589156,5.234236847023783,5.3785393417449585,5.598570121416195,4.06375,4.0575,3.5668683168683026,3.1783367033440353,4.507971338859333,4.707525223292323
2018-05-31,PREMON,7.067499999999999,8.2625,11.6,3.075,6.91,8.8,4.93875,4.910625000000005,5.840605541940809,5.01548361296617,7.957948865148561,7.746150452423153,6.305,6.355625000000002,6.930934588640099,6.131774891438739,8.892145312230468,8.303482410708442,7.641238095238095,7.641238095238097,9.029103046823007,9.497218923572262,11.516149807885567,11.651452293016485,1.6787500000000002,1.8562499999999988,2.1895342799766078,1.9522086226006754,3.344357949433744,3.7640863153224693,4.805,4.737500000000002,5.672025730353494,7.132064590523236,7.188031618199289,7.426199778370583,4.1825,4.12,5.660120990120982,6.751731579136078,7.417272947024395,7.7528698441987824
2018-08-31,MONSOON,1.4,4.782499999999999,5.244285714285715,1.11,1.73,1.23,,4.691875000000005,4.064363325164485,4.48257364757248,2.202479585781199,1.76531575500929,,5.9612500000000015,6.071560753184059,5.896828538612932,3.8819765823810823,3.97668500624821,,7.641238095238096,7.5151761138080895,8.009114424523002,5.208062645132672,3.987013921067235,,1.6037499999999987,1.7577205679859649,1.817159899133556,1.15768011369489,1.6167959269766305,,4.705000000000002,4.095215438212096,3.43462363798783,2.6139315544949517,2.7530901161645085,,4.0075,3.888072594072589,4.608368145252307,1.7332492560940178,1.2995913173624742
2018-11-30,POMKH,5.875,7.15,5.743333333333334,1.34,5.54,3.6,,5.185625000000005,4.788617995098691,,4.033398980570057,4.019313772570478,,6.6487500000000015,6.502936451910435,,4.259381376785069,3.916338779261865,,7.641238095238096,6.8064390016181875,,5.831883381306332,5.857483850359419,,1.7537499999999986,1.590632340791579,,1.1046468358449015,1.3475267807777926,,4.905000000000001,4.673129262927258,,3.8626198675621124,3.9320156074604737,,4.357500000000001,3.7728435564435534,,3.0564555951428534,2.794897327044569
