Date,Season,Lalsot,Dausa,Bandikui,Mahwa,Sikrai,Lalsot_Trend,Lalsot_SMA,Lalsot_EWMA,Lalsot_DES,Lalsot_TES,Lalsot_ARIMA,Dausa_Trend,Dausa_SMA,Dausa_EWMA,Dausa_DES,Dausa_TES,Dausa_ARIMA,Bandikui_Trend,Bandikui_SMA,Bandikui_EWMA,Bandikui_DES,Bandikui_TES,Bandikui_ARIMA,Mahwa_Trend,Mahwa_SMA,Mahwa_EWMA,Mahwa_DES,Mahwa_TES,Mahwa_ARIMA,Sikrai_Trend,Sikrai_SMA,Sikrai_EWMA,Sikrai_DES,Sikrai_TES,Sikrai_ARIMA
2008-02-29,POMRB,38.434,15.392000000000001,34.11750000000001,21.7,26.736666666666665,39.01533333333333,37.68208333333334,37.575291111189976,38.65750275357249,38.03114185211438,37.788302719324264,16.158755952380954,16.869666666666667,16.312579026842613,16.7278973823947,18.847284928696624,18.595667763589077,34.60383333333334,32.796625,32.981970488137954,34.84015533029092,30.626823092165523,32.05893010661331,19.411166666666666,18.169166666666655,18.590885830408986,22.245421194612767,16.93003374113347,16.369755719702496,27.9775,27.006666666666643,26.976158425864238,27.71502347136571,28.84308342542967,28.006437988691708
2008-05-31,PREMON,41.04333333333333,16.186,35.96250000000001,21.11,27.83333333333333,39.31691666666667,38.82991666666667,38.96250800004732,40.263773221618564,39.60476585330643,38.167914730499135,16.096761904761905,16.097416666666668,16.261947416105567,16.693652670561182,17.806591724875027,16.9993078483852,33.831041666666664,34.06725,34.174182292882776,35.83769410399288,31.119562430739357,32.8247609045957,19.506708333333332,19.384166666666655,19.598531498245393,23.424927799640464,20.005248171471262,18.295038885082967,28.472395833333334,27.574999999999974,27.319028388851876,28.048658841438787,27.447865457092913,27.598976215049785
2008-08-31,MONSOON,38.711666666666666,15.275714285714288,36.22666666666667,17.866000000000003,29.466666666666665,39.141869047619046,39.200750000000006,38.86217146669506,39.793078471177985,39.21505879422547,39.858402628557506,16.241511904761907,16.22009523809524,15.867454163949056,16.372513735651808,13.80120367708495,14.78018273933497,32.46135416666667,35.14041666666667,34.99517604239633,36.75003479781759,31.37810010201903,33.99206508164296,19.8793125,19.438166666666653,18.905518898947236,20.723816316831673,18.662671379981575,19.311802275418223,29.139374999999994,28.379999999999974,28.17808369997779,29.052120987466473,28.085017510196668,27.549641517663527
2008-11-30,POMKH,39.54333333333333,17.04,23.78,17.625,30.222500000000004,39.128571428571426,39.433083333333336,39.13463621335037,40.009812706361316,40.869313650199736,39.18422487094892,17.00659523809524,15.97342857142857,16.33647249836943,16.73088633419622,16.096908266691806,16.869166310447934,32.181666666666665,32.52166666666667,30.509105625437797,35.21211517640895,30.932357512446668,34.823383328611,20.144625000000005,19.575249999999986,18.393311339368342,18.50258051071763,18.268932565885418,18.78957878340669,30.222291666666663,28.56479166666664,28.995850219986675,29.938471403070928,28.94939809170343,28.6955891966664
2009-02-28,POMRB,36.104285714285716,17.536666666666665,33.635,24.1325,31.33333333333333,39.630029761904765,38.850654761904764,37.92249601372451,38.28720879773053,39.743532049178576,39.39534839541692,17.72392261904762,16.509595238095237,16.816550165688327,17.137566996227886,18.109599711466046,17.54728496939318,31.963958333333338,32.401041666666664,31.75946337526268,35.43729834960711,32.418381492471944,30.71501513856535,20.467875,20.183374999999987,20.688986803621006,22.55540836218432,18.973180503931214,18.3689331603271,31.086875,29.713958333333306,29.930843465325335,30.948675814523874,30.564853580421474,29.723454908855185
2009-05-31,PREMON,43.26666666666667,20.162,34.2075,20.8,31.9,40.270654761904765,39.4064880952381,40.060164274901375,41.26745918628028,39.1009049803999,37.460499108179185,18.185291666666664,17.503595238095237,18.154730099412994,18.27356900422301,18.588305683673326,18.3140638046201,33.25875,31.962291666666665,32.73867802515761,35.690213594484035,32.91112083099597,31.801310213468074,21.600916666666667,20.105874999999987,20.733392082172603,22.23962023744513,22.18307258070847,20.450732347276933,31.77989583333333,30.73062499999997,30.7185060791952,31.741364397238733,30.630269231342545,30.740875609417873
2009-08-31,MONSOON,40.5,17.038333333333334,36.24,20.762,32.31666666666667,42.446577380952384,39.853571428571435,40.236098564940825,41.22222816988647,40.20649501292688,40.874004182552596,19.073625,17.944249999999997,17.70817139298113,18.025712045007495,16.266749372788766,17.055050051511934,35.61000000000001,31.965625000000003,34.13920681509457,36.24480321540639,33.16965850219796,32.69646283871376,22.22008333333333,20.829874999999987,20.744835249303563,21.65916479398357,19.979955009359752,20.576887753415686,32.589166666666664,31.443124999999974,31.35777031418379,32.349019883671666,31.716684102666513,31.522661071931264
2009-11-30,POMKH,42.88,18.968333333333334,34.125,23.79333333333333,32.916666666666664,44.114583333333336,40.6877380952381,41.2936591389645,42.46441148219681,42.29768169248837,40.65412331240548,19.876916666666666,18.426333333333332,18.212236169122008,18.488232965499122,18.19191413488654,18.189221565412883,36.8234375,34.551875,34.13352408905674,36.32657378210162,32.72391591258665,34.01473233280585,22.677583333333335,22.371958333333318,21.96423448291547,23.61934239487066,20.132295657786557,20.643750259768705,33.18041666666667,32.11666666666664,31.98132885517694,32.958734013691206,32.183927430927596,32.05216965056099
2010-02-28,POMRB,50.175,22.715,42.1,22.9175,35.11333333333334,44.311875,44.20541666666668,44.8461954833787,46.93158011445821,42.218203789467935,41.96273889945076,19.45875,19.720916666666668,20.013341701473205,20.02913435473241,20.11674603915047,19.35464722089351,37.03625,36.668125,37.320114453434044,37.81930539640656,34.20993989279928,34.055754197465504,23.99733333333333,22.068208333333317,22.34554068974928,23.905652164635526,22.32563681188689,21.78137903447897,33.513333333333335,33.06166666666664,33.234130646439496,34.38831044089171,33.52484368565086,32.59778314299129
2010-05-31,PREMON,42.54,21.41,35.45,25.675,32.85,44.69583333333333,44.02375000000001,43.92371729002722,45.011646635555174,47.93358696223682,46.79081088607918,18.10604166666667,20.032916666666665,20.57200502088392,20.65216042591503,22.26710735309169,22.158238250854296,37.290625,36.97875,36.572068672060425,37.97017659681704,34.70267923146947,37.048380875778754,25.21291666666667,23.286958333333317,23.67732441384957,26.06092121078477,23.955641497734888,22.191745699443782,33.80791666666667,33.299166666666636,33.08047838786369,33.938084052141924,34.006877470672435,34.09024039237707
2010-08-31,MONSOON,42.805,12.445,36.7,26.445,34.03,44.105625,44.60000000000001,43.47623037401633,44.23506979337008,43.797868473658994,44.29171584900572,16.7975,18.88458333333333,17.321203012530354,18.14374108486541,18.664181451561006,18.43529230094913,36.6325,37.09375,36.623241203236255,38.26720189948231,34.96121690265943,36.45374995967049,25.516875,24.707708333333315,24.784394648309743,27.66988984587782,22.82565772705167,23.449896454445522,34.26083333333333,33.72749999999997,33.46028703271821,34.319473456730506,33.86041819826997,33.60367419262524
2010-11-30,POMKH,43.64666666666667,12.74,35.7,27.835,33.56,44.171458333333334,44.79166666666668,43.54440489107647,44.31097172663272,45.183747665393476,43.4176604512565,15.619531250000001,17.327499999999997,15.488721807518212,16.531025614582582,16.90424334112689,16.566924715208074,34.57375,37.4875,36.25394472194175,38.296490247316314,34.515474313018956,36.54536009420835,24.892500000000002,25.718124999999986,26.004636788985845,29.29196354967967,23.95942214783067,24.53172725461019,33.71541666666666,33.88833333333331,33.500172219630926,34.26799010869653,34.10899006459391,33.68603573168736
2011-02-28,POMRB,44.68666666666667,18.475,35.26,21.3075,38.09333333333333,45.788333333333334,43.41958333333335,44.00130960131254,44.89948155551589,43.942221378943245,43.552295538944065,14.570401785714287,16.2675,16.683233084510928,17.30836341176576,16.2246609010876,16.56737568353163,33.16375,35.777499999999996,35.85636683316505,38.17555366068241,36.00149829322684,36.230868564136976,24.1975,25.315624999999986,24.125782073391505,24.478039255101173,26.226972948135277,25.7248687079704,32.76208333333333,34.633333333333304,35.33743666511189,36.56729032123646,34.79870482414981,33.68727233414338
2011-05-31,PREMON,48.555,16.226250000000004,25.82,22.29,25.50666666666667,47.531875,44.92333333333335,45.822785760787525,47.234762889902825,45.703134666586834,44.21920388454346,14.061741071428573,14.971562500000001,16.50043985070656,17.10234775072509,18.191622832877567,19.4716508565561,33.347500000000004,33.36999999999999,31.84182009989903,36.273027412907176,36.494237631707975,35.86968527393262,23.203125,24.46937499999999,23.3914692440349,22.194332100532847,25.950601333442023,24.12931601629166,33.025416666666665,32.79749999999997,31.405128665733802,31.255073793478463,36.147567648098715,36.15652648253709
2011-08-31,MONSOON,49.725,9.235714285714286,35.05,24.27,33.74666666666666,49.21145833333334,46.65333333333335,47.38367145647251,48.971775067926906,46.08832664669025,46.76826260399503,13.789616071428574,14.169241071428571,13.59454962470965,14.674979222940845,14.004487325878502,14.178571332045635,34.394999999999996,32.957499999999996,33.12509205993942,36.09770610955318,36.75277530264778,32.130993419197544,23.17760416666667,23.92562499999999,23.74288154642094,22.730605621993817,22.95968444702918,23.46495543997238,33.417500000000004,32.72666666666664,32.341743866106945,32.8406958795496,31.182610203886718,30.532160284466958
2011-11-30,POMKH,50.675,11.88,38.82,22.055,35.95,50.433749999999996,48.410416666666684,48.700202873883505,50.30612884781204,50.01254374417362,48.50655864922349,14.027543154761906,13.954241071428571,12.90872977482579,13.88607254467222,13.009115595212801,13.481205599085033,36.541250000000005,33.7375,35.40305523596365,36.61426179968078,36.307032712931914,33.21692455336665,24.033333333333335,22.48062499999999,23.067728927852563,21.660796299413377,23.294754375589612,23.75573737365062,34.53125,33.32416666666664,33.78504631966417,34.758723331308765,32.64773027505469,31.291961928582502
2012-02-29,POMRB,51.095,17.158,40.52,26.883333333333336,38.84,50.39895833333333,50.01250000000002,49.6581217243301,51.16667010927398,49.97700478817327,49.781407416468674,14.889546502976192,13.624991071428573,14.608437864895475,15.075240205780611,13.92946639787937,14.873369407078918,38.3409375,35.0525,37.44983314157819,37.41859518939624,37.793056693168886,35.30138510738327,24.15244791666667,23.874583333333323,24.593970690044873,25.208558447559714,23.792906993585987,23.14143137526959,35.66854166666667,33.51083333333331,35.807027791798504,37.19411034551467,35.29413443273419,34.44923068247434
2012-05-31,PREMON,51.925,19.446666666666676,37.73,23.56,33.67,50.041041666666665,50.85500000000002,50.56487303459806,52.01854862833611,51.94273228176712,50.55368188226303,15.896497767857145,14.430095238095241,16.543729385603957,16.634283263428596,16.41207249179422,17.28727252929232,38.529375,38.03,37.56189988494691,37.66440865780546,38.285796031725994,37.24281834237556,23.7059375,24.192083333333322,24.180382414026923,24.68232785046467,26.287167000448108,24.493005612306668,34.68916666666667,35.55166666666665,34.9522166750791,35.75311449676159,36.77064195343932,37.253632892631956
2012-08-31,MONSOON,46.07666666666667,12.911324404761903,37.5375,23.95291666666667,34.681666666666665,49.32479166666666,49.94291666666668,48.7695904874255,49.320055455612156,50.75454860791341,51.35989377785888,15.833831101190478,15.348997767857144,15.090767393267136,15.558537154355838,14.860613008318984,14.974899316605601,38.546875,38.651875000000004,37.552139930968146,37.83876278753279,38.544333702887414,37.42406004751246,23.253645833333334,24.11281249999999,24.08939611508282,24.437562829926904,23.619125920048994,24.1560041722002,32.03229166666667,35.78541666666665,34.84399667171412,35.55575702105748,35.63662443679439,35.55843537409185
2012-11-30,POMKH,51.46,16.259999999999998,37.84,18.8,27.18,48.68604166666666,50.13916666666668,49.845754292455304,50.88936743939978,50.11996665759826,48.253830721383856,14.729581101190476,16.443997767857145,15.558460435960281,15.921065074880305,15.351500590324655,14.775440079735683,38.828125,38.40687500000001,37.66728395858089,38.03438631412713,38.0985911131868,37.46626206825303,23.33385416666667,23.29906249999999,21.97363766904969,20.213469662157785,23.61641500830412,24.08264900591859,30.437916666666666,33.59291666666665,31.778398003028475,31.610492806603578,35.31385737033556,34.66292509246967
2013-02-28,POMRB,44.58,12.276666666666666,41.64,26.520000000000003,26.355,49.36541666666667,48.51041666666668,47.73945257547318,47.985824117547935,50.45593738155038,50.138770312191554,14.506738467261904,15.223664434523812,14.245742928242834,14.864921716459182,17.345957083153536,17.58569200891017,38.7521875,38.68687500000001,39.256370375148535,38.894778932138415,39.58461509336307,37.60530034886987,23.441614583333337,23.20822916666666,23.792182601429815,24.069768607189577,22.877397384382714,22.174557244101386,29.95854166666667,30.47166666666665,29.609038801817086,29.226577592703055,32.14996830819376,30.4276393405995
2013-05-31,PREMON,53.33,15.494000000000005,38.86,24.565,33.4,50.89541666666667,48.86166666666668,49.97567154528391,51.24488766061555,48.586951878558324,46.87071259997405,13.981979166666669,14.235497767857144,14.745045756945704,15.197837559693511,15.45445915209995,14.675761921114013,38.87375,38.96937500000001,39.09782222508912,39.18165271215132,40.07735443190546,39.10629250044596,23.969375,23.459479166666657,24.10130956085789,25.02752855399033,25.562655677787475,23.744130296312264,29.849166666666665,30.40416666666665,31.12542328109025,31.65473564164232,28.880727265431446,27.43455943258879
2013-08-31,MONSOON,50.106666666666676,15.081250000000002,35.8,23.81,31.116666666666664,52.09458333333334,49.869166666666686,50.02806959383702,51.090373592779606,50.00906309100995,50.668193484691834,13.690840277777781,14.777979166666668,14.879527454167423,15.289651676466642,12.324191202299472,13.217010926589094,39.29312499999999,38.535000000000004,37.778693335053475,38.85447315092939,40.33589210305239,39.01466656986204,24.040750000000003,23.42374999999999,23.98478573651473,24.747403154135043,23.492854174849764,24.040628268707753,31.239166666666666,29.512916666666648,31.121920635320816,31.690553414210445,31.618119910502756,30.5861320614624
2013-11-30,POMKH,59.67,9.892,40.55,23.165,29.87,50.6225,51.92166666666669,53.88484175630221,56.09473508484658,51.99283871432498,50.338066146233665,13.97252281746032,13.185979166666668,12.884516472500453,13.654523137464043,15.295976555152507,15.850029507455465,39.734375,39.2125,38.88721600103209,39.37428170812025,39.89014951327448,37.81874377299526,23.259625,24.51499999999999,23.656871441908837,23.838403279405654,23.48438576805859,23.957325384289273,32.41166666666667,30.185416666666647,30.621152381192488,31.069010931260138,31.525762514408434,31.48092660810426
2014-02-28,POMRB,45.96333333333333,16.315555555555555,42.285,22.726,34.785,47.92291666666667,52.26750000000003,50.71623838711466,51.20736869711583,55.803402102742005,55.82440515430847,13.724604662698411,14.19570138888889,14.256932105722495,14.641853317499496,13.962882781367714,12.842871965673687,40.945,39.37375,40.24632960061925,40.16443495174518,41.37617349347086,38.83482787222409,22.637333333333334,23.56649999999999,23.284522865145302,22.879259062140683,24.300894747270853,23.67113761433765,33.62,32.29291666666665,32.28669142871549,33.280723389642716,31.653165189858875,30.49137612404226
2014-05-31,PREMON,40.17,13.708571428571426,41.745,22.11,34.35,45.02083333333333,48.977500000000035,46.497743032268794,45.79602168992897,51.760917506291506,50.026980543223374,14.658490079365077,13.749344246031745,14.037587834862066,14.461727403544668,15.983788751940295,17.27647501459388,41.89625,40.095,40.84579776037155,40.78935681668306,41.86891283198814,40.11836363279245,22.144104166666665,22.95274999999999,22.81471371908718,21.90727149225997,25.181415844020016,23.32975409752994,36.21333333333333,32.530416666666646,33.1120148572293,34.15687101170405,32.91931827143648,32.79258690556838
2014-08-31,MONSOON,41.67,14.883333333333333,42.6,21.286666666666665,39.833333333333336,43.12041666666667,46.86833333333337,44.56664581936128,44.007131976203844,44.22725606288557,44.23196123601999,15.929099206349207,13.699865079365077,14.375886034250572,14.723319875798367,11.633322228257954,11.125055211211103,41.911875,41.795,41.547478656222935,41.502627672317445,42.127450503159025,40.72350617914355,21.443666666666665,22.321916666666656,22.203494898118976,20.870999505317208,22.394298769084607,22.889179162051153,38.83979166666666,34.70958333333331,35.80054224767091,37.404410086768046,34.08750665430633,34.09565547979647
2014-11-30,POMKH,44.88999999999999,17.561,41.36,21.7425,41.9,43.736666666666665,43.17333333333336,44.69598749161676,44.86228612626962,44.755395014415754,42.72575811814436,16.985190476190475,15.617115079365078,15.649931620550342,15.777580532547955,14.864961811196192,15.634677090018739,41.964375000000004,41.9975,41.47248719373376,41.908108962398956,41.68170791349081,41.4216008927854,20.931041666666665,21.966291666666656,22.019096938871385,20.866903805816,21.892998350416768,22.310351970006703,41.10416666666667,37.71708333333331,38.240325348602546,40.07833166195063,37.169172061186615,37.399890366913134
2015-02-28,POMRB,45.54,18.81142857142857,41.6,18.545,43.76666666666667,44.74791666666666,43.067500000000024,45.03359249497006,45.61600980573142,44.43043975314561,43.998137974817006,18.195339285714283,16.24108333333333,16.914530400901633,16.905033506686536,17.801699141865182,17.26713676621814,42.23,41.82625,41.52349231624026,42.28362424091749,43.167731893665696,41.39868407998743,21.097708333333333,20.921041666666657,20.62945816332283,18.626242829171908,22.767925644294127,22.105243952289168,42.68541666666667,39.962499999999984,40.450861875828195,42.364593343177866,40.5413763114152,40.46319906750689
2015-05-31,PREMON,45.52333333333333,19.66142857142857,42.85,22.19,43.48333333333333,45.06625,44.40583333333336,45.22948883031537,45.967268914210415,46.39154242747665,44.90461437149834,18.818964285714287,17.729297619047614,18.013289669112407,17.951357112235772,19.114687726422122,18.409591401290797,42.71,42.1025,42.054095389744155,42.81671372442233,43.660471232128735,41.47357778758759,21.45822916666667,20.941041666666656,21.253674897993697,20.46911790748037,22.73249038790695,20.819284550517175,42.2225,42.245833333333316,41.66385045883025,43.35557354424322,41.855010862513495,42.63811175933262
2015-08-31,MONSOON,44.40666666666666,18.611666666666665,43.62,22.54,43.35,43.47749999999999,45.09000000000003,44.90035996485588,45.542134878114474,44.73704964262021,45.26836555410888,18.985535714285714,18.661380952380945,18.25264046813411,18.32088246468217,16.25178451513321,15.899188330162534,43.25255208333334,42.3575,42.6804572338465,43.413479600764425,43.91900890328458,41.98563546640572,20.99395833333333,21.25437499999999,21.768204938796217,22.127809736773422,20.82013098319708,21.31438669605504,40.87890625,43.12499999999998,42.33831027529815,43.779717560585155,43.12361354255975,43.355277722224265
2015-11-30,POMKH,44.7,18.821666666666676,44.18,23.37333333333333,34.68,42.007708333333326,45.04250000000003,44.82021597891353,45.49477876331394,46.486163925774385,44.76176399718926,19.11916666666667,18.976547619047615,18.480250947547137,18.641378065931402,19.014202693822746,18.65009463084939,44.02885416666667,43.0625,43.2802743403079,44.03028012645674,43.47326631359947,42.59365305132116,21.216666666666665,21.66208333333332,22.41025629661106,23.749014028957717,21.296865834399757,21.757077975716214,39.74614583333334,41.31999999999998,39.27498616517889,39.54417185591751,43.40104585291141,43.379330661621836
2016-02-29,POMRB,33.02,18.883333333333333,43.12041666666667,13.2,40.23791666666667,42.20520833333334,41.91250000000004,40.10012958734812,39.270007046344546,45.10806761555397,44.725452313846446,18.68235119047619,18.994523809523805,18.641483901861616,18.879936977301146,20.428260816548484,19.461106249368715,44.01572916666667,43.44260416666667,43.21633127085141,44.36353123165296,44.959290293796876,43.18380709636307,21.54475,20.32583333333332,18.726153777966637,16.634259293395676,22.94210268802028,22.340869086843778,38.34822916666666,40.43781249999998,39.660158365773995,40.28941840624533,39.93882701263386,38.444772148002976
2016-05-31,PREMON,46.285,20.658571428571427,47.54,29.316666666666666,37.95,42.468125,42.1029166666667,42.57407775240887,43.33976626123342,39.83302461477832,37.843697616164334,17.736309523809524,19.24380952380952,19.44831891254554,19.623268435080142,20.394590920583738,19.74202267628175,43.07197916666667,44.61510416666667,44.94579876251085,45.433582921007904,45.452029632253975,43.16022453862976,20.829708333333333,22.107499999999987,22.962358933446648,25.807679076066282,20.997578954403433,19.039189005332616,38.50697916666667,39.054479166666646,38.976095019464395,39.48646860150474,39.765762093494274,38.66558083074969
2016-08-31,MONSOON,45.225,14.12,38.825,18.038,37.7,45.83875,42.30750000000003,43.634446651445316,44.72132336983652,42.19212592476498,42.80642530724212,17.554434523809523,18.120892857142856,17.31699134752732,17.990643474576007,17.382633797636558,17.63704753359927,43.105885416666666,43.416354166666665,42.49747925750651,44.78959533472426,45.7105673034733,44.78959206573698,22.520333333333333,20.981999999999985,20.99261536006799,22.040949073511797,22.150447665628107,22.75141187607052,39.30473958333334,37.64197916666665,38.46565701167864,38.959187040649795,39.28454676034416,38.59223550442415
2016-11-30,POMKH,45.985,15.744999999999996,41.425,22.155,41.6,50.409375000000004,42.62875000000004,44.57466799086719,45.78495905867427,45.78528507836564,44.22833001517838,18.154107142857146,17.351726190476185,16.688194808516393,17.409807026510915,17.18120632370152,16.598985324062195,43.66760416666666,42.727604166666666,42.0684875545039,44.57299755532041,45.26482471364392,42.570639813487794,24.21391666666667,20.67741666666665,21.457569216040795,22.461382900573415,20.60977874627603,21.048928451427837,39.87500000000001,39.37197916666665,39.719394207007184,40.69721221139799,38.64190771181906,37.95113642452019
2017-02-28,POMRB,58.7,20.505000000000006,46.14666666666667,27.94333333333334,39.7,53.273125,49.048750000000034,50.22480079452032,53.04487309617988,45.49602903404713,45.26109420029434,19.670133928571428,17.757142857142853,18.214916885109837,18.571286446825297,17.939677724194958,18.250263735733036,45.15416666666667,43.48416666666667,43.69975919936901,45.1798612257164,46.750848693741744,42.14443798503283,25.060458333333333,24.363249999999987,24.051874862957813,27.501506890097716,22.071257026281017,21.448441273015337,41.209999999999994,39.237499999999976,39.71163652420431,40.58661960172724,41.11344744113171,39.965263661622764
2017-05-31,PREMON,57.17,23.834285714285716,49.0075,28.122,43.05,56.334375,51.77000000000003,53.00288047671219,55.70102898626024,54.088392926517415,53.16196386676873,21.776852678571434,18.551071428571426,20.46266441678019,20.45190682093364,20.07267947300567,20.569467845002396,47.30416666666667,43.85104166666667,45.82285551962141,46.24778857981822,47.24358803222587,43.63335026088524,26.602458333333335,24.06458333333332,25.679924917774688,30.382644114902053,25.52769234888104,23.794394983038472,41.857499999999995,40.512499999999974,41.04698191452258,42.24967807876995,40.070302765985126,40.16021082240846
2017-08-31,MONSOON,57.25,23.0725,49.25,26.004999999999995,43.28,58.06750000000001,54.77625000000004,54.70172828602732,57.01255034514063,54.59955032363975,55.51832915268909,23.240758928571427,20.789196428571426,21.506598650068113,21.484131358285843,18.90445617274863,19.035817382155805,47.68895833333333,46.45729166666666,47.193713311772854,47.27125857145841,47.50212570343808,45.632645692342315,26.812541666666668,26.05633333333332,25.80995495066481,29.432620408577616,24.70035430407357,25.35752504752157,42.1825,41.90749999999997,41.94018914871355,43.194181919571726,42.02549134688847,41.70015301959341
2017-11-30,POMKH,58.45,23.64625,48.2,26.524,41.2,57.56218750000001,57.89250000000004,56.20103697161639,58.276367303058954,57.983029474097954,56.53639609011315,23.518526785714286,22.764508928571427,22.362459190040866,22.375190079452107,22.62002631584783,22.05846304990805,47.13515625,48.15104166666666,47.59622798706371,47.99902346515548,47.05638311379781,46.978376699542146,26.55116666666667,27.14858333333332,26.095572970398884,28.446601657975567,25.03346302345532,25.591392870544244,42.23875,41.80749999999997,41.64411348922813,42.59689275914681,42.825276318493906,42.880233262995766
2018-02-28,POMRB,60.1,24.315,42.45,25.25500000000001,42.7,56.1303125,58.24250000000005,57.76062218296984,59.756344913487325,57.84030737612496,57.66142332898277,22.760513392857145,23.717008928571424,23.14347551402452,23.20113876127583,24.676539827709515,23.50764435281036,48.3959375,47.226874999999986,45.53773679223823,47.56288703684974,48.54240709400477,47.432845964845725,26.127895833333334,26.476499999999984,25.759343782239334,26.4413455040009,26.47602596216715,25.928250378724854,41.571250000000006,42.557499999999976,42.06646809353688,43.069300812569445,42.968167955893165,42.01276678218206
2018-05-31,PREMON,51.7275,22.246428571428577,48.27375,28.71933333333333,40.5,54.5996875,56.88187500000005,55.34737330978191,56.01759403332587,60.432017726236566,59.095087403764374,21.976950892857147,23.32004464285714,22.784656736986143,23.08719271248132,25.26667934197412,24.454730150149395,48.5546875,47.04343749999999,46.63214207534294,48.13824074634062,49.035146432368705,45.57912367261734,24.324875000000002,26.625833333333315,26.943339602676932,27.955813348595154,27.478950605107222,25.685072476909703,41.46000000000001,41.91999999999997,41.43988085612213,42.17583608528691,42.5068994327376,42.23045895589704
2018-08-31,MONSOON,51.2375,18.59625,60.07,22.0215,40.49,,55.37875000000005,53.70342398586915,53.971125148708325,54.480944419432234,54.763607690975874,,22.20098214285714,21.109294042191685,21.81537534254311,20.523476868197008,20.024438379230862,,49.74843749999999,52.007285245205765,50.820226392312456,49.29368410352561,46.581580687651595,,25.629958333333313,24.97460376160616,23.63909937825743,26.183288668626442,26.781046889909643,,41.222499999999975,41.05992851367328,41.72665036062662,41.928573952331554,41.34927349623041
2018-11-30,POMKH,52.2175,21.854,38.65,16.083333333333332,43.1,,53.82062500000005,53.10905439152149,,54.63285220596806,52.69057304726526,,21.75291964285714,21.40717642531501,,21.0259940443368,21.01240759587305,,47.36093749999999,46.66437114712346,,48.847941514083075,51.599553095915326,,23.019791666666645,21.41809559029703,,24.625552651827583,25.061899507517897,,41.69749999999998,41.87595710820396,,41.36009854413745,40.68312567869377
