Date,Season,Parbatta,Gogri,Khagaria,Chautham,Mansi,Beldaur,Parbatta_Trend,Parbatta_SMA,Parbatta_EWMA,Parbatta_DES,Parbatta_TES,Parbatta_ARIMA,Gogri_Trend,Gogri_SMA,Gogri_EWMA,Gogri_DES,Gogri_TES,Gogri_ARIMA,Khagaria_Trend,Khagaria_SMA,Khagaria_EWMA,Khagaria_DES,Khagaria_TES,Chautham_Trend,Chautham_SMA,Chautham_EWMA,Chautham_DES,Chautham_TES,Chautham_ARIMA,Mansi_Trend,Mansi_SMA,Mansi_EWMA,Mansi_DES,Mansi_TES,Mansi_ARIMA,Beldaur_Trend,Beldaur_SMA,Beldaur_EWMA,Beldaur_DES,Beldaur_TES,Beldaur_ARIMA
2016-08-31,MONSOON,3.65,2.88,2.484,1.78,2.43,1.58,4.0203125,4.094374999999996,4.003012165248765,4.544997665046391,2.4017694568191357,2.3599775709069566,4.295958333333334,4.4265416666666635,4.11413966679035,4.644349460585879,2.1609586617630616,2.1507691027563554,5.206875000000001,5.625250000000002,4.8550700853899,5.390728212894055,2.928208684505724,3.480833333333333,3.8091666666666635,3.3877623547578875,3.6978776373108473,1.5986635421779036,1.301454356659899,3.5125,3.965,3.6107908942821414,4.1178031114299305,2.354200800637487,1.612180648381981,3.6529166666666666,3.5349999999999997,3.168094492732851,3.3669571606356015,1.7276666025498386,1.7426583498731774
2016-11-30,POMKH,3.155,2.8560000000000003,4.436,2.3,2.4,3.216666666666667,4.04,4.076874999999996,3.663807299149259,4.180831202170102,3.230871951428547,3.239218313263521,4.2875,4.217541666666664,3.61088380007421,4.120357569827072,3.1852602132010697,3.346620653871651,5.20025,5.215750000000002,4.6874420512339405,4.869880632365199,5.229041184921956,3.48,3.4491666666666636,2.9526574128547325,3.405617606230033,3.1707171615407805,3.025936886857138,3.665,3.6224999999999996,3.1264745365692845,3.4004409551542527,2.520422828347445,2.6751256100676875,3.785416666666667,3.4791666666666665,3.1875233623063775,3.262943653056832,3.0441275625998925,3.0791630054032626
2017-02-28,POMRB,3.765,5.2040000000000015,6.203999999999999,4.71,4.5,5.11,4.005416666666667,3.9637499999999957,3.7042843794895557,4.119006306694637,4.3355578703674515,3.6835026757219165,4.165625,4.374374999999997,4.248130280044526,4.625343737946357,4.783289628617053,4.762703102095219,5.199499999999999,5.198000000000002,5.2940652307403635,5.374144653825907,6.288244275081355,3.3537500000000002,3.5124999999999966,3.6555944477128395,3.6515612515672444,4.6000530062674665,4.759613928114521,3.94625,3.4025,3.6758847219415705,3.67927854134301,4.530379842213419,4.039242790267141,3.8466666666666667,3.8266666666666667,3.9565140173838262,3.9941188619222334,4.147189152842971,3.9609609042342564
2017-05-31,PREMON,5.8950000000000005,5.8625,7.685999999999997,5.0,6.38,5.07,3.8889583333333335,4.1162499999999955,4.580570627693733,5.1673076077257205,5.379653147975571,4.536243075251582,4.09675,4.200624999999997,4.893878168026715,5.337671096680013,6.638664901164502,6.5049587655741705,5.27875,5.202500000000001,6.250839138444217,6.605077322571757,7.337236532990056,3.3349999999999995,3.4474999999999967,4.193356668627704,3.954316444758672,5.31330027707431,5.393337898825364,4.105,3.9274999999999993,4.757530833164942,4.7751298603909635,5.74297215674005,6.289930935782333,3.9720833333333334,3.744166666666666,4.401908410430296,4.62140886328003,5.293651082352449,4.664631935743223
2017-08-31,MONSOON,2.7633333333333336,2.6,2.46,1.03,2.58,2.4,4.100833333333334,3.8945833333333293,3.8536757099495738,4.3423472754464685,2.9842800000012257,3.396925077848788,4.088625,4.1306249999999975,3.976326900816029,4.516517037235839,2.1768549597648637,2.1373174979321017,5.38425,5.1965,4.73450348306653,4.928333255820599,2.8639897202660554,3.41,3.2599999999999967,2.928014001176622,3.383013784594542,1.4853504485239588,1.32427014019021,4.36125,3.965,3.8865184998989655,4.1036252321937,2.4281174823152063,2.779438718081166,3.9825,3.9491666666666663,3.601145046258177,3.979618517227234,1.75089412691892,1.726082242406048
2017-11-30,POMKH,3.1100000000000003,2.585,5.093999999999999,2.9,3.52,3.4,4.2802083333333325,3.8833333333333298,3.556205425969744,3.7915557553977757,3.1194063646860606,3.067797288165018,4.1578125,4.062874999999997,3.419796140489617,3.776224763882638,3.099136839341018,3.052385244528783,5.406375,5.361000000000001,4.878302089839918,4.864462111937131,5.127636662763942,3.4325,3.4099999999999966,2.916808400705973,3.2439303110786173,2.6972599771002366,2.9913261467998327,4.3462499999999995,4.245,3.7399110999393796,3.8842702298977883,2.6034188469438684,3.0742169413732157,3.990625,3.9949999999999997,3.5206870277549065,3.7984270235757758,3.113646059835868,3.5482519543289692
2018-02-28,POMRB,5.505,5.41,6.39,4.71,5.43,5.01,4.335416666666666,4.31833333333333,4.335723255581847,4.577296603984885,4.129547736152428,3.8783129695549143,4.37125,4.114374999999997,4.215877684293771,4.32795549402574,4.633424151049893,4.634602193482273,5.5465,5.407500000000001,5.482981253903951,5.515861993894544,6.300939091715152,3.55125,3.4099999999999966,3.634085040423584,3.5101977459389477,4.491177156821905,4.757355709529392,4.2975,4.4775,4.415946659963628,4.505254989004016,4.737125833081736,5.100196060892028,3.9599999999999995,3.9699999999999998,4.116412216652944,4.316118151367603,4.227415767180956,4.460348662853683
2018-05-31,PREMON,5.59,6.21,7.6770000000000005,5.18,5.33,5.235,4.4315625,4.24208333333333,4.837433953349109,5.277150800316931,5.941172474532458,6.048823690289369,4.558187500000001,4.201249999999997,5.013526610576262,5.17857998450449,6.611495378522426,6.460115048538956,5.646625,5.405250000000001,6.3605887523423705,6.757224389853564,7.404632985844607,3.6100000000000003,3.4549999999999965,4.2524510242541504,3.874232384738523,5.123857502701862,5.3754348021120215,4.31,4.215000000000001,4.781567995978177,5.000155552778586,6.036027038588275,5.240328250573251,3.90875,4.0112499999999995,4.563847329991766,4.85607465935986,5.368413031913798,5.374302402788504
2018-08-31,MONSOON,3.51,3.96,3.59,1.8,3.24,1.99,,4.4287499999999955,4.3064603720094645,4.707293389284161,3.1466347862262265,3.1975919092227034,,4.541249999999997,4.592115966345757,4.925020524372512,2.2788646867211018,2.327338489550744,,5.687750000000001,5.252353251405422,5.603861575538847,2.8479170535047773,,3.647499999999997,3.2714706145524906,3.4851139484721343,1.3248927692837098,1.3108761936739775,,4.380000000000001,4.164940797586906,4.499269913408543,2.560900072671853,2.463448612194925,,3.908749999999999,3.5343083979950594,3.920093882154985,1.834882282847516,1.98950153725196
2018-11-30,POMKH,3.1325000000000003,2.7205000000000004,4.764999999999999,2.6,2.96,3.4,,4.434374999999996,3.8368762232056786,,3.4862157531245046,3.186825233964372,,4.575124999999997,3.8434695798074543,,3.634878772032495,3.536505293474117,,5.605500000000001,5.057411950843253,,5.213831782871684,,3.5724999999999967,3.0028823687314943,,2.846016361271975,2.9871693624078457,,4.240000000000001,3.682964478552144,,2.7991164704105884,2.736656056487716,,3.908749999999999,3.4805850387970354,,3.1746197352957672,3.264674622320566
