Date,Season,Farukhnagar,Pataudi,Sohana,Gurgaon,Farukhnagar_Trend,Farukhnagar_SMA,Farukhnagar_EWMA,Farukhnagar_DES,Farukhnagar_TES,Farukhnagar_ARIMA,Pataudi_Trend,Pataudi_SMA,Pataudi_EWMA,Pataudi_DES,Pataudi_TES,Pataudi_ARIMA,Sohana_Trend,Sohana_SMA,Sohana_EWMA,Sohana_DES,Sohana_TES,Sohana_ARIMA,Gurgaon_Trend,Gurgaon_SMA,Gurgaon_EWMA,Gurgaon_DES,Gurgaon_TES,Gurgaon_ARIMA
2004-11-30,POMKH,16.556666666666665,22.236666666666668,20.34,32.49666666666666,13.576302083333333,13.164166666666652,13.87693141676501,13.724656409416484,10.89956226499607,11.05859257206625,22.684166666666666,22.47,22.112190119470313,22.073494447978092,21.371490831109497,20.766795646853772,15.388125,13.787500000000001,15.28567165287992,16.19585866307638,12.562386498897087,11.360822264549851,31.705208333333335,30.410416666666666,31.204203398603177,31.572823149243995,30.94443627116479,31.449298429037704
2005-02-28,POMRB,17.1,22.96666666666667,17.84,32.525,14.0446875,13.26416666666665,15.166158850059006,15.354805262442975,14.907754121647518,13.96506419529134,22.989583333333332,22.528333333333332,22.453980738348854,22.35465494417799,23.513638857385715,23.274816117353467,16.2534375,15.382500000000002,16.30740299172795,17.487585276522463,15.262022021001423,13.99730492889216,32.09583333333333,30.739166666666662,31.732522039161907,32.10079072637688,30.428353635289863,31.85405852607504
2005-05-31,PREMON,12.847083333333336,24.19,11.765,32.85333333333333,13.475104166666668,13.888437499999982,14.238528643368737,13.909132695238831,14.957334072889559,15.622299401700513,23.27583333333333,22.84,23.148388443009313,22.771862381917927,23.343510625505324,23.075997416577668,16.489375,15.393750000000004,14.49044179503677,15.664018348000697,17.58321107638859,17.384519827934884,31.665833333333335,32.67124999999999,32.180846556830474,32.558643837198666,32.907653561011,31.217267194218145
2005-08-31,MONSOON,10.3,23.16333333333333,18.5075,28.20666666666667,11.955520833333335,14.200937499999984,12.663117186021243,11.903685507425445,14.03143081401057,14.155224456503046,23.541666666666664,23.139166666666664,23.154366399138922,22.986497429907445,22.738394843503556,22.629520065355887,15.579791666666669,17.113125000000004,16.09726507702206,17.307133924949436,14.962706278861097,16.813530420958543,32.048541666666665,31.520416666666662,30.59117460076495,31.149670335980417,33.6615152756629,32.824831875255036
2005-11-30,POMKH,10.75,23.33,15.35,33.660000000000004,10.955885416666668,12.749270833333318,11.897870311612746,11.194174002819487,11.966566434922019,12.117219822299615,23.727083333333333,23.412499999999998,23.224619839483353,23.195803809156065,22.83386552922001,23.600281057520913,15.9,15.865625000000001,15.798359046213237,17.013557388559413,16.956384289647445,15.833827549467506,32.53958333333334,31.811249999999994,31.81870476045897,32.245877116601186,31.342677595441472,31.088191430709838
2006-02-28,POMRB,10.75,24.0,15.553333333333335,34.42333333333334,10.841249999999999,11.161770833333318,11.438722186967647,10.860322005302043,12.32164792097667,11.394460261796914,23.816041666666667,23.67083333333333,23.534771903690014,23.472134249052356,23.843562212640787,23.45165425393762,16.911354166666666,15.293958333333336,15.700348761061276,16.847896002511437,16.014984180505472,16.136610191446294,32.873333333333335,32.28583333333333,32.860556189608715,33.226399430123344,31.09814683384894,32.03127510638873
2006-05-31,PREMON,11.2,24.64,16.613333333333333,34.88333333333333,11.063749999999999,10.749999999999984,11.343233312180587,10.937359259522463,10.370852847136538,11.053776336666022,24.056875,23.78333333333333,23.976863142214007,23.80214858634167,24.85032496291364,24.654735490803436,17.561666666666667,16.50604166666667,16.0655425899701,17.151758097540558,17.038447642276335,15.84944622130195,33.139583333333334,32.79333333333333,33.66966704709856,34.0218579249898,34.0134889247999,31.880833240013963
2006-08-31,MONSOON,11.03,23.425,21.75,28.846666666666664,11.3325,10.932499999999983,11.217939987308352,10.885160130661715,11.007134507986713,11.131075209109667,24.355625,23.84875,23.756117885328408,23.914588310242383,23.741333166120484,23.447718607912016,18.567083333333336,17.31666666666667,18.33932555398206,19.585135149476656,16.519651525649948,15.911334109756714,32.72291666666667,32.953333333333326,31.740466894925802,32.319706374775826,35.095361697125846,33.5458541936198
2006-11-30,POMKH,11.8,24.995,17.31,35.15,11.626875,11.194999999999983,11.450763992385012,11.261216197908405,10.937544429322472,11.077643366971108,24.5025,24.265,24.251670731197045,24.23524453034764,23.760794710281477,23.931081124603764,20.87770833333333,17.806666666666672,17.927595332389238,19.269425240502233,19.242907659086807,17.732651162537945,32.83708333333333,33.32583333333333,33.10428013695548,33.53973620579678,32.494766422930276,32.67675300575429
2007-02-28,POMRB,11.85,24.725,21.63666666666667,29.6,11.82125,11.469999999999983,11.610458395431007,11.464178938868637,12.397551802855151,11.459506000981223,24.771250000000002,24.44625,24.44100243871823,24.474079711798677,24.64291066021027,24.030105134709164,23.526666666666667,19.327500000000008,19.41122386610021,20.89277896552105,18.248959098790174,19.12256649280589,34.26427083333334,32.11999999999999,31.702568082173286,32.28730760837453,32.370169487792836,33.67741888062223
2007-05-31,PREMON,12.455,25.09,29.015,40.62000000000001,11.736249999999998,11.783749999999984,11.948275037258604,11.874451659628964,10.991027212507234,11.665934599006555,24.525624999999998,24.55875,24.70060146323094,24.732536773889485,25.359319262464428,24.8069049295502,25.353749999999998,22.427916666666675,23.252734319660128,25.272346390328547,20.938856507421715,19.71276736923675,34.529375,33.55416666666666,35.26954084930398,35.522294583125266,33.12210466405857,32.360467878311425
2007-08-31,MONSOON,11.33,25.125,30.54,34.5275,12.07,11.858749999999983,11.700965022355163,11.48218237740021,11.964696008196418,12.083061788890825,24.196875,24.98375,24.870360877938563,24.960996434848003,24.15983469910836,24.11270610627928,26.989375000000003,24.625416666666673,26.16764059179608,28.973372658991366,24.12861787258184,22.949400013176387,32.884375000000006,34.974374999999995,34.97272450958239,35.35964648583964,36.556452211798835,33.54508846211684
2007-11-30,POMKH,10.82,21.33,23.13666666666667,31.59,12.536249999999999,11.613749999999982,11.348579013413097,11.03226063215711,11.545635494763522,11.684967350313533,24.501875000000002,24.0675,23.454216526763137,24.61845432891887,25.576223006820413,24.99760673092048,28.257291666666667,26.08208333333334,24.955251021744317,28.122989641319105,27.786462278576398,27.462545503465154,30.33354166666667,34.084374999999994,33.619634705749434,34.17984217207966,35.45355794327678,35.817240343748104
2008-02-29,POMRB,15.5,25.76,28.895,20.0,12.598749999999999,12.526249999999981,13.009147408047859,13.255478790191068,12.16162922863652,11.227715771770521,24.800625000000004,24.32625,24.376529916057883,24.952723021318775,24.627178695514495,24.574984008428544,28.331666666666663,27.896666666666672,26.53115061304659,29.94122699329159,26.14899384257084,28.219065229377428,28.849895833333335,31.684374999999996,28.17178082344966,29.18081821321772,33.015265355261036,33.584689148414355
2008-05-31,PREMON,12.535,26.495,31.9,29.81333333333333,12.756875,12.546249999999983,12.819488444828714,12.758948610312336,12.8203335956664,13.48619258784252,25.65875,24.677500000000002,25.223917949634732,25.34635437742481,25.261917684139654,24.678225283724775,28.140833333333337,28.61791666666667,28.678690367827954,32.42677743680479,28.9724899664843,27.290188812347147,29.030208333333334,28.982708333333328,28.828401827403127,29.57813579160129,30.130938549854637,30.567659945312602
2008-08-31,MONSOON,11.75,26.11,28.25,33.465,12.55125,12.651249999999983,12.39169306689723,12.116890408159477,12.864308572493815,12.983359374390302,27.326249999999998,24.923750000000002,25.57835076978084,25.63192241777142,25.259067338432697,25.117838506776053,28.266875,28.045416666666675,28.507214220696774,32.38058622916925,30.410580824837822,28.746977960199242,30.127916666666668,28.717083333333328,30.68304109644188,31.169547948149305,30.791353291665885,28.308629664672665
2008-11-30,POMKH,11.665,27.21,23.9,34.095,12.173124999999999,12.862499999999983,12.101015840138338,11.770553705305604,12.190351123470705,12.331363064186958,28.578125,26.39375,26.231010461868504,26.035388795717815,22.714808362609432,22.799395539103656,27.61,28.23625000000001,26.66432853241806,30.255358216094123,30.74404221252951,29.79894146296772,30.73375,29.343333333333327,32.04782465786513,32.417897672278116,31.35753873596819,30.765443125934677
2009-02-28,POMRB,13.010000000000002,33.22,29.14,26.27666666666667,12.212499999999999,12.239999999999984,12.464609504083004,12.307369511130156,12.912788842113127,11.979100562172519,29.59,28.258750000000003,29.026606277121104,27.23956129472243,27.3643635541589,26.43824270280659,27.22625,28.29750000000001,27.654597119450834,30.94732477694787,28.16382158921767,28.02977114996232,30.890000000000004,30.912499999999994,29.739361461385744,30.352847448849023,31.262126633828796,29.180412388821246
2009-05-31,PREMON,12.0,29.05,26.4,28.383333333333336,11.940625,12.106249999999985,12.278765702449803,12.034476054797203,11.848932720252712,12.524069566025501,30.403750000000002,28.8975,29.035963766272662,27.68731559187539,28.902186237485427,27.812990126213798,28.228750000000005,26.922500000000007,27.1527582716705,30.107595393551193,30.154034652901775,26.815550675692865,31.464687500000004,30.554999999999993,29.196950210164783,29.803879107834547,31.227795224335242,31.582737260201256
2009-08-31,MONSOON,12.6,31.65,30.68,36.145,11.466875000000002,12.318749999999985,12.407259421469881,12.21823902342107,12.124839164502708,12.247028315572926,29.88125,30.282500000000002,30.081578259763596,28.44449024645585,28.420269294994373,27.942358745098392,28.59625,27.53000000000001,28.5636549630023,31.300172019242776,28.671932511707645,26.986609739109912,31.960625000000007,31.224999999999994,31.97617012609887,32.29539425276699,30.991360099887615,29.967390492587406
2009-11-30,POMKH,8.64,28.18,29.49,36.0125,11.335,11.562499999999986,10.900355652881927,10.24438668772931,12.295627894939791,12.433621323767701,29.701249999999995,30.525,29.320946955858155,28.60536142288764,29.048330668698583,28.205969787280583,29.308749999999996,28.92750000000001,28.934192977801377,31.507465340366505,30.3755341201343,27.906676497964558,32.77458333333334,31.70437499999999,33.59070207565932,33.84006286781437,32.43776229127806,31.74879175018778
2010-02-28,POMRB,12.245,28.07,26.49,28.32666666666667,10.93875,11.371249999999986,11.438213391729157,11.191233890071778,11.354435392039704,10.42818223053668,29.865624999999994,29.237499999999997,28.820568173514893,28.728806443371244,33.78709863193628,33.26636434595227,30.112499999999997,28.26500000000001,27.956515786680825,30.246289197421394,30.032314962825723,29.300688938440224,34.117916666666666,32.216874999999995,31.485087912062262,32.01301854241913,32.63952227453066,30.041429553554693
2010-05-31,PREMON,11.71,32.76,34.75,32.845,10.603124999999999,11.298749999999986,11.546928035037494,11.358410028648635,10.712218272818596,11.388614774852913,29.706874999999997,30.164999999999996,30.396340904108936,29.502999420720077,28.98176575554777,29.786783196318655,30.22125,30.352500000000013,30.673909472008496,32.910787982320585,30.101871808033525,28.92766166389138,34.87847916666667,33.33229166666666,32.02905274723736,32.49946618883838,32.843916367664065,31.45489021661319
2010-08-31,MONSOON,9.72,29.255,28.76,42.43,9.993125000000001,10.578749999999985,10.816156821022497,10.401710015687845,11.438123182573957,11.558510091093046,29.889374999999998,29.566249999999997,29.93980454246536,29.673604734120232,31.466189270323213,31.84532473592375,31.4375,29.87250000000001,29.9083456832051,32.05232972512057,31.91193180588258,29.821520118825017,35.32320833333333,34.90354166666666,36.18943164834242,36.320834439344544,33.617442412685484,33.78828787266565
2010-11-30,POMKH,8.834999999999997,29.305,32.28,35.812,8.991875,10.627499999999984,10.023694092613496,9.49109622604652,10.44325984986196,10.586610237283733,29.57125,29.847499999999997,29.685882725479217,29.82823681860034,28.04240793292307,30.33477938866288,31.111250000000002,30.57000000000001,30.857007409923057,32.909774744621984,31.546535252490155,31.029511367209977,36.684250000000006,34.85341666666666,36.03845898900545,36.34069296063989,36.3624935822947,36.939553156552876
