Date,Season,Ramnagar,Kotabagh,Haldwani,Bhimtal,Ramnagar_Trend,Ramnagar_SMA,Ramnagar_EWMA,Ramnagar_DES,Ramnagar_TES,Ramnagar_ARIMA,Kotabagh_Trend,Kotabagh_SMA,Kotabagh_EWMA,Kotabagh_DES,Kotabagh_TES,Kotabagh_ARIMA,Haldwani_Trend,Haldwani_SMA,Haldwani_EWMA,Haldwani_DES,Haldwani_TES,Haldwani_ARIMA,Bhimtal_Trend,Bhimtal_SMA,Bhimtal_EWMA,Bhimtal_DES,Bhimtal_TES,Bhimtal_ARIMA
1996-02-29,POMRB,5.3742105263157915,59.59,26.43375,19.109,,,5.3742105263157915,5.4654038277211265,4.952690550279765,0.0,,,59.59,58.138202147507286,59.59,0.0,,,26.43375,37.96571312598947,25.152939669771627,0.0,,,19.109,18.474967442423,19.109,0.0
1996-05-31,PREMON,6.953684210526316,74.05499999999998,33.46130952380953,20.257857142857144,,,6.006000000000002,5.487766535944087,7.562579517708171,3.957256738020102e-11,,,65.37599999999999,65.00571573372883,74.05499999999998,-1.4557411301819344e-06,,,29.244773809523814,43.92925014878899,34.176354739924726,-3.4648717249460856e-12,,,19.56854285714286,18.68912635226196,20.257857142857144,1.737219898208566e-09
1996-08-31,MONSOON,3.804444444444445,66.16499999999999,33.81263888888889,14.653636363636364,5.180116959064329,,5.125377777777779,5.510220739744419,3.358471199909668,-3.990293074522407e-11,64.1125,,65.6916,66.96092963809106,66.165,-2.9700244311222545e-06,30.41694196428572,,31.071919841269846,47.1226146014088,34.08438174562734,-2.811195322228397e-12,17.770123376623378,,17.60258025974026,17.617050010198643,14.653636363636364,2.4552617462416807e-09
1996-11-30,POMKH,4.5244444444444465,56.64,27.960069444444446,17.06,5.168910818713451,5.1641959064327505,4.885004444444446,5.532766820274681,4.6054008889634614,-5.889601815068934e-11,64.1125,64.1125,62.07096,63.71596430022194,56.640000000000015,-3.984876809549629e-06,30.41694196428572,30.416941964285716,29.827179682539686,44.36728398116803,28.655005894672,3.945198769699758e-12,17.770123376623378,17.770123376623378,17.385548155844155,17.214170646186126,17.06,3.6126292793785155e-09
1997-02-28,POMRB,5.5015789473684205,59.59,26.43375,19.109,5.194463364293086,5.196038011695908,5.131634245614036,5.555405153915949,5.233065302021725,4.749916602092631,64.1125,64.11249999999998,61.078576,62.120651476937006,59.59000000000002,59.58999543849517,30.41694196428572,30.416941964285712,28.469807809523815,39.5230594455481,25.12022774943253,25.528483688263538,17.770123376623378,17.770123376623374,18.074928893506495,17.365928766793644,19.109,18.988146461515772
1997-05-31,PREMON,6.736666666666667,74.05499999999998,33.46130952380953,20.257857142857144,5.307446922299622,5.141783625730996,5.773647214035089,5.5781361185907645,7.811893999311968,6.145911090669851,64.1125,64.11249999999998,66.26914559999999,67.56719477070585,74.05499999999999,74.05499590041444,30.41694196428572,30.41694196428571,30.466408495238102,38.21815273834883,34.14631189379489,32.31537312589054,17.770123376623378,17.770123376623374,18.948100193246756,17.82357247183929,20.257857142857144,20.12973773745634
1997-08-31,MONSOON,4.225882352941177,66.16499999999999,33.81263888888889,14.653636363636364,5.365126902734778,5.247143102855179,5.154541269597524,5.6009600867503915,3.5131203260362307,3.3625020344670227,64.1125,64.11249999999998,66.22748735999998,68.25947077675954,66.16499999999999,66.16499627738544,30.41694196428572,30.416941964285705,31.804900652698418,36.919304693786316,34.05679019507865,32.65467065142651,17.770123376623378,17.770123376623374,17.2303146614026,16.975693005951868,14.653636363636364,14.560960461914345
1997-11-30,POMKH,5.006875,56.64,27.960069444444446,17.06,5.385713848039216,5.367750741744068,5.095474761758514,5.6238774447051325,4.814208111770837,3.9988634007989483,64.1125,64.11249999999998,62.392492415999996,64.05156688720649,56.64,56.63999659086831,30.41694196428572,30.41694196428571,30.26696816939683,32.79923576322413,28.6296656303578,27.002531866845068,17.770123376623378,17.770123376623374,17.16218879684156,16.773897419107374,17.06,16.95210521919199
1998-02-28,POMRB,5.4805882352941175,59.59,26.43375,19.109,5.356861213235295,5.362503063725493,5.249520151172756,5.64688857403778,5.497418034566993,5.092846679398394,64.1125,64.11249999999998,61.271495449599996,61.80233507137571,59.59,59.58999685565612,30.41694196428572,30.416941964285705,28.733680901638095,28.929193761967067,25.09695508143294,25.528483688263538,17.770123376623378,17.770123376623374,17.940913278104937,17.103402182383252,19.109,19.05348648037841
1998-05-31,PREMON,6.922352941176469,74.05499999999998,33.46130952380953,20.257857142857144,5.330629595588235,5.408924632352943,5.918653267174241,5.669993860127751,8.018322040557802,6.404076524474624,64.1125,64.11249999999998,66.38489726975999,66.82151399405397,74.05499999999998,74.05499708227735,30.41694196428572,30.41694196428571,30.62473235050667,29.684892850589712,34.12493812006059,32.31537312589054,17.770123376623378,17.770123376623374,18.86769082400582,17.7159219335589,20.257857142857144,20.199006080530943
1998-08-31,MONSOON,3.809375,66.16499999999999,33.81263888888889,14.653636363636364,5.382151756535946,5.304797794117649,5.074941960304544,5.693193680251356,3.715337790666954,3.766252281094965,64.1125,64.11249999999998,66.296938361856,67.313954678127,66.16499999999999,66.1649972784294,30.41694196428572,30.416941964285705,31.89989496585956,30.844875141449975,34.03716037852074,32.65467065142651,17.770123376623378,17.770123376623374,17.182069039858035,16.991391354604595,14.653636363636364,14.611066112456271
1998-11-30,POMKH,5.213529411764705,56.64,27.960069444444446,17.06,5.454753880718954,5.356461397058824,5.130376940888609,5.7164884291291305,4.890824499057959,4.469904942556741,64.1125,64.11249999999998,62.43416301711359,63.1035371373167,56.64,56.63999744987011,30.41694196428572,30.41694196428571,30.323964757293513,29.06404044436603,28.61163747571897,27.002531866845068,17.770123376623378,17.770123376623374,17.13324142391482,16.886161761732367,17.06,17.010439026388383
