Date,Season,Hanumannagar,Hayghat,Kusheshwarsthan (w),Benipur,Darbhanga,Singhwara,Keotiranway,Jale,Baheri,Biraul,Manigachhi,Hanumannagar_Trend,Hanumannagar_SMA,Hanumannagar_EWMA,Hanumannagar_DES,Hanumannagar_TES,Hanumannagar_ARIMA,Hayghat_Trend,Hayghat_SMA,Hayghat_EWMA,Hayghat_DES,Hayghat_TES,Hayghat_ARIMA,Kusheshwarsthan (w)_Trend,Kusheshwarsthan (w)_SMA,Kusheshwarsthan (w)_EWMA,Kusheshwarsthan (w)_DES,Kusheshwarsthan (w)_TES,Kusheshwarsthan (w)_ARIMA,Benipur_Trend,Benipur_SMA,Benipur_EWMA,Benipur_DES,Benipur_TES,Benipur_ARIMA,Darbhanga_Trend,Darbhanga_SMA,Darbhanga_EWMA,Darbhanga_DES,Darbhanga_TES,Darbhanga_ARIMA,Singhwara_Trend,Singhwara_SMA,Singhwara_EWMA,Singhwara_DES,Singhwara_TES,Singhwara_ARIMA,Keotiranway_Trend,Keotiranway_SMA,Keotiranway_EWMA,Keotiranway_DES,Keotiranway_TES,Keotiranway_ARIMA,Jale_Trend,Jale_SMA,Jale_EWMA,Jale_DES,Jale_TES,Jale_ARIMA,Baheri_Trend,Baheri_SMA,Baheri_EWMA,Baheri_DES,Baheri_TES,Baheri_ARIMA,Biraul_Trend,Biraul_SMA,Biraul_EWMA,Biraul_DES,Biraul_TES,Biraul_ARIMA,Manigachhi_Trend,Manigachhi_SMA,Manigachhi_EWMA,Manigachhi_DES,Manigachhi_TES,Manigachhi_ARIMA
2001-05-31,PREMON,5.223333333333334,6.05125,3.51,5.15,2.16,4.3,2.86,3.9,4.534444444444444,4.11,1.0,3.2977083333333335,3.2686111111111114,3.822980876621167,3.961075492671399,5.366197042189382,4.799640512828786,4.502000000000001,4.502000000000001,5.028145298353056,4.956090845675959,6.039817220741938,6.038689144654901,2.6187500000000004,2.655,2.8805670012113778,3.104270658060027,4.089399907831762,3.995573890046234,3.76375,4.132499999999998,4.3972027294793925,3.8728502372825466,5.149470423197085,4.871803393673977,2.225,2.0600000000000005,2.180943319379159,2.0380419908805587,2.6598566798651486,2.53132668318853,2.26,2.252499999999999,2.947574898019243,3.6170962280442094,3.7456184904856036,3.0936455149310267,2.34375,2.3874999999999997,2.707337703180513,2.8310119368640234,3.631964464744753,3.4735465970725197,2.15,2.155,2.8585330806024016,2.7686706314332805,3.626459862933366,3.5466023873770833,2.6331944444444444,2.3886111111111106,2.9889562848520193,3.0863144007837278,3.9048240973093904,2.872353710808123,3.7974999999999994,3.7975000000000003,3.79907470048799,3.784272251336393,4.138846242869488,4.1099999950573025,1.3454166666666667,1.3041666666666671,1.4064023548101665,1.573752522865303,3.1810656744982966,3.2511025451676563
2001-08-31,MONSOON,2.6,3.6020000000000003,2.47,2.57,1.86,0.64,0.98,0.31,2.13,4.35,0.96,3.408333333333333,3.253333333333334,3.3337885259727003,3.8960637139648964,2.049484975386174,2.596814576022764,4.502,4.502000000000001,4.457687179011835,4.581630403295565,3.585352679067119,3.6075414325528796,2.6225,2.655,2.716340200726827,3.0684228397439943,2.504097691081379,2.5512390684230075,3.6112500000000005,3.8374999999999977,3.6663216376876355,3.67193529953441,2.7665810253116945,3.181796704435944,2.28875,2.1350000000000002,2.0525659916274956,2.011999944956631,1.5053371070778474,1.690333141310679,2.2187499999999996,2.274999999999999,2.0245449388115455,2.3870064730238334,1.190164711151555,1.1095020591240963,2.1649999999999996,2.3975,2.0164026219083078,2.1133609744161492,0.9290536123911062,1.138989960945527,2.15625,2.03,1.8391198483614408,2.582909287753513,0.7887300068052951,0.863511687655799,2.9211111111111108,2.4136111111111105,2.6453737709112115,2.962552208938988,1.8546917336597881,1.94739052496349,3.7975,3.7975,4.019444820292794,4.141971470219777,4.378566838221326,4.349999994768677,1.3916666666666666,1.2625000000000004,1.2278414128861,1.4472804476587946,0.629595632318362,0.8825172895089167
2001-11-30,POMKH,2.755,3.75375,1.92,3.06,2.88,1.68,2.17,2.61,2.96,3.42,1.98,3.577916666666667,3.3420833333333335,3.1022731155836203,3.8336403912706514,2.672031992028571,2.4166873585819806,4.502000000000001,4.502000000000001,4.1761123074071005,4.292587801304364,3.758475381316554,3.7505599982980464,2.6624999999999996,2.5824999999999996,2.397804120436096,2.871163693981861,2.215884566330113,2.0233635263347503,3.645,3.6899999999999973,3.4237929826125812,3.565357518959696,3.571437217522445,3.2872273180632523,2.4000000000000004,2.3150000000000004,2.3835395949764973,2.1741079624840025,2.1156120616774574,2.181040458599539,1.8549999999999998,2.2449999999999988,1.8867269632869275,1.9992282867172364,1.934214498546416,1.5868588651668065,1.995,2.29,2.0778415731449846,2.062098319284596,2.354507606761293,2.396087974616877,1.8487499999999997,2.2699999999999996,2.147471909016865,2.6061542543312743,2.085026355898245,1.8938446502582635,3.1730555555555555,2.852777777777777,2.7712242625467267,3.0415369830856878,2.001173067180886,2.244826380484323,3.7975,3.7975,3.779666892175676,3.8298763099214375,3.448290139965765,3.419999995887098,1.505,1.4283333333333337,1.5287048477316598,1.4923837292925628,1.4197998182720128,1.5422785289676175
2002-02-28,POMRB,3.3200000000000003,4.601000000000001,2.75,3.35,2.15,2.15,2.15,1.35,2.333333333333333,3.31,1.4799999999999998,3.5343750000000003,3.4745833333333334,3.1893638693501725,3.866800995317872,2.9489033880880107,2.869025168641453,4.502000000000001,4.502000000000001,4.346067384444261,4.345291598853905,4.6243547196756944,4.594999288397196,2.6624999999999996,2.6624999999999996,2.538682472261658,2.885062693127682,2.4131644229601106,2.422803892405688,3.8312500000000003,3.532499999999997,3.3942757895675486,3.5163805717973156,4.16979063623516,3.715296581331561,2.62375,2.2625000000000006,2.2901237569858983,2.195196639487525,2.5025097770355265,2.3718936520163507,1.511875,2.192499999999999,1.9920361779721563,2.000156413245872,2.3068195867479373,2.8622343185357826,2.09625,2.04,2.106704943886991,2.0331925974140783,2.770443592821909,2.8225312463227814,1.68625,2.0424999999999995,1.828483145410119,2.5143159171638207,2.6488456193858196,3.0436773461793067,3.5016666666666665,2.9894444444444432,2.5960678908613692,2.9394444445486463,2.53346061673703,2.927646296779912,3.7975000000000003,3.7975,3.591800135305406,3.5166382229023734,3.338016121800623,3.3099999968011975,1.8958333333333333,1.3550000000000002,1.5092229086389959,1.461001817548526,2.1540510485304494,1.9830499860597897
2002-05-31,PREMON,6.05,6.05125,3.51,6.05,3.26,1.6,2.5,2.35,6.003333333333333,4.11,2.2,3.3874999999999997,3.6812500000000004,4.333618321610103,4.464057442389467,5.369277656522129,4.889494559609098,4.502000000000001,4.502000000000001,5.028140430666557,4.932504543177727,6.039817220741942,6.042500758796464,2.69875,2.6624999999999996,2.927209483356995,3.0877654591837613,3.5398013415871414,3.2621684911489446,4.00375,3.757499999999997,4.456565473740529,3.9717664476367345,5.0089993414669065,4.783941300585101,2.6074999999999995,2.5375000000000005,2.678074254191539,2.419018825419289,2.6390069284963658,2.4535558250366862,1.60875,1.517499999999999,1.8352217067832939,1.713125722269879,3.7413779291419837,3.2842152954571757,2.5025,1.9500000000000002,2.2640229663321945,2.190138880895066,3.1515510972201586,3.080472031329056,1.6575000000000002,1.6549999999999994,2.037089887246071,2.5132305005038034,3.2963117175063483,2.767173970364932,3.5016666666666665,3.3566666666666656,3.9589740678501553,3.811007829317345,4.260170573552875,3.394475962501367,3.7974999999999994,3.7975000000000003,3.7990800811832437,3.7777935753973653,4.137744757761553,4.1099999960280735,2.089166666666667,1.6550000000000002,1.7855337451833977,1.549528576649025,2.617868696971972,2.848969398219075
2002-08-31,MONSOON,1.425,3.6020000000000003,2.47,3.16,2.55,0.595,2.15,0.56,3.29,4.35,2.8866666666666667,3.39625,3.3875000000000006,3.170170992966062,4.045794470654691,2.5385040612243257,3.6606906634920886,4.502,4.502000000000001,4.457684258399935,4.5659551509972705,3.58535267906712,3.605690576279197,2.6975000000000002,2.6624999999999996,2.744325690014197,3.000611773125575,2.4999638973168694,2.5187994042310673,4.2596875,3.9049999999999976,3.9379392842443175,3.8762108523436445,2.6369929115286643,3.2970409844309927,2.57375,2.710000000000001,2.6268445525149233,2.5007721168513832,1.560421991383421,1.8241642428036156,1.72,1.506249999999999,1.3391330240699764,1.0274849207063592,0.8923827980958094,0.26796612779147044,2.84375,2.2425,2.2184137797993166,2.1676190468490892,0.7489189919362955,1.093557647394566,1.7291666666666665,1.7174999999999996,1.4462539323476427,2.351123912950013,0.009628385240656012,0.2505999517235802,3.4457812500000005,3.6466666666666656,3.6913844407100935,3.9113962622171026,2.4330445959559324,2.676564846432168,3.7975,3.7975,4.019448048709946,4.139037131711263,4.377476022150354,4.349999995796136,2.2941666666666665,2.1366666666666667,2.225986913776705,1.7502006118906333,0.6873713710872797,0.9347334373427596
2002-11-30,POMKH,2.755,3.75375,2.21,3.85,2.06,2.5,4.25,2.13,1.8,3.42,1.6,3.1987500000000004,3.387500000000001,3.0041025957796372,3.8917211077316045,2.778237228771835,2.3370088075757725,4.502000000000001,4.502000000000001,4.17611055503996,4.28364940506692,3.758475381316552,3.7513564936245447,2.756875,2.735,2.530595414008518,2.841700063636232,1.9639076050261695,1.888042858469582,4.385208333333334,4.102499999999998,3.9027635705465906,3.904678086864413,3.372413726953876,3.279472115156699,2.5300000000000002,2.505000000000001,2.400106731508954,2.4812411895319495,2.215257238033371,2.391563377997421,1.9416666666666667,1.7112499999999988,1.8034798144419857,1.7087638670135483,1.6639580179826639,1.6668639122634203,2.9875,2.7625,3.03104826787959,3.2017342332481316,2.229132125284569,2.405440292991656,2.2233333333333336,1.5974999999999997,1.7197523594085855,2.3332030303301003,1.684674619881617,2.640681934409334,3.4596180555555556,3.3566666666666656,2.9348306644260562,3.576007795997607,2.696010963782327,3.0142651352185945,3.7975,3.7975,3.779668829225968,3.829449514877463,3.447209889512323,3.419999996694893,2.4341666666666666,2.0416666666666665,1.9755921482660233,1.7380934734876956,1.6289356269284232,1.5214174860873981
2003-02-28,POMRB,3.39,4.601000000000001,2.45,4.6075,2.7,2.22,2.8,2.4033333333333333,3.04625,3.31,3.5,3.1393750000000002,3.405000000000001,3.158461557467782,3.8600792353682465,3.2312595939883924,3.103143062936404,4.502000000000001,4.502000000000001,4.346066333023977,4.341890805420115,4.624354719675692,4.596613023387456,2.85375,2.66,2.498357248405111,2.7496689282581137,2.7905808523221656,2.63690775961886,4.279791666666667,4.416874999999997,4.1846581423279545,4.068132944086984,3.9289564724484944,3.696285931513029,2.31875,2.6425000000000005,2.5200640389053723,2.5730675616561176,2.5370459809197894,2.325674521311343,2.192083333333333,1.728749999999999,1.9700878886651916,2.1014259395223376,2.1552811773982326,2.7416293428997998,3.025,2.9250000000000003,2.938628960727754,3.34828771830489,2.740427111126353,2.731552932252584,2.660833333333333,1.8608333333333333,1.9931847489784846,2.3401200540293865,2.219180188536174,1.838819353322766,3.2512152777777783,3.5348958333333327,2.9793983986556336,3.5500567010541917,2.8568347133631122,2.8027808764392423,3.7975000000000003,3.7975,3.5918012975355804,3.517624272052642,3.336946334634666,3.3099999973263388,2.0108333333333333,2.5466666666666664,2.5853552889596143,2.0372407578087466,2.0753247133060713,1.9269390014445158
2003-05-31,PREMON,4.4,6.05125,4.285,5.796666666666668,2.36,3.303333333333333,3.0,5.25,5.401111111111112,4.11,1.3,3.330625,2.9925000000000006,3.6550769344806695,4.030025538444067,5.835186827365467,5.1674764639576125,4.502000000000001,4.502000000000001,5.028139799814387,4.933802709872774,6.039817220741946,6.044832946856612,3.24125,2.8537500000000002,3.2130143490430667,3.1380242526838837,3.5337967404102044,3.5671405855340916,4.2872916666666665,4.353541666666664,4.82946155206344,4.445191274898971,5.7083398848420295,5.8268985492967,2.3249999999999997,2.4175000000000004,2.456038423343223,2.5919979998700398,2.7224508575227864,2.6526916581723174,2.1870833333333333,2.154583333333332,2.503386066532448,3.1366897867826227,3.6139628459326616,3.2895144762209956,2.74125,3.0500000000000003,2.9631773764366525,3.485053945529168,3.2130116540763876,2.8860905956581666,2.7958333333333334,2.5858333333333334,3.2959108493870906,2.603190924785382,3.4124481787344894,3.3108639851775794,3.2164236111111113,3.3843402777777767,3.948083483637825,4.130365000470622,4.66155739764436,4.288363403131617,3.7974999999999994,3.7975000000000003,3.7990807785213483,3.779471081131547,4.136685332548535,4.109999996680137,1.6875,2.3216666666666663,2.0712131733757686,1.9683307699618455,2.7123357837588977,2.396048031015758
2003-08-31,MONSOON,2.6,3.6020000000000003,2.47,2.57,1.76,0.895,1.95,1.16,2.225,4.35,0.4,3.4325,3.2862500000000003,3.2330461606884016,3.810253002412152,1.7531692369721674,1.9504227463266948,4.502,4.502000000000001,4.4576838798886325,4.570344618637082,3.585352679067121,3.604588677149968,3.5799999999999996,2.8537500000000002,2.91580860942584,3.032034757428964,2.536646953391233,2.172248487553491,4.505104166666667,4.206041666666664,3.9256769312380637,4.201833979344098,3.0252747113932386,2.91348104344773,2.625,2.2200000000000006,2.177623054005934,2.4916649669336493,1.6040962238179235,1.924577215705082,2.1533333333333333,2.229583333333332,1.8600316399194687,2.3036423771769767,0.9643179822466481,0.6999947487358185,2.3575000000000004,3.0,2.5579064258619915,3.0241770472250415,1.6489906549213962,1.6436780216667148,3.0054166666666666,2.7358333333333333,2.4415465096322544,2.492478567304258,1.1503361566129215,1.5920866942119685,3.4158506944444444,3.1180902777777764,3.258850090182695,3.8297270630667644,2.6334411174897077,2.773409853744547,3.7975,3.7975,4.019448467112809,4.140882669870395,4.376426858527439,4.349999996486275,1.5381249999999997,1.6999999999999997,1.4027279040254612,1.7506593484195054,1.286526236147163,1.0624502063362524
2003-11-30,POMKH,3.11,3.75375,5.31,4.5,2.9,2.16,2.18,2.61,2.5866666666666664,3.42,1.5,3.4524999999999997,3.375000000000001,3.183827696413041,3.6964848189731243,2.7834130598461617,3.239253142268463,4.502000000000001,4.502000000000001,4.176110327933179,4.289743599140727,3.7584753813165497,3.751877250678671,3.628125,3.62875,3.873485165655504,3.6704806271000048,2.2618215246652325,2.4431986107532118,4.682083333333333,4.368541666666664,4.155406158742839,4.311720781747554,3.6509922987790215,3.371857784394075,2.815,2.4300000000000006,2.46657383240356,2.5986445013284145,2.194331160607053,2.288126882989485,2.17875,2.144583333333332,1.9800189839516813,2.330477205700479,1.760727188936121,1.8891224214323028,2.21,2.4825,2.406743855517195,2.7036866074449604,3.265776319819839,3.147326044917711,3.1687499999999997,2.855833333333333,2.5089279057793528,2.5135191337720078,2.6263806578718807,2.0910506571805536,3.504305555555556,3.3147569444444427,2.9899767207762835,3.611465167864914,2.6429896522935246,2.6723192952000865,3.7975,3.7975,3.779669080267685,3.8310400759747547,3.44617088808461,3.4199999972374857,1.4412500000000001,1.6749999999999998,1.4416367424152767,1.713848408836145,1.594075861590693,1.6424999009296217
2004-02-29,POMRB,3.85,4.601000000000001,2.06,5.7,4.26,2.29,1.8,3.6,3.855,3.31,2.405,3.12125,3.490000000000001,3.4502966178478243,3.7368764945764212,3.36949506833707,3.643510038543129,4.502000000000001,4.502000000000001,4.3460661967599075,4.348747410016038,4.62435471967569,4.597640535585055,3.7249999999999996,3.53125,3.1480910993933024,3.4144384265900367,2.6895738270328042,1.8693654488941018,4.737307692307692,4.641666666666664,4.773243695245704,4.635607643188629,4.328379729198647,4.264232218469489,2.6475,2.8200000000000003,3.1839442994421363,2.9544996730402193,2.566708263047333,2.4429082001141067,2.3210416666666664,2.162083333333332,2.1040113903710087,2.396084572537993,2.2044905360818157,2.42275350993766,2.191666666666667,2.2325,2.164046313310317,2.2724763989417056,2.7170781326170985,2.5644419355498784,3.2887500000000003,3.1549999999999994,2.945356743467612,2.6225693753666626,2.9909602392583228,2.6866456004593178,3.393958333333334,3.5169444444444427,3.33598603246577,3.7184038616063444,2.971975637361828,3.18055266941054,3.7975000000000003,3.7975,3.591801448160611,3.51877329554776,3.3359173969704377,3.3099999977033865,1.6902777777777778,1.4012499999999997,1.8269820454491659,1.8242837630597533,2.340377696948709,1.803971323092961
2004-05-31,PREMON,4.1,6.05125,5.06,6.12,2.32,3.436666666666666,2.82,5.36,5.3,4.11,1.62,2.889375,3.4150000000000005,3.7101779707086946,3.8255506116409506,4.9842723088744805,4.553387501234731,4.502000000000001,4.502000000000001,5.028139718055945,4.940872039456093,6.0398172207419485,6.046327700717963,3.7249999999999996,3.7249999999999996,3.9128546596359817,3.936913794339473,4.4604973625138875,5.331251651928611,4.714615384615385,4.7224999999999975,5.3119462171474225,5.02253473371,5.917184186640715,6.21800855715658,2.41875,2.8100000000000005,2.8383665796652817,2.9324057145302596,2.822752145169467,2.7525487189644453,2.4766666666666666,2.1954166666666652,2.6370735008892714,3.1614899472711633,3.6654360983700984,2.725885322035303,2.2704166666666663,2.1875,2.4264277879861904,2.4049881677568705,2.965214171204967,2.818216368282735,3.379375,3.182499999999999,3.911214046080567,2.888372229922317,4.340603220809401,4.577703669734548,3.361041666666667,3.491666666666665,4.121591619479462,4.190482629003336,4.915605696536032,4.768133738812504,3.7974999999999994,3.7975000000000003,3.799080868896367,3.780160855388922,4.135666361170161,4.109999997148314,1.7843055555555558,1.4812499999999997,1.7441892272694997,1.8043043804299748,2.302091915262836,2.271609725685659
2004-08-31,MONSOON,0.25,3.6020000000000003,2.47,2.6884615384615382,0.46,1.9,1.9833333333333327,2.01,1.4433333333333334,4.35,2.0722222222222224,2.91125,2.8275000000000006,2.326106782425217,3.1292184969531207,2.374656482434009,1.506341657244168,4.502,4.502000000000001,4.457683830833567,4.576930352313813,3.585352679067122,3.603891354091811,3.7875,3.724999999999999,3.335712795781589,3.7351957071587587,2.688733657691357,2.1335839261470326,4.639615384615385,4.752115384615382,4.262552345673068,4.741852183998997,3.0103328356654515,2.846626999002119,2.3899999999999997,2.4850000000000008,1.887019947799169,2.5572434712627974,1.7128249740784345,1.9778366566158734,2.4891666666666663,2.4466666666666654,2.342244100533563,2.726503843244366,1.0247049821249623,0.9252268090074764,2.3699999999999997,2.1958333333333333,2.249190006125047,2.1620296133563692,1.5772398759903483,1.7865093244784094,3.36375,3.394999999999999,3.15072842764834,2.845403312472544,1.7773779538302272,1.2372571964329082,3.470208333333334,3.2962499999999983,3.0502883050210103,3.6276078126767506,2.8163625193739845,2.8174628251396316,3.7975,3.7975,4.01944852133782,4.141168369754987,4.37541775690161,4.349999996981792,1.5436805555555557,1.8993055555555554,1.8754024252505888,1.856610383329404,1.0209862108920085,1.534305441014287
2004-11-30,POMKH,3.605,3.75375,5.31,4.2,2.37,2.4,2.776666666666667,2.485,3.105,3.42,0.58,2.934583333333333,2.951250000000001,2.8376640694551303,3.1558505028402832,2.9138319224865694,3.3144996358589682,4.502000000000001,4.502000000000001,4.17611029850014,4.295419901782466,3.7584753813165475,3.7522214705169628,3.8499999999999996,3.7249999999999996,4.125427677468954,4.265024718777664,5.364545411432632,5.460957025227124,4.610865384615384,4.677115384615382,4.237531407403841,4.731525003651663,4.210584541305892,4.119856908676736,2.495,2.3525000000000005,2.0802119686795013,2.537687349609971,2.245875133812471,2.3383070605878,2.543333333333333,2.5066666666666655,2.3653464603201373,2.626710547527614,1.9239731356939151,2.4195699975371716,2.4229166666666666,2.345,2.460180670341695,2.348046120645433,2.6748643280615276,2.7207014557159512,3.3568749999999996,3.3637499999999996,2.884437056589004,2.843942022618264,3.3354798457430945,2.9071174750216064,3.4645833333333336,3.4258333333333315,3.072172983012606,3.510096144387411,2.6327353863682363,2.541473868256741,3.7975,3.7975,3.779669112802692,3.8310490041706453,3.445171560612982,3.4199999976270643,1.6618055555555555,1.6693055555555554,1.357241455150353,1.6666954727341252,1.5982959518643196,1.639378252003967
2005-02-28,POMRB,3.53,4.601000000000001,2.56,5.4,4.56,2.15,2.0,3.6,4.21,3.31,1.4,3.1958333333333333,2.8712500000000007,3.114598441673078,3.176028208527174,3.6112244237524727,3.744365180155474,4.502000000000001,4.502000000000001,4.3460661791000845,4.3533328339280635,4.6243547196756865,4.598311220298483,3.7362499999999996,3.849999999999999,3.499256606481372,4.023946154037341,2.1439697594595923,1.9993217753351347,4.619615384615385,4.602115384615382,4.702518844442304,4.933290683186919,5.034068304584407,5.146542276307526,2.605,2.4275000000000007,3.0721271812077005,2.9246470755250384,2.6093260703574925,2.6884625691268464,2.5212499999999998,2.471666666666666,2.2792078761920824,2.3821076676251693,2.376094234728084,2.3630263252846815,2.427083333333333,2.395,2.2761084022050166,2.1649897346653653,2.307183486805097,2.302730538639108,3.3499999999999996,3.36375,3.1706622339534025,2.9414363174834377,3.393078109340907,2.7455825458963927,3.756666666666667,3.5145833333333316,3.5273037898075636,3.68191164363818,3.067580303152595,3.514627644200528,3.7975000000000003,3.7975,3.5918014676816155,3.518633577799461,3.3349277489805913,3.3099999979872465,1.854652777777778,1.4180555555555556,1.374344873090212,1.6143254854231917,2.3277455690640148,2.2298280892438824
2005-05-31,PREMON,4.6066666666666665,6.05125,5.06,6.19,2.86,4.01,3.043333333333333,5.305,4.9,4.11,3.5700000000000003,3.4556249999999995,2.9979166666666672,3.7114257316705137,3.424671771013128,4.327827000209634,3.076149244770681,4.502000000000001,4.502000000000001,5.028139707460051,4.944298151800693,6.039817220741952,6.047308033388575,3.6224999999999996,3.8499999999999996,4.123553963888823,4.419945136244731,5.136369422248882,4.872690211594237,4.625865384615385,4.619615384615382,5.297511306665383,5.267539123336258,6.026381332083103,5.9278463235495025,2.6462499999999998,2.5625000000000004,2.98727630872462,2.9822790141232574,2.83506876425068,2.7112199314103402,2.415,2.6149999999999993,2.9715247257152493,3.3769699055809013,3.803109257968206,2.9996912011823604,2.31125,2.450833333333333,2.582998374656343,2.5134243317165614,2.904504832762555,2.8178578590936523,3.35,3.3499999999999996,4.024397340372041,3.190615035080068,4.594725893847851,4.887770595260986,4.16875,3.414583333333332,4.076382273884538,4.022831553812813,5.063158824625066,5.002391361161347,3.7974999999999994,3.7975000000000003,3.7990808806089693,3.779954377000263,4.134686298906667,4.109999997500781,1.9625,1.9055555555555557,2.2526069238541275,1.9181125567680477,2.0756587691318114,1.910576585023173
2005-08-31,MONSOON,1.8333333333333333,3.6020000000000003,1.5599999999999998,2.6884615384615382,0.8,1.15,1.7933333333333332,2.01,4.18,4.35,1.665,3.5375,3.3937500000000007,2.9601887723356417,3.1001591280374448,0.992603591490798,1.8938627574871307,4.502,4.502000000000001,4.457683824476031,4.579259627587084,3.585352679067124,3.6034310457254284,3.5912499999999996,3.622499999999999,3.098132378333294,3.863864593163167,2.554046159707538,2.57092172865715,4.576177884615385,4.619615384615382,4.2538913993838445,4.925704521102906,2.889739119352751,2.668460935855194,2.3212499999999996,2.6475000000000004,2.112365785234772,2.6504640266350052,1.7383688167773577,1.82203194162236,2.455,2.4274999999999993,2.2429148354291497,2.371408196590272,1.2098171952426293,1.2914485277884706,2.3191666666666664,2.4033333333333333,2.267132358127139,2.2285906623406464,1.7533053280277453,1.9199963041647181,3.3499999999999996,3.3499999999999996,3.2186384042232246,3.1351052652370464,1.9177313211116265,1.4789976023334448,4.20875,4.098749999999999,4.117829364330722,4.150095685507764,2.854258536174994,2.6187064567718545,3.7975,3.7975,4.019448528365381,4.140952885323398,4.3744471875171635,4.34999999735484,2.13375,1.80375,2.0175641543124767,1.9052893068251382,1.275674083926722,1.2489767786061585
2005-11-30,POMKH,4.1,3.75375,5.31,4.25,2.36,2.3,2.04,2.485,3.665,3.42,1.85,3.6466666666666665,3.517500000000001,3.416113263401385,3.2588253384637764,3.4710583971703146,3.368527952688389,4.502000000000001,4.502000000000001,4.176110294685619,4.296800288861985,3.7584753813165452,3.752445586597072,3.5599999999999996,3.6224999999999996,3.9828794269999763,4.288529401340959,5.342634954804291,5.349099535928607,4.475240384615384,4.632115384615382,4.252334839630307,4.868008696858374,4.235288575548138,4.26262284992404,2.07,2.6450000000000005,2.211419471140863,2.6096608536797614,2.317308367161257,2.4008548349574275,2.59375,2.4024999999999994,2.2657489012574894,2.264026492821176,2.0072609430046953,2.2212086310773564,2.4524999999999997,2.2191666666666663,2.1762794148762836,2.1072553425311478,2.699995418495465,2.711607277397171,3.3568749999999996,3.3499999999999996,2.9251830425339347,3.120417405126904,3.42417765181419,2.7617906295647465,4.45375,4.238749999999999,3.9366976185984335,4.120503789314436,3.2111075292490305,3.6206029575931016,3.7975,3.7975,3.779669117019229,3.8308691484228574,3.4442103921595932,3.4199999979203572,2.0475000000000003,2.12125,1.9505384925874862,1.91943791909671,1.3822827296451459,1.5971691696841528
2006-02-28,POMRB,3.69,4.601000000000001,2.31,4.9525000000000015,1.97,2.57,2.8,3.6,3.97,3.31,1.5,3.8379166666666666,3.5575000000000014,3.525667958040831,3.331161960382086,3.681967500319208,3.520452080685392,4.502000000000001,4.502000000000001,4.346066176811371,4.353923003884662,4.624354719675685,4.5987483117783,3.56,3.559999999999999,3.3137276561999855,3.9022090097686672,2.567117893840941,2.1635206127121664,4.430240384615385,4.5202403846153825,4.532400903778185,4.933522907761522,5.223409704494916,5.414198223605979,2.375,1.9975000000000007,2.1148516826845176,2.498294952441967,2.7158247032357794,2.99645173543504,2.8674999999999997,2.5074999999999994,2.3874493407544937,2.36927934609791,2.4394238254641962,2.298137494333977,2.492916666666667,2.4191666666666665,2.42576764892577,2.374175330693364,2.0927114771086157,2.116937341504131,3.3637499999999996,3.35,3.195109825520361,3.2043034695291754,3.4491316330773554,2.977695926410907,4.6975,4.178749999999998,3.95001857115906,4.155346394701731,3.642273102398863,3.9812530078283683,3.7975000000000003,3.7975,3.5918014702115375,3.5185072590754967,3.3339758904008807,3.3099999982086676,2.106875,2.1462499999999998,1.7703230955524918,1.8736263309924603,2.212950405468719,2.2885422942692726
2006-05-31,PREMON,5.32,6.05125,5.06,5.830000000000001,3.44,4.7,3.31,5.36,7.1,4.11,2.78,3.9400000000000004,3.7358333333333347,4.243400774824499,3.742771884296769,4.635542480166423,3.8750578796125636,4.502000000000001,4.502000000000001,5.028139706086822,4.944210936724425,6.0398172207419565,6.047950219862722,3.5599999999999996,3.5599999999999996,4.012236593719991,4.233249753897882,5.053837036802574,4.996969857263433,4.3802403846153855,4.430240384615383,5.051440542266911,5.153123982551108,6.069842006298474,5.913936946301028,2.5825,2.142500000000001,2.644911009610711,2.66039866794429,2.765699645197577,2.545380091556372,3.055,2.6799999999999993,3.312469604452696,3.896213044266584,3.9052767036515674,3.396323127697291,2.4825,2.4858333333333333,2.779460589355462,2.8567790347710718,2.9636453691340705,2.9647990396428443,3.36375,3.3637500000000005,4.0610658953122165,3.444674960448349,4.630149515494143,4.867040710549746,4.809375,4.728749999999998,5.210011142695436,5.005392029054098,5.474695111070203,5.230417649983715,3.7974999999999994,3.7975000000000003,3.7990808821269226,3.7798815727099164,4.133743660025237,4.109999997775717,2.185625,1.9487499999999995,2.174193857331495,2.0351851787941637,2.48662022302955,1.875888718457857
