Date,Season,Kirnapur,Katangi,Baihar,Paraswada,Birsa,Balaghat,Lalbarra,Khairlanji,Lanji,Waraseoni,Kirnapur_Trend,Kirnapur_SMA,Kirnapur_EWMA,Kirnapur_DES,Kirnapur_TES,Kirnapur_ARIMA,Katangi_Trend,Katangi_SMA,Katangi_EWMA,Katangi_DES,Katangi_TES,Katangi_ARIMA,Baihar_Trend,Baihar_SMA,Baihar_EWMA,Baihar_DES,Baihar_TES,Baihar_ARIMA,Paraswada_Trend,Paraswada_SMA,Paraswada_EWMA,Paraswada_DES,Paraswada_TES,Paraswada_ARIMA,Birsa_Trend,Birsa_SMA,Birsa_EWMA,Birsa_DES,Birsa_TES,Birsa_ARIMA,Balaghat_Trend,Balaghat_SMA,Balaghat_EWMA,Balaghat_DES,Balaghat_TES,Balaghat_ARIMA,Lalbarra_Trend,Lalbarra_SMA,Lalbarra_EWMA,Lalbarra_DES,Lalbarra_TES,Lalbarra_ARIMA,Khairlanji_Trend,Khairlanji_SMA,Khairlanji_EWMA,Khairlanji_DES,Khairlanji_TES,Khairlanji_ARIMA,Lanji_Trend,Lanji_SMA,Lanji_EWMA,Lanji_DES,Lanji_TES,Lanji_ARIMA,Waraseoni_Trend,Waraseoni_SMA,Waraseoni_EWMA,Waraseoni_DES,Waraseoni_TES,Waraseoni_ARIMA
2008-02-29,POMRB,11.0,3.335,5.45,4.115,4.345,5.8675000000000015,4.6,4.8100000000000005,6.236666666666667,5.765,11.32875,11.4175,11.189693712729131,11.184185208197386,11.518802126417862,11.51519432520571,3.34625,3.5612499999999985,3.132847628658295,3.066562215833298,3.4971531000336484,2.9391644736091664,5.5547840909090915,5.285749999999999,4.95633953496633,5.609434939639741,5.566257644692634,4.995245412696165,4.2025,4.256249999999996,3.9330827950227976,4.315636400750111,4.859954832800224,4.804841824086817,4.4825,4.087083333333337,3.960108274590724,4.147508471022126,5.462232381374172,5.695695722480589,6.259791666666667,6.301875000000002,5.978285601956362,6.0751898238606765,6.674442270954939,6.239131619461621,4.38375,3.9749999999999965,3.9474682248832873,3.976948464449441,5.1824301328369184,4.786386004615887,4.803125,4.936250000000003,4.728401501510984,4.505607680436158,5.093435707573528,5.253999570581788,5.367500000000001,5.5545,5.464663084207981,5.352915325894437,6.284264352225878,6.3781895931674635,5.1003124999999985,5.146875000000002,4.933414548137316,4.829975627016211,5.639464944764173,5.8324426703994865
2008-05-31,PREMON,11.94,5.525,8.374545454545455,7.49,7.48,8.986666666666666,7.7,6.0625,6.87,8.809999999999997,11.26625,11.3975,11.489816227637478,11.407061332822773,12.214572845839747,11.884982788401302,3.1200000000000006,3.6449999999999987,4.089708577194978,3.4914427811527,5.730697187944136,5.442232374989114,5.6028068181818185,5.568386363636363,6.32362190279798,7.634392723409128,8.140039127882451,7.492497783898982,4.16875,4.2812499999999964,5.355849677013679,4.903814498118165,6.824974577338347,6.861505938854381,4.792083333333333,4.314583333333337,5.368064964754435,5.913862248401996,7.434863234942363,7.337135110612855,6.120416666666667,6.301041666666668,7.181638027840483,6.7290174477826,8.397155270271574,8.788657917951918,4.64875,4.149999999999997,5.4484809349299725,6.331979953049776,6.637821083274172,6.513094327437653,4.659375,4.930000000000003,5.262040900906591,4.8740471029042745,6.279102005574889,6.406716392874118,5.546583333333333,5.213,6.026797850524789,5.840350075652211,8.066732800022224,8.130174122550304,4.9846875,5.278125000000002,6.484048728882389,5.47397082964506,8.394599171871011,8.479017196774993
2008-08-31,MONSOON,10.55,1.31,4.178181818181819,1.535,3.7466666666666666,4.135000000000002,3.47,3.4725,4.508,1.5074999999999998,11.26,11.26,11.113889736582486,11.258485912225781,10.430098482463107,10.741061967825802,3.2443750000000002,3.0474999999999985,2.9778251463169867,3.090572582176561,1.5907104976715305,1.8390355617204261,5.737765151515152,5.541181818181818,5.465445868951515,6.405346691470452,3.388041316834514,3.058163883610257,4.38875,4.123749999999997,3.8275098062082074,4.348601272623835,1.6918783420919563,1.6769220735195083,5.101458333333333,4.65041666666667,4.719505645519328,5.348037128847305,2.030376704354256,1.677641564560992,6.151770833333334,6.218541666666669,5.96298281670429,6.114419758953472,4.616342829535563,4.308681832227319,4.705,4.617499999999996,4.657088560957984,5.385886782137771,1.9917872496282683,1.97915882506092,4.6521875,4.676250000000003,4.546224540543955,4.517650316088413,3.8017261726772307,3.8688201836858975,5.4783333333333335,5.522,5.419278710314873,5.496071299181458,3.909246063690783,3.241704671565704,5.13,4.922500000000002,4.493429237329433,4.770437714726821,2.5091203672168585,2.658799953082677
2008-11-30,POMKH,11.6,2.6,4.655,3.715,4.163333333333333,5.1,2.95,4.225,4.67,4.105,11.27375,11.2725,11.30833384194949,11.378469756682097,10.763360593223846,11.1258030518146,3.41125,3.1924999999999986,2.826695087790192,2.9587978009277944,2.413713367786259,2.298199076129282,5.876641414141415,5.664431818181819,5.141267521370909,5.591201307825974,4.858157328886394,4.789702024492275,4.545,4.2137499999999966,3.782505883724924,4.219319742698059,3.6357972653528767,3.542499403265704,5.490833333333333,4.933750000000003,4.49703672064493,4.980516272325872,4.279633163809722,3.7950224982338265,6.316666666666666,6.0222916666666695,5.617789690022574,5.792583823942413,5.990694762096462,6.35318580880201,4.76125,4.679999999999996,3.9742531365747906,4.2132092770860945,3.6314971155127753,3.5013657318037397,4.74375,4.642500000000004,4.4177347243263725,4.394934243448113,4.100819892165706,3.988155927269312,5.547,5.5711666666666675,5.119567226188924,5.229670412474766,4.780347761552712,5.3043796154518175,5.3234375,5.046875000000002,4.33805754239766,4.576191524114532,3.743461209817802,3.68603104517409
2009-02-28,POMRB,10.9,3.75,6.036666666666666,5.5150000000000015,5.6866666666666665,6.903333333333332,4.8,4.8875,5.494,6.43,11.43375,11.2475,11.145000305169695,11.308544977683578,11.570831927231717,11.483709056409104,3.4587499999999998,3.296249999999999,3.196017052674115,3.060746464493891,3.4365504095272814,3.209747045780703,5.9338178661616165,5.811098484848485,5.499427179489212,5.780618228812973,6.023047377445842,5.2412093507318716,4.663125000000001,4.563749999999997,4.475503530234955,4.435705044792179,4.6672441821519755,4.619967602684836,5.596041666666666,5.2691666666666706,4.972888699053625,5.4165171783515165,5.360708647459985,5.440473911789908,6.630208333333333,6.281250000000002,6.132007147346878,5.966125405887365,6.365584142079642,6.079127528957238,4.47375,4.729999999999997,4.3045518819448745,4.416280738341551,5.231394908261317,4.764120560917348,5.0159375,4.661875000000004,4.605640834595823,4.470931551127407,4.905383221402537,5.061052019496115,5.8004999999999995,5.3855,5.269340335713354,5.264769599786862,6.284264350111776,6.040900474241063,5.544062500000001,5.213125000000002,5.174834525438596,4.825255758427927,5.597781936536006,6.04004165349243
2009-05-31,PREMON,12.15,6.445,8.898888888888889,7.34,9.253333333333332,9.27,7.95,6.7175,8.162,9.6925,11.403749999999999,11.3,11.547000183101817,11.546935904636555,12.218123903663347,11.87186557516938,3.41875,3.5262499999999988,4.495610231604469,3.697191111938492,5.768335186023998,5.593835645064634,5.9194097222222215,5.942184343434343,6.859211863249083,7.774452674723298,8.664347942123232,8.07557269983699,4.789375000000001,4.526249999999997,5.621302118140973,4.996543936780204,7.33631351389572,7.487515420584742,5.6222916666666665,5.712500000000003,6.685066552765508,7.737982489323189,7.447610339592507,7.3551688574524166,6.502083333333333,6.352083333333336,7.387204288408126,6.7568888829631755,8.450237198504906,8.846506399526167,4.18625,4.792499999999997,5.762731129166925,6.675200866531841,7.064734958072353,6.660672396414958,5.3434375,4.825625000000004,5.450384500757494,5.0564428212466295,6.1618748692305605,6.312509331514941,6.0322499999999994,5.7085,6.426404201428013,6.20315277847049,8.066732795831099,7.517288945628549,5.501250000000001,5.433750000000003,6.9819007152631585,5.684727525053678,8.650021086864932,8.85873755585064
2009-08-31,MONSOON,11.62,0.77,4.11125,2.63,2.815,6.36,0.92,4.995000000000001,5.244,2.39,11.215,11.567499999999999,11.576200109861091,11.621344214873666,10.499481272985618,10.834182143240081,3.2725,3.3912499999999985,3.005366138962682,3.2063285758088518,1.810609556046989,2.0839127565504407,5.9823958333333325,5.925451388888888,5.760027117949449,6.259678681553875,3.9123681294170662,4.227572952578887,4.625624999999999,4.799999999999997,4.4247812708845835,4.642637070302897,1.8628240402837926,1.809757264781398,5.692916666666666,5.479583333333337,5.137039931659305,6.132149250322389,2.2059015989765083,2.0568546568912778,6.028333333333333,6.908333333333336,6.976322573044876,6.751089422267727,4.5466888108030314,4.230753004387241,4.0962499999999995,4.154999999999998,3.8256386775001547,4.072440321826465,2.5015215875534818,2.179746184271611,5.4878125,5.206250000000004,5.268230700454497,5.1265402452991236,3.890459288732918,4.039556542400085,6.2437499999999995,5.8925,5.953442520856807,6.071904031194071,3.9092460631130077,4.396281565009479,5.1475,5.6543750000000035,5.1451404291578955,5.169288318125414,3.028179561637957,2.7766020116667516
2009-11-30,POMKH,10.29,2.82,4.6066666666666665,3.63,5.305,1.85,3.2,5.3225,5.787999999999999,2.8800000000000003,11.18375,11.239999999999998,11.061720065916653,11.357098389618784,11.15181677773636,11.564883602370044,3.118125,3.4462499999999987,2.931219683377609,3.1268103329715595,2.4766473621715024,2.1636633862901635,5.926979166666666,5.913368055555554,5.298682937436336,5.326712698224061,5.0751067002908155,4.3415670306455825,4.54125,4.778749999999997,4.10686876253075,4.480919391891113,4.096945005780109,4.026391127611605,5.435416666666667,5.765000000000003,5.204223958995582,5.921471717350558,4.28082953300898,3.858580525578478,5.906666666666666,6.095833333333337,4.925793543826925,5.599753255564243,6.144944128458473,5.846857121739288,3.94375,4.217499999999998,3.575383206500093,3.413889468417849,3.3444324259421974,3.3912700982808692,5.371562500000001,5.480625000000003,5.289938420272698,5.265973280685062,4.57195214365955,4.6447645668311175,6.289624999999999,6.172000000000001,5.887265512514084,6.097870646098169,4.7803477630333155,5.175946503372508,4.963229166666666,5.348125000000003,4.239084257494737,4.759207812061388,4.415318832685998,4.184993570644714
2010-02-28,POMRB,10.7,2.36,6.588888888888887,4.29,5.11,6.363333333333332,3.83,4.945,6.068,4.824999999999998,10.82875,11.19,10.91703203954999,11.221696206551918,11.417690211762585,11.259206508855303,3.1781249999999996,3.098749999999999,2.7027318100265654,2.9646950676476274,3.531928023037674,3.3801583582122046,5.652534722222222,6.051423611111109,5.814765318017356,5.8442612529044125,6.102084311810768,5.467823002763935,4.45875,4.472499999999997,4.180121257518451,4.44695000591961,5.14142311801266,5.049606818005298,5.876250000000001,5.620833333333336,5.166534375397349,5.606991251862199,5.4083372228627535,5.479510364749814,5.561874999999999,5.960833333333337,5.5008094596294885,5.6742043370430055,6.3034452102224705,6.388927173266624,4.25,3.974999999999997,3.6772299239000557,3.378464388701079,5.039421327930283,4.721479623779458,5.050625,5.495000000000004,5.151963052163619,5.274872125707509,5.543573652421472,5.479227341416204,6.132625,6.3155,5.95955930750845,6.18941430259115,6.284264354719101,6.306022186918279,4.793333333333332,4.946875000000003,4.473450554496841,4.723902461894036,5.472159315219502,5.58322691119536
2010-05-31,PREMON,12.1,6.6,7.903333333333332,7.89,7.77,8.836666666666666,7.7,5.73,7.955,9.823333333333332,10.44375,11.1775,11.390219223729993,11.44163508666923,12.050040178668434,11.736492320952998,3.100625,3.1374999999999993,4.261639086015939,3.6455596434743183,5.556892584943567,5.241716764960028,5.399201388888888,5.802534722222219,6.650192524143747,7.113523659295967,8.989379565060505,8.705339307909272,4.28875,4.609999999999997,5.6640727545110705,5.100437243537381,7.193544568322737,7.141285583760019,6.576874999999999,5.2500000000000036,6.20792062523841,6.720611353068253,7.628727668959494,7.695186027225353,5.819166666666667,5.852500000000004,6.83515234244436,6.3992660426657,8.369215276442425,8.992740690618813,4.5625,3.912499999999997,5.286337954340033,6.002607062913197,7.045339524746714,6.743287912198705,4.63,5.2481250000000035,5.3831778312981715,5.482586547443847,6.645189691623375,6.4127667839680615,5.940083333333334,6.26375,6.75773558450507,6.88772875997415,8.066732802043736,8.003801610710585,4.600416666666666,4.979583333333336,6.613403666031438,5.626112173678084,7.902436005572597,8.338439185451303
2010-08-31,MONSOON,8.83,1.095,2.91125,1.42,7.825,4.035,3.62,3.415,4.195,0.9,10.5225,10.48,10.366131534237995,10.840947488620072,10.369051682421839,10.906427509030863,3.273125,3.2187499999999996,2.9949834516095635,3.228960493660928,1.674859490289287,1.9256636075770182,5.327118055555555,5.502534722222219,5.154615514486248,5.0712406705908295,3.550866506616155,3.4611517956302134,4.4275,4.3074999999999966,3.9664436527066425,4.507344052012523,2.056815546635442,2.0636049081440273,6.71625,6.502500000000003,6.854752375143047,7.6468426316142075,2.268592495168198,2.193655059642992,6.518750000000001,5.271250000000004,5.715091405466616,5.8591657566799675,4.562521933774888,5.057044814027353,4.6625,4.587499999999997,4.61980277260402,5.366947035871475,1.913257409521798,1.958620532119192,4.41875,4.853125000000003,4.595906698778903,5.026356111594935,3.981493941475445,3.8360405863015563,6.01475,6.0015,5.732641350703042,6.239791940202557,3.909246068746726,4.375472137827007,4.780937499999999,4.607083333333335,4.328042199618863,4.857510671003638,2.6499007065775455,2.741744719529638
2010-11-30,POMKH,10.0,1.875,3.78,3.4800000000000004,5.9,6.2333333333333325,3.0,3.5375000000000005,5.296666666666667,2.8266666666666667,10.50125,10.4075,10.219678920542798,10.60278364071419,10.1733124698308,10.483648316909688,3.5043749999999996,2.9824999999999995,2.5469900709657383,2.975718604541376,2.436070020696569,2.3905093486496316,5.424062499999999,5.295868055555553,4.604769308691749,4.102416217131239,4.277695186471391,3.8276935925154314,4.349375,4.269999999999997,3.7718661916239857,4.316861669476632,3.6720960054234246,3.5414778220293424,6.790416666666667,6.651250000000003,6.472851425085828,7.280595073079645,4.406066720145692,4.119647715268753,6.595833333333333,6.367083333333337,5.922388176613303,5.9120023769083545,5.012197288764245,4.264612464199676,4.735,4.537499999999997,3.971881663562412,4.324809134306902,3.4160103872321144,3.358527396668089,4.401562500000001,4.406875000000003,4.172544019267342,4.629767531581313,4.2173061117303545,4.111072826638437,6.170624999999999,5.878666666666667,5.558251477088492,5.9835900422387756,4.780347765733284,5.104976500433479,4.784270833333333,4.593750000000003,3.7274919864379843,4.469678504920033,3.5696482026399154,3.1977038455897593
2011-02-28,POMRB,11.62,4.685,6.838888888888887,5.55,5.630000000000001,7.576666666666667,4.83,5.04,7.156666666666666,6.3225,10.079999999999998,10.6375,10.779807352325678,10.792393335073239,10.658733803109577,10.457200714304237,3.383125,3.5637499999999998,3.402194042579443,3.279447895690051,3.3045327628954637,2.8745674113139117,5.469350694444443,5.358368055555552,5.498417140770604,5.324241306310706,5.289463931467548,5.214999315423086,4.03125,4.584999999999997,4.483119714974391,4.523915715718429,4.7104828710963655,4.610542648219859,6.236875,6.7812500000000036,6.135710855051498,6.723248365998127,5.414072326373885,5.405689750445284,6.673541666666667,6.670416666666671,6.584099572634649,6.312917454984755,6.461737729471352,6.364426274322363,4.54875,4.787499999999998,4.315128998137447,4.583239870360899,4.866358752716502,4.60931056005575,4.2821875,4.430625000000003,4.519526411560404,4.67581007367816,4.807438741870599,4.596774817009212,6.178541666666667,6.150833333333333,6.197617552919762,6.36079583933804,6.284264356044952,6.281757536027197,4.634791666666667,4.968125000000003,4.76549519186279,4.741960212548941,4.959604536502055,5.375380013275783
2011-05-31,PREMON,11.01,6.125,8.428888888888887,6.005,7.843333333333334,8.24,7.28,5.4975000000000005,8.113333333333333,8.3525,9.757499999999999,10.364999999999998,10.871884411395406,10.814591417316665,11.826463648146518,11.499894150299681,3.3724999999999996,3.445,4.491316425547666,3.8649642783358047,5.856721146103586,6.27920037522746,5.5181489898989895,5.48975694444444,6.670605840017917,7.413961042001826,8.729183310185146,8.847468927777708,3.790625,4.113749999999997,5.091871828984635,4.812188983269739,7.520428052865938,7.640916436838763,5.2666666666666675,6.799583333333337,6.818759846364232,7.352797536764485,7.677684640934585,7.700194559538788,6.721666666666667,6.521250000000004,7.24645974358079,6.864386212596865,8.714461382034427,8.911127567739744,4.44125,4.682499999999998,5.501077398882469,6.37889081178984,7.409348225442093,6.868761315849403,4.281562500000001,4.372500000000003,4.910715846936243,4.853943168114831,6.13072629182241,6.252449010918891,6.117916666666666,6.190416666666668,6.96390386508519,7.023421684242716,8.066732806414272,8.398817430307309,4.769583333333333,4.6004166666666695,6.200297115117674,5.390889418753117,8.234952021493669,9.37265142422267
2011-08-31,MONSOON,6.55,0.6,2.748,0.76,3.3233333333333333,5.253333333333334,2.55,2.6925,4.1,1.175,9.6575,9.794999999999998,9.143130646837243,9.76889283910193,9.869192998814931,10.091925271945625,3.2537499999999997,3.3212499999999996,2.9347898553285994,3.3438884220236784,1.814639143168038,1.6324611030602778,5.45010606060606,5.44894444444444,5.10156350401075,5.412608532482608,3.699158801341407,3.6214814804888324,3.46,3.9487499999999973,3.359123097390781,4.108343340065047,1.5329347776574223,1.4219278352784743,4.728750000000001,5.674166666666671,5.420589241151872,5.596840136117149,2.8172051078142513,3.2219512855362096,6.52125,6.825833333333337,6.449209179481807,6.597439734247355,4.651871500484816,4.6443880060893115,4.1775,4.414999999999998,4.320646439329481,4.751194971219226,2.428695503654903,2.170078278159563,4.2503125,4.191875000000003,4.023429508161746,4.272469773559456,3.5422328367731586,3.619790010409729,5.952500000000001,6.166666666666668,5.818342319051114,6.270772858347131,3.909246073560075,3.9966180376775036,4.768749999999999,4.66916666666667,4.1901782690706035,4.698582649135595,2.224249390394678,1.6330043461176982
2011-11-30,POMKH,9.7,2.285,4.333636363636364,2.215,2.64,5.400000000000001,3.21,4.255,4.906666666666667,3.63,9.685,9.719999999999999,9.365878388102345,9.630853584992217,9.105808410751612,9.42990482818075,3.1,3.4237499999999996,2.6748739131971595,3.160133662808003,2.4447293257633387,2.1320364101763447,5.257164141414141,5.587353535353531,4.794392647860995,4.7508284141386,4.264026085445597,3.7305305117227023,3.3287500000000003,3.6324999999999976,2.9014738584344686,3.712209160474264,3.2029147339919386,3.0859025772042585,4.505416666666667,4.85916666666667,4.308353544691123,3.9907216547162987,4.555492723717351,4.440876971817211,6.392500000000002,6.617500000000003,6.029525507689085,6.363969697667987,5.486675267398295,5.0278100920765,3.9612499999999997,4.4674999999999985,3.8763878635976887,3.8537601554014422,3.3125633695668135,3.302244460611151,4.1571875,4.3712500000000025,4.116057704897047,4.169619301872543,3.7025025252639887,3.6471260619625667,5.7264583333333325,6.069166666666668,5.453672058097335,5.836172083475092,4.7803477702809465,5.1018638477492315,4.644374999999999,4.870000000000003,3.966106961442362,4.47981258149189,3.4385659553764687,3.231525406639361
2012-02-29,POMRB,11.12,3.325,5.740909090909091,4.17,4.586666666666667,6.8066666666666675,2.51,4.0725,6.223333333333334,5.5124999999999975,9.768437500000001,9.594999999999999,10.067527032861406,9.866565656710844,9.835968813794107,9.8692094654321,3.1785937499999997,3.08375,2.9349243479182956,3.183973620208245,3.396093168024821,3.325311010826234,5.18401396780303,5.3128585858585815,5.1729992250802335,5.134405921660601,5.570719747367138,5.9119917573375025,3.4440625,3.287499999999997,3.408884315060681,3.7080621841675905,4.24234812911698,4.24686202745948,4.4753125,4.598333333333336,4.41967879348134,3.8031526211941906,5.429001257049146,5.440577655608873,6.194661458333334,6.4250000000000025,6.340381971280118,6.4960864683861645,6.7607319511876325,6.825907570884491,4.031666666666666,3.887499999999999,3.329832718158613,2.8978450740669315,4.874204387375153,4.620992388651688,4.1550703125,4.129375000000003,4.098634622938228,4.047169991515468,4.6213021314231755,4.914271724800999,5.5211805555555555,5.835833333333334,5.761536568191735,5.883259868322169,6.284264359501898,6.459265010859391,4.625995535714285,4.667500000000002,4.584664176865417,4.618899355044569,5.221370945154693,5.966642108579743
2012-05-31,PREMON,11.73,6.255,7.9833333333333325,6.335,7.1000000000000005,7.98,7.87,5.72,7.238333333333332,8.1675,9.568125,9.775,10.732516219716842,10.230100070580809,11.106620854858784,10.650687300604998,3.295625,3.11625,4.262954608750977,3.7875144448369373,5.648446633188948,5.765701093407417,5.188707859848485,5.201469696969694,6.297132868381473,6.912199004298802,8.293416335179824,7.78158027569832,3.57625,3.3699999999999974,4.579330589036409,4.12187435388327,6.334668685515156,6.446205502477406,4.7490625,4.412500000000003,5.491807276088805,5.065889449920499,7.68276859830786,7.7176597944412,5.935822916666667,6.360000000000001,6.9962291827680705,6.918871503382538,8.658147113502519,8.627508625353306,3.9966145833333333,4.034999999999998,5.145899630895168,5.73731924349965,7.125159012487642,6.845887231944752,4.127640625,4.185000000000002,4.747180773762937,4.400174974863719,5.736192704171866,5.6403452169535635,5.360194444444445,5.617083333333334,6.352255274248375,6.275846542534955,8.066732807260955,7.987269603104775,4.672616071428571,4.6212500000000025,6.0177985061192505,5.252531268515044,8.046124496044701,8.760693662338229
2012-08-31,MONSOON,6.4975,1.09875,2.6083541666666665,1.3524999999999998,3.825833333333333,3.930625,2.523333333333333,2.4530625,3.3327777777777787,1.2129642857142855,8.8,9.761875000000002,9.038509731830105,9.297912944510276,9.608482351647355,9.21271897588548,3.433125,3.2409375,2.997272765250586,3.359308511604887,1.676238753628726,1.5152779537253567,5.296709753787878,5.16655823863636,4.821621387695551,4.95128334188083,3.2583030395418926,3.088817785599205,3.594375,3.5181249999999973,3.288598353421845,3.601107003452732,0.895400008814895,0.9848899379132763,4.981666666666667,4.538125000000003,4.825417698986616,4.498610010004317,2.849970816166888,3.2368407052822534,5.781989583333334,6.0293229166666675,5.769987509660843,6.269386868778161,4.722268340992118,4.872929803189384,4.179895833333333,4.0283333333333315,4.096873111870433,4.538772752898897,2.2715597750654317,2.160516991775144,4.185578125,4.125140625000003,3.829533464257762,3.8631533466027728,3.3122679200105636,3.4863335992662954,5.283194444444445,5.425277777777779,5.144464275660136,5.369375200070828,3.909246071959636,3.780865257915591,4.5076785714285705,4.630741071428574,4.095864817957264,4.587131602577157,2.037031039395033,1.4386927277432817
2012-11-30,POMKH,8.15,2.7225,4.510833333333334,2.68,4.3275,4.652,2.95625,4.275,4.386,3.965,8.159375,9.374375,8.683105839098063,8.901390896389076,8.911491262780066,9.251870420582351,3.4821875,3.3503125,2.8873636591503518,3.254066493720832,2.437938984390499,2.33427896812133,5.468035518939393,5.210857481060602,4.697306165950664,4.553841516118204,3.97976023620026,3.6770861259293786,3.4456249999999997,3.6343749999999977,3.045159012053107,3.3607103468783786,2.8441196029134255,2.9144638247596264,4.949583333333334,4.960000000000003,4.6262506193919695,4.3069568802769505,4.367180786173696,4.106781482547617,5.825656250000001,5.842322916666667,5.322792505796506,5.842101852146587,5.2890657222586395,5.1625432739065715,4.458020833333333,3.9648958333333315,3.64062386712226,3.7612862942643854,3.105741363135554,3.237721497713774,4.322140625,4.130140625000004,4.007720078554657,3.8716746943648537,3.4700111813109533,3.6066359938740167,5.472736111111112,5.295111111111113,4.8410785653960815,4.921148737882668,4.780347766534809,4.766110672287237,4.200970238095238,4.714491071428574,4.043518890774359,4.448199192319577,3.34601928831403,3.3452183009737677
2013-02-28,POMRB,6.525,3.9875,6.427727272727271,3.85,4.760000000000002,6.324,4.23,4.516,6.128000000000001,3.858,8.3809375,8.225625,7.819863503458838,8.193129174915985,9.209356153954843,9.469028444833159,3.49984375,3.5159374999999997,3.327418195490211,3.3971808743956404,3.481075623443255,3.478624678398193,5.50631890719697,5.382562026515147,5.389474608661307,5.477625124970022,5.526354430338976,6.2643506585496604,3.3259375,3.554374999999998,3.367095407231864,3.3611428268753314,4.285566164860642,4.408420183109845,4.630104166666667,5.0033333333333365,4.6797503716351825,4.406168763849389,5.348784031376964,5.27857220647246,5.958640625000001,5.72165625,5.723275503477904,5.877968064812593,6.51427134353605,6.80291201516817,4.470104166666667,4.394895833333331,3.876374320273356,3.9299497381211834,4.169497876988304,4.315244245241531,4.283976562500001,4.241015625000005,4.211032047132794,3.9630354435205093,4.456152607618504,4.697831384149948,5.657402777777778,5.2712777777777795,5.35584713923765,5.121874745747923,6.284264354299606,6.126423965475771,4.073703869047619,4.300866071428574,3.9693113344646154,4.3011902801698465,5.308574205833004,6.007373907854804
2013-05-31,PREMON,11.2,5.984999999999999,8.667121272727274,5.465,6.669999999999999,8.812000000000003,8.375,6.3690000000000015,8.85,7.368333333333332,8.303125,8.093125,9.171918102075303,8.720701914323925,9.21458241053578,9.086756354723239,3.4890624999999997,3.4484375,4.390450917294126,3.9316598694112774,5.852721351636658,6.072737134469025,5.270274636363636,5.553509011363632,6.700533274287693,7.714470444321794,8.629171155915738,8.297962842587856,3.3800000000000003,3.3368749999999974,4.206257244339119,3.675400508407178,6.297446729632849,6.4010803096829925,4.1234375,4.895833333333336,5.475850222981109,5.520830686216073,7.627717854975534,7.596207212928145,5.996125000000001,5.92965625,6.958765302086744,6.566100402293364,8.280598387880458,8.353803261471649,4.38078125,4.521145833333331,5.675824592164014,6.914412285504284,7.340277424839787,6.93870925325858,4.0004375,4.403265625000005,5.074219228279677,4.573541267584254,5.733375742441345,5.7701840282764945,5.5256944444444445,5.6741944444444465,6.75350828354259,6.253772884033395,8.066732801792043,7.812866920469317,3.888208333333333,4.101074404761907,5.328920134012102,4.812179924163902,7.401077784215669,7.872071188323114
2013-08-31,MONSOON,8.8,1.51,2.230833333333333,1.265,1.7,4.1625,2.115,1.49875,3.1984444444444438,0.994,7.940624999999999,8.66875,9.023150861245181,8.618417219575509,8.150766068699436,7.450640308356382,3.3253125,3.5512499999999996,3.238270550376476,3.5651785921303127,1.7825470899382696,1.3653487345213042,4.8144128939393935,5.459128803030298,4.9126532979059485,5.343539523016036,3.77498972917391,3.2793514621960878,3.40125,3.3149999999999977,3.029754346603471,3.2076428569352538,0.7327105055470002,0.7977424255824894,3.925,4.364375000000003,3.965510133788665,3.92634636107846,2.9368079243359606,3.3406963077504113,6.117250000000002,5.9876249999999995,5.840259181252046,6.026409949143181,4.477164512405851,4.491992678310154,4.313750000000001,4.419062499999997,4.251494755298408,5.114601659179252,2.426657143875352,2.2028480083107196,3.7454375000000004,4.164687500000005,3.6440315369678062,3.822743555201646,3.48329668272862,3.5255370998981164,5.369777777777777,5.640611111111113,5.3314827479033315,5.418492468677657,3.9092460709980887,4.275980960541202,3.7728333333333333,4.046333333333336,3.5949520804072614,4.14620780723583,1.3271889424661518,1.0242067471457657
2013-11-30,POMKH,5.225,2.225,3.0,3.2,2.4,4.7200000000000015,2.65,2.9610000000000003,3.4666666666666663,2.7,7.4875,7.9375,7.503890516747108,7.697528164395689,8.652819889483224,8.709014767746345,3.089375,3.426875,2.8329623302258855,3.341339020056087,2.6072361969641307,2.547927573210769,4.420719704545454,5.0814204696969645,4.147591978743569,3.971925188928737,4.03157553986245,3.7447246218253376,3.705625,3.4449999999999976,3.097852607962083,3.129639824125825,2.5748888528226432,2.682360832347902,3.8799999999999994,3.882500000000002,3.339306080273199,3.0417798299443977,4.34951533433731,4.142433982545261,6.212125,6.004625,5.3921555087512285,5.6644698063335595,5.12429773658509,4.950444122022467,3.908125,4.342499999999997,3.6108968531790446,3.896971945775403,3.1240791863957176,3.196054846809248,3.3268125000000004,3.8361875000000043,3.3708189221806837,3.5289902203370325,3.340900827443735,3.298171603801013,5.047319444444445,5.4107777777777795,4.585556315408665,4.755516487422119,4.78034776519757,4.342749106323479,3.7473988095238093,3.7300833333333356,3.2369712482443567,3.8262215800556785,2.8425529116929376,3.396881236553357
