Date,Season,Rupnagar,Nurpur Bedi,Morinda,Chamkaur Sahib,Anandpur Sahib,Rupnagar_Trend,Rupnagar_SMA,Rupnagar_EWMA,Rupnagar_DES,Rupnagar_TES,Rupnagar_ARIMA,Nurpur Bedi_Trend,Nurpur Bedi_SMA,Nurpur Bedi_EWMA,Nurpur Bedi_DES,Nurpur Bedi_TES,Nurpur Bedi_ARIMA,Morinda_Trend,Morinda_SMA,Morinda_EWMA,Morinda_DES,Morinda_TES,Morinda_ARIMA,Chamkaur Sahib_Trend,Chamkaur Sahib_SMA,Chamkaur Sahib_EWMA,Chamkaur Sahib_DES,Chamkaur Sahib_TES,Chamkaur Sahib_ARIMA,Anandpur Sahib_Trend,Anandpur Sahib_SMA,Anandpur Sahib_EWMA,Anandpur Sahib_DES,Anandpur Sahib_TES,Anandpur Sahib_ARIMA
2008-05-31,PREMON,4.596666666666667,10.665,19.73,14.146845238095233,6.0299999999999985,4.627708333333333,4.830000000000002,4.793732978507768,4.791907461651297,5.667726613802395,5.473594599405517,8.795625,9.870000000000008,10.135949640943657,10.308171621208066,10.85086367054673,10.836687460871689,19.71125,19.715000000000018,19.69615270822389,21.15989534767752,20.716441721735645,19.81951502421683,13.581559523809524,13.58155952380953,13.581099000622661,13.811545892806855,14.620395160644865,13.562976665954103,4.199375,4.427499999999998,5.046857568692285,5.026682213451737,5.222584009684183,5.211021008378831
2008-08-31,MONSOON,4.278333333333333,6.45,19.63,14.7325,2.345,4.487083333333333,4.716666666666669,4.587573120437994,4.657119904407492,4.292620276982215,4.375292927790333,8.563125,8.928750000000008,8.661569784566193,8.657290140188639,9.620677798831286,9.770531568195054,19.67,19.640000000000015,19.669691624934337,21.189253232595664,20.663548344825763,19.897642890028234,13.581559523809522,13.581559523809528,14.041659400373597,14.234776275239186,14.538264481581319,13.546362079779822,3.9771875000000003,4.316249999999998,3.9661145412153713,4.758890776429195,4.187466777849683,4.71839650310116
2008-11-30,POMKH,4.261666666666667,7.7200000000000015,20.16,13.218392857142858,3.2625,4.5168333333333335,4.538750000000002,4.457210538929463,4.550638114734379,4.3282541634437015,4.331477485768005,8.465,8.662500000000009,8.284941870739717,8.298034669860746,7.555122600665789,7.408604733135785,19.516250000000003,19.782500000000013,19.8658149749606,21.26658753357336,20.466274026081535,19.63479491146806,13.581559523809524,13.581559523809528,13.7123527830813,13.933481825599557,13.525511120386735,13.067424093255003,3.8393749999999995,4.082499999999998,3.6846687247292227,4.619474373147446,4.299813218559148,3.7516716895132074
2009-02-28,POMRB,4.605,9.02,18.71,12.2285,3.85,4.63075,4.435416666666669,4.516326323357678,4.550813896550907,4.576877650701028,4.55215241548212,9.010000000000002,8.463750000000008,8.57896512244383,8.676439592487354,8.287394902872325,8.308210515800653,19.47875,19.557500000000015,19.40348898497636,21.198939824534836,20.25992722203357,19.569313340146802,13.896247023809522,13.581559523809528,13.11881166984878,13.37212492255434,12.712724702042632,12.576424476200366,4.14625,3.8718749999999984,3.7508012348375335,4.558915059553757,4.605316255880099,4.812252953627044
2009-05-31,PREMON,5.247999999999998,10.675,19.4,14.146845238095233,5.7700000000000005,4.7392916666666665,4.598250000000001,4.808995794014606,4.702988006393201,5.302636624069414,5.057734903389893,9.841875000000002,8.466250000000008,9.417379073466298,9.626833122591572,9.725398198311094,9.687769133599536,19.322499999999998,19.475000000000012,19.402093390985815,21.202969214723733,20.568581619102133,19.887235949482196,14.210934523809524,13.58155952380953,13.530025097147362,13.738015715916317,14.569172295625602,13.091173114448626,4.690625000000001,3.806874999999999,4.55848074090252,4.714846192182147,4.951242123199509,4.990125497645719
2009-08-31,MONSOON,4.538333333333333,10.8,19.66,17.25,5.0600000000000005,4.795708333333333,4.6632500000000014,4.7007308097420974,4.650951834520356,4.257733252604179,4.330095061055439,10.17625,9.553750000000008,9.970427444079778,10.21552165146291,9.163306777625102,8.998666577414541,19.1725,19.482500000000012,19.50525603459149,21.231437276151343,20.479429609423264,19.477385694638397,14.210934523809524,14.21093452380953,15.018015058288418,15.133008702689438,14.509910889922104,14.387520142008206,4.926875,4.485624999999999,4.759088444541512,4.776787693072617,3.526240286949718,4.058094784892696
2009-11-30,POMKH,4.87,10.025,18.88,13.218392857142858,4.9025,4.77675,4.815333333333335,4.768438485845259,4.68978898405234,4.389166366740834,4.383031303316221,10.375625000000001,10.130000000000008,9.992256466447866,10.199944445587036,9.926351816739775,9.869169073185482,19.23625,19.162500000000012,19.255153620754893,21.18305836878006,20.670887634212303,19.83257373828469,14.210934523809524,14.21093452380953,14.298166177830193,14.499741901060673,14.633794881919876,15.03544570687405,4.9375,4.895624999999999,4.8164530667249075,4.815025554981607,4.355296227439409,4.767575239862811
2010-02-28,POMRB,4.448,9.39,18.79,12.2285,4.1,4.676125,4.776083333333335,4.640263091507156,4.619550813845519,4.815629220644632,4.78731671868967,10.4075,10.222500000000007,9.75135387986872,9.907971508222884,10.619655631736176,10.727257577163542,19.2825,19.18250000000001,19.069092172452933,21.130310508771917,19.726155174121264,19.082117648544294,14.210934523809522,14.21093452380953,13.470299706698116,13.729104322609443,13.326197322265653,13.339488314510422,4.7334375,4.958124999999999,4.529871840034945,4.761428477140377,4.982983561591949,4.907015986886577
2010-05-31,PREMON,5.253333333333333,11.9,19.83,14.146845238095233,5.605,4.342333333333333,4.777416666666669,4.885491188237626,4.756541342219894,5.412821347743508,5.17640321943433,10.040625,10.528750000000006,10.610812327921233,10.863818495767207,10.903087928095747,10.938694987351054,19.3475,19.290000000000013,19.373455303471758,21.181312977187325,20.271662389101497,19.184127548890746,14.808635416666666,14.210934523809533,13.740917919256962,13.96306123402022,14.90875018066389,13.852675967845103,4.4078124999999995,4.916874999999999,4.959923104020968,4.878167673096829,5.539101169808633,5.248574431890279
2010-08-31,MONSOON,3.728,9.83,19.6,17.25,3.5925,4.074583333333333,4.574833333333336,4.4224947129425765,4.500085890875812,4.333855161865547,4.417555884109406,9.65625,10.286250000000006,10.29848739675274,10.476498187299065,10.368833310752152,10.388157699275524,19.48,19.275000000000013,19.464073182083055,21.205945849937937,20.410229845434763,19.399586874683713,16.11777380952381,14.210934523809534,15.144550751554178,15.274880993389786,14.697878757126135,15.318326686559606,4.268750000000001,4.549999999999999,4.41295386241258,4.762429139539837,4.086575630708475,4.314333536221788
2010-11-30,POMKH,3.01,8.06,19.46,18.0,3.765,3.9907916666666665,4.109833333333335,3.857496827765546,4.135210554285147,4.177307725551286,4.20518764533777,9.256875,9.795000000000007,9.403092438051644,9.469810281267538,9.851824274432895,9.794194130883145,19.53125,19.420000000000016,19.462443909249835,21.21508592306086,20.101876074459447,19.10372557524711,17.454605654761906,15.40633630952382,16.286730450932506,16.38327939569268,14.737841466380871,14.887907991702853,4.38625,4.265624999999999,4.153772317447548,4.677649409144223,4.4107767710449455,4.2136882830985645
2011-02-28,POMRB,4.166,8.28,19.27,17.92,4.125,4.053125,4.039333333333335,3.980898096659328,4.130969926940641,4.068342917047878,4.035629075546588,8.919375,9.517500000000007,8.953855462830987,9.003439914957932,9.432796459767362,9.375240084310118,19.53,19.540000000000013,19.3854663455499,21.20531484093728,19.67309054863709,18.98958481389341,18.08,16.82921130952382,16.940038270559505,17.052014791870036,15.51861617994696,15.696213580503429,4.5486458333333335,4.271875,4.142263390468529,4.641122808533333,4.615780385952977,4.425228731025976
2011-05-31,PREMON,4.865,9.815,19.76,19.15,6.52,4.384,3.9422500000000023,4.334538857995597,4.293025676847127,4.8166914688907045,4.591222693119368,8.9575,8.996250000000007,9.298313277698593,9.426600547873983,9.761451783767605,9.865855650060796,19.38125,19.522500000000015,19.535279807329943,21.243113101123658,20.508420761558,19.71225464420357,18.045,18.080000000000013,17.824022962335704,17.93510254444361,18.663390189336134,17.086835992280896,4.688958333333333,4.500624999999999,5.093358034281118,4.870574669301114,5.381653552519173,5.363053190626207
2011-08-31,MONSOON,4.615,9.215,19.66,17.25,3.9766666666666666,4.65675,4.1640000000000015,4.446723314797358,4.357197404812187,3.8052316375869872,3.8547346812903003,9.155,8.842500000000008,9.264987966619156,9.396261324611967,8.672133033775825,8.631250670689763,19.180000000000003,19.537500000000016,19.58516788439797,21.268086107592882,20.436933101326733,19.588992676904862,17.97375,18.080000000000013,17.59441377740142,17.77891930623459,19.009938292673574,19.210303634652767,4.889374999999999,4.596666666666666,4.6466814872353375,4.7976809700049605,4.036150018609777,4.508649888167313
2011-11-30,POMKH,4.77,8.98,18.21,17.72,4.503333333333333,4.7235625,4.604000000000001,4.5760339888784145,4.4426671198556695,4.108574358244131,4.063236639227277,9.145624999999999,9.072500000000009,9.150992779971494,9.274428239986232,8.791583643727597,8.575757533983625,19.405885416666663,19.225000000000016,19.03510073063878,21.152635845573208,20.21749417770705,19.491587008781334,17.831875000000004,18.010000000000012,17.644648266440853,17.85680682255326,17.12471254908448,17.267824527730657,4.986562499999999,4.781249999999999,4.589342225674535,4.790044277121356,4.414844371982504,4.149792327175656
2012-02-29,POMRB,4.588,8.94,18.91,17.630000000000006,4.989999999999998,4.648578125,4.709500000000001,4.580820393327048,4.464654235872317,4.593705697410693,4.550352530262363,9.11765625,9.237500000000008,9.066595667982897,9.188268593043329,9.537705989722202,9.38939657747566,20.251614583333332,19.135000000000016,18.985060438383268,21.113977967358366,19.8217922822733,19.469414252949473,17.868333333333336,17.937500000000014,17.638788959864513,17.872139605762975,16.71481970082042,17.539943083858475,4.948619791666666,4.997499999999999,4.749605335404721,4.836477079197576,4.772744834849144,4.704911535872867
2012-05-31,PREMON,4.9775,9.08,21.92708333333333,18.305,6.4325,4.43171875,4.737625000000001,4.739492235996229,4.573480249008881,5.308475035988759,5.085764790127565,9.3265625,9.053750000000008,9.071957400789739,9.202400763485683,10.192969979570483,10.290439516522842,21.391874999999995,19.676770833333347,20.161869596363292,21.366347057675977,20.445740319697236,19.37888253288255,18.045416666666668,17.726250000000014,17.905273375918707,18.135071274844694,19.196054203531823,18.1061110661052,4.842864583333333,4.975624999999999,5.422763201242833,5.035967482644326,5.904881537747203,5.928642222128758
2012-08-31,MONSOON,3.902625000000001,9.72625,24.25875,18.386666666666667,3.760625,4.28840625,4.559531250000001,4.404745341597738,4.40211137999633,4.173798280380218,4.257979456036763,9.824062500000002,9.181562500000009,9.333674440473843,9.498581393921437,8.417285723238095,8.435056410483961,22.147291666666664,20.82645833333335,21.800621757817975,21.819054899643984,20.506384943530957,19.240951638902317,18.116666666666667,18.010416666666682,18.09783069221789,18.331469615924455,18.927522011667527,17.83121841539912,4.800989583333333,4.921614583333333,4.7579079207457,4.922167775303743,4.274123840970403,4.360087143518866
2012-11-30,POMKH,3.7475,10.14,22.73333333333333,18.0,3.8733333333333335,4.19009375,4.303906250000001,4.141847204958642,4.235060894043714,4.125978128356312,4.121961069812454,10.3640625,9.471562500000008,9.656204664284306,9.849215391100179,8.987498927672462,8.823649528969547,22.84328125,21.957291666666684,22.173706388024115,22.08690897319204,19.951292468571808,18.899785208500678,18.258541666666666,18.080416666666682,18.058698415330735,18.310201705726886,17.586575491172503,19.253057820823614,4.702135416666667,4.764114583333333,4.404078085780753,4.832579513836812,4.594335368413863,4.250559053144752
2013-02-28,POMRB,4.464,11.76,20.43,17.92,5.285,4.033828125,4.27290625,4.270708322975185,4.277395499429539,4.273278466727329,4.242020764539652,10.57078125,10.176562500000008,10.497722798570583,10.768424834904847,10.300877315321344,10.116689336029554,23.844427083333333,22.337291666666687,21.47622383281447,22.111833422994792,20.435377229758437,20.216415640820674,18.487083333333334,18.15291666666668,18.003219049198442,18.266777407137692,17.095487002352243,18.724768159664972,4.435911458333334,4.837864583333333,4.756446851468452,4.906866178321758,4.827988922419014,4.55330718666787
2013-05-31,PREMON,4.315,10.58,25.975,19.15,5.3466666666666685,3.928187500000001,4.107281250000001,4.288424993785111,4.274370188421309,5.051860639070118,4.8292871365163155,10.525,10.551562500000008,10.530633679142351,10.757539304542664,12.166354964639687,12.157148200370914,24.939791666666668,23.349270833333353,23.27573429968868,22.66327126375748,22.351760577521635,22.474376907795527,18.54,18.364166666666677,18.461931429519066,18.700908308260686,19.536241627515967,18.701242962628445,4.371250000000001,4.56640625,4.992534777547738,4.980152056032871,6.048465226301266,6.271036797081427
2013-08-31,MONSOON,3.3150000000000004,9.88,28.22,19.37,2.716666666666667,3.9256250000000006,3.960375000000001,3.899054996271067,4.035613939446611,3.785324817914606,3.8588172410404806,10.2675,10.590000000000009,10.270380207485411,10.439204355065659,10.11213658341017,10.265913872218265,26.213124999999998,24.33958333333335,25.25344057981321,23.38074681467531,23.723288215507246,23.308430876026172,18.3975,18.61000000000001,18.82515885771144,19.05713720289065,19.493091143438527,17.82928763287613,4.402916666666667,4.305416666666667,4.0821875331953095,4.757899862043846,4.0461138188318415,3.7019704291022357
2013-11-30,POMKH,3.49,9.62,27.535,17.44,4.4,3.9102500000000004,3.8960000000000012,3.73543299776264,3.895357495485976,3.672806791049318,3.6564290086245954,10.237499999999999,10.460000000000008,10.010228124491245,10.144726611997214,9.775584273114918,9.732591807892145,26.407291666666666,25.540000000000017,26.166064347887925,23.970445899905737,22.71737400994394,23.313186162598114,18.113750000000003,18.47000000000001,18.271095314626862,18.55755747119932,18.338662181488097,18.463538666552445,4.388333333333334,4.437083333333334,4.2093125199171855,4.743102619006209,4.191204389783354,3.876942516343905
2014-02-28,POMRB,4.7010000000000005,10.22,25.815,17.34,5.011666666666667,3.9449375000000004,3.955250000000001,4.121659798657584,4.075002772443443,3.883674399389982,3.864980903452762,10.412500000000001,10.075000000000008,10.094136874694748,10.247224744181215,10.319300718322438,10.271293873179333,26.095208333333332,26.886250000000018,26.025638608732756,24.344811936188165,21.899637479715658,22.535096484481965,17.798750000000002,18.32500000000001,17.898657188776117,18.20509359017637,17.261771450259072,17.72944188802508,4.662916666666667,4.36875,4.530254178616978,4.796805056233646,4.763660794302072,4.989958297235361
2014-05-31,PREMON,3.955,11.88,22.14333333333333,17.46,5.503333333333333,4.118375,3.8652500000000005,4.05499587919455,4.035274356402557,4.865819903161662,4.615975811497877,10.65375,10.40000000000001,10.808482124816848,11.045133808415233,11.267820473497514,11.073256401163405,26.320833333333333,25.92833333333335,24.472716498572986,24.336512478406895,25.943356668333248,26.366851550374218,17.77,17.90250000000001,17.72319431326567,18.0279197296545,19.369335359984845,18.011563514367452,5.022916666666667,4.407916666666667,4.919485840503521,4.898724167831377,5.775763681851869,5.753603606447423
2014-08-31,MONSOON,3.9525,9.98,29.555,18.54,4.756666666666667,4.0873125,4.024625,4.01399752751673,4.004459460569515,3.542770360638291,3.5901077745341534,10.86,10.42500000000001,10.477089274890108,10.645077337806033,10.507193778002136,10.642107995139146,28.115208333333335,26.26208333333335,26.50562989914379,25.03559476516075,27.276040187065767,28.41678870094141,18.1525,17.695000000000007,18.0499165879594,18.321451516913967,18.646175139915783,18.456200722326262,4.973958333333333,4.917916666666667,4.854358170968779,4.90827558256458,3.7565926947783246,3.6333851985208714
2014-11-30,POMKH,4.24,11.45,28.00500000000001,18.04,5.239999999999998,3.9987500000000002,4.212125,4.104398516510038,4.048997475028963,3.716153477328673,3.6851890391555795,10.754375,10.88250000000001,10.866253564934066,11.076430608254492,9.997033304973677,9.951286661533363,30.275416666666672,26.37958333333335,27.10537793948628,25.526029260098383,26.28940669788905,26.20513913052029,18.50875,17.845000000000006,18.04594995277564,18.318894470103995,17.49929860027638,17.35175450093781,4.842083333333333,5.127916666666666,5.008614902581267,4.969738198746786,4.5415294769485985,4.839179713540921
2015-02-28,POMRB,3.7025,10.04,39.7,19.8,3.78,4.0875,3.9625000000000004,3.943639109906023,3.9557857707479203,4.15658982485015,4.166938534599303,10.671249999999999,10.83750000000001,10.53575213896044,10.689389660799463,11.487202110492985,11.445718095149825,32.269375000000004,29.850833333333355,32.14322676369177,27.088814967551013,24.80264170622757,26.33629397998799,18.793750000000003,18.460000000000004,18.747569971665385,18.97764916629321,17.065034930005297,17.586246237387876,4.815833333333333,4.819999999999999,4.517168941548761,4.864969747089228,5.206463387471934,5.130820867671324
2015-05-31,PREMON,4.245,11.215,25.54000000000001,17.85,5.68,4.182083333333333,4.035,4.064183465943614,4.013150790004585,4.725693699910435,4.447602763172176,10.663749999999999,10.67125000000001,10.807451283376263,10.996458365684072,11.642632632380153,11.505941063529045,32.906041666666674,30.700000000000028,29.501936058215065,27.165466188313278,25.59512383418833,23.374345049558816,19.011249999999997,18.557500000000005,18.38854198299923,18.66128236704114,20.358741662867363,18.84510500670772,4.482916666666666,4.864166666666666,4.982301364929256,4.9791152477283855,5.845196402334661,5.180690170689722
2015-08-31,MONSOON,4.3725,9.98,42.11,20.43,4.37,4.302432291666666,4.14,4.187510079566168,4.086939733916272,3.5423782094048772,3.604776381071704,10.913687500000002,10.671250000000008,10.476470770025758,10.617782591449819,10.270192763641933,10.336209339310061,31.804583333333337,33.838750000000026,34.545161634929045,28.815296717773524,30.305797972672963,31.804960371869207,18.71625,19.03000000000001,19.20512518979954,19.429877229370486,19.367966841621836,18.797185905901095,4.3289479166666665,4.767499999999999,4.737380818957554,4.937952394773952,4.033198378971861,4.240865387429828
2015-11-30,POMKH,4.576666666666666,11.39,20.543333333333333,17.89,2.9633333333333334,4.448822916666666,4.224166666666665,4.343172714406368,4.191351524910339,3.8523330983751536,3.842528985144977,11.39175,10.656250000000007,10.841882462015455,11.034362436081159,9.899480883809101,9.998333625413215,31.174583333333334,31.973333333333354,28.944430314290763,28.265231913931355,29.656155921649173,28.54609809357379,18.58125,18.992500000000007,18.679075113879723,18.961382498405037,18.742655718197046,19.109406053810634,4.9114375,4.198333333333333,4.027761824707866,4.747104547168684,4.656123264634848,4.672350631750925
2016-02-29,POMRB,4.328625,12.0995,38.35,17.59,4.824916666666667,4.707885416666666,4.380697916666665,4.337353628643821,4.212133136452093,4.3579011814596305,4.343511612352259,11.987375000000002,11.171125000000007,11.344929477209273,11.584427823536359,11.411745089551427,11.232190926620731,30.27755208333333,31.635833333333355,32.70665818857446,29.460819267769264,34.246582292448146,39.76389147962914,18.645,18.44000000000001,18.243445068327834,18.553473428177078,17.686305313738742,18.94032571874764,5.662479166666667,4.4595625,4.3466237614913865,4.779946943223652,4.583516320256794,3.899038020359053
2016-05-31,PREMON,4.79,12.98,21.85,18.98,9.295,4.9052395833333335,4.516947916666664,4.518412177186293,4.337037233629092,5.065013228280144,4.772098748031686,12.512875,11.612375000000007,11.998957686325564,12.285618752787729,12.823359065819739,12.666799938012005,29.971979166666667,30.713333333333356,28.363994913144673,28.979136250956103,26.626009558582922,26.66373850242519,18.208750000000002,18.72250000000001,18.5380670409967,18.817860641323946,19.71594576811755,17.585081435724913,6.284666666666666,5.363312499999999,6.325974256894831,5.298677595059225,5.704011714975605,5.997178274073681
2016-08-31,MONSOON,5.9,12.98,38.62375,19.81,6.763333333333333,4.992578125,4.898822916666664,5.071047306311776,4.694523912383103,3.9485166536835874,4.039262614810789,12.7406875,12.362375000000007,12.391374611795339,12.67881144888501,11.794698851628425,11.847575209659107,27.999062500000004,29.84177083333336,32.4678969478868,30.138669278282443,37.13481250565076,38.72717109172978,17.040416666666665,18.56750000000001,19.04684022459802,19.295957497318955,19.516664236267303,19.205640834885063,6.6890729166666665,5.961645833333332,6.500917887470232,5.486156338574231,4.6311468239519815,5.63270950092488
2016-11-30,POMKH,4.628,12.594,21.585,15.02,5.547499999999999,5.1400625,4.911656249999998,4.893828383787065,4.665714803086719,4.622765534774518,4.633169430395173,12.902999999999999,12.663375000000007,12.472424767077204,12.72712115363303,12.292150134446445,12.545342906349134,28.0196875,30.102187500000024,28.114738168732078,29.572704271048888,25.031178444168567,23.585434911026383,16.300833333333333,17.85000000000001,17.436104134758814,17.800109389389362,18.548155776228164,18.98291212424898,6.539833333333333,6.607687499999998,6.119550732482139,5.52098301537933,5.271720519721177,5.043296586616794
2017-02-28,POMRB,4.976,12.718,21.525,11.113333333333335,5.475999999999999,4.9263125,5.073499999999998,4.926697030272239,4.726084248460283,4.894721647477593,4.877875332575788,13.079250000000002,12.818000000000007,12.570654860246322,12.80952028444594,13.105015415171437,13.000484780844968,30.52546875,25.895937500000024,25.478842901239247,29.050293334998983,36.80267800664486,35.56394665824784,16.513333333333332,16.23083333333334,14.906995814188623,15.391288877972277,16.297285264883744,17.481341035073175,6.143375,6.770458333333331,5.862130439489283,5.5443491612002145,5.8336235876186056,5.324868849009494
2017-05-31,PREMON,5.3225,13.66,38.84,19.54,7.45,4.6354999999999995,5.206624999999999,5.085018218163343,4.8539424200009,5.637749276458544,5.343414056867307,13.5290625,12.988000000000007,13.006392916147792,13.275899152560225,13.884247246477905,13.733385197461159,30.971875,30.143437500000026,30.82330574074355,30.224249374945092,23.331978868584287,25.36683704841704,17.122083333333332,16.37083333333334,16.760197488513175,17.034485648197656,16.055463917765923,14.824533850874317,5.895979166666667,6.309208333333331,6.49727826369357,5.781360024653685,7.343456082124934,6.994650159512898
2017-08-31,MONSOON,3.6575,13.71,41.68,20.95,5.436666666666667,4.494875,4.645999999999999,4.5140109308980065,4.557514601977692,4.508181320395522,4.676297834218034,14.225375,13.170500000000008,13.287835749688675,13.559723231155568,12.631476932789024,12.789129166640693,31.5159375,30.907500000000027,35.16598344444613,31.566774480461227,38.40359096855077,30.857662490648696,18.11875,16.65583333333334,18.436118493107905,18.599426925602273,17.74048450576548,18.657803782933197,5.758916666666667,5.9775416666666645,6.073033624882809,5.773252757541709,5.438057445584444,5.420570402444618
2017-11-30,POMKH,4.544,15.4625,22.1,18.75,4.895,4.8419375,4.624999999999999,4.526006558538803,4.541621510006313,4.272097803200628,4.302468857344292,14.520624999999999,13.887625000000009,14.157701449813205,14.500569871372356,13.066101255806714,13.32210797298722,30.93375,31.036250000000024,29.939590066667677,30.925576318166417,23.875476157284048,26.599385537266876,18.614166666666666,17.588333333333342,18.561671095864742,18.760532539470287,18.073951470060127,17.114342776441656,5.818729166666667,5.814416666666665,5.601820174929685,5.7066981822011975,5.426416034329106,5.064178291309387
2018-02-28,POMRB,3.935,15.42,25.362500000000004,15.35666666666667,5.032000000000001,5.2963125,4.364749999999999,4.289603935123282,4.385529771787572,4.630685610449522,4.629151702387642,14.432500000000001,14.563125000000007,14.662620869887924,15.009192591767182,15.111374317933109,14.994554547772033,29.805625000000003,31.995625000000025,28.10875404000061,30.6512632529645,29.66234041861777,26.85923144133273,18.697916666666668,18.649166666666677,17.279669324185512,17.58888908534557,17.700115706705123,15.747526015713174,5.913208333333334,5.703416666666665,5.373892104957811,5.662084554936379,5.751760992874818,5.313158842712348
2018-05-31,PREMON,9.14,13.32,30.345,19.26,8.3725,5.2787500000000005,5.319125,6.22976236107397,5.497528337097729,5.121302851968285,4.838900624570639,13.7640625,14.478125000000006,14.125572521932753,14.357710026561183,16.299913141348128,16.143841084477433,29.059375,29.871875000000024,29.003252424000365,30.8758850598266,32.77281327435754,35.314785879773304,18.58354166666667,18.57916666666668,18.071801594511307,18.314829596678344,18.726482639924363,18.935489101095467,5.743,5.934041666666665,6.573335262974687,5.987791792723152,7.266136488405403,7.0292575526204955
2018-08-31,MONSOON,3.475,13.345,41.15,21.9,5.2700000000000005,,5.2735,5.127857416644382,5.003975540616983,5.399693490405876,5.504199093530528,,14.386875000000005,13.813343513159653,14.003542390493646,13.42574161503002,13.654517274381785,,29.739375000000024,33.86195145440022,32.11114427419239,40.36268490305841,37.760666128214716,,18.81666666666668,19.603080956706783,19.763024144138516,19.093973374451835,19.30025125671778,,5.892374999999998,6.052001157784812,5.939901306426471,5.521756122020858,6.002671060018747
2018-11-30,POMKH,4.586,10.48,16.66,16.884999999999998,3.7,,5.284,4.911114449986629,,4.814698264833032,4.847669030169001,,13.141250000000005,12.480006107895791,,13.178268313317316,13.617267951801615,,28.379375000000024,26.98117087264013,,23.068347228021658,24.15475059222209,,18.350416666666682,18.51584857402407,,19.24729623255603,18.738232926343674,,5.593624999999998,5.111200694670887,,5.387411207499262,4.901696667906674
