Date,Season,Ekona,Gilaula,Jamunaha,Prayagpur,Sirsiya,Hariharpur Rani,Ekona_Trend,Ekona_SMA,Ekona_EWMA,Ekona_DES,Ekona_TES,Ekona_ARIMA,Gilaula_Trend,Gilaula_SMA,Gilaula_EWMA,Gilaula_DES,Gilaula_TES,Gilaula_ARIMA,Jamunaha_Trend,Jamunaha_SMA,Jamunaha_EWMA,Jamunaha_DES,Jamunaha_TES,Jamunaha_ARIMA,Prayagpur_Trend,Prayagpur_SMA,Prayagpur_EWMA,Prayagpur_DES,Prayagpur_TES,Prayagpur_ARIMA,Sirsiya_Trend,Sirsiya_SMA,Sirsiya_EWMA,Sirsiya_DES,Sirsiya_TES,Sirsiya_ARIMA,Hariharpur Rani_Trend,Hariharpur Rani_SMA,Hariharpur Rani_EWMA,Hariharpur Rani_DES,Hariharpur Rani_TES,Hariharpur Rani_ARIMA
2015-08-31,MONSOON,0.32,2.5066666666666664,3.643333333333333,0.46,1.6566666666666665,5.2,2.00015625,1.8543749999999979,1.6443751888538265,1.9958397973324877,0.7895576360270614,0.9678094952960483,3.1393750000000002,2.962812500000001,2.9145570168542907,3.141289413680442,1.4220570230590845,1.40768110684884,4.05390625,3.960625000000002,3.9170938738505603,4.049082518671669,2.906788609153214,3.0789490393503636,1.8378125,1.6424999999999996,1.481999624683072,1.4495400159299794,1.0571310980031,0.9555452059251178,2.912864583333333,2.874947916666664,2.703975114157627,2.469706869812636,1.7531011186650847,1.6813384293732643,5.3259375,5.179375000000004,5.182701550243624,5.123533827246433,3.5692060033612436,3.6363776201218347
2015-11-30,POMKH,2.155,3.1300000000000003,4.3133333333333335,2.13,2.95,5.3,2.0659375,1.9812499999999977,1.8486251133122957,1.9892140878783793,1.2773906092044092,1.336069260488619,3.27625,3.090000000000001,3.000734210112575,3.188236005194107,2.6181064185464864,2.6603811872962058,4.048229166666667,4.097500000000002,4.07558965764367,4.201843314250331,3.80660543133284,3.6041732132589286,1.994375,1.7624999999999997,1.7411997748098431,1.6900328412207943,1.48346316830881,1.5256861455693058,3.0415625,2.8799999999999972,2.8023850684945764,2.573259471426628,2.480508217587631,2.52854410466546,5.4868749999999995,5.282500000000004,5.229620930146174,5.24125076947873,5.034993550705298,4.902386139673718
2016-02-29,POMRB,2.31625,3.208333333333334,3.6579166666666665,2.2025,3.3329166666666663,5.1575,2.1903125,2.0190624999999978,2.0356750679873774,1.9826296529101632,2.446422824995559,2.46037509050771,3.2837500000000004,3.188750000000001,3.0837738594008783,3.2451552354374664,3.5803811103714054,3.5537842200403564,4.004479166666667,4.010312500000001,3.908520461252869,3.9836693781597754,4.157749621463954,4.142484234534955,2.119375,1.913125,1.925719864885906,1.944427890552646,2.117122598005764,1.874087243663344,3.2759375000000004,2.9457291666666636,3.0145977077634125,2.932095150478074,3.2230242830720437,3.300047098435037,5.442708333333334,5.369375000000004,5.200772558087705,5.285313271838743,5.271779506148422,4.719831597709412
2016-05-31,PREMON,3.66,4.61,4.73,3.51,4.61,6.76,2.1784375000000002,2.1128124999999978,2.6854050407924266,1.9762217216416753,3.502494377477606,3.5056511946703104,3.085416666666667,3.3637500000000014,3.6942643156405275,3.7393812322439164,4.668327291340104,4.652784392193533,3.8961458333333336,4.086145833333335,4.237112276751722,4.347524101111873,5.01777857360952,4.900254130953541,2.066875,2.075625,2.5594319189315433,2.8943914100784203,3.2442578611908033,3.053120787944162,3.374791666666667,3.13739583333333,3.6527586246580475,4.0617215358041365,4.351541796761485,4.359973049579701,5.168541666666666,5.6043750000000045,5.824463534852622,5.856255225051299,6.478415293461678,6.173247475074808
2016-08-31,MONSOON,0.94,1.8666666666666665,2.99,0.81,2.765,3.9066666666666654,2.1395312499999997,2.2678124999999976,1.9872430244754558,1.9695244725457393,1.013961761732023,0.9696792231954712,2.978541666666667,3.2037500000000017,2.963225256050983,3.3059943594940533,1.9633383887171152,1.9732229876838634,3.9178645833333343,3.9228125000000023,3.738267366051033,3.761222053565724,3.0282031447396185,3.317591518275613,1.9690625000000002,2.163125,1.859659151358926,2.202577556913074,1.0586501263266337,0.8101402567590444,3.3413020833333333,3.4144791666666636,3.297655174794828,3.7024593302651554,2.121668332977759,2.118842223527868,5.080104166666666,5.281041666666671,5.05734478757824,5.388274042902953,4.594186346646451,4.14457702648828
2016-11-30,POMKH,1.44,2.1833333333333336,4.1000000000000005,1.36,2.6325,4.4,2.1774999999999998,2.0890624999999976,1.7683458146852735,1.9629075240112486,1.7056911516299567,1.8768631426442115,2.979166666666667,2.967083333333335,2.6512684869639234,2.992572020464327,2.61107275450159,2.6547505274905574,3.7812500000000004,3.869479166666669,3.8829604196306198,3.845453469710912,3.721582215122025,3.684095234633294,1.9825,1.9706249999999998,1.6597954908153556,1.8581217913231962,1.4849821966323438,1.743177076854744,3.3456250000000005,3.335104166666664,3.0315931048768965,3.2492101248327687,3.2168264788134935,3.247539592817282,5.071666666666666,5.056041666666672,4.7944068725469435,5.105770776777922,5.2730688886939845,4.770229335145319
2017-02-28,POMRB,2.72,3.3000000000000003,4.045,2.19,3.3824999999999994,5.35,2.0906249999999997,2.1899999999999977,2.149007488811164,1.9564598931007553,2.285448060650907,2.2573407981716023,2.9668750000000004,2.9900000000000015,2.910761092178354,3.0548986419849995,3.1371982639992817,3.101600831705821,3.43,3.966250000000002,3.9477762517783717,3.905359978212889,4.038537150494169,3.942778446937258,1.99125,1.9674999999999998,1.8718772944892135,1.9919210950529354,2.118641626329298,2.1261973153140414,3.2484375,3.3474999999999975,3.1719558629261373,3.326565424651285,3.435470527406204,3.3012111711558756,4.888333333333334,5.104166666666671,5.016644123528167,5.16447883845901,5.128659478463664,4.936749384809982
2017-05-31,PREMON,3.56,4.523333333333333,3.25,3.63,4.5950000000000015,6.5,2.0324999999999998,2.164999999999998,2.7134044932866983,1.9501306260612337,3.632587749490229,3.673533758144186,2.972083333333334,2.9683333333333355,3.555789988640346,3.5071506137920556,4.473405388762225,4.473913883119206,3.180625,3.596250000000002,3.6686657510670226,3.5680215285877996,5.033472659711248,4.869592235448427,2.00375,1.9975,2.575126376693528,2.9019265336125257,3.245776889514337,3.3297068604048965,3.1696875,3.3437499999999982,3.741173517755683,4.148098500621675,4.4830259579800735,4.35403740582754,4.7,5.039166666666672,5.6099864741169,5.608672116803323,6.442412465987996,6.473707226590887
2017-08-31,MONSOON,0.345,1.855,1.66,0.76,2.0025,2.7,2.026875,2.016249999999998,1.7660426959720188,1.9434551032530076,1.0254613455255575,1.0324120558927068,3.02125,2.965416666666669,2.8754739931842073,3.079570784621054,1.818665286881671,1.8267381904622337,2.916875,3.263750000000002,2.8651994506402136,2.5875660057950807,2.6453576068054385,2.9223795843223908,2.0687499999999996,1.9849999999999999,1.8490758260161169,2.125633441598826,1.0601691546501675,0.9480322202650144,3.21,3.153124999999998,3.0457041106534097,3.1665872084121185,2.180332582274784,2.1590041279608756,4.65625,4.737500000000005,4.445991884470139,4.747796364375327,4.250200163360556,3.655325549125922
2017-11-30,POMKH,1.57,2.236666666666667,3.435,1.51,2.765,4.1,2.01125,2.0487499999999983,1.6876256175832114,1.936942803420318,1.4045911919884493,1.4151397594254074,3.069166666666667,2.978750000000002,2.619951062577191,2.8063750805128986,2.528137208515412,2.5519552565639865,2.8287500000000003,3.097500000000002,3.0931196703841284,2.7353354799662064,3.086359813065261,3.1976091775940425,2.1075,2.0225,1.71344549560967,1.8352591071796789,1.4865012249558776,1.4226168670292876,3.2346875000000006,3.186249999999998,2.933422466392046,2.8595748601380495,2.86727520618586,2.808759163310569,4.666250000000001,4.662500000000005,4.307595130682083,4.444729409303378,4.613362375750921,4.35448845039112
2018-02-28,POMRB,2.545,3.64,2.6,2.56,3.5725,5.3,2.109375,2.004999999999998,2.0305753705499265,1.9305645447933393,2.206543886204797,2.359617443495175,3.0547916666666666,3.063750000000002,3.0279706375463147,3.00282075131262,3.1175146076702074,3.1039721737151806,2.8737500000000002,2.736250000000002,2.8958718022304772,2.516172833062621,3.39538026978005,3.369079328443054,2.12,2.115,2.0520672973658023,2.140808622296614,2.1201606546528318,2.1240109089861026,3.2428125,3.233749999999998,3.189053479835228,3.1475978056558556,3.325555614995295,3.261712038364541,4.6825,4.650000000000006,4.70455707840925,4.5949534417134155,4.6959807506756786,5.1334461380056995
2018-05-31,PREMON,3.61,4.566666666666666,3.99,3.57,4.602500000000001,6.63,2.1931249999999998,2.017499999999998,2.6623452223299555,1.924330168922709,3.5041542549214113,3.5486478208446135,3.0316666666666663,3.074583333333335,3.643449049194455,3.489591503260424,4.620675989456315,4.622042285392039,2.8678125000000003,2.921250000000002,3.3335230813382863,3.0941865338107246,4.1766582812161355,3.7392242064311616,2.1306249999999998,2.1000000000000005,2.659240378419481,2.962385808099324,3.247295917837871,3.3898754082755422,3.2417187500000004,3.235624999999998,3.754432087901137,4.052668830219316,4.522204144298904,4.4873579154409615,4.70125,4.682500000000005,5.47473424704555,5.203095445535145,5.993684956042752,6.2828931329132915
2018-08-31,MONSOON,1.08,1.6966666666666663,1.28,0.92,2.06,2.7,,2.2012499999999977,2.0294071333979735,1.91782762860655,0.9889953134866281,0.897522615365805,,3.035000000000001,2.8647360961833397,3.028771611508837,1.9176913566332703,1.921830161811212,,2.8262500000000017,2.5121138488029717,2.258310653051521,2.2140271613538545,2.245156067554084,,2.1400000000000006,1.9635442270516887,2.2246850062882872,1.0616881829737013,0.9202617730145426,,3.2499999999999982,3.076659252740682,3.1616958549334826,2.2037629722429073,2.1815373076621696,,4.682500000000005,4.364840548227329,4.455153629936689,3.5483428346214994,3.3481763918082104
2018-11-30,POMKH,1.505,2.21,3.7675,1.435,2.69875,4.25,,2.184999999999998,1.819644280038784,,1.7657510393431988,1.808543130261526,,3.0283333333333347,2.602841657710004,,2.507704837260061,2.5153107405131028,,2.9093750000000016,3.014268309281783,,2.668706774665542,2.825917651599778,,2.1212500000000007,1.7521265362310132,,1.4880202532794113,1.4854667670402273,,3.233437499999998,2.925495551644409,,2.9076422122497254,2.8368642090854594,,4.720000000000006,4.318904328936398,,4.272163523956363,4.1650863430657985
