Date,Season,Korha,Katihar,Azamnagar,Dhandkhora,Balrampur,Falka,Kadwa,Manshi,Samoli,Manihari,Korha_Trend,Korha_SMA,Korha_EWMA,Korha_DES,Korha_TES,Korha_ARIMA,Katihar_Trend,Katihar_SMA,Katihar_EWMA,Katihar_DES,Katihar_TES,Katihar_ARIMA,Azamnagar_SMA,Azamnagar_EWMA,Azamnagar_TES,Dhandkhora_Trend,Dhandkhora_SMA,Dhandkhora_EWMA,Dhandkhora_DES,Dhandkhora_TES,Dhandkhora_ARIMA,Balrampur_Trend,Balrampur_SMA,Balrampur_EWMA,Balrampur_DES,Balrampur_TES,Balrampur_ARIMA,Falka_Trend,Falka_SMA,Falka_EWMA,Falka_DES,Falka_TES,Falka_ARIMA,Kadwa_Trend,Kadwa_SMA,Kadwa_EWMA,Kadwa_DES,Kadwa_TES,Kadwa_ARIMA,Manshi_Trend,Manshi_SMA,Manshi_EWMA,Manshi_DES,Manshi_TES,Manshi_ARIMA,Samoli_Trend,Samoli_SMA,Samoli_EWMA,Samoli_DES,Samoli_TES,Samoli_ARIMA,Manihari_Trend,Manihari_SMA,Manihari_EWMA,Manihari_DES,Manihari_TES,Manihari_ARIMA
2014-11-30,POMKH,3.2999999999999994,2.91,3.22,2.9,6.8980000000000015,3.533333333333333,3.14,1.96,3.9133333333333336,5.23,3.934583333333333,3.8091666666666675,3.6422493629771138,3.5843138382950923,3.4945031978269028,3.677032871418511,3.6643749999999997,3.4624999999999977,3.3168863546176395,3.4378459300366417,3.2917406464470518,3.2772302735082555,2.995,3.0512499989556647,3.2199999902619676,3.27125,3.2449999999999983,3.1480485724583573,3.366701633292701,3.3141543680240995,3.126614010869441,5.359750000000001,5.390392857142855,5.539969443812471,6.46183591445247,4.877956444219223,4.562013363073561,4.158958333333333,4.089166666666669,3.7757705693514145,4.032636975171794,3.4989720784782,3.4656077685629505,3.56375,3.571250000000002,3.3833927680988,3.691317434015955,3.0977099181974155,3.3854151709272347,3.3518749999999997,3.4162499999999993,2.9774373730066976,3.002291296129256,2.9702528431874384,2.958687668714208,4.519166666666667,4.120833333333335,3.926548094333013,3.7211337482545077,3.5048016999716514,3.811663987542199,4.987708333333334,4.313333333333338,4.520090849009138,5.359402836064991,3.2547796222442873,3.530844250695385
2015-02-28,POMRB,3.786666666666666,3.37,2.77,3.08,6.029999999999999,4.079999999999999,3.44,3.63,5.1033333333333335,4.43,4.0666666666666655,3.8216666666666677,3.7000162844529347,3.5905832185786766,3.640901551784676,3.641136875967654,3.77625,3.512499999999998,3.338131812770584,3.4008822853335294,3.2127970456447588,3.2366277579584386,2.995,2.9387499993733988,2.769999997397096,3.275,3.279999999999999,3.1208291434750146,3.3260203142179607,2.958795106024059,3.051073235950871,6.4749107142857145,4.828249999999998,5.735981666287483,6.309030138443923,6.4789428553841155,7.180487890556621,4.241666666666666,4.118333333333336,3.8974623416108485,4.085867517400891,4.003281146814584,3.696180672451976,3.6268749999999996,3.491250000000002,3.4060356608592803,3.6542857868600023,3.521055281890235,3.5219473691741334,3.38,3.3737499999999994,3.2384624238040187,3.1444126174732627,3.664936460388267,3.762694735448576,4.467083333333334,4.425833333333335,4.397262189933141,3.905557989835917,4.429873692832337,4.610853241486567,5.46125,4.734166666666671,4.484054509405483,5.288720875995506,4.5290676841564474,4.505750697759218
2015-05-31,PREMON,5.4433333333333325,5.65,,4.37,8.442,5.965,5.05,4.7,5.953333333333332,7.334999999999999,4.152083333333333,4.047500000000001,4.397343104005094,4.1693246639095065,4.864711207956052,4.873180653776691,3.8156250000000007,3.816249999999998,4.26287908766235,3.78696802464113,4.769190327339395,4.523538391508754,,,,3.36,3.2624999999999984,3.620497486085009,3.4370100929393077,4.571542742433749,4.45948383364223,6.733821428571429,5.891249999999998,6.818388999772489,6.597694382560721,8.07190439165444,8.061798890310735,4.414270833333333,4.199583333333336,4.724477404966509,4.362323101654,5.291741546468634,5.394490879593806,3.63,3.6362500000000013,4.063621396515568,3.913915969539348,4.786794509594422,4.525252936453719,3.6649999999999996,3.329999999999999,3.8230774542824113,3.857791100773296,4.7563811004096435,4.855121334741479,4.311249999999999,4.612500000000002,5.019690647293217,4.23165875950215,6.1342403515361985,6.326646930796805,5.7404166666666665,5.2412500000000035,5.624432705643289,7.31225755149034,5.6757848618221445,5.661078067391325
2015-08-31,MONSOON,3.813333333333333,3.015,,2.8,6.864285714285713,3.556666666666666,2.84,3.43,2.316666666666667,5.73,4.27875,4.085833333333334,4.163739195736389,4.1421243385832724,3.39476270440743,3.7124057148407696,3.9184375000000005,3.7362499999999974,3.7637274525974105,3.678267444033169,3.2918350908874574,3.155367789755619,,,,3.4762500000000003,3.2874999999999988,3.292298491651005,3.3641097261911446,2.674470408438511,2.6406361899567097,7.086258928571429,7.058571428571426,6.836747685577779,6.592591309804429,4.349524202150296,4.638313749895169,4.7404166666666665,4.283750000000002,4.257353109646572,4.340332140032822,2.958529058780588,2.9849324988546275,3.68125,3.6175000000000015,3.574172837909341,3.757026787711691,2.1217467472724065,2.5131691738840534,3.9725,3.4299999999999993,3.665846472569447,3.782001949151419,2.8063025160615456,2.9437789880381167,4.320416666666667,4.321666666666668,3.938481055042597,3.94291970413738,2.4976317332195697,2.2281991150473863,5.861354166666666,5.681250000000004,5.666659623385973,7.296043161628721,4.807173750651091,4.828899896221845
2015-11-30,POMKH,3.83,3.545,3.22,3.48,4.300000000000002,4.5775,3.24,3.84,3.83,5.703333333333332,4.332916666666666,4.218333333333335,4.030243517441834,4.1046803477680625,3.5617092143121254,3.6396139157626326,3.8631249999999997,3.894999999999997,3.6762364715584464,3.6667470655972645,3.310047902113568,3.3188490411656373,2.995,3.0512499996240394,3.2200000102104154,3.48,3.4324999999999988,3.367379094990603,3.371737532026597,3.148825941897219,3.077380874155367,7.938613095238095,6.409071428571426,5.822048611346668,6.147614197040543,6.075795329933381,6.861417236110314,4.8976041666666665,4.544791666666669,4.385411865787943,4.434736504141405,3.769509497796435,3.6444656191000067,3.64625,3.642500000000002,3.440503702745605,3.675097433822526,3.124195547343705,3.303567179847393,4.08875,3.8999999999999986,3.735507883541668,3.8955612263666826,2.925047585904274,3.072483402100815,4.369166666666667,4.300833333333335,3.895088633025558,3.9134541877755282,3.6260758695356774,3.5491230337285984,5.941666666666666,5.799583333333337,5.681329107364917,6.916298330377316,5.0036758729002315,5.163080275076142
2016-02-29,POMRB,4.27,3.5575,2.77,3.43,11.4475,5.645,3.75,4.21,5.26,4.924166666666666,4.3,4.339166666666668,4.1261461104651005,4.205547886602599,3.8700903626704717,3.8694906660477573,3.6981249999999997,3.941874999999997,3.628741882935068,3.6562881460425647,3.4205185851941167,3.305637883722852,2.995,2.9387499997744237,2.770000001712503,3.34625,3.519999999999999,3.392427456994362,3.3739430047508874,3.045153381464082,3.0338555626115,7.6624107142857145,7.7634464285714255,8.072229166808,6.999993224466999,6.656394416073671,5.912427388944151,4.764583333333333,4.936041666666669,4.889247119472765,4.651659221902622,4.398362858780785,4.12653667409864,3.456875,3.720000000000002,3.5643022216473628,3.68836512601432,3.535189129709428,3.5140602135863035,4.032500000000001,4.044999999999999,3.925304730125001,4.153655953850385,3.7251645580830406,3.786200021341348,4.271875,4.340000000000002,4.441053179815334,4.124900896869745,4.597581373957991,4.63291752140441,6.1327083333333325,5.923125000000004,5.378464131085616,5.9066531059936045,5.497184546734853,5.142458097233184
2016-05-31,PREMON,5.3933333333333335,5.02,,4.05,9.843333333333334,5.6575000000000015,4.46,5.05,6.1866666666666665,7.483333333333332,4.204583333333333,4.326666666666669,4.633020999612393,4.670193279035737,5.243893442591506,5.192476179206363,3.49125,3.7843749999999967,4.185245129761041,3.913806855836098,5.1379349263518925,4.823611591427694,,,,3.1462499999999998,3.4399999999999986,3.655456474196617,3.4487413483623475,4.590823968249508,4.4110611712824825,7.185208333333334,8.113779761904759,8.780670833418133,7.508562162324221,9.657971852439765,10.543663729178796,4.495937500000001,4.8591666666666695,5.19654827168366,4.862430177005496,5.875164956175534,5.9910927094137225,3.300625,3.5725000000000016,3.9225813329884174,3.8313600862565633,4.835457890209151,4.7094237308996565,3.8874999999999997,4.132499999999999,4.375182838075,4.778886110770541,4.849412511766013,4.878376522627086,4.080416666666666,4.398333333333335,5.139298574555868,4.48815397732355,6.122897687330926,6.329980942932879,6.373541666666666,5.9602083333333375,6.220411811984702,6.974071610863638,6.868531778980839,6.473101851635672
2016-08-31,MONSOON,3.6,2.325,,2.05,3.2533333333333334,2.8,1.915,2.63,1.3050000000000002,7.11,4.06375,4.273333333333336,4.219812599767436,4.464285173217988,3.711727697525479,3.7608115540424745,3.3346875000000002,3.611874999999997,3.4411470778566247,3.6672290700493217,3.311480956353375,3.2809209225892997,,,,2.99375,3.2524999999999986,3.01327388451797,3.2901358741234286,2.7646559685874017,2.702655190160413,6.349479166666667,7.211041666666663,6.569735833384213,6.816993932743528,5.885931927371997,5.4454555773532896,4.00875,4.6700000000000035,4.237928963010196,4.717146281890243,3.3985253342955204,3.229854478929409,3.2474999999999996,3.3412500000000014,3.1195487997930504,3.5048326188723,2.215938042118781,2.5213719132626045,3.71375,3.932499999999999,3.677109702845,3.9901444176584455,2.9190874643966107,2.8973154842008775,3.9854166666666666,4.1454166666666685,3.605579144733521,4.023348572130252,2.501229730919892,2.2898602079588373,6.707604166666666,6.305208333333337,6.576247087190821,7.409839982079137,5.556430267397528,5.341235580462462
2016-11-30,POMKH,3.28,2.58,3.22,2.63,4.093333333333334,3.185,2.915,3.48,3.31,6.25,3.9499999999999997,4.135833333333336,3.8438875598604616,4.146676965544236,3.788813425917175,3.653437804899783,3.328125,3.3706249999999973,3.096688246713975,3.473740447823293,3.35462272597023,3.51009016578901,2.995,3.0512499998646545,3.2199999921940803,2.9675,3.0399999999999983,2.859964330710782,3.202421413163236,3.2095338866977903,3.204470788948914,5.182916666666667,7.159374999999996,5.579174833363861,6.330391369071638,6.228503385681677,5.02225319535027,3.5459375000000004,4.321875000000003,3.8167573778061175,4.610065276067955,4.016858532966634,3.8660736217942775,3.1824999999999997,3.260000000000001,3.0377292798758306,3.3740956117345036,3.1579056246117863,3.128053974568711,3.5599999999999996,3.8424999999999994,3.598265821707,3.7389813960647604,2.9934527230605648,2.7769702160842176,3.925,4.015416666666669,3.487347486840113,3.902465545457938,3.6565310205746657,3.3371168652524545,6.806666666666667,6.441875000000004,6.445748252314493,6.968771275848748,5.884827794738094,5.844021485881015
2017-02-28,POMRB,3.693333333333333,3.27,2.77,3.06,4.968333333333334,3.14,3.65,3.18,5.02,7.05,3.808333333333333,3.991666666666669,3.78366586924961,3.991153364820798,3.993500973510271,3.829097380117848,3.36125,3.2987499999999974,3.166012948028385,3.414654254497238,3.318894395211019,3.4903318573095157,2.995,2.9387499999187927,2.7699999965578015,3.0375,2.9474999999999985,2.9399785984264692,3.167829401491613,3.0108782270041563,3.16109950207791,4.751666666666667,5.539583333333331,5.3348382333516495,6.042703988719932,6.712496316929054,6.243798053968746,3.39375,3.6956250000000033,3.5460544266836704,4.491740626723092,4.381717430703873,4.35128188412585,3.228125,3.235000000000001,3.282637567925498,3.386667623233732,3.578780630094342,3.520698257224112,3.49625,3.584999999999999,3.4309594930242002,3.40379894544825,3.7734247033114325,3.7034973774909226,3.9797916666666664,3.9554166666666686,4.1004084921040675,4.07109842511453,4.693328382747802,4.564453961245998,6.44,6.973333333333338,6.687448951388696,7.136511194223213,6.025272406891854,5.672046338333197
2017-05-31,PREMON,5.06,5.255,,4.21,6.990000000000001,4.46,4.04,4.85,5.9433333333333325,6.15,3.684583333333333,3.908333333333335,4.294199521549766,4.31252583784496,5.1979893713557725,5.064535771046826,3.3387500000000006,3.3574999999999973,4.001607768817031,3.7241675164671957,4.941716124944476,4.832164102472433,,,,3.079375,2.987499999999998,3.4479871590558817,3.2692512500350075,4.209104051390089,4.333439188550432,4.569916666666667,4.826249999999998,5.99690294001099,6.138139348010716,7.957280217802965,7.551929615435588,3.2968749999999996,3.396250000000003,3.9116326560102026,4.528159283314493,5.457926658003351,5.383541686555175,3.265625,3.130000000000001,3.585582540755299,3.474681564363054,4.8198852690997045,4.602621971752812,3.37,3.5349999999999993,3.99857569581452,4.011326387720431,4.840352486598277,4.824400721174469,4.014166666666666,3.894583333333335,4.837578428595774,4.391854097189211,6.071750273761765,6.26092416016869,5.86125,6.640000000000005,6.472469370833217,6.581571718153967,8.08754660568702,7.598129889986081
2017-08-31,MONSOON,2.8,2.355,,2.45,2.6566666666666667,2.78,2.7,2.32,1.9866666666666664,5.51,3.769166666666667,3.7083333333333353,3.6965197129298595,3.855260339962238,3.552808934639945,3.6324436893563847,3.45625,3.3649999999999975,3.342964661290219,3.4955119859966555,2.961217721049705,3.030758273495877,,,,3.2687500000000003,3.0874999999999977,3.048792295433529,3.1661569465927517,2.37127904415851,2.56054804074334,4.309833333333334,4.677083333333331,4.660808430673261,5.481981049967843,3.875390211497614,3.9842127729555314,3.2825,3.391250000000003,3.458979593606121,4.358970058861224,2.85567500398615,2.877073246605274,3.2675,3.326250000000001,3.2313495244531794,3.3196257377488596,2.207788101216171,2.2926252655144355,3.3874999999999997,3.4574999999999996,3.327145417488712,3.254924560265552,2.8988588681347753,3.0267337597132853,3.8742708333333336,4.065000000000001,3.697213723824131,4.041207499900453,2.1709799890138384,2.149505306233249,5.285,6.2400000000000055,6.08748162249993,5.775186020358944,6.248987115889147,6.121154938161953
2017-11-30,POMKH,3.09,2.37,3.22,2.565,3.236,2.43,2.43,2.78,2.9033333333333338,3.22,3.8983333333333334,3.660833333333335,3.4539118277579153,3.5491196521891673,3.4235967921655477,3.307137782873604,3.5853125,3.312499999999998,2.9537787967741314,3.2795670057667894,3.0766182845223957,3.294727692447305,2.995,3.051249999951276,3.220000008042854,3.4462499999999996,3.0712499999999974,2.855275377260117,3.079951028040587,2.937345493090814,3.0623758755459045,4.044416666666667,4.462749999999998,4.090885058403956,4.998637035827907,4.598035803413017,4.679893970301665,3.43734375,3.202500000000003,3.0473877561636726,4.148130435749556,3.5581803363474878,3.6639437046227066,3.35625,3.205000000000001,2.9108097146719074,3.1271725776297634,3.155658352504978,3.199221486743352,3.5049999999999994,3.2824999999999998,3.108287250493227,2.9001978683020226,2.9561777416520036,2.875034973028666,3.8004166666666666,3.9633333333333343,3.379661567627812,3.851585707770432,3.557502675020471,3.492681738879124,5.170833333333334,5.482500000000005,4.940488973499958,3.9094002937156875,5.691011230191332,5.2133525101845475
2018-02-28,POMRB,4.5600000000000005,4.42,2.77,4.64,3.745000000000001,3.78,4.15,4.02,4.3075,5.47,4.024791666666667,3.8775000000000017,3.8963470966547495,3.778856236308364,3.650885706146434,3.732407531885784,3.7281249999999995,3.599999999999998,3.540267278064479,3.447945252417385,3.18921609174049,3.4585876050146283,2.995,2.9387499999707654,2.7700000026309888,3.5412500000000002,3.4662499999999974,3.56916522635607,3.2382694960100156,2.9563227333959756,3.142441392669626,3.8929583333333335,4.156916666666665,3.952531035042374,4.663034798259245,5.289860628796063,5.757463874161417,3.6134375000000003,3.3625000000000025,3.3404326536982034,4.101076897978249,3.875335259997852,3.8265230834405326,3.40125,3.3300000000000014,3.4064858288031443,3.260768709726466,3.607957193176018,3.4692967642699704,3.642499999999999,3.4924999999999997,3.4729723502959358,3.2828991342074345,3.6974528350845315,3.862612800022573,3.8847916666666666,3.785208333333334,3.750796940576687,3.9027393211424455,4.718061933001069,4.507464104270693,5.274166666666667,5.087500000000005,5.152293384099975,4.3377556379819575,5.168375572570043,4.819589030745534
2018-05-31,PREMON,5.226666666666667,5.137499999999998,,4.05,6.09,5.058750000000002,4.25,4.949999999999998,6.065,6.816666666666666,4.142291666666667,3.9191666666666682,4.4284749246595165,4.22961917187763,5.064060265553641,5.322108022673682,3.89875,3.570624999999998,4.179160366838687,3.746809506855176,5.025550982645995,4.770518413588498,,,,3.6603125000000003,3.426249999999997,3.761499135813642,3.326887783013677,4.326789996809534,4.214455702399719,4.377000000000001,3.9319166666666643,4.807518621025425,4.776019738502366,6.588220458870922,6.953044683493568,3.7618750000000003,3.512187500000003,4.027759592218922,4.207877663368266,5.136097174671847,5.224243950364397,3.4503125,3.382500000000002,3.743891497281887,3.413540052563734,4.7638282641941645,4.511499997883559,3.8112499999999994,3.5174999999999996,4.06378341017756,4.12816659660108,4.811478663999811,4.861169392830135,3.9793749999999997,3.8156250000000016,4.676478164346012,4.249441987371021,5.958058257876518,6.067431567026805,5.4835416666666665,5.254166666666672,5.818042697126652,5.802873968465795,6.424445753840491,5.894973722782729
2018-08-31,MONSOON,3.645,3.615,,3.37,2.345,3.59,2.85,3.32,2.54,5.67,,4.130416666666668,4.1150849547957105,4.104454376283062,3.3688994372504824,3.472174625861708,,3.8856249999999983,3.9534962201032124,3.7559174089955674,2.830611420256793,2.9344045291730056,,,,,3.6562499999999973,3.604899481488185,3.3350850492461808,2.496646529269484,2.5586084662100026,,3.8539999999999974,3.822511172615255,4.25006098297875,2.6324218499867116,3.4759179209138824,,3.7146875000000033,3.8526557553313534,4.13801854616693,2.682046899212393,2.9973993959255014,,3.4200000000000026,3.386334898369132,3.3079374374292287,2.2792317804415276,2.4574316851399423,,3.767499999999999,3.766270046106536,3.9497211071981284,2.875894711575439,3.0492787266993773,,3.953958333333335,3.821886898607607,3.998334079015993,2.0547438930392556,2.1639778992066834,,5.294166666666673,5.758825618275991,6.011814702323252,5.484788821988247,5.7391379753214276
2018-11-30,POMKH,3.185,2.475,3.22,2.5975,7.42,2.8075,2.6725000000000003,3.13,3.106666666666667,4.735,,4.154166666666668,3.7430509728774264,,3.493623454505157,3.5299206021257437,,3.9118749999999984,3.3620977320619274,,3.0869942814844515,3.026807153601019,2.995,3.0512499999824594,3.219999993937,,3.6643749999999975,3.201939688892911,,3.0250565831248823,2.9211917026952254,,4.899999999999998,5.261506703569153,,3.6054174885557426,4.428815338804004,,3.809062500000003,3.4345934531988123,,3.5429036207974125,3.5015423419245524,,3.4806250000000025,3.1008009390214797,,3.105073204129636,3.0096032706879123,,3.854999999999999,3.511762027663922,,2.989113451605082,2.995204652402541,,4.0047916666666685,3.535798805831231,,3.376281061764473,3.5712982136679354,,5.672916666666673,5.349295370965595,,4.834103361510712,4.87022109612785
