Date,Season,Bharkhani,Bharawan,Madhoganj,Ahrori,Mallawan,Bilgram,Sandila,Behadar,Sandi,Kachhauna,Tadiyawan,Harpalpur,Shahabad,Bawan,Pihani,Hariyawan,Sursa,Kothwan,Bharkhani_Trend,Bharkhani_SMA,Bharkhani_EWMA,Bharkhani_DES,Bharkhani_TES,Bharkhani_ARIMA,Bharawan_Trend,Bharawan_SMA,Bharawan_EWMA,Bharawan_DES,Bharawan_TES,Bharawan_ARIMA,Madhoganj_Trend,Madhoganj_SMA,Madhoganj_EWMA,Madhoganj_DES,Madhoganj_TES,Madhoganj_ARIMA,Ahrori_Trend,Ahrori_SMA,Ahrori_EWMA,Ahrori_DES,Ahrori_TES,Ahrori_ARIMA,Mallawan_Trend,Mallawan_SMA,Mallawan_EWMA,Mallawan_DES,Mallawan_TES,Mallawan_ARIMA,Bilgram_Trend,Bilgram_SMA,Bilgram_EWMA,Bilgram_DES,Bilgram_TES,Bilgram_ARIMA,Sandila_Trend,Sandila_SMA,Sandila_EWMA,Sandila_DES,Sandila_TES,Sandila_ARIMA,Behadar_Trend,Behadar_SMA,Behadar_EWMA,Behadar_DES,Behadar_TES,Behadar_ARIMA,Sandi_Trend,Sandi_SMA,Sandi_EWMA,Sandi_DES,Sandi_TES,Sandi_ARIMA,Kachhauna_Trend,Kachhauna_SMA,Kachhauna_EWMA,Kachhauna_DES,Kachhauna_TES,Kachhauna_ARIMA,Tadiyawan_Trend,Tadiyawan_SMA,Tadiyawan_EWMA,Tadiyawan_DES,Tadiyawan_TES,Tadiyawan_ARIMA,Harpalpur_Trend,Harpalpur_SMA,Harpalpur_EWMA,Harpalpur_DES,Harpalpur_TES,Harpalpur_ARIMA,Shahabad_Trend,Shahabad_SMA,Shahabad_EWMA,Shahabad_DES,Shahabad_TES,Shahabad_ARIMA,Bawan_Trend,Bawan_SMA,Bawan_EWMA,Bawan_DES,Bawan_TES,Bawan_ARIMA,Pihani_Trend,Pihani_SMA,Pihani_EWMA,Pihani_DES,Pihani_TES,Pihani_ARIMA,Hariyawan_Trend,Hariyawan_SMA,Hariyawan_EWMA,Hariyawan_DES,Hariyawan_TES,Hariyawan_ARIMA,Sursa_Trend,Sursa_SMA,Sursa_EWMA,Sursa_DES,Sursa_TES,Sursa_ARIMA,Kothwan_Trend,Kothwan_SMA,Kothwan_EWMA,Kothwan_DES,Kothwan_TES,Kothwan_ARIMA
2013-05-31,PREMON,3.96875,6.8,4.15,4.83,10.35,3.76,5.465,4.3533333333333335,3.97,3.985,2.75,7.6825,8.23,4.3,4.074999999999998,6.126666666666668,4.27,9.133333333333333,3.6115625000000007,3.2209375000000007,3.525347146038886,3.490161806984858,3.9447559543342465,4.124817363060765,6.3999999999999995,6.313749999999999,6.387337449169248,6.484917558673889,6.811076006719615,6.656192905152135,5.08125,5.475000000000005,5.061658230523923,5.048446608933794,4.099553342580318,4.67945959910249,3.6037500000000002,3.516250000000002,3.8720532566515984,4.1640464106317,4.495977878001585,4.254979322577489,10.17375,10.294166666666662,10.364886396495923,10.331825934466073,10.036288587127853,10.148559974134661,3.1357142857142857,3.135714285714284,3.348350860464966,3.1651546848757404,3.7629801785901726,3.7332344276482305,4.171875,4.086562500000002,4.405939350451602,4.071812175263064,4.961653818176317,4.978027070209763,2.9620833333333336,2.6839583333333303,3.1903038921934534,2.90448005672708,3.704879041931737,3.402781041638631,2.910625,2.8387499999999974,3.2817249838952898,3.1375199918568724,4.216479045380105,4.298487701737099,2.7925,2.610625000000002,3.068775983822869,2.825987740703918,3.4543261119214375,3.5263053398855333,2.03,1.821875,2.160002954680718,2.11914114670641,2.849589419846066,2.83256145668709,6.903666666666666,6.903666666666671,7.2059742646616725,6.729788019130547,7.655369038601782,7.432499750254405,7.031583333333333,6.6315833333333325,6.937646681339853,7.42735570790156,8.347745396295405,7.183019885742486,3.4375,3.574375000000002,3.838338663913599,3.707189131489577,4.417667698264836,4.4667740577665,2.546875,2.820624999999998,3.2731312902181955,3.2676462513973954,4.0106672694504155,4.312977227961921,5.600625000000001,6.128333333333333,6.070182637807678,6.057209650438469,6.486664719194789,6.493518645446423,2.8125,2.770000000000003,3.2802501523194696,3.1408982221473636,3.7625373613107636,3.790822150135962,8.594833333333332,8.59483333333333,8.809384805822047,8.608149133922952,9.137161445103548,8.869025436587222
2013-08-31,MONSOON,3.45,6.45,4.8,3.0,9.98,2.89,3.27,2.3633333333333337,2.11,1.925,1.85,6.0875,5.4638333333333335,2.45,0.755,4.013333333333333,1.85,8.368,3.7109375,3.5209375000000005,3.4952082876233312,3.4800119623697876,3.1335589511729314,2.844409146048098,6.53125,6.324999999999998,6.412402469501549,6.5122038933557835,6.275381844823805,6.268453246965883,4.8575390625,5.162500000000005,4.956994938314354,4.869257578889841,6.013891249104339,5.511542412720011,3.6837500000000003,3.530000000000002,3.523231953990959,3.796594499919482,2.438305369937946,2.4905423220150777,10.03375,10.207499999999996,10.210931837897554,10.172321899411124,10.077755484779296,10.193640312878188,3.1357142857142857,3.135714285714284,3.1650105162789797,3.166268065417104,2.893469934310213,2.8669954645848494,4.1625,4.1487500000000015,3.951563610270961,3.8947760626244974,3.720335423423494,3.6066562765121524,3.1829166666666664,2.802499999999997,2.8595156686494057,2.853582095559999,2.439906086489505,2.3935567585379873,2.841875,2.891249999999997,2.8130349903371736,2.9040456901366434,1.8483584370640591,1.3792195728434025,2.955,2.6487500000000024,2.6112655902937214,2.6780954549789997,2.101301664880637,1.9628843538751979,2.16,1.9049999999999998,2.0360017728084308,2.0807028467671174,1.2467588016181594,1.168159754193417,6.903666666666666,6.9036666666666715,6.758584558797004,6.724470494569734,6.0597561038535215,6.091143085444444,7.121270833333333,6.6315833333333325,6.3481213421372455,7.501369102799686,5.788916147958148,6.1902236526572985,3.655,3.3850000000000025,3.283003198348159,3.372206896368585,2.7515240526953932,2.865598544986299,2.4318749999999993,2.603749999999998,2.2658787741309174,2.818726797997257,1.9009930019749575,1.191533478342632,5.16625,5.928749999999999,5.24744291601794,5.530765729118909,4.820479686277002,4.927220332631166,2.9099999999999997,2.687500000000003,2.7081500913916816,3.012960869720099,2.534231240949289,2.3707431137148762,8.594833333333334,8.59483333333333,8.632830883493229,8.606397495330055,8.381573272488026,8.677787350098992
2013-11-30,POMKH,3.92,6.4,5.1,3.7,9.78,2.6414285714285706,3.88,3.3633333333333333,2.805,3.02,2.2,6.7666666666666675,10.9,3.6,2.215,5.010000000000002,2.84,7.909999999999998,3.70296875,3.702187500000001,3.6651249725739987,3.6414136746134482,3.149267773184152,3.5468037710210694,6.6125,6.474999999999999,6.40744148170093,6.508772052355695,6.114108976092176,5.990828799307299,4.715078125,5.000000000000005,5.0141969629886125,4.865540210515367,5.429403997328164,5.163275621051127,3.64625,3.677500000000002,3.5939391723945757,3.8096370326743774,3.2978191695121586,3.2240081580501303,9.89625,10.139999999999997,10.038559102738532,9.995685575926728,10.324852826705671,10.222176352217035,3.1357142857142852,3.1357142857142843,2.9555777383388158,3.167381837040815,2.6444856775515007,2.620452325317415,4.038125,4.195000000000001,3.9229381661625764,3.923233634421392,3.404512209315457,3.330227561062499,3.24,3.121666666666664,3.061042734522977,2.932523045949313,2.286512193990719,2.354879614228266,2.6275000000000004,2.929999999999997,2.8098209942023042,2.8758600837571056,2.957260299882984,2.86669062468244,2.9875000000000003,2.936250000000002,2.7747593541762328,2.7652199586404094,2.4597911535170187,2.272009487637354,2.1837500000000003,2.1550000000000002,2.1016010636850586,2.1330425118221488,1.8367802291039446,1.8573335023879043,6.903666666666666,6.9036666666666715,6.761817401944869,6.719157228233951,6.740096847159584,6.70524013896579,6.912208333333333,7.431583333333333,8.168872805282348,7.576489717000048,7.565666833493488,7.2741151008818985,3.8825,3.490000000000003,3.4098019190088955,3.4143225097261145,3.0907670478357643,3.182004610209496,2.3756249999999994,2.489999999999998,2.2455272644785502,2.7211594236600654,1.913841460383681,1.82981948311976,5.0495833333333335,5.272499999999999,5.152465749610765,5.403087229968378,5.4594763308751695,4.510798641405744,2.79875,2.937500000000003,2.760890054835009,3.00671062455403,2.547408970113953,2.327803914993726,8.594833333333334,8.59483333333333,8.343698530095937,8.602024222726886,7.9040288151103875,8.070906695108603
2014-02-28,POMRB,3.54,6.7,4.8103125,3.23,9.6,3.251428571428572,3.905,2.8966666666666665,2.13,2.965,1.86,7.077999999999999,2.65,4.93,2.45,5.09,2.57,8.968,3.51875,3.7196875000000005,3.6150749835443996,3.6095597776854444,3.8951654903990143,3.726584587418611,6.7524999999999995,6.587499999999999,6.5244648890205585,6.626601523183422,6.655945134087302,6.616033869526664,4.652578125,4.715078125000006,4.932643177793167,4.767215507371868,5.431592877816983,5.205731119222104,3.955,3.690000000000002,3.4483635034367452,3.5673575747405426,3.7492889155385054,3.5244360208969727,9.93625,9.927499999999998,9.863135461643118,9.817774850669194,10.33455266738217,10.214460659979755,3.1357142857142857,3.1357142857142843,3.073918071574718,3.1684960018190935,3.254381301377515,3.228023943592342,4.14125,4.130000000000002,3.9157628996975458,3.9508225059751862,4.215887771195673,4.0877304758380335,3.3804166666666666,3.244166666666664,2.9952923073804527,2.944345148470635,2.9628214151634937,2.8757992270643897,2.5887499999999997,2.7537499999999966,2.5378925965213823,2.7050783701365604,2.7271716066767016,2.8243056727248677,3.209375,2.973750000000002,2.8508556125057396,2.8260507379749558,2.9649168774920205,2.9553398892528704,2.26125,2.165,2.004960638211035,2.086837382666148,2.0288713958394897,2.020139171650109,6.980229166666668,6.903666666666671,6.888290441166921,6.713848186321278,7.051129835969633,7.202763650669668,7.329854166666666,6.810958333333334,5.961323683169409,7.651788407610016,5.588324889764832,3.9306904708471997,4.3175,3.820000000000003,4.017881151405337,3.7819563840719304,3.706789614738912,3.8501918754332918,2.74625,2.3737499999999985,2.3273163586871304,2.6783633329396976,2.767295574003498,2.640622530807068,5.351666666666667,5.059999999999999,5.127479449766459,5.322843730117395,5.557734019179179,5.583807182996626,2.9949999999999997,2.882500000000003,2.6845340329010052,2.9715982211633896,3.0243553910285446,2.9098727328785365,8.594833333333332,8.59483333333333,8.593419118057561,8.603755783899903,8.923066085358258,8.260689836994944
2014-05-31,PREMON,3.835,7.0,4.15,4.48,10.1,3.76,4.73,4.32,2.96,4.0950000000000015,2.9,7.6825,9.04,4.8,4.09,6.043333333333332,3.6,9.133333333333333,3.43828125,3.6862500000000002,3.7030449901266396,3.694456684204526,4.3265496368225245,3.7276001424943543,6.995,6.637499999999998,6.714678933412335,6.81799479036733,7.2437148501283355,7.099220388381519,4.554453125,4.715078125000007,4.6195859066759,4.4369267092755535,3.4789057658717955,4.358970517560395,4.27140625,3.6025000000000023,3.8610181020620473,4.006878206083468,4.766184518059798,4.5088835177938815,10.084166666666667,9.864999999999998,9.957881276985871,9.929253117359721,9.657720516010395,10.120811236385816,3.1357142857142857,3.135714285714284,3.3483508429448308,3.1696105596616824,3.7629431663267017,3.7332344276482305,4.4515625,3.946250000000002,4.241457739818528,4.197257824559985,5.171352048678117,5.22449784919797,3.5213020833333335,3.2358333333333307,3.525175384428272,3.1310047481881402,4.108358825276725,3.865512097999115,2.894375,2.5012499999999966,2.7067355579128294,2.755396174761595,3.852598385360724,3.534228984183825,3.4779166666666668,3.0012500000000024,3.348513367503444,3.090603743583938,3.814669975306837,3.8388705351759382,2.315625,2.2025,2.362976382926621,2.3203320364571365,2.998706964418618,2.943439951959249,7.042208333333333,6.903666666666671,7.205974264700153,6.708543389752041,7.65691355413078,7.456240766036755,7.509166666666666,7.013458333333333,7.1927942099016455,7.728272568753953,8.461841461205772,7.9237279069562865,4.70140625,3.945000000000003,4.330728690843202,4.022047238722452,5.013774015752862,5.1488452162975396,3.2182812499999995,2.3774999999999986,3.0323898152122784,3.02794733681233,3.705759238044626,3.965865950212619,5.785156249999999,5.039166666666665,5.493821003193208,5.545017144662767,6.380072111538218,6.279031250900401,3.2891666666666666,2.715000000000003,3.0507204197406033,3.05278757179087,3.7646832221768713,3.8123526559721705,8.594833333333332,8.59483333333333,8.80938480416787,8.60642736429961,9.135196169884706,8.857886283010671
2014-08-31,MONSOON,2.11,7.37,4.3,5.82,10.55,2.89,4.83,3.52,2.81,3.59,2.32,6.7,7.994999999999999,5.43,3.705,6.513333333333333,4.09,8.368,3.6040625000000004,3.3512500000000003,3.0658269940759837,3.1327561066693836,3.299404310394855,3.5425578227139116,7.235,6.867499999999999,6.976807360047402,7.081995241779439,6.589358213111547,6.614277166738572,4.518828125000001,4.590078125000007,4.49175154400554,4.250884410278786,4.7922722356876255,4.537518485010384,4.562812500000001,4.307500000000003,4.644610861237229,5.093288915117432,2.675916278738714,2.7320766476135483,10.273333333333333,10.007499999999997,10.194728766191524,10.185058531288547,9.657235201824404,10.239382051548615,3.1357142857142857,3.135714285714284,3.1650105057668987,3.1707255076004563,2.8930653614745747,2.8669954645848494,4.80875,4.336250000000002,4.476874643891117,4.414693237593341,3.547295478430711,3.429078985012824,3.6842708333333336,3.5249999999999977,3.523105230656963,3.196532210337085,2.7526074321902887,2.711126793533528,3.2512500000000006,2.676249999999997,2.7480413347476977,2.7614231778775746,1.3451458312998372,1.3063026916970428,3.6789583333333336,3.417500000000002,3.4451080205020665,3.2110729661671087,2.388277883415097,2.2425983901280935,2.3912500000000003,2.3200000000000003,2.3457858297559726,2.378150939154491,1.4025811954213003,1.4145790133818965,7.021625,7.056791666666671,7.0035845588200925,6.703242703852539,6.061805429278516,6.129675928535768,7.992708333333334,7.64625,7.513676525940987,7.805443249406847,5.943860426316939,6.293338094855454,4.8128125,4.690000000000003,4.770437214505922,4.359644728496014,3.2749401947312284,3.03969509767771,3.5265625,3.1149999999999984,3.301433889127367,3.2661089375983763,1.689912701554771,1.0626197313121646,6.106145833333333,5.664166666666665,5.901625935249259,5.865021630440521,4.638799481964621,4.946553929273376,3.4970833333333333,3.275000000000003,3.466432251844362,3.17901353693764,2.411727163914364,2.1899111642883646,8.594833333333334,8.59483333333333,8.632830882500722,8.604685693740247,8.377643360571378,8.665847892748705
2014-11-30,POMKH,4.616250000000001,7.42,4.815,3.41125,10.393333333333333,2.6414285714285706,4.802499999999998,3.33375,4.55,3.503333333333334,2.165,6.65,9.803333333333333,3.69125,3.04125,5.977916666666667,2.953333333333333,7.909999999999998,3.5534375000000002,3.5253125000000005,3.6859961964455907,3.6665980767309105,2.6843522647979183,3.0119663854201635,7.4475,7.122499999999999,7.154084416028441,7.262137704580266,6.737200808891635,6.693034036267491,4.600078125,4.518828125000008,4.621050926403324,4.342979542596684,4.79101441557314,4.56963862462028,4.8565625,4.235312500000003,4.1512665167423375,4.655513581236756,3.8545937552876897,3.9438004455398694,10.482083333333334,10.16083333333333,10.274170593048247,10.264652127444998,10.220563416069975,10.423870106992336,3.1357142857142852,3.1357142857142843,2.9555777320315677,3.1718408471729247,2.6443515675476146,2.620452325317415,5.133749999999999,4.566875000000002,4.607124786334669,4.574306910042395,3.933601816271972,3.88429302978995,4.0921875,3.517604166666664,3.447363138394178,3.231248204749742,2.7746062885287364,2.9047279169515763,3.47,3.112499999999997,3.4688248008486187,3.149872092403364,2.864300135214101,3.1091691781623103,3.913333333333334,3.5383333333333358,3.4683981456345734,3.293167242711669,3.1506213269334133,3.2326882473679968,2.6049999999999995,2.3112500000000002,2.273471497853584,2.379785271367079,2.062190968708852,2.106295184083967,6.9278125,7.027625000000004,6.862150735292055,6.697946202535683,6.775705775664127,6.710079253055217,8.472083333333332,7.372083333333334,8.429539248897925,7.8835032551798685,9.522312962991485,8.740363893379557,4.7378124999999995,4.712812500000003,4.338762328703553,4.170573413516689,4.884945656090912,4.947211841301499,3.8715625,3.3215624999999984,3.19736033347642,3.320137846547028,2.6298932197805263,3.4693462309454386,6.4878125,5.906145833333331,5.932142227816222,5.956684045485949,5.477130475213617,5.709873766353686,3.7733333333333334,3.3033333333333363,3.2611926844399504,3.167697168772817,2.863032989432433,2.847135192651339,8.594833333333334,8.59483333333333,8.343698529500433,8.60032233146156,7.906092409324881,8.147164093802818
2015-02-28,POMRB,4.17,7.6,4.8103125,5.85,10.5,3.251428571428572,5.84,4.23,3.24,4.09,2.5,7.03,7.615,5.73,4.09,6.69,4.12,8.968,3.5103125,3.6828125000000007,3.8795977178673544,3.8508829542050416,3.916633101611863,3.9168372591703644,7.601249999999999,7.347499999999999,7.332450649617065,7.4433689018312865,7.481488564515695,7.455317575530775,4.743828124999999,4.518828125000008,4.696755555841994,4.450791145459941,4.695434684431249,4.511582996687081,4.6215625000000005,4.890312500000003,4.830759910045402,5.487479917369548,3.9750224044147107,3.5939328586070465,10.647083333333333,10.385833333333329,10.364502355828948,10.355723900795173,10.49088858758165,10.60528652155159,3.1357142857142857,3.1357142857142843,3.0739180677903692,3.1729565804515016,3.254292744700996,3.228023943592342,5.213749999999999,5.050625000000002,5.100274871800801,4.9826815051859965,4.904364968105334,4.759687321089006,4.3465625,3.8509374999999975,3.760417883036507,3.37283100851756,3.3433318627998054,3.2637724896729905,3.55,3.389999999999997,3.3772948805091714,3.1628727876620317,3.31395637150512,3.424411518865929,4.010833333333333,3.8195833333333358,3.717038887380744,3.4718453359352965,3.5949364751494217,3.4670058080185995,2.73375,2.4712500000000004,2.3640828987121503,2.4613860144790016,2.211494485057621,2.1483868827535835,6.65875,7.015625000000004,6.929290441175233,6.6926539180757825,7.080431473643665,7.166672798659803,8.318958333333333,8.613333333333335,8.103723549338754,7.962186867864497,4.632149504355777,7.692196671883127,4.3090625000000005,4.912812500000003,4.895257397222132,4.5457968831367594,4.812761524433054,4.1568546644768976,3.9040625,3.731562499999998,3.554416200085852,3.6093740040055486,3.5156680314139246,2.9896286898393316,6.6628125,6.306145833333331,6.235285336689733,6.241507144670724,5.6268705650033475,5.937532432243346,3.787083333333333,3.6908333333333365,3.60471561066397,3.2851227433962626,3.3024644557603158,3.0488893814704503,8.594833333333332,8.59483333333333,8.59341911770026,8.60206374558411,8.93557949668931,8.253199996378063
2015-05-31,PREMON,2.8,7.8,4.8,4.21,10.87,3.76,5.395,6.25,3.6,4.8450000000000015,3.97,6.98,7.91,3.4,5.21,7.496666666666667,4.26,9.133333333333333,3.48203125,3.4240625000000007,3.447758630720412,3.480023459488379,4.602916209052874,3.959472525992143,7.715,7.547499999999999,7.519470389770238,7.633254679734301,8.10723646466438,7.937561363000498,4.841953125000001,4.681328125000007,4.738053333505196,4.5561598010202955,3.592005648225342,4.3222888835543065,4.52890625,4.822812500000003,4.582455946027242,5.231947176365138,5.376474201554868,5.12703137391448,10.835416666666665,10.578333333333328,10.56670141349737,10.56571612163367,10.406664625924032,10.720256547047272,3.1357142857142857,3.135714285714284,3.3483508406742217,3.1740727073461246,3.762833138997425,3.7332344276482305,5.3265625,5.216875000000002,5.21816492308048,5.175827611159613,6.364849627524734,6.3775281823113605,4.4398437500000005,4.333437499999997,4.756250729821904,3.7477827151028067,4.686884784829728,4.478848192321412,3.7875,3.549999999999997,3.466376928305503,3.2523772601210825,4.585080802559198,3.6461449488581414,4.114166666666667,4.007083333333336,4.168223332428447,3.7615432275646445,4.589752231364008,4.499343630772392,2.795625,2.7387500000000005,3.00644973922729,2.9369090777782842,3.280159917866083,3.1710842088043125,6.505625,6.840000000000004,6.94957426470514,6.6873658115595225,7.682889421294895,7.866169183639906,8.844166666666666,8.330833333333336,8.026234129603253,8.041670847682493,9.863031541746318,9.071789712448712,4.16265625,4.562812500000002,4.297154438333279,4.235133096262987,5.759710408605057,5.493814316832516,3.88515625,4.011562499999998,4.216649720051511,4.149815898016215,4.715642445456308,4.828807915895277,6.71265625,6.669479166666664,6.739837868680507,6.712396379947516,6.559055873607509,6.8501839514516405,3.829166666666666,3.855833333333337,3.866829366398382,3.405509782414609,4.278665384295014,4.04836207303339,8.594833333333332,8.59483333333333,8.809384803953488,8.604745121890566,9.1343524803668,8.882908339276675
2015-08-31,MONSOON,2.8,7.8,4.8,4.21,11.1,2.89,4.805,3.625,2.81,3.62,2.28,5.25,7.899999999999999,3.4,2.845,6.460000000000001,3.54,8.368,3.4946875,3.596562500000001,3.1886551784322474,3.241230538487489,3.0264723030785348,2.49817699715129,7.8325,7.6549999999999985,7.631682233862143,7.7484498601759215,7.420479254052532,7.566980894221358,4.805039062500001,4.806328125000007,4.762832000103117,4.652928991595232,4.443981946111657,4.50602666270845,4.4865625,4.420312500000003,4.433473567616345,4.9293871209134865,3.96284469942809,3.9967998045771003,10.89875,10.715833333333329,10.780020848098422,10.784053520115581,10.520922872121284,10.855053697885204,3.1357142857142857,3.135714285714284,3.165010504404533,3.1751892248888614,2.8928451475742962,2.8669954645848494,5.47640625,5.210625000000002,5.052898953848288,5.1604531325537835,4.526675798457322,4.4804040435746595,4.5140625,4.359687499999997,4.303750437893143,3.7533625666345505,3.6119965279877686,3.631342244541959,3.955625,3.5499999999999967,3.2038261569833018,3.147707882104232,2.704852953090691,2.5956087405508965,4.250156250000001,4.014583333333336,3.9489339994570685,3.765733839316261,3.156009346037634,3.457120623356671,2.8762499999999998,2.7287500000000002,2.7158698435363737,2.910128163599221,1.8536040126495956,1.9513614128071346,6.583125000000001,6.477500000000004,6.269744558823083,6.682081740671024,6.338956132380963,6.474012920189468,9.2728125,8.307083333333336,7.975740477761951,8.121942179416639,7.470063799011504,7.230518564430721,4.1246875,4.055312500000002,3.9382926629999675,4.004464990084317,3.3754991799173557,2.8458531361143944,3.9328125,3.796562499999998,3.667989832030907,4.06730705317389,2.7320927186358515,2.5331471854954226,6.732500000000001,6.656145833333331,6.627902721208304,6.76752254080754,5.246124634644963,5.211424133194555,3.9157812499999998,3.7183333333333373,3.736097619839029,3.434522708308341,2.9527884400823763,3.2675664363118755,8.594833333333334,8.59483333333333,8.632830882372094,8.603013190525415,8.375125357383954,8.688213099491971
2015-11-30,POMKH,3.7,7.9,5.1,4.28,11.35,2.6414285714285706,5.73,3.975,6.45,4.3,2.7,6.875,14.1,4.55,3.75,6.4300000000000015,3.84,7.909999999999998,3.867083333333333,3.3675000000000006,3.3931931070593486,3.4090557183303973,2.814768333451066,3.9198144931052052,7.940833333333334,7.774999999999999,7.739009340317286,7.858304078421045,7.363721384751745,7.438329721507147,4.6875,4.877578125000007,4.89769920006187,4.86125433062812,4.9684999174654925,4.77914758169117,4.545625,4.637500000000004,4.372084140569807,4.676425410352351,3.9071994156079244,3.814443480907,10.95875,10.954999999999997,11.008012508859053,11.015700974545265,10.781774012209697,10.941933466648988,3.1357142857142852,3.1357142857142843,2.955577731214148,3.1763061346174166,2.6442085914616245,2.620452325317415,5.5890625,5.442500000000003,5.323739372308973,5.400528548012565,4.5060641620372515,4.512499982655496,4.41875,4.519999999999998,4.1722502627358855,3.8016191261226644,3.4772183534309655,3.6391150557427783,3.8462500000000004,4.024999999999997,4.502295694189981,3.8691696910258,3.690462038042587,3.798604894745564,4.3034375,4.213750000000003,4.089360399674241,3.8984116911222655,3.702147689980412,3.760808832653268,2.915,2.8625000000000007,2.7095219061218243,2.973319479289919,2.433361160877866,2.4287908321426066,6.6325,6.533750000000003,6.511846735293849,6.676801979836262,6.5946548017752455,6.61067602920075,9.406875,9.381250000000003,10.425444286657171,8.203435252771147,10.095812456754711,10.676968736973397,3.9972916666666665,4.270000000000002,4.18297559779998,4.124033926254073,3.483859656674644,3.479600144316431,3.869375,3.9737499999999986,3.700793899218544,4.171298986236398,3.114171535612259,2.8668235472162635,6.526250000000001,6.769166666666665,6.548741632724983,6.7904270852220705,5.843068575083464,5.970203787604811,3.8884375,3.940000000000004,3.7776585719034173,3.4932846949615133,3.201756159783219,3.1243117337367154,8.594833333333334,8.59483333333333,8.343698529423257,8.59865951105673,7.907717782447188,8.09945531777179
2016-02-29,POMRB,5.1875,8.06,4.23,4.6425,10.05,3.251428571428572,6.111249999999999,4.182500000000001,2.685,4.38125,2.6100000000000003,7.425000000000002,6.7475000000000005,4.567500000000001,3.7625,6.396666666666667,3.926250000000001,8.968,4.714791666666667,3.6218750000000006,4.11091586423561,4.048619823939568,3.6086269952938896,3.626668922842234,8.204166666666666,7.889999999999999,7.867405604190371,7.988900457526207,8.033273150636253,8.021911845805802,4.5175,4.732500000000007,4.630619520037122,4.664328548323651,5.023631739324711,4.8541468644054415,4.7856250000000005,4.335625000000004,4.480250484341885,4.645710297872317,4.679607502400316,4.6471861790602995,11.5125,10.842499999999998,10.624807505315433,10.593668147380095,11.181836608734343,11.132464530329859,3.1357142857142857,3.1357142857142843,3.0739180672999176,3.1774234386043982,3.2541661766728223,3.228023943592342,5.862187499999999,5.510312500000002,5.638743623385383,5.690165139536596,5.620668446592356,5.533653205682176,4.41875,4.508124999999998,4.176350157641531,3.8698606511171034,4.033191672404827,4.008930794617868,3.80625,3.8862499999999964,3.7753774165139884,3.5995481605052606,4.112455447111959,4.305936714434918,4.460312500000001,4.286562500000003,4.206116239804545,4.022411291396491,4.218305488846615,4.27708228484607,3.0425000000000004,2.8900000000000006,2.6697131436730945,2.986909267304252,2.629642427288627,2.5563873421698924,6.813750000000001,6.632500000000004,6.87710804117631,6.671526436696684,6.952081171002132,6.732816720609769,9.66125,9.164375000000003,8.954266571994303,8.285231245799379,6.8746953521947685,7.8726672781274285,3.9502083333333333,3.979375000000002,4.336785358679988,4.2172397843597835,4.78681811750226,5.015765576212558,3.9543749999999998,3.891874999999999,3.7254763395311263,4.244741531284835,4.06578298382126,3.7092089224237936,6.419166666666667,6.695833333333332,6.487911646301657,6.786923740213801,6.0966642641422215,6.096001649832169,3.9296875000000004,3.8915625000000036,3.837095143142051,3.555298862404133,3.7428041453306347,3.795129202703287,8.594833333333332,8.59483333333333,8.593419117653955,8.600410551931509,8.944831449832439,8.28148956703201
2016-05-31,PREMON,4.761666666666667,8.206666666666667,4.44,5.8900000000000015,11.8,3.76,6.025,5.535,3.28,4.980000000000001,4.17,6.98,9.85,3.543333333333333,5.03,6.14,4.235,9.133333333333333,5.811041666666666,4.112291666666667,4.3712161852080325,4.308273324590386,4.850131378602796,3.850005363216993,8.626666666666667,7.991666666666666,8.00311002918089,8.12675077862135,8.612204336831663,8.406909682160766,4.32125,4.642500000000007,4.554371712022274,4.574120479596202,4.344234580374162,4.64735282722215,4.6000000000000005,4.755625000000004,5.044150290605131,5.269030676315697,5.10963605857957,4.810867378361682,12.003125,11.074999999999998,11.09488450318926,11.098705943009845,10.719085054030396,10.855144216454244,3.1357142857142857,3.135714285714284,3.3483508403799505,3.1785411367599377,3.7627034528158196,3.7332344276482305,6.078437500000001,5.667812500000003,5.79324617403123,5.888946699434482,6.900842660682163,6.866516292447908,4.5,4.329374999999998,4.719810094584918,4.097496225817031,5.223506587297042,5.097612467720365,3.80625,3.8062499999999964,3.577226449908393,3.5212112503077373,4.532115683678891,3.058606638813123,4.665729166666666,4.320312500000003,4.515669743882728,4.237672778081084,5.115787963164004,5.06148554778008,3.1275,2.9400000000000004,3.269827886203857,3.411141954320929,3.6520964837753107,3.5984705982775202,6.966875,6.632500000000005,6.918264824705787,6.666255025586455,7.270147886452187,7.0165780104805044,8.861875,9.649375000000003,9.312559943196582,8.36805131407818,9.69176781484577,9.830439754870074,3.745833333333333,4.0152083333333355,4.019404548541326,4.027428838350513,4.70761000973315,4.302168056795799,4.034375,3.846874999999999,4.247285803718675,4.597130558028699,5.008356483871609,4.760172943920076,6.282500000000001,6.356666666666665,6.348746987780994,6.6952294225903275,6.977282935013546,6.836870624498831,4.0165625,3.8853125000000035,3.9962570858852304,3.6445493522831205,4.601412680561363,4.420064913402996,8.594833333333332,8.59483333333333,8.809384803925706,8.603101499256958,9.134022394870255,8.884235752973535
