Date,Season,Kurud,Dhamtari,Magarlod,Sihawa (nagri),Kurud_Trend,Kurud_SMA,Kurud_EWMA,Kurud_DES,Kurud_TES,Kurud_ARIMA,Dhamtari_Trend,Dhamtari_SMA,Dhamtari_EWMA,Dhamtari_DES,Dhamtari_TES,Dhamtari_ARIMA,Magarlod_Trend,Magarlod_SMA,Magarlod_EWMA,Magarlod_DES,Magarlod_TES,Magarlod_ARIMA,Sihawa (nagri)_Trend,Sihawa (nagri)_SMA,Sihawa (nagri)_EWMA,Sihawa (nagri)_DES,Sihawa (nagri)_TES,Sihawa (nagri)_ARIMA
2007-08-31,MONSOON,0.62,0.57,2.725,2.3400000000000003,2.9056249999999997,2.9137500000000034,2.593713133926091,3.5113683770054207,0.9968215798830833,0.879863293086338,1.9737500000000001,2.0974999999999997,1.8003650883925701,2.546924345004924,0.7713050597250595,1.0843636459369623,5.32625,5.4062500000000036,4.832689779796363,5.1491762930042775,2.33936772261856,2.1979578153503443,4.227239583333333,4.057777777777776,3.9236084010145547,4.491471046098325,2.0633787976873696,2.5488501433089517
2007-11-30,POMKH,1.4300000000000002,1.57,4.574999999999998,2.7177777777777776,2.7393750000000003,2.8675000000000033,2.1282278803556545,1.3301519475970391,2.0335276937309352,1.5736077468997345,1.9124999999999999,2.01,1.7082190530355421,2.4518791380666762,1.6917373987705284,1.6179902211673727,5.441875,5.315000000000003,4.729613867877817,4.796788932395579,4.83525363893408,4.723118676913674,4.386145833333333,4.091944444444443,3.441276151719844,3.615947414382455,3.3840635622023787,3.3392384936865396
2008-02-29,POMRB,3.31,2.44,6.3100000000000005,5.271249999999998,2.5587500000000003,2.943750000000003,2.6009367282133926,3.3916418973670632,3.1018962734156545,2.9156815829655325,1.9087500000000002,1.9374999999999996,2.000931431821325,2.4990457041361585,3.589136822471577,2.6856058928214877,5.686249999999999,5.337500000000003,5.361768320726691,5.4242798357482105,6.169554829896471,5.909620640142608,4.389756944444444,4.36253472222222,4.173265691031906,4.502674567032075,4.264745508537821,4.447321641919476
2008-05-31,PREMON,4.78,2.97,8.575,7.31,2.6970833333333335,2.5350000000000037,3.4725620369280357,6.5617365439239235,5.974873910093994,6.212288246875776,2.06875,1.8874999999999997,2.388558859092795,2.619254605285496,3.7579290369103333,2.9520326700104786,5.931875,5.546250000000002,6.647060992436014,7.197118350963616,7.726544958157699,7.694924719642259,4.468940972222222,4.4097569444444416,5.427959414619144,6.590817237863906,6.971394978830846,7.124066734549823
2008-08-31,MONSOON,0.8099999999999999,0.74,3.845,2.18,2.859166666666667,2.582500000000004,2.407537222156821,1.8100451814029261,0.9980947542597614,0.4104780444174645,2.3687500000000004,1.9299999999999997,1.729135315455677,2.390909365417659,0.5552004135841218,0.9035463372362944,6.090625,5.826250000000002,5.526236595461608,6.1043207199467915,2.6274951232240786,2.660460995709247,4.4834375,4.3697569444444415,4.128775648771486,4.837000031409255,2.518851523031367,2.520326053520972
2008-11-30,POMKH,2.3466666666666667,2.68,5.42,3.51125,3.135,2.811666666666671,2.383188999960759,1.994532692055285,2.034755414754203,1.7066997999399807,2.54125,2.2074999999999996,2.1094811892734064,2.4818023654231682,1.566400575812251,1.5971609956485064,6.278125,6.037500000000002,5.4837419572769655,5.900601167450928,5.104965028218535,5.048920395214924,4.413888888888889,4.5681249999999975,3.881765389262892,4.159773994495982,3.556602149354207,3.2502086320731576
2009-02-28,POMRB,3.69,3.73,6.735,4.59375,3.377083333333333,2.9066666666666707,2.9059133999764555,4.287538479157785,3.1032869414567807,3.1603729623587693,2.6025,2.53,2.7576887135640438,2.7177317929015596,3.754210476149668,3.049522640391955,6.338125,6.1437500000000025,5.98424517436618,6.379494699890603,6.553064653275862,6.337965849310933,4.4907465277777785,4.398749999999998,4.166559233557735,4.299796269741165,4.722728626118522,4.721309043247332
2009-05-31,PREMON,6.6066666666666665,3.06,9.65,7.431111111111113,3.3549999999999995,3.363333333333337,4.38621470665254,10.253307288524086,5.975983179893818,6.046019261835605,2.5387500000000003,2.5524999999999998,2.8786132281384265,2.823089231669993,4.187457202382078,3.3962268066016645,6.258125,6.412500000000002,7.450547104619709,8.336263819804845,8.219671197820038,8.165424237926597,4.659184027777779,4.429027777777777,5.472379984579087,6.281218964685882,6.9073940605228925,6.893594675528515
2009-08-31,MONSOON,0.92,1.14,3.25,2.67375,3.4491666666666667,3.3908333333333367,2.9997288239915236,2.9198240977924756,0.9994062449744399,0.917593871608118,2.31125,2.6525,2.1831679368830557,2.628105723623527,0.9049102375852422,0.9541725326769348,6.376874999999999,6.263750000000003,5.770328262771825,6.514750549121297,3.230311474990593,3.3938147518538475,4.770590277777779,4.552465277777777,4.352927990747452,4.7821391322410545,2.5399470033136793,2.5667069473231474
2009-11-30,POMKH,2.06,1.77,5.375,4.365,3.4714583333333335,3.3191666666666704,2.623837294394914,1.6611328520162414,2.0361672263258974,1.7106824105763567,2.16625,2.425,2.0179007621298335,2.5524239546967618,1.9279329195590282,2.1624311171141763,6.355,6.252500000000003,5.612196957663095,5.998332657879158,5.460660604655942,5.241349266271559,4.741138888888889,4.765902777777778,4.357756794448472,4.5541730778934895,3.794977930852892,3.3780802531404026
2010-02-28,POMRB,4.73,2.82,7.729999999999999,4.63125,3.3425000000000002,3.5791666666666706,3.466302376636949,5.708486702330855,3.1047538411340403,3.1813501358264444,2.09125,2.1975,2.3387404572779,2.643328103874583,3.8168232805907416,2.7325651507826256,6.1000000000000005,6.501250000000002,6.459318174597856,6.787159569556625,6.851298678672068,6.610658624579708,4.599170138888888,4.775277777777777,4.4671540766690825,4.548129418756648,5.243993261805572,5.154452213792498
2010-05-31,PREMON,5.745,2.81,8.48,7.1579999999999995,3.2640625,3.363750000000004,4.377781425982169,8.376013904867602,5.977459043586466,6.393568271511997,2.00625,2.135,2.52724427436674,2.7209788533702866,4.0214222867268905,3.0407908773324483,5.89625,6.208750000000004,7.2675909047587135,7.835880032584017,8.769681694155835,8.890912840627738,4.258572420634921,4.706999999999999,5.54349244600145,6.169287747657828,7.206271051060385,6.906628666638061
2010-08-31,MONSOON,0.75,0.79,2.38,1.8111111111111111,2.9371874999999994,3.321250000000004,2.926668855589302,2.0359247297483702,1.0007395390685652,0.6319667679319713,1.8837499999999998,2.0474999999999994,1.832346564620044,2.4869401561765145,0.719136300383691,1.0162384024264524,5.541874999999999,5.9912500000000035,5.312554542855228,5.577792593059197,3.408334822057853,3.3634401466340647,3.8187733134920636,4.491340277777777,4.0505399120453145,4.142095157065988,2.5758798309973745,2.4190248098415967
2010-11-30,POMKH,1.6025,1.44,4.615,2.5028571428571427,2.435625,3.206875000000004,2.397001313353581,1.1211512403559485,2.0375212075177185,1.7867649874790918,2.235,1.9649999999999994,1.6754079387720262,2.3802422738777453,1.703551722954976,1.8325163390136594,5.22625,5.801250000000003,5.033532725713137,4.883550762201085,5.524645281042289,5.275246342383873,3.3560992063492066,4.025804563492063,3.4314668043700456,3.06739181605092,3.417835404407233,3.0370603558313984
2011-02-28,POMRB,2.5725,2.17,5.654999999999999,2.975,2.1675,2.667500000000004,2.467200788012148,2.4363273100458076,3.106429017572733,3.27365850953159,2.5987499999999994,1.8024999999999993,1.8732447632632159,2.396357638017816,3.567612574766258,2.5446127037092072,5.050624999999999,5.282500000000004,5.2821196354278825,4.93543870863005,6.981996134588209,6.8817096625357514,2.9791810966810965,3.611742063492063,3.248880082622027,2.6767830102140384,4.184192883261244,4.408496704105002
