Date,Season,Nohar,Bhadra,Hanumangarh,Nohar_Trend,Nohar_SMA,Nohar_EWMA,Nohar_DES,Nohar_TES,Nohar_ARIMA,Bhadra_Trend,Bhadra_SMA,Bhadra_EWMA,Bhadra_DES,Bhadra_TES,Bhadra_ARIMA,Hanumangarh_Trend,Hanumangarh_SMA,Hanumangarh_EWMA,Hanumangarh_DES,Hanumangarh_TES,Hanumangarh_ARIMA
2013-08-31,MONSOON,25.03857142857143,13.425,14.351052631578947,24.302768315018316,24.170316849816835,24.444630665217538,24.40320528800006,23.58775491836558,25.097163730974074,14.860000000000001,14.19666666666667,14.310518685061666,14.094902200309706,13.422540004617334,13.591576387075067,15.503001253132831,15.187048872180453,15.075986430895734,14.925145525865277,15.402374249670181,15.237352745172679
2013-11-30,POMKH,24.562142857142852,14.366,15.206521739130435,24.934329212454212,24.132281135531116,24.491635541987662,24.54599002691319,24.585088356680274,24.713616420963742,15.651,14.319000000000003,14.332711211037001,14.042729579076676,14.671616323326443,14.597237250894302,15.398394627874035,15.54272692601068,15.128200554189615,14.97502116673976,15.289994788983805,14.689106622347753
2014-02-28,POMRB,23.489230769230772,17.868000000000006,16.316956521739133,25.3515190018315,24.473255494505477,24.090673632884908,24.126075671934252,24.310314394090067,24.251974102223205,15.813708333333334,15.401000000000005,15.746826726622203,13.99075019833303,14.792001444501604,14.463280905091665,15.178626661763104,15.463275580254987,15.603702941209423,15.311659997932374,15.308881223627733,16.303463151957594
2014-05-31,PREMON,28.49166666666667,17.945,15.45952380952381,25.072821761571763,25.395402930402916,25.85107084639761,26.20591353553152,24.696417953165557,23.79917367085932,15.709000000000003,15.901000000000005,16.626096035973323,13.938963224994069,15.5659234795615,15.605348921789677,14.946901703369097,15.333513675493084,15.546031288535179,15.34556878173021,15.26751696936605,15.669285560732591
2014-08-31,MONSOON,24.687500000000004,12.726666666666668,13.111956521739133,24.52992278554779,25.30763507326006,25.38564250783857,26.01085558081529,25.354623373086852,24.763251108269223,15.105166666666667,15.726416666666672,15.06632428825066,13.887367764733758,14.381438536013663,14.325608597448431,14.831857236965934,15.02373964803313,14.57240138181676,14.745981754184866,15.372044840198019,15.082190877308513
2014-11-30,POMKH,22.683636363636364,14.226666666666668,14.591818181818185,23.54725378787879,24.83800844988344,24.304840050157686,24.75999093746367,25.803057862013524,24.28232786606333,13.935208333333335,15.691583333333341,14.730461239617064,13.835963339713947,15.297060468523991,14.679067841570062,14.93985607236966,14.870063758705069,14.580168101817332,14.674990599908622,15.039319349907633,15.010226758395216
2015-02-28,POMRB,21.024545454545454,13.176666666666668,16.011304347826083,23.042462121212118,24.22183712121211,22.992722211912792,22.926194735523676,24.513352416569333,24.67590193289364,13.435,14.518750000000004,14.108943410436906,13.784749155106043,15.267035024043857,14.813961362771169,15.452483530961791,14.793650715226807,15.152622600220832,15.00013250835823,15.06766654631944,14.740282207086423
2015-05-31,PREMON,23.094999999999995,13.276666666666666,16.629166666666666,23.468145396270394,22.872670454545442,23.033633327147673,22.506005419180948,24.18071630600076,24.74902572881129,13.335833333333333,13.351666666666672,13.77603271292881,13.733724546275027,14.959998385988653,14.567781950451588,15.749928359683793,15.08606142951252,15.743240226799166,15.419951474823854,14.87513382704605,15.008407363942984
2015-08-31,MONSOON,26.04583333333333,13.39333333333333,16.043333333333333,23.851838317932064,23.212253787878776,24.238513329621938,23.722915228537126,22.502842603995173,24.774337762435525,13.295067708333331,13.518333333333336,13.622952961090618,13.682888812068136,12.911294479457009,12.760837889103286,15.70953804347826,15.81890563241107,15.863277469412832,15.591040487383061,15.083828125626905,14.698310324560648
2015-11-30,POMKH,24.73076923076923,12.766666666666666,14.04,23.96701463120213,23.72403700466199,24.435415690080855,24.170588726613392,23.7061882459281,24.34895917936048,13.484718749999999,13.153333333333334,13.280438443321039,13.632241227789828,14.257314955625796,14.38379129527887,15.696524621212122,15.680951086956526,15.133966481647699,15.18878869807686,15.889137580391564,15.500351365782342
2016-02-29,POMRB,22.04695596070596,14.310541666666667,16.24,22.792410464535465,23.97963963120212,23.4800317983309,23.24734430820592,23.59711964590229,23.18180221673808,13.326385416666668,13.436802083333335,13.69247973265929,13.581781171641893,14.125114818853564,13.944574324787585,15.583733766233767,15.738125000000004,15.576379888988619,15.463154670650766,15.760180895765611,15.750410329140667
2016-05-31,PREMON,22.994,13.660000000000002,16.296363636363633,21.52081591325341,23.95438963120212,23.285619078998536,22.957084422266888,24.133241778375663,22.294587732616492,13.132427083333333,13.53263541666667,13.679487839595573,13.531507874006838,14.283118743567792,14.391835862398313,16.14960579004329,15.654924242424247,15.864373387938624,15.692339010029627,15.574655419132993,16.190332354436816
2016-08-31,MONSOON,16.75,11.743333333333334,15.473809523809528,21.326670319264068,21.630431297868785,20.67137144739912,19.880419229920626,22.891190125907336,22.434991328845758,12.946838541666665,13.12013541666667,12.905026037090678,13.481420600042032,12.450195139301995,12.582855956605277,16.8113841991342,15.512543290043293,15.708147842286987,15.650588075716943,15.419503045179955,16.298594325128054
2016-11-30,POMKH,23.853846153846153,12.864999999999998,19.1365,21.12942857142857,21.411200528638016,21.944361329977934,20.898930623537655,20.532843791004233,21.0018900697548,12.689270833333333,13.144718750000003,12.889015622254407,13.431518765665075,13.541015558648803,13.576602380216613,16.92627056277056,16.786668290043295,17.079488705372192,16.5994701458655,15.624403388109243,15.038509647056093
2017-02-28,POMRB,21.37071428571429,12.7275,16.437727272727273,21.769484890109887,21.242140109890098,21.714902512272477,20.739683834856407,20.51377264308256,22.02365394684753,12.719479166666666,12.748958333333334,12.824409373352644,13.381801641154727,13.572409857482864,13.638659712896738,17.01227435064935,16.836100108225114,16.822784132314226,16.61616308084765,17.292589128331855,16.85230532737225
2017-05-31,PREMON,22.09230769230769,13.1825,17.01772727272727,22.263188644688643,21.01671703296702,21.865864584286562,21.061051088902342,21.550929186508025,20.710039763326428,12.786249999999999,12.629583333333334,12.967645624011585,13.332268563173908,13.507487395670244,13.596925806788123,16.77849310064935,17.016441017316023,16.900761388479445,16.782035318507504,16.857497582611686,16.631053956789362
2017-08-31,MONSOON,22.772142857142853,12.4625,15.440476190476188,22.120701923076922,22.522252747252733,22.228375893429078,21.725310904616943,20.354803673773056,20.578388166739764,12.8559375,12.809375000000001,12.765587374406952,13.282918810052552,11.728572302620336,12.020095212478983,16.623212608225106,17.008107683982686,16.316647309278142,16.48616999177463,16.53084735849087,16.35960773264198
2017-11-30,POMKH,21.78133333333333,12.68,17.29958333333333,22.29363507326007,22.00412454212453,22.04955886939078,21.810555840174803,21.652056632726357,20.802929140534395,12.97859375,12.763125000000002,12.731352424644172,13.233751735445601,13.115282175550746,13.363557991696721,16.65246147186147,16.54887851731602,16.709821718900216,16.750706048778305,16.902101431860935,18.08322872356984
2018-02-28,POMRB,22.30333333333333,13.47,17.032400000000006,21.97360691391941,22.23727930402929,22.1510686549678,22.113751549498858,20.826181986336707,21.13143895262371,12.963489583333335,12.948750000000002,13.026811454786504,13.1847666828473,13.19398495812873,13.245510476802123,16.38512922077922,16.697546699134204,16.838853031340133,16.883545765981534,17.178739217253813,16.44315568833741
2018-05-31,PREMON,22.54315384615385,13.42125,16.657045454545454,21.529306318681318,22.349990842490833,22.30790273144222,22.450710071618868,22.357146108285047,22.062360717653338,12.977916666666667,13.008437500000001,13.184586872871904,13.13596294964587,13.362726718019614,13.506364649853987,16.292407964513558,16.60737624458875,16.76613000062226,16.884021349823115,17.042385959842278,16.89984886049302
2018-08-31,MONSOON,19.761071428571427,12.102916666666667,13.6625,,21.597222985347976,21.289170210293904,21.350570626237555,21.493348092405217,22.9169314156253,,12.918541666666668,12.751918790389809,13.087339821012952,11.665459101543656,11.902587651852022,,16.1628821969697,15.524678000373356,16.080433825609354,16.39114484353815,16.324618992544444
2018-11-30,POMKH,21.238000000000003,13.155,18.335789473684205,,21.461389652014645,21.268702126176343,,21.432121405729276,22.927933620336162,,13.037291666666667,12.913151274233886,,12.991619329502896,13.061661683346328,,16.42193373205742,16.649122589697697,,16.458638518658198,15.515340689422056
