Date,Season,Delhi Cantonment,Vasant Vihar,Hauz Khas,Najafgarh,Delhi Cantonment_Trend,Delhi Cantonment_SMA,Delhi Cantonment_EWMA,Delhi Cantonment_DES,Delhi Cantonment_TES,Delhi Cantonment_ARIMA,Vasant Vihar_Trend,Vasant Vihar_SMA,Vasant Vihar_EWMA,Vasant Vihar_DES,Vasant Vihar_TES,Vasant Vihar_ARIMA,Hauz Khas_Trend,Hauz Khas_SMA,Hauz Khas_EWMA,Hauz Khas_DES,Hauz Khas_TES,Hauz Khas_ARIMA,Najafgarh_Trend,Najafgarh_SMA,Najafgarh_EWMA,Najafgarh_DES,Najafgarh_TES,Najafgarh_ARIMA
1996-02-29,POMRB,11.796666666666667,14.49,20.218,8.103333333333332,,,11.796666666666667,11.729094920015593,8.699265028803493,0.0,,,14.49,14.00851589676746,12.137991011092108,0.0,,,20.218,20.305328921696262,20.167343702890527,0.0,,,8.103333333333332,9.355480673421466,7.3189862666001515,0.0
1996-05-31,PREMON,10.446666666666667,13.52,22.092,8.767777777777779,,,11.256666666666668,11.11242452037954,11.422938098447762,11.796638846861887,,,14.102,13.848953713966374,16.41540629228848,14.489846178243218,,,20.967599999999997,21.59263053915399,21.199857201623654,20.21792374046003,,,8.36911111111111,9.987591210614704,9.931220310238263,8.103247373379869
1996-08-31,MONSOON,6.4300000000000015,11.74,17.204,6.712222222222222,7.957708333333333,,9.326,8.970940888297008,9.826944740765086,11.006491562121369,12.711250000000001,,13.1572,12.962623919253069,14.356284634840032,13.924298573431884,19.22475,,19.462159999999997,18.6837775917872,20.910786492228485,21.717862004286573,7.805416666666667,,7.706355555555555,10.128102701876834,7.811860297393253,8.590758939717924
1996-11-30,POMKH,6.937499999999999,12.115,17.736,7.652222222222222,6.8365625,8.902708333333333,8.3706,7.992761958293472,9.031013002113214,8.721996253782983,12.4540625,12.96625,12.74032,12.637721351733525,12.810878304048071,12.842079928142658,18.998,19.3125,18.771696,18.105241586526905,17.228824450292393,18.021759428971702,7.773003472222221,7.808888888888889,7.684702222222222,10.349909335647604,7.909678371525587,7.2210913798202645
1997-02-28,POMRB,4.236666666666666,12.45,19.516,8.075555555555558,6.712916666666667,7.012708333333332,6.7170266666666665,6.24579432151675,8.370360567756185,7.871497108339234,12.681458333333333,12.456249999999999,12.624192,12.607134227839953,11.352970150736454,12.498824970061357,19.1035,19.136999999999997,19.0694176,19.129037226549354,19.755520462172708,18.327685513625614,7.942534722222223,7.801944444444446,7.841043555555556,10.561317786572962,8.064523692669376,7.9434035062734045
1997-05-31,PREMON,9.0375,13.5025,20.98,8.536249999999999,7.046145833333334,6.660416666666666,7.645216,7.404394352488284,8.42971285195021,6.161868553738014,13.219583333333333,12.451874999999998,12.9755152,13.061731239680762,15.046538335442229,12.476096382214273,19.456,18.858999999999998,19.833650560000002,20.455906078315284,20.584672908334902,19.828141129146992,8.25626488095238,7.744062500000002,8.119126133333333,10.774653509990973,10.556766880920021,7.893375814849783
1997-08-31,MONSOON,6.8500000000000005,13.576666666666664,19.16,8.299999999999999,7.761041666666667,6.765416666666667,7.3271296,7.082977942543172,7.417371055345573,7.509345228536189,13.954374999999999,12.911041666666664,13.215975786666666,13.347789084029047,13.616106217900162,12.951960220273484,19.957833333333333,19.348,19.564190336000003,19.646835098661708,19.947424883246768,19.85503132558997,8.490984623015873,8.141006944444445,8.19147568,10.861858919437,8.2968908868726,8.18417750827135
1997-11-30,POMKH,9.183333333333334,14.583333333333336,18.6,8.574285714285713,8.359583333333333,7.326875000000001,8.069611093333334,7.945352171775636,7.664004989269248,7.200714501203841,14.764687499999999,13.528124999999998,13.762918805333335,13.957951611425493,13.269511463048907,13.241248343836695,20.796041666666667,19.563999999999997,19.178514201600002,19.004327259053373,18.311403568123485,19.255846266007893,8.620379464285714,8.371522817460319,8.344599693714285,10.926304615492787,8.490660944251605,8.045268335096358
1998-02-28,POMRB,7.709999999999999,15.86,22.66666666666667,9.03125,8.618645833333334,8.195208333333335,7.9257666559999995,7.774936563878823,8.334515757127123,8.1284726075873,15.452916666666667,14.380624999999998,14.601751283200002,14.869348158111071,12.74656515454787,13.862528499471287,21.223333333333336,20.351666666666667,20.57377518762667,21.562933241866897,20.684915432525138,19.074764348214675,8.530104166666666,8.610446428571429,8.61925981622857,11.010037489660373,8.659457811661401,8.261490735130348
1998-05-31,PREMON,10.3525,16.575,24.535,8.615714285714285,8.397916666666665,8.523958333333335,8.8964599936,8.8630596725118,9.686836197867024,7.93266681341889,15.846666666666666,15.14875,15.39105076992,15.696602882426395,17.378214431746915,14.787110841053476,21.371250000000003,21.240416666666665,22.158265112576004,23.66104856014593,23.07077473353962,22.08266234540908,8.277217261904761,8.630312499999999,8.617841604022857,10.955395293904344,11.17252530746293,8.451198568390229
1998-08-31,MONSOON,7.6075,16.009999999999998,19.023333333333333,7.498333333333332,8.003437499999999,8.713333333333335,8.38087599616,8.25083837300657,8.695819243623475,9.064893660119232,16.037916666666668,15.75708333333333,15.638630461952,15.903514836609316,16.292431776112174,15.614659126518823,21.361041666666665,21.206249999999997,20.904292400878937,20.590084193178456,23.182629629299452,23.10038886206134,8.04420386904762,8.429895833333333,8.170038295747046,10.641801935133024,8.82483115973346,8.278129038918507
1998-11-30,POMKH,6.66,15.3,19.92,7.352857142857142,7.89625,8.0825,7.692525597696001,7.483624958641228,8.75050811490835,8.382991717976054,16.324583333333333,15.936249999999996,15.5031782771712,15.700449873836536,15.832791074532743,15.797646420596882,20.88583333333333,21.536249999999995,20.51057544052736,20.207200381360504,19.183540639752678,19.337046641767603,8.006547619047618,8.12453869047619,7.843165834591085,10.268613967856531,8.823701987638733,7.8763571687856215
1999-02-28,POMRB,7.0775,16.673333333333336,21.265,8.388571428571428,8.233125000000001,7.9243749999999995,7.446515358617601,7.238784810287123,8.090962841063124,7.576820292146814,16.739583333333336,16.13958333333333,15.971240299636055,16.202883204334178,14.450755103012295,15.567306569130746,20.963229166666668,21.185833333333328,20.812345264316416,20.998343630258308,21.870922838850568,20.69594128912844,8.203898809523809,7.9638690476190455,8.061328072183223,10.0695355215932,8.75209945724124,7.902451508257943
1999-05-31,PREMON,10.1275,18.055,22.135,8.957142857142857,8.9046875,7.868124999999999,8.51890921517056,8.467367966019687,9.299974457491594,7.343193207878589,17.400208333333335,16.509583333333328,16.804744179781633,17.101414747546844,18.667956018718154,16.079240057315737,21.731250000000003,20.58583333333333,21.341407158589853,21.845931250773727,22.443293959101744,21.482879682771497,8.521495535714285,8.049226190476189,8.419653986167077,9.963385238193405,11.108216323127301,8.286603265590607
