Date,Season,Shahzadpur,Raipur Rani,Naraingarh,Ambala,Barara,Shahzadpur_Trend,Shahzadpur_SMA,Shahzadpur_EWMA,Shahzadpur_DES,Shahzadpur_TES,Shahzadpur_ARIMA,Raipur Rani_Trend,Raipur Rani_SMA,Raipur Rani_EWMA,Raipur Rani_DES,Raipur Rani_TES,Raipur Rani_ARIMA,Naraingarh_Trend,Naraingarh_SMA,Naraingarh_EWMA,Naraingarh_DES,Naraingarh_TES,Naraingarh_ARIMA,Ambala_Trend,Ambala_SMA,Ambala_EWMA,Ambala_DES,Ambala_TES,Ambala_ARIMA,Barara_Trend,Barara_SMA,Barara_EWMA,Barara_DES,Barara_TES,Barara_ARIMA
2008-05-31,PREMON,14.8,10.89,14.26,6.232000000000001,6.405,13.89,13.915,13.782330326682448,13.881511115005397,14.075692372834789,13.821372131809705,10.7475,10.5625,10.622679121200274,10.395154163275643,10.42858639275737,10.345986091390566,10.2675,11.156250000000005,11.963756915127842,11.063425135415317,12.973236376480102,12.70310426119798,5.357875,6.569499999999996,6.63924017465096,6.810032471972475,8.17885672992457,4.504209736567569,15.390624999999998,12.364374999999992,12.132703533028074,12.821732315048273,24.9157961402808,12.212472032691652
2008-08-31,MONSOON,13.36,10.68,7.805,2.8774999999999995,18.0675,13.846250000000001,13.9325,13.61339819600947,13.723191981943641,14.272093565171186,14.667545798858425,10.595,10.7025,10.645607472720165,10.466789689006108,10.531591870852186,10.519977500476141,10.086875,11.060000000000006,10.300254149076704,10.738173771756589,10.008666633213444,10.081577528278913,4.920303571428572,6.324374999999995,5.134544104790576,6.343618932631418,5.7453788591518204,1.8772905445392651,13.394479166666667,15.538749999999991,14.506622119816845,12.87156776797979,11.854723269188288,12.098867182502723
2008-11-30,POMKH,13.35,10.72,7.52,4.055999999999999,17.36,13.817499999999999,13.8475,13.508038917605681,13.623300020348424,13.411197895243577,14.348559004971863,10.434999999999999,10.7925,10.675364483632098,10.531197106526479,10.610828299146434,10.569292235513077,10.6025,9.475000000000005,9.188152489446022,10.415941010332453,11.584876876887291,11.792452184506121,5.943089285714286,4.391374999999996,4.703126462874346,6.069191523575438,6.623603527553281,7.316923310712767,11.431249999999999,15.242499999999989,15.647973271890105,12.921596921033569,12.584183438171902,12.213374668337668
2009-02-28,POMRB,13.87,9.3,13.21,8.631428571428572,4.3533333333333335,13.952499999999999,13.845,13.65282335056341,13.769587936625797,13.629506149537555,14.105776085948103,10.537500000000001,10.397499999999999,10.12521869017926,10.142692872128485,10.493852326990904,10.615571356590918,10.88625,10.698750000000006,10.796891493667614,10.800296033902168,9.396178774939319,9.40104675170825,6.758717261904763,5.449232142857138,6.274447306296036,6.359379500421557,5.76011974386787,-0.3001650295387775,9.747187499999999,11.546458333333323,11.130117296467397,12.971820525538263,15.91692460981752,12.310257526507122
2009-05-31,PREMON,14.58,11.19,13.49,10.182857142857145,5.4833333333333325,14.243749999999999,13.790000000000003,14.023694010338046,14.140583342267671,14.508836758891732,14.304549913691794,10.62125,10.472499999999998,10.551131214107556,10.442709044025442,10.276150700384235,10.185924215206452,11.9875,10.506250000000007,11.87413489620057,11.174393632387082,13.488989906177482,13.368834735089354,7.204738095238096,6.436946428571424,7.837811240920479,6.795928273571056,7.549798895391124,1.2056877554216574,8.950833333333334,11.316041666666656,8.871403711213771,13.022239339061667,22.37286104298657,12.163210568626113
2009-08-31,MONSOON,14.66,11.2,10.845,5.451666666666667,5.5166666666666675,14.504999999999999,14.115000000000002,14.278216406202828,14.397160806424123,14.053668229084842,14.646139368517996,10.757083333333332,10.602499999999997,10.810678728464534,10.662920723951286,10.524393741702426,10.509279248703319,12.725,11.266250000000007,11.462480937720342,11.194796532376895,9.143316196971924,9.366349583674452,6.6545595238095245,7.080488095238092,6.883353411218954,6.630666015468539,5.7614335755282475,0.6979668301349536,9.667916666666668,8.178333333333324,7.5295088933949295,13.07285412020362,11.951221256630735,12.04199517123217
2009-11-30,POMKH,14.38,10.87,13.29,5.050000000000002,23.54000000000001,14.965,14.3725,14.318929843721698,14.441246916942001,13.974692736922101,14.765402693899176,10.970416666666665,10.639999999999997,10.83440723707872,10.720892669937488,10.77286741830797,10.730847014054964,12.841249999999999,12.708750000000006,12.193488562632204,11.500946911527237,10.56023874724242,10.454201205266669,5.998273809523811,7.328988095238094,6.150012046731373,6.438114790001655,6.999985921171245,-2.2755396822787977,11.289895833333336,9.723333333333326,13.933705336036962,13.123665632908722,11.780361097275316,11.925687251421433
2010-02-28,POMRB,14.93,10.236666666666666,13.34,3.236,3.91,15.301250000000001,14.637500000000001,14.56335790623302,14.686692576457997,14.443222782651038,14.739621566267836,11.074166666666667,10.874166666666664,10.5953110089139,10.56848050712941,10.652026737055552,10.773335464552892,13.265624999999998,12.741250000000006,12.652093137579323,11.778542632046985,11.978348701223664,12.197621149898763,6.503886904761905,5.98013095238095,4.984407228038823,6.05716692951001,6.223497828785587,6.232792778656655,13.922708333333336,9.612499999999992,9.924223201622176,13.174674637105138,13.69666762057687,12.129067052186459
2010-05-31,PREMON,17.2,11.96,14.29,10.328,18.9025,14.952499999999999,15.2925,15.61801474373981,15.738178235479353,15.373115299109822,15.19280141341078,11.097916666666666,11.066666666666665,11.141186605348341,10.988084847924197,10.684230942934322,10.596459763979684,13.27,12.941250000000005,13.307255882547594,12.136824495495972,14.430786158353971,13.83561829713311,7.2874285714285705,6.0164166666666645,7.121844336823294,6.546157531815048,7.187923733026925,6.2645972298521775,14.097500000000002,12.967291666666657,13.515533920973304,13.225881904748563,19.6263571118743,11.987596258567635
2010-08-31,MONSOON,14.73,11.26,13.44,9.351428571428572,13.16,14.303749999999997,15.310000000000002,15.262808846243885,15.392875472708228,15.710724261319974,15.626863633897177,11.150833333333333,11.081666666666663,11.188711963209006,11.07630869015926,11.048654790808158,11.036384868410737,12.572499999999998,13.590000000000007,13.360353529528556,12.354658260107266,10.661456048311083,11.044699529934592,8.098821428571428,6.99135714285714,8.013678030665405,6.863999243441783,5.4709753913240915,3.317305660865177,14.733125,14.87812499999999,13.373320352583981,13.277288203845295,11.14170147922012,12.104597945829227
2010-11-30,POMKH,11.52,11.0,10.73,7.418571428571428,17.294999999999998,13.549999999999999,14.595,13.765685307746331,13.907051946593809,14.985286468927374,15.207392137027325,11.016250000000001,11.114166666666664,11.113227177925403,11.059995800830164,11.148094815532982,11.106211239048992,12.013750000000002,12.950000000000008,12.308212117717133,12.228721051045989,12.57294102478219,12.743402629248193,8.345464285714286,7.583499999999996,7.775635389827814,6.91956839365569,7.299749080334787,5.112029596434498,15.5938125,13.316874999999989,14.941992211550387,13.328894309229941,13.33995759276598,12.122152661750002
2011-02-28,POMRB,12.6,10.53,10.32,7.358571428571429,15.24,12.85,14.012500000000001,13.299411184647798,13.436410904591838,14.019060063502307,13.906086983172825,10.776250000000001,11.187499999999998,10.87993630675524,10.903612448220581,10.948533047036722,11.068967433003262,11.376249999999999,12.195000000000007,11.512927270630279,12.068651398551523,12.938203221087155,12.976845185715485,7.855,8.614142857142854,7.60880980532526,6.961619149845536,6.814666873562503,-2.091294868681106,15.5204375,16.14937499999999,15.061195326930232,13.380700996731552,12.564895237662494,12.206821967363801
2011-05-31,PREMON,13.5,10.59,12.84,8.178571428571429,14.457999999999998,12.844999999999999,13.087500000000002,13.379646710788679,13.509214132996766,14.565069444491709,13.915919570000865,10.67125,10.844999999999997,10.763961784053144,10.808952818264514,10.979718687411196,10.89127191054944,10.942499999999999,11.832500000000008,12.043756362378167,12.223469943979365,14.365393584328784,13.736907838561981,7.713035714285715,8.076785714285712,7.836714454623728,7.0941257180599795,8.276515112358275,2.8356226106510953,15.66025,15.038249999999987,14.819917196158137,13.4327090461316,20.126399308418506,12.255669293679448
2011-08-31,MONSOON,12.83,10.71,9.79,7.577142857142857,17.017500000000002,13.204375000000002,12.6125,13.159788026473208,13.286859469299705,13.118912076538898,13.385383170021367,10.635000000000002,10.707499999999998,10.742377070431887,10.777424507622596,10.809499964697679,10.790770280890522,11.15375,10.920000000000009,11.1422538174269,12.001552322929918,11.441930356084727,12.087056268707634,8.925535714285715,7.633214285714285,7.73288581563138,7.141069630150541,6.103469371327499,4.210878499750321,17.906625,16.002624999999988,15.698950317694884,13.484919240502101,11.678407550247574,12.290574185586028
2011-11-30,POMKH,13.38,10.71,10.91,8.057142857142859,14.556,13.41,13.0775,13.247872815883925,13.370886561225579,12.037019969447242,12.5792934849863,10.712812500000002,10.634999999999998,10.729426242259134,10.754698762437835,10.80915476832036,10.76186261304319,11.60125,10.965000000000007,11.04935229045614,11.936548833462483,11.181806028125198,11.344336854593825,9.625892857142858,7.792857142857142,7.862588632235971,7.238336309786137,7.593231573065082,1.6096071547891735,21.122812500000002,15.317874999999987,15.24177019061693,13.537332364908847,14.272763920432329,12.364336723801461
2012-02-29,POMRB,13.615000000000002,10.53,11.83,16.419999999999998,35.95,13.577916666562501,13.331250000000002,13.394723689530355,13.515253220881087,13.385983147713848,13.237202065382732,10.825,10.634999999999998,10.64965574535548,10.683086977667086,10.625303372193018,10.742344806894337,12.088125,11.342500000000006,11.361611374273684,11.987243199065599,11.473730907118217,11.513963227263623,8.90263392857143,10.058214285714284,11.285553179341582,8.29713788099563,7.1567575183636665,6.594571349725572,20.794078125000002,20.49537499999999,23.525062114370158,13.589949211094304,13.177000964917516,12.398009411950973
2012-05-31,PREMON,14.13,11.2125,14.91,4.72,19.477500000000006,13.745833333125,13.488750000000003,13.688834213718215,13.807532511512749,14.639349230386435,14.185916188050694,10.889375,10.790624999999999,10.874793447213289,10.841108360088315,10.760249814662131,10.670743670987147,12.318750000000001,11.860000000000007,12.78096682456421,12.395085656594492,13.656661660999674,13.065966027275305,7.951553571428571,9.193571428571426,8.659331907604948,7.8701331756748125,9.846784524639663,3.7285667425740883,18.56507291666667,21.75024999999999,21.906037268622097,13.642770566129416,20.980980838303473,12.754490413841317
2012-08-31,MONSOON,13.5433333325,10.985,11.614999999999998,5.249642857142859,9.368125,13.883958333125,13.667083333125003,13.630633861230928,13.75128559726419,13.594681966799499,13.349143801602777,10.919374999999999,10.859374999999998,10.918876068327974,10.885460651752384,10.860313718746642,10.843921318184286,12.1325,12.316250000000005,12.314580094738526,12.368860913758352,11.038323958673281,11.413412354068296,5.598494047619048,8.611696428571426,7.295456287420112,7.554986758924259,6.9653919346006585,2.3491412247089003,13.498489583333335,19.837906249999993,16.89087236117326,13.695797225697106,13.985371308577916,12.854733173353065
2012-11-30,POMKH,14.01,10.95,10.93,2.776,4.373333333333333,13.880833333125,13.824583333125004,13.782380316738557,13.90280427058702,13.007022131823748,12.591576037821444,10.9253125,10.919374999999997,10.931325640996784,10.906732235992328,10.931935134685016,10.887006590775014,11.84125,12.321250000000006,11.760748056843115,12.264887559186333,11.540551983399213,11.604074200394852,4.480785714285715,7.291410714285712,5.487673772452068,6.9891206902871135,8.005902013562375,4.499400613894008,10.785802083333333,17.292239583333327,11.883856750037289,13.749029988416204,15.570427206442648,12.8034934595353
2013-02-28,POMRB,14.09,10.53,10.32,2.876666666666667,5.6,13.8179166665625,13.943333333125002,13.905428190043136,14.026415525443534,13.951762720941487,13.529019562964704,10.896874999999998,10.919374999999997,10.77079538459807,10.793047438516517,10.785712719291277,10.904736738777888,11.510624999999997,11.943750000000007,11.184448834105869,12.100748797534408,12.009323320735787,11.907199465378204,4.698538690476191,3.905577380952379,4.443270930137907,6.50154055911156,6.767415161906759,6.856674891049718,11.058348958333333,9.704739583333325,9.370314050022372,13.802469656148565,16.252891124123934,12.681399366066756
2013-05-31,PREMON,13.63,11.26,14.09,9.321666666666667,28.125999999999998,13.668125,13.818333333125002,13.795256914025881,13.918359737107338,14.98778917449404,14.100750314805936,10.765,10.931249999999997,10.966477230758843,10.935181231210155,10.869165738315596,10.780387045311913,11.39625,11.738750000000007,12.346669300463521,12.399217307690014,14.248500106071857,13.560429054074614,5.032625,5.055994047619047,6.394629224749412,6.8211687801200735,7.604611992149381,0.691871648994572,12.893666666666666,11.86686458333332,16.872588430013423,13.856117035765669,19.664713489593815,12.580294313083474
2013-08-31,MONSOON,13.54,10.71,9.79,2.39,2.9,13.3625,13.817500000000003,13.693154148415529,13.81710269117806,13.737836292447515,13.621701392569646,10.660535714285714,10.862499999999997,10.863886338455305,10.868890205742018,10.949514356346167,10.933367275566388,11.430257352941176,11.282500000000006,11.324001580278113,12.157526276271515,11.216262517139434,11.546730485777115,5.5408333333333335,4.341083333333332,4.792777534849647,6.296726775976964,5.687221263627319,2.0241149187932046,15.27875,10.24983333333332,11.283553058008053,13.909972928606116,12.815922649507177,12.799115002668366
2013-11-30,POMKH,12.815,10.17,11.84,8.308333333333332,25.524,13.137500000000001,13.518750000000002,13.341892489049318,13.467422914681725,13.35672751817522,13.817705882343459,10.626071428571429,10.667499999999997,10.586331803073183,10.65516948251724,10.90422277443183,10.858140891671246,11.096764705882354,11.510000000000007,11.530400948166868,12.184536466192197,11.051901290635168,11.098043193954016,5.407291666666666,5.724166666666664,6.198999854243121,6.522554767159776,6.5049700989286166,-1.2026750320126411,14.936333333333334,15.537499999999987,16.979731834804834,13.96403815112546,13.364929574889409,12.661684930169526
2014-02-28,POMRB,12.84,10.474285714285713,9.682058823529411,1.41,3.53,13.010416666249998,13.20625,13.14113549342959,13.265518010918669,13.506233727671852,13.480049620535096,10.573988095238095,10.653571428571425,10.541513367558196,10.5943383324246,10.51650653906504,10.632080273258358,10.751725643382352,11.35051470588236,10.791064098311885,11.954282824591273,11.319613127522135,11.243591482716585,5.368333333333333,5.357499999999998,4.283399912545873,5.919226255620849,6.257167071698966,-2.777452103028284,15.039541666666667,15.019999999999987,11.5998391008829,14.018313511343791,15.33409257647515,12.837802921917753
2014-05-31,PREMON,13.08,11.04,12.06,9.72,27.45666666666667,13.011458332499998,13.06875,13.116681296057754,13.23864619795468,13.868638188641125,13.29078418268605,10.565654761904762,10.598571428571425,10.740908020534917,10.72431133093486,10.668493148725558,10.578212184886562,10.78054074754902,10.84301470588236,11.298638458987131,12.030078002568077,14.100126763439068,13.294619587697717,5.34875,5.4570833333333315,6.458039947527524,6.353707627681414,6.959645761838085,6.0223097464206425,13.649041666666669,14.852666666666655,17.942570127196408,14.072799831788453,20.69429794534394,12.71205199338288
2014-08-31,MONSOON,13.07333333,10.513333333333334,9.0596875,1.68,4.395,12.825208332499999,12.9520833325,13.099342109634652,13.219715014486857,13.120457581277144,13.020436496850659,10.581904761904763,10.549404761904759,10.649878145654284,10.656606213923583,10.74263742425735,10.725457288334658,10.900644914215686,10.660436580882362,10.403058075392279,11.743881601581325,10.388414346049426,10.504896089840901,5.79375,5.279583333333331,4.546823968516514,5.801657099298672,5.189210958519407,0.255333213142296,12.07729166666667,15.226416666666656,12.523542076317845,14.12749792651956,11.813895021742503,12.908594660670177
2014-11-30,POMKH,13.29,10.3,12.800833333333333,8.861666666666666,12.905,11.7270833325,13.070833332500001,13.17560526578079,13.29441494415943,12.710670285155118,13.065028598061456,10.52190476190476,10.58190476190476,10.50992688739257,10.542358029090341,10.700623466307382,10.653932047677678,11.087394914215686,10.900644914215693,11.362168178568702,11.930625948453827,11.009953481077869,11.054508228904856,5.5157291666666675,5.417916666666665,6.272761047776575,6.150107461334787,5.97709958604317,6.637265225838728,10.502239583333335,12.071666666666655,12.676125245790708,14.182408622624092,14.817172621117031,12.796580216392513
2015-02-28,POMRB,10.875,10.474285714285713,9.682058823529411,4.416666666666667,3.575,10.894166666250001,12.5795833325,12.255363159468473,12.379217005818857,13.250692038582017,13.18556907546998,10.461904761904762,10.58190476190476,10.495670418149828,10.513565088381478,10.419996816103222,10.536397561142396,11.274144914215686,10.900644914215693,10.690124436552985,11.728939886805483,10.556273893765692,10.535561641948426,5.060625000000001,6.169583333333332,5.530323295332612,5.940408412737424,5.881591563135017,2.9222188147466963,8.687187499999999,12.082916666666655,9.035675147474425,14.237532744200383,13.483491845870102,12.797979607626734
2015-05-31,PREMON,6.2600000000000025,10.56,13.553999999999998,4.489166666666668,14.81125,10.316428571428572,10.874583332500002,9.857217895681085,9.989359057095925,12.940131144892295,12.128051401703114,11.027529761904763,10.46190476190476,10.521402250889896,10.519331536390542,10.602964263988289,10.51360937303959,11.444457414215687,11.274144914215693,11.83567466193179,12.006095148203384,13.292104287196597,12.323393880351224,4.620119047619048,4.8618749999999995,5.113860643866234,5.763815377032639,7.060482345692218,2.5804378806627506,8.442455357142856,8.921562499999988,11.345905088484656,14.292871123371565,20.86326716606966,12.67972330670968
2015-08-31,MONSOON,13.23,10.513333333333334,9.0596875,3.27,2.52,9.867700892857144,10.913750000000004,11.206330737408653,11.313497059389558,10.161310449312793,9.65751579340424,11.750119047619048,10.46190476190476,10.518174683867272,10.509415833485722,10.54405808433751,10.526043850745564,12.39826256127451,11.274144914215693,10.725279797159075,11.722597068324623,10.118339492788522,10.160257461083278,3.792946428571429,5.2593749999999995,4.376316386319741,5.466154235127241,4.539045133402602,0.9942055423844888,8.402098214285713,8.45281249999999,7.815543053090794,14.34842458995933,9.745598506313838,12.706699479640488
2015-11-30,POMKH,8.51142857142857,14.825,14.163333333333336,3.7476190476190485,12.822142857142856,10.442544642857143,9.719107142857146,10.12836987101662,10.23911163032141,11.078216146678947,10.970071221808723,11.940833333333332,11.59315476190476,12.240904810320362,11.830661019987502,10.565790598919447,10.51929258665662,13.323755208333335,11.614769914215692,12.10050121162878,12.07225091684534,11.863738617280074,11.718312936675266,3.4880505952380956,3.9808630952380955,4.124837450839464,5.259081457156081,5.642476537822996,1.5523013952174523,8.748191964285713,8.432098214285704,9.818182974711618,14.404193982800946,13.269180274324217,12.579330465846155
2016-02-29,POMRB,12.06375,11.73,15.95,2.913333333333333,3.3350000000000004,10.956294642857145,10.016294642857146,10.902521922609973,11.000983826506806,9.702352177935639,9.581537962104695,12.135416666666666,11.907083333333333,12.036542886192217,11.834055951203235,11.78102906747659,11.914185178237439,13.465755208333333,13.18175520833334,13.640300726977268,12.593050485588066,10.542900447173885,10.543074159454946,3.515654761904762,3.6050297619047615,3.6402358038370117,4.979305549567303,4.873753664420656,1.0429026653461244,9.334285714285715,8.372098214285703,7.224909784826972,14.46018013867315,11.105428289655475,12.582320596221326
2016-05-31,PREMON,9.670000000000002,10.83,14.69,3.5533333333333332,17.819999999999997,11.789866071428571,10.868794642857145,10.409513153565984,10.510548601674873,10.10439646725733,9.97358351411522,11.780624999999999,11.974583333333332,11.55392573171533,11.558494540263208,11.930188120147578,11.851431578260723,13.479088541666666,13.465755208333341,14.06018043618636,12.906815327404818,14.465326072774488,13.702496306994941,4.019702380952381,3.3710714285714283,3.6054748156355405,4.806906061213071,5.982850504214088,1.3320092339046417,9.601830357142857,9.124285714285701,11.462945870896181,14.516383903099078,18.944134812130034,12.469496718443567
2016-08-31,MONSOON,13.93,11.8,9.0596875,4.426666666666667,4.2,12.846718749999999,11.043794642857144,11.817707892139591,11.907643144947038,12.092406571907603,10.918517121596821,11.265,12.296249999999997,11.652355439029197,11.656752108704076,11.531899749299814,11.516945996867017,13.492421875,13.465755208333341,12.059983261711816,12.521976838458194,10.825517890172264,10.789022630915406,4.317500000000001,3.6602380952380953,3.933951556047991,4.7563974239340965,3.4813865878825347,1.588166561033174,9.655,9.544285714285701,8.55776752253771,14.57280611835023,7.91640098553292,12.53398255627553
2016-11-30,POMKH,14.48,10.7,14.27,6.623333333333334,13.2825,12.731250000000001,12.535937500000003,12.882624735283756,12.97278572883981,11.148173364235674,11.508307878345036,11.139999999999999,11.264999999999997,11.271413263417518,11.388704131941928,11.649558858155602,11.605944746313401,13.504921875,13.492421875000007,12.943989957027089,12.794258424185339,13.655293995809325,13.261174507876119,4.487916666666667,4.379166666666666,5.009704266962128,4.96740271945718,4.896720940988351,1.532005702326525,11.176625,9.659374999999986,10.447660513522626,14.629447636350456,12.302038356804715,12.434704779286072
2017-02-28,POMRB,14.55,11.73,15.95,2.42,3.3,11.786250000000003,13.157500000000002,13.549574841170253,13.64592330708792,13.212482971358106,12.598308256646877,11.015,11.264999999999997,11.454847958050511,11.511018660278292,11.192717024133138,11.309004318549757,13.517421874999998,13.492421875000005,14.146393974216252,13.233824622305933,13.20831542489818,13.440824435801737,4.833333333333334,4.255833333333333,3.9738225601772768,4.664545702376438,4.63810702932631,1.3052830284564854,12.577625000000001,9.650624999999986,7.588596308113575,14.686309307091168,9.410317193601394,12.444676923073644
2017-05-31,PREMON,6.2600000000000025,9.83,14.79,5.41,30.028000000000002,11.021309523809522,12.305000000000003,10.633744904702153,10.756771317140204,12.535909021648674,11.715276566796568,11.124999999999998,11.014999999999997,10.804908774830306,11.014955381825928,11.530731662311098,11.442827094261466,13.469921875,13.517421875000004,14.403836384529752,13.487276594989371,14.985052235141733,14.420259601209587,4.80175,4.72,4.548293536106366,4.745191799648945,5.7109069238579755,1.5501545699129258,14.4543125,12.702624999999987,16.564357784868147,14.74339199086984,18.008389011430317,12.338257293639067
2017-08-31,MONSOON,9.78,11.8,9.0596875,5.333333333333333,3.2,10.205119047619048,11.267500000000004,10.292246942821292,10.406344015933039,12.891833076185332,12.103933503769557,11.235000000000001,11.014999999999997,11.202945264898183,11.261600607856781,10.939661240578422,10.916492382164787,13.422421875000001,13.517421875000004,12.266176830717852,13.03713016283976,10.597048445061498,10.885814127059625,4.780166666666666,4.946666666666666,4.862309454997153,4.807430126245013,3.5092724133422,1.9808518313819035,16.410375000000002,12.452624999999987,11.21861467092089,14.800696539995275,7.408351611638231,12.54174602658442
2017-11-30,POMKH,12.510476190476188,11.58,13.89,5.464,29.296,10.136879464285714,10.77511904761905,11.179538641883251,11.279963201281006,10.45786318616884,9.863914219975875,11.297500000000001,11.234999999999996,11.353767158938911,11.372091741094717,11.247436379845212,11.200531991641167,13.416171874999998,13.422421875000005,12.91570609843071,13.206684207696181,14.287242674528693,13.883734138671805,5.542250000000001,4.656833333333333,5.102985672998292,4.87754858462809,5.048389097116292,3.5529911173966053,15.990000000000002,16.45599999999999,18.449568802552534,14.858223823457012,12.269931148622483,12.435485074312982
2018-02-28,POMRB,9.99,11.73,15.95,3.4066666666666667,2.935,10.89801488095238,9.63511904761905,10.703723185129952,10.80682853943864,11.546451103993977,11.998367896966386,11.36,11.234999999999996,11.504260295363347,11.49777716268672,11.20217203109429,11.320903061893144,13.409921874999998,13.422421875000005,14.129423659058425,13.59984820613676,14.45615416708768,14.587434610590822,6.215583333333333,4.903499999999999,4.424458070465642,4.7000567889615095,4.605111601239902,0.7779070747632143,15.677750000000001,16.36474999999999,12.24374128153152,14.91597470039216,9.528193232488125,12.625109324901938
2018-05-31,PREMON,10.274083333333332,10.33,14.739999999999998,10.52,27.03,11.411080357142854,10.63863988095238,10.531867244411306,10.633168924918198,7.892857474288412,9.197104042634923,11.305000000000001,11.359999999999996,11.034556177218008,11.157772567723725,11.537151492772711,11.450860857732724,13.433671875,13.409921875000004,14.373654195435055,13.806228260022857,15.049999197604492,14.643655395619247,6.322625,6.180999999999999,6.862674842279385,5.371048984762608,5.821537920773813,2.693599491357512,14.73940625,15.615249999999989,18.158244768918912,14.97395004619729,20.059801784886226,12.517316255659697
2018-08-31,MONSOON,11.855,11.8,9.0596875,5.609999999999999,3.7,,11.15738988095238,11.061120346646783,11.156696095626986,12.288155270790305,11.412697133991115,,11.359999999999996,11.340733706330806,11.363537443706146,11.104526530362058,11.084203134008478,,13.409921875000004,12.248067517261033,13.32019644087545,10.178577924868044,10.778806341893178,,6.250166666666666,6.3616049053676305,5.39184437088312,4.324098948046025,2.33953473837374,,15.740249999999989,12.374946861351347,15.032150727383028,7.522349705644839,12.676974925760307
2018-11-30,POMKH,14.54,11.14,14.08,6.043666666666668,21.28925,,11.664770833333332,12.45267220798807,,12.142596420836533,12.175503734959548,,11.249999999999996,11.260440223798483,,11.3593778323748,11.313766513389895,,13.457421875000005,12.98084051035662,,14.319707814226199,13.895048820715115,,6.395083333333332,6.234429609887245,,5.7874121099243885,1.3336006965553722,,13.738562499999988,15.940668116810809,,14.67706702084746,12.57926748375968
