Date,Season,Vijaypur,Sheopur,Karahal,Vijaypur_Trend,Vijaypur_SMA,Vijaypur_EWMA,Vijaypur_DES,Vijaypur_TES,Vijaypur_ARIMA,Sheopur_Trend,Sheopur_SMA,Sheopur_EWMA,Sheopur_DES,Sheopur_TES,Sheopur_ARIMA,Karahal_Trend,Karahal_SMA,Karahal_EWMA,Karahal_DES,Karahal_TES,Karahal_ARIMA
2012-05-31,PREMON,9.392857142857142,24.406666666666666,16.075,8.505257936507935,8.817847222222218,9.474539627923072,9.66967873354984,11.344109111944007,11.62815902069017,16.459833333333332,16.240000000000016,20.34739290923968,20.476996588412458,24.79275352641839,26.677723472357833,8.908491071428571,8.895833333333334,11.469583296896985,10.228874364677878,12.760075686933856,13.792760313331417
2012-08-31,MONSOON,6.0485912698412685,11.635166666666667,4.758964285714286,7.781473214285713,9.14070932539682,8.10416028469035,7.827083457781548,5.419789237781737,4.848678039155458,16.419625,16.234625000000015,16.862502412210475,17.48683550918055,10.13777813792516,10.871842195398907,8.791824404761904,9.008491071428573,8.785335692423905,9.805057452266617,6.4449724949855245,6.524410650490479
2012-11-30,POMKH,7.018888888888887,13.025,4.875,7.680282738095237,7.869806547619042,7.670051726369765,7.284998441985371,7.623284299260838,8.226941434195247,15.787625,16.685041666666685,15.327501447326286,15.985091995980884,16.082492855732887,15.288863627796932,8.239889880952381,8.808491071428573,7.221201415454343,9.395695072787179,7.9542212932629655,6.766524939147851
2013-02-28,POMRB,8.312222222222221,15.55,9.391666666666667,7.459754464285713,7.6931398809523746,7.926919924710747,7.676601883734626,8.353833069891621,7.910829908431307,14.661645833333335,16.15420833333335,15.416500868395772,15.852974807449085,17.276916402485654,18.027917557811364,7.605584821428572,8.77515773809524,8.089387515939272,9.354857221398852,9.10656174139211,8.829375710351888
2013-05-31,PREMON,9.29,21.474,11.792857142857144,7.219305555555555,7.667425595238089,8.472151954826447,8.447454258731643,9.985702318311404,10.640699416097895,13.857125000000002,15.421041666666685,17.839500521037465,17.782872917574835,23.614387817200665,22.0621362727187,7.621726190476191,7.704622023809526,9.570775366706421,9.509862647265468,12.426791939676855,14.241408113621262
2013-08-31,MONSOON,4.3872222222222215,5.56,3.966666666666667,7.031805555555556,7.252083333333328,6.838180061784757,6.321374314156019,5.062985395198936,5.0098534614808,13.222000000000001,13.90225000000002,12.927700312622479,13.638741959048122,8.592087315803735,11.415519454027951,7.395982142857144,7.5065476190476215,7.3291318866905195,9.039734597973846,4.691889442434748,3.9637786150597956
2013-11-30,POMKH,6.756666666666668,12.664,5.796428571428571,6.573489583333333,7.186527777777773,6.805574703737522,6.363271373518627,6.225775807208998,6.711620407139213,12.064,13.81200000000002,12.822220187573487,13.3205167978132,11.48823899677349,9.15548493100891,6.781845238095238,7.736904761904764,6.71605056058574,8.725873539992628,6.546585483308632,5.894178828016053
2014-02-28,POMRB,7.0744444444444445,10.829999999999998,6.6642857142857155,6.268680555555555,6.877083333333329,6.913122600020291,6.577369380729449,7.861988545366052,7.764838459020014,12.543999999999999,12.632000000000023,12.025332112544092,12.485841103245573,14.879270666361116,15.956226383806992,6.449404761904763,7.055059523809527,6.69534462206573,8.4909769424657,8.536333369523572,9.399258898230295
2014-05-31,PREMON,6.86125,16.93,9.607142857142858,6.179444444444446,6.2698958333333294,6.8923735600121745,6.605326810751597,8.898796541303943,9.41591480550883,14.155875,11.49600000000002,13.987199267526455,14.011630939828443,20.082261487732563,17.52668102466909,6.4558035714285715,6.508630952380955,7.860063916096581,8.499931805633025,11.080966452281592,12.245943484540511
2014-08-31,MONSOON,4.3775,13.944,3.4928571428571438,5.977430555555556,6.267465277777775,5.886424136007305,5.341646110118182,2.90563598199725,3.0639520783421097,15.3265,13.59200000000002,13.969919560515873,14.002657101890568,4.406983651845575,8.047253097688118,6.366071428571428,6.390178571428574,6.113181206800806,8.02835595184972,3.0440846999504156,2.8806134767023943
2014-11-30,POMKH,6.0525,17.175,6.321428571428571,6.152864583333334,6.091423611111107,5.952854481604383,5.5178949164014535,5.781675830945993,6.685662859677426,16.05125,14.719750000000019,15.251951736309524,15.096906711897214,13.88251398465605,16.06942514062886,6.4714285714285715,6.521428571428574,6.196480152651912,7.796972550030532,5.320886860440562,5.617503850773929
2015-02-28,POMRB,6.1625000000000005,15.683999999999996,5.421428571428571,6.867782738095239,5.863437499999996,6.036712688962631,5.699357017506641,7.210422807460475,7.081133147725202,16.59475,15.933250000000019,15.424771041785712,15.311959419985417,17.058370983716227,15.790832979766305,6.8925,6.210714285714288,5.886459520162576,7.506473273643121,7.940092678496508,8.971892469473968
2015-05-31,PREMON,9.176666666666668,17.874000000000006,11.692857142857141,7.550044642857143,6.442291666666664,7.292694280044246,7.468902697236413,8.03951613381208,8.219667745827808,17.106125000000002,16.16925000000002,16.40446262507143,16.199710417164816,23.661892964236284,19.273211303112674,7.148928571428572,6.7321428571428585,8.209018569240403,7.727737673879437,10.25223694268995,10.948665572461847
2015-08-31,MONSOON,7.781428571428571,17.348000000000006,4.775714285714286,8.361034226190476,7.293273809523806,7.488187996597976,7.754972971568005,4.578940372089798,5.08444546641432,18.258750000000006,17.020250000000022,16.781877575042863,16.606960375609184,9.633406764315648,12.430023962508514,7.929107142857143,7.052857142857144,6.835696855829956,7.403010369614271,3.263233871434826,4.078872699842577
2015-11-30,POMKH,8.106666666666667,17.862000000000005,7.0900000000000025,8.788499503968254,7.806815476190472,7.735579464625452,8.087823651696436,8.83556942044904,9.131889183967619,19.129375000000007,17.192000000000025,17.21392654502572,17.050967935719054,16.89851897886177,18.8325909476743,8.443869047619048,7.245000000000003,6.937418113497975,7.275672975991831,5.922488734532361,6.412758727862991
