Date,Season,Bamra,Jamankira,Rairakhol,Dhankauda,Maneswar,Naktideul,Jujomura,Kochinda,Rengali,Bamra_Trend,Bamra_SMA,Bamra_EWMA,Bamra_DES,Bamra_TES,Bamra_ARIMA,Jamankira_Trend,Jamankira_SMA,Jamankira_EWMA,Jamankira_DES,Jamankira_TES,Jamankira_ARIMA,Rairakhol_Trend,Rairakhol_SMA,Rairakhol_EWMA,Rairakhol_DES,Rairakhol_TES,Rairakhol_ARIMA,Dhankauda_Trend,Dhankauda_SMA,Dhankauda_EWMA,Dhankauda_DES,Dhankauda_TES,Dhankauda_ARIMA,Maneswar_Trend,Maneswar_SMA,Maneswar_EWMA,Maneswar_DES,Maneswar_TES,Maneswar_ARIMA,Naktideul_Trend,Naktideul_SMA,Naktideul_EWMA,Naktideul_DES,Naktideul_TES,Naktideul_ARIMA,Jujomura_Trend,Jujomura_SMA,Jujomura_EWMA,Jujomura_DES,Jujomura_TES,Jujomura_ARIMA,Kochinda_Trend,Kochinda_SMA,Kochinda_EWMA,Kochinda_DES,Kochinda_TES,Kochinda_ARIMA,Rengali_Trend,Rengali_SMA,Rengali_EWMA,Rengali_DES,Rengali_TES,Rengali_ARIMA
2009-05-31,PREMON,6.28,6.7860000000000005,6.86,4.884285714285714,5.488181818181819,6.69,6.305,6.565,4.9,4.748125,4.004999999999999,4.869925310332526,5.464916301981077,6.264904807873671,6.31702551994864,4.7351875,4.088125000000003,5.103781397501001,5.849214500824827,6.151445271788358,6.188516888817217,4.9725,4.167500000000002,5.35342943193443,5.876654003172903,6.950000798888562,6.914338531475447,3.3167857142857144,2.932500000000002,3.7214457180986074,3.109931639321726,4.990006409495004,5.065909095819374,3.716059343434343,3.5470454545454526,4.3574952468762485,4.5781976134671405,4.934456693975839,4.823,5.188750000000001,5.1775,5.9690785857738025,6.524075881123626,7.477911102583895,7.298539165889999,4.370833333333334,3.876833333333334,4.816151054076014,6.027117405714286,5.917682656188266,6.179651290415494,3.980625,3.7025,4.854056840946343,6.1369395873991985,6.277063225728534,6.374577934130598,3.1525,3.432499999999998,3.9479833330615453,4.348678153487908,5.074405867780739,4.964844357859178
2009-08-31,MONSOON,4.62,3.84,3.89,2.0457142857142854,1.4977777777777777,2.59,3.155,1.825,1.53,4.976875000000001,4.6362499999999995,4.769955186199516,5.493411431397892,2.5678764414287536,2.258407343532454,4.869375,4.6700000000000035,4.5982688385006005,5.342872899836234,1.7215981246447516,2.026778117667156,5.008750000000001,4.955000000000003,4.768057659160657,5.244552484702825,2.669077246382264,2.771064831601486,3.3155357142857147,3.2789285714285734,3.0511531451448786,2.923187848077027,1.174838109897535,0.9905629362583601,3.675489898989899,3.663989898989897,3.21360825923686,3.399570278856769,1.1948373668781094,1.0299999999999998,5.1975,5.175,4.617447151464281,4.879749482822985,2.845117841660189,2.3387497774384056,4.434583333333333,4.3395833333333345,4.151690632445609,4.965277555158705,2.5655516584406186,2.5558052314405444,4.2075000000000005,3.9975000000000005,3.6424341045678057,4.547556785019946,0.8426109973874505,0.8412058866803576,3.02375,3.2374999999999976,2.980789999836927,3.2293341502529715,1.5468251998026465,1.3630705549077158
2009-11-30,POMKH,3.97,3.8675,4.05,2.6585714285714284,3.361,5.16,3.455,2.275,2.05,5.206875,4.859999999999999,4.449973111719709,4.960398740979225,4.06079592736957,4.143264782055765,5.003625,4.800375000000003,4.305961303100361,4.795350571456136,3.9484043503702493,4.409037584675725,5.514375,4.990000000000003,4.480834595496395,4.73462870169619,3.775987308221489,4.6590652730815245,3.25375,3.3546428571428586,2.8941204585154985,2.8762283418212156,2.519925230506212,2.5778496416761696,3.5527032828282827,3.7681287878787857,3.2725649555421166,3.419743180414932,3.0178958578015287,2.9444444444444446,5.32875,5.2025,4.8344682908785686,4.828943600292619,4.416068173236458,4.495628675807588,4.598333333333333,4.402083333333335,3.8730143794673655,4.213241754236505,3.488068279183277,3.5823681122168836,4.640625,3.96375,3.0954604627406836,3.443851829470995,2.7548007199244373,2.7497488860230446,2.9475000000000002,3.0674999999999972,2.6084739999021562,2.6280889891574652,2.612858428545069,2.57353736364943
2010-02-28,POMRB,5.505,5.26,5.31,3.5171428571428573,3.984444444444444,6.33,4.953333333333333,7.1400000000000015,3.44,5.2749999999999995,5.093749999999999,4.871983867031825,5.4089455531667605,5.168366184730842,5.471755427804606,5.252375,4.938375000000004,4.6875767818602165,5.155957277853565,5.817206107371863,5.307263246813835,6.303750000000001,5.0275000000000025,4.812500757297837,5.076657878385824,5.318170057006599,5.278329577881673,3.2084821428571426,3.276428571428572,3.1433294179664424,3.0212850640923232,3.6631129505682436,3.8430504788123034,3.646458333333334,3.5828510101010083,3.5573167511030475,3.709074139415045,4.798525328903555,4.7255555555555535,5.9225,5.1925,5.432680974527141,5.4356311155749895,6.140091696301563,6.36318649964244,4.927708333333332,4.467083333333335,4.305141961013753,4.702789414475479,4.510410367010789,4.755369842058361,4.92625,4.45125,4.713276277644411,5.708131339229285,5.38092663370165,5.027575900222038,3.00375,2.979999999999997,2.941084399941294,2.890384734001005,3.675725927011592,3.6541640272608165
2010-05-31,PREMON,7.185,7.308,10.755,4.702857142857143,5.247000000000001,7.78,7.354999999999999,8.08,4.64,5.299375,5.3199999999999985,5.797190320219095,6.7903936929979745,7.151651376337904,6.840154763663028,5.664937500000001,5.068875000000004,5.73574606911613,6.725850107137074,6.949266644596155,6.751847500510787,6.6225,6.001250000000002,7.189500454378702,9.127710014301886,7.2272809500427515,7.2283641807655865,3.1782142857142857,3.23107142857143,3.7671405079227225,3.4281068904541616,5.083780351973245,5.1933328428580525,3.6878611111111113,3.522555555555554,4.233190050661829,4.4798805549287675,5.423889200678726,5.488181818181818,6.51375,5.465,6.371608584716284,6.734611734138049,7.443611124701353,7.22311534225393,5.307083333333333,4.729583333333334,5.525085176608251,6.917598986866555,6.38048961734968,6.107443975676223,5.136875,4.829999999999999,6.059965766586647,8.220508265156058,7.177280330258549,7.232167268848354,3.19875,2.914999999999997,3.620650639964776,3.7575186357956616,4.801749069014974,4.851553678202188
2010-08-31,MONSOON,4.26,5.308,6.3100000000000005,1.865,2.489,6.25,4.739999999999998,2.595,2.24,5.338125,5.229999999999998,5.182314192131457,5.8970218246997375,3.4609468098302494,3.2124867206976493,5.982125,5.435875000000004,5.564647641469678,6.545809230282855,2.6932594096013394,3.006273460594821,6.771249999999999,6.606250000000003,6.837700272627222,9.175573054562413,3.6645327536856147,4.623507405783848,3.186642857142857,3.185892857142859,3.0062843047536334,3.173753705499299,1.2345585436626814,1.5959809525526505,3.5413055555555557,3.77036111111111,3.5355140303970973,3.754926836077541,1.4055532814312,1.4977777777777779,6.74125,6.38,6.32296515082977,6.940616164456126,3.1639993187404065,2.8076994920022207,5.588749999999999,5.1258333333333335,5.21105110596495,6.350245563142127,3.2243437872188014,2.9402300975693922,4.9675,5.022499999999999,4.673979459951988,6.302424486690926,2.1877113025215706,1.829481018218571,3.32625,3.092499999999997,3.0683903839788655,3.17974549804785,1.2777297238742782,1.297428997194876
2010-11-30,POMKH,4.525,5.7,4.18,2.5971428571428565,2.701,6.23,4.905,3.19,2.9,5.320625,5.368749999999999,4.919388515278874,5.253189698434271,4.51974781974643,4.185615497369779,6.102,5.894000000000004,5.618788584881807,6.459327619572265,4.690766712542107,4.9106197518544255,6.570625,6.638750000000003,5.774620163576333,7.3826442409660675,5.05423772257628,4.9313832446345085,3.204892857142857,3.170535714285716,2.8426277257093227,3.0828356960427286,2.5498943155937477,2.7003472079103106,3.3801250000000005,3.60536111111111,3.2017084182382582,3.349375963442594,3.3473049197621076,3.361,6.862500000000001,6.6475,6.285779090497862,6.972294477611425,5.784510376312951,6.05180062757139,5.6708333333333325,5.488333333333333,5.08863066357897,5.800278763838939,4.455997254330398,4.5494578780086705,4.503749999999999,5.25125,4.080387675971193,4.905570874540872,3.381817058071161,2.876532684021452,3.365,3.304999999999997,3.001034230387319,3.0476486906826383,2.6192571832122886,2.7475065008600743
2011-02-28,POMRB,5.26,5.9650000000000025,6.37,3.646,3.472,7.08,5.756666666666668,4.869999999999999,3.61,5.098125,5.307499999999998,5.055633109167324,5.191898165829054,5.660593352471915,5.62969847983337,5.88075,6.070250000000005,5.757273150929086,6.435009997301795,6.828310203832619,6.2733508937578515,6.025,6.903750000000003,6.012772098145799,7.085065091814857,6.368474365877109,5.183235667667732,3.2437321428571426,3.2027500000000018,3.163976635425594,3.225271871492241,3.6817725061765416,3.7019314227405014,3.3196527777777782,3.4772499999999993,3.3098250509429548,3.4141271464749825,4.104082340733281,3.9844444444444442,6.52125,6.835000000000001,6.603467454298718,7.335448452125272,7.414782895601859,6.794439989887623,5.585416666666666,5.689166666666667,5.355845064814049,5.906969180109045,5.639238338999033,5.614068230288725,4.108124999999999,4.68375,4.396232605582715,4.799809486528018,6.927349116551227,6.209328701448459,3.2725,3.347499999999997,3.2446205382323914,3.310868008428517,3.9194940516072836,3.896736743774666
2011-05-31,PREMON,7.29,7.5619999999999985,8.09,4.72,4.4700000000000015,8.0,7.208333333333332,6.64,4.78,4.715,5.333749999999998,5.949379865500395,6.431089890962797,7.38847075702472,6.9394062245957695,5.458500000000001,6.1337500000000045,6.479163890557451,7.333551955256276,8.023659869491443,7.233626503527014,5.80125,6.2375000000000025,6.84366325888748,7.839507948213959,8.279510008955196,8.118046387938582,3.318642857142857,3.2070357142857158,3.786385981255356,3.6020180981394434,5.116075736911145,5.092958577803434,3.3258055555555552,3.2829999999999995,3.7738950305657735,3.9048564805639483,5.247530022947705,5.247000000000001,5.983750000000001,6.890000000000001,7.16208047257923,8.02748613726553,8.553478696325678,7.579721502936454,5.362916666666667,5.6525,6.096840372221762,6.996715271497672,7.400678493731254,6.8405677355567605,3.7049999999999996,4.32375,5.293739563349629,5.843013465230963,7.2455855122795,6.645848843766327,3.0912499999999996,3.3824999999999967,3.858772322939435,4.141625163636821,5.024760594057819,4.886222545631499
2011-08-31,MONSOON,2.375,3.284,4.61,2.1585714285714284,2.782222222222221,3.3,4.203333333333334,0.87,1.36,4.52625,4.862499999999999,4.519627919300237,4.440810490443043,3.652098186106794,3.4146438709090337,5.1442499999999995,5.627750000000004,5.20109833433447,5.389062576606767,3.9020080780744006,3.728903035969265,5.5275,5.812500000000002,5.950197955332488,6.271527358711758,3.9788322838303687,3.2020065625309266,3.3148571428571425,3.280428571428573,3.135260160181785,3.378836841300675,1.264978957876858,1.5425848426191868,3.3381237373737376,3.3563055555555543,3.377225907228352,3.481374952966799,2.150195498381138,2.489,5.955,6.152500000000001,5.617248283547538,6.12451414376339,3.9943287520091904,3.2154020456617003,5.094583333333333,5.5183333333333335,5.339437556666391,5.540067614805795,3.855075767565367,3.424128084354935,3.3562499999999993,3.8925000000000005,3.524243738009777,3.3366793926297107,1.6135126855152162,1.5452548435721716,3.009375,3.1624999999999965,2.8592633937636607,3.0119306148623126,1.477383776123395,1.415510356566771
2011-11-30,POMKH,3.345,4.346,4.09,2.9028571428571435,2.4570000000000003,4.88,3.661666666666666,1.69,2.33,4.29875,4.567499999999999,4.049776751580142,3.57777046047286,3.9916294044025844,3.602393519862548,4.91275,5.2892500000000044,4.859059000600682,4.576703807244669,4.567234203698509,4.282026964958236,5.140000000000001,5.790000000000002,5.206118773199493,4.861500248827445,4.968666521184196,4.800037890473163,3.2316071428571433,3.3568571428571445,3.0422989532519282,3.3190399573535276,2.612876988279475,2.6702276507997738,3.476098169191919,3.2953055555555544,3.009135544337011,3.0519598490240707,2.6630586631320745,2.701,6.1325,5.815,5.322348970128523,5.368375749959358,5.427307766633989,4.862805362972711,4.897708333333333,5.2075,4.668329200666501,4.195446624348021,4.697091066953869,4.264756711892911,2.9375,3.5175000000000005,2.7905462428058665,2.146722269411158,2.235249621194732,2.303544624396651,2.99,3.0199999999999965,2.6475580362581965,2.6263060716327575,2.5151222076495,2.489753287134466
2012-02-29,POMRB,4.93,4.805,4.27,3.31,3.8145454545454536,8.2,4.8533333333333335,3.58,3.525,4.1925,4.484999999999999,4.401866050948085,3.9783905880999795,4.906634594577194,4.777440733116831,4.81159375,4.9992500000000035,4.837435400360409,4.358749173949699,5.973915185131532,5.5174169120636645,4.91109375,5.2650000000000015,4.831671263919696,4.098594534409172,6.282023976999461,5.27587184704896,3.1047228422619058,3.272857142857144,3.1493793719511567,3.346174907300856,3.774790744480715,3.7485603982965054,3.4789548029638486,3.3809419191919177,3.331299508420388,3.3642776789505913,3.4665070413422208,3.472,6.207239583333334,6.095000000000001,6.473409382077113,6.509731334417237,6.745708335544266,6.268081546504344,4.723551682692308,4.981666666666666,4.742330853733234,4.2093019354709735,5.384880599139547,5.044699243030207,2.7314620535714287,3.1950000000000007,3.10632774568352,2.497883546569324,4.980203027657948,5.09012492863895,3.0362500000000003,2.9987499999999967,2.9985348217549177,2.9576467494419187,3.684275714057607,3.699657964082428
2012-05-31,PREMON,5.8,6.87,7.09,4.3900000000000015,5.23125,8.3,6.536666666666666,4.58,4.71,4.214375,4.1125,4.9611196305688505,4.9218341352914345,6.781389883725127,6.654047099176299,4.5318125,4.826250000000004,5.650461240216245,5.568104630410032,7.141488384836432,6.683635785085047,4.7371875,5.0150000000000015,5.735002758351818,5.37727714854456,7.793337759482661,7.095721976692076,2.856481398809524,3.1903571428571444,3.6456276231706948,3.610097009355109,5.1560073363351595,5.077988112252753,3.322143823099415,3.5712544191919173,4.091279705052233,4.221630947349862,4.598259169601894,4.4700000000000015,6.034479166666666,6.170000000000002,7.204045629246268,7.550742985107176,8.446414247680114,8.073585652277334,4.479037889194138,4.813749999999999,5.460065178906607,5.576237436188926,6.92971466000251,6.6610786086242495,2.752924107142857,2.6800000000000006,3.695796647410112,3.517885920043202,6.037585712092964,6.124795264388068,3.126875,2.9812499999999966,3.6831208930529504,3.8712237718947122,4.8318101316838264,4.8514506446024726
2012-08-31,MONSOON,3.015,3.1667499999999995,3.77875,1.4734970238095235,2.0438252923976603,3.597916666666667,3.481746794871794,1.2816964285714283,1.8000000000000005,4.0275,4.2725,4.1826717783413105,3.97868594234404,2.739135440858842,2.640665869721223,4.183770833333334,4.796937500000005,4.6569767441297465,4.326690340863023,3.053722828751684,2.818877217596812,4.7896875,4.807187500000001,4.952501655011091,4.472211155148898,3.390656992897358,3.337560767833702,2.671374255952381,3.019088541666668,2.776775383426226,3.207683654583039,1.2591352888725846,1.6918830734062442,3.157411499867092,3.3866551867357773,3.2722979399904037,3.3776933920705705,2.7777984801577267,2.782222222222221,5.390104166666667,6.244479166666668,5.761594044214427,5.962596989572738,4.015137306095719,3.3448944334679753,4.25000019078144,4.633353365384614,4.668737825292682,4.406799175753251,3.3171241199851496,3.5687263573368018,2.716049107142857,2.782924107142858,2.7301565598746382,2.383084999614699,0.09531514419767362,0.4566555005977543,3.173125,3.091249999999997,2.9298725358317705,3.0615062767088896,1.3190286559968474,1.389867948014787
2012-11-30,POMKH,2.88,2.2250000000000005,3.53,1.6019999999999996,1.9409090909090907,3.2,2.427142857142857,1.45,2.615,3.89875,4.15625,3.661603067004786,3.230069946030714,3.6166809851002717,3.504604528555099,3.9691875,4.266687500000005,3.6841860464778478,2.986403825233135,4.026203686600395,4.148563120534721,4.907187499999999,4.667187500000002,4.383500993006654,3.7297808825591208,4.332237005753665,4.326046043119278,2.7218742559523808,2.693874255952382,2.3068652300557355,2.8541550269484226,2.522985431398732,2.8020179960497504,2.8689985759854175,3.25763245946305,2.7397424003578785,2.767527832439186,2.4856800871320512,2.457,4.7119791666666675,5.824479166666668,4.736956426528657,4.533583340946721,5.5351655498543675,4.983782568296952,4.157500190781441,4.324722413003662,3.7720998380327524,2.998741501045756,4.097848304790678,3.913711032384525,2.7788616071428573,2.722924107142858,2.2180939359247827,1.7131360971530547,1.3772737216338324,2.232762202753042,3.1925000000000003,3.162499999999997,2.8039235214990623,2.830006413061093,2.5251300179663367,2.6122516071944766
2013-02-28,POMRB,3.9,4.141666666666667,5.25,3.13,3.0127777777777767,4.7250000000000005,4.255555555555556,3.5250000000000004,3.61,3.846875,3.8987499999999997,3.7569618402028717,3.3450903282026125,4.500488363824964,4.763512696638819,3.7510520833333336,4.100854166666672,3.8671782945533755,3.22001589968363,4.752832145995906,4.260296135963289,4.74546875,4.912187500000002,4.730100595803993,4.288171976156915,5.660766944999862,5.114041199073806,2.7246454613095232,2.6488742559523817,2.6361191380334414,2.8608449920262906,3.535054526032626,3.5945110058865017,2.6256409501499958,3.0571905402711312,2.8489565513258377,2.8319791426852996,3.6876208153050287,3.8145454545454536,4.380989583333333,4.955729166666669,4.732173855917194,4.245414533391332,6.291938239329069,5.752562077759906,4.1216915636446885,4.175277968559218,3.965482125041874,3.398962277858735,4.573602520078397,4.405234814818691,2.774274553571429,2.709174107142858,2.7408563615548696,2.53094823834446,3.9923816147900597,4.411861079888122,3.14625,3.1837499999999967,3.1263541128994374,3.168525096098011,3.771659800362011,3.7735594139137834
2013-05-31,PREMON,5.8,5.816666666666666,7.05,4.973999999999998,3.7257142857142855,6.35,6.394444444444442,5.1375,4.78,3.75375,3.8987499999999997,4.574177104121723,4.713067605607254,6.159113371460693,6.037489624442255,3.7249999999999996,3.837520833333338,4.646973643398692,4.571104579124641,6.260319874545861,6.3530573158781385,4.469375,4.902187500000002,5.658060357482396,5.959905578715279,7.489955905023317,7.608032970226094,2.6647023809523804,2.794874255952381,3.5712714828200642,3.286657565853375,4.923662866599331,4.912602983253814,2.5583304022366518,2.680806611699703,3.1996596450812165,3.1951427505911743,4.92203099954346,5.23125,4.1921875,4.468229166666668,5.379304313550317,4.94115224382091,7.043571489111877,6.673946746695776,4.075267857142857,4.139722413003662,4.9370670528029015,5.457301543993072,6.1896957571852695,6.273398158952613,2.7325,2.848549107142858,3.699513816932922,4.38610844794389,5.311956534960008,5.5075770452149,3.055625,3.2012499999999964,3.7878124677396627,4.069257615567476,4.918523392692549,4.8664852909887815
2013-08-31,MONSOON,2.6,2.475,2.5249999999999995,0.9116666666666666,1.6025,2.9000000000000004,3.3374999999999995,0.6875,1.36,3.7624999999999997,3.795,3.784506262473034,3.788179725475901,2.3324427757168893,2.5095814328591697,3.7510416666666666,3.664583333333338,3.778184186039215,3.591178916988698,2.184976195476146,2.399153834804644,4.2875,4.588750000000002,4.404836214489437,4.43074401928843,3.139560656674062,3.105632602998153,2.7124880952380948,2.654416666666667,2.507429556358705,2.8000970936914307,1.127805135629735,1.4147943933086844,2.5936672410192148,2.5704752886002877,2.56079578704873,2.515133077110893,1.7949275189716654,2.0438252923976603,4.03625,4.293750000000002,4.38758258813019,3.891540809398716,2.440413559740807,2.5714260386492067,3.939930555555555,4.103660714285714,4.297240231681741,4.604579239953664,2.7766295217370276,3.5484311084113935,2.747589285714286,2.700000000000001,2.494708290159753,2.908286157439752,0.7420646110416076,0.9986948766446213,3.039921875,3.091249999999996,2.8166874806437976,2.985902901130514,1.4010392021619702,1.4415991839258702
2013-11-30,POMKH,2.55,2.708333333333333,2.575,1.6842857142857142,1.84375,2.3875,2.2,1.7100000000000002,2.33,3.91875,3.7125000000000004,3.2907037574838203,3.049225839294116,3.2071102891114793,3.2470119466076914,3.5940476190476183,3.785416666666671,3.3502438449568626,2.9978689567199024,2.875251832272856,3.06214878910785,4.15,4.350000000000001,3.6729017286936623,3.316361852594357,3.882097851909487,3.7752833630140157,2.660738095238095,2.6749880952380956,2.1781720195295087,2.5167817381027984,2.3383852608849596,2.2328645033677033,2.6949485693400175,2.546185515873015,2.273977472229238,2.177525255833895,1.680282607762695,1.9409090909090905,4.035,4.090625000000002,3.587549552878114,2.9376791658391954,4.235877190389598,4.5426230594613735,3.651909722222222,4.046874999999999,3.4583441390090446,3.163510819268464,3.6896078130491707,3.4448000135742802,2.7103125,2.7650000000000015,2.180824974095852,2.290769953720651,1.2330700627169042,1.6922515760750014,3.0827343749999994,3.019999999999996,2.6220124883862788,2.628685803377798,2.4602591848466258,2.477340031457027
2014-02-28,POMRB,4.3,3.866666666666666,4.750000000000001,3.43,3.3926315789473698,4.29,3.4000000000000004,3.3857142857142857,3.7693749999999993,4.053125,3.8125000000000004,3.6944222544902923,3.58038699987308,4.118484441456411,4.407830899988548,3.3620535714285715,3.7166666666666712,3.556812973640784,3.293091543956343,4.342522999790301,4.573490163963331,3.9681250000000006,4.225000000000001,4.1037410372161975,3.835298308727924,5.110404823888247,4.893978903526336,2.577373511904762,2.7499880952380957,2.678903211717705,2.641642841919817,3.383478766515347,3.5007346249778997,2.711133040935673,2.6411489661654133,2.7214391149164907,2.6382558854695137,2.8330323317179547,3.0127777777777767,3.968333333333334,3.9818750000000014,3.8685297317268685,3.213338004262262,5.145566916636259,5.332512536156314,3.2594150641025643,3.8329861111111105,3.435006483405427,3.040191207053846,4.225806292370542,4.201693217522782,2.726294642857143,2.730178571428573,2.6627806987432256,2.844691268052107,3.7703448216322584,4.174781576329448,3.115125,3.059843749999996,3.080957493031767,3.1060207287802726,3.644849843785693,3.6741142229604407
2014-05-31,PREMON,6.65,4.835714285714286,6.45,4.26,4.1561111111111115,6.775000000000001,4.945833333333334,4.978571428571429,4.963125,4.190625,4.025,4.876653352694175,5.620595117512615,6.0480298650373445,6.070109548376517,3.2606646825396823,3.471428571428576,4.068373498470185,4.180435913763377,5.923568334639644,5.974087298603906,4.0477083333333335,4.075000000000001,5.042244622329719,5.413285906882,6.949591471896653,7.427559289285,2.661316964285714,2.571488095238096,3.311341927030623,2.955087502770377,4.827965009562921,5.141804159522253,2.7438386330409363,2.7487481725146194,3.295307913394339,3.3007522707558508,3.7783181356277686,3.725714285714285,4.135520833333334,4.088125000000002,5.031117839036122,4.869134490102886,6.12066646876849,6.467695301955315,3.113175366300366,3.470833333333333,4.03933722337659,4.174270438589267,5.672426647628942,5.816291600176828,2.9098511904761906,2.6904464285714305,3.589096990674507,4.384119396102424,5.223909989206046,5.308996257678789,3.150375,3.1056249999999963,3.8338244958190604,4.14555255691485,4.872239091075719,4.908569993712023
2014-08-31,MONSOON,2.825,1.6,1.67,0.95875,1.301578947368421,1.9416666666666669,1.646153846153846,0.9742857142857144,1.436,4.3812500000000005,4.08125,4.055992011616505,4.6734092202918625,2.5543207009119904,2.919207142856748,3.236011904761905,3.252678571428576,3.081024099082111,2.9215645776203663,1.7696316815964228,1.8848239270994225,4.253958333333333,3.861250000000002,3.693346773397831,3.6921364122214784,2.587357607991766,2.826686470748676,2.7395312499999998,2.5832589285714294,2.370305156218374,2.5327256915117715,0.9555986838093409,1.1712411159291576,2.8241593567251466,2.6735179093567245,2.4978163269839717,2.488657022380145,1.6195202426243376,1.6024999999999998,4.54875,3.848541666666668,3.7953373700883404,3.7455709946177773,1.940932061270467,2.773612731729191,3.1775206043956046,3.0479967948717945,3.0820638724874923,2.723189663571881,1.9485099665551942,2.744172927032472,3.1325595238095234,2.7621428571428592,2.5431724801189897,2.97710190669358,0.6770220133360842,0.8148973789317708,3.176125,3.1246249999999964,2.874694697491436,3.0970114979897607,1.419305233635991,1.4919157441052637
2014-11-30,POMKH,3.425,2.7722222222222226,4.066666666666666,2.30875,2.406315789473684,4.683333333333334,2.7214285714285715,2.891666666666666,2.536,4.5093749999999995,4.3,3.803595206969903,4.15577420116382,3.4300698344141867,3.3800328267638107,3.2285962301587308,3.2686507936507985,2.9575033483381556,2.67495515379305,2.2299131200840523,2.779236872913487,4.3081249999999995,4.234166666666669,3.8426747307053652,3.7709433774480208,3.2697847567229017,3.365794232079225,2.6682589285714284,2.739375000000001,2.345683093731024,2.4349254343778655,2.193313687056783,2.2362310177555145,2.831487573099415,2.8141593567251455,2.461216111979857,2.429734382279101,1.7813080169403848,1.84375,4.684375,4.422500000000002,4.150535755386338,4.179846745349104,3.592254481912547,3.9663317115747843,3.1792914377289376,3.1783539377289376,2.9378097520639237,2.4901102280759515,2.5733724260048296,2.0591594268646407,3.3133630952380946,3.0575595238095254,2.6825701547380603,2.9546512878019544,1.4724418278596643,1.8144256408124728,3.176125,3.1761249999999963,2.7392168184948615,2.8165463708312886,2.4947701848806796,2.4897683142379563
2015-02-28,POMRB,4.95,3.605555555555557,4.908333333333333,3.43125,3.4726315789473685,5.3,3.393333333333333,3.9857142857142853,3.7693749999999993,4.5125,4.4624999999999995,4.262157124181942,4.651286189180588,4.567339368873203,4.753890156017665,3.2671006944444447,3.2033730158730216,3.2167242312251165,3.0466755608912734,3.8721899584060635,4.389656035399428,4.472291666666667,4.2737500000000015,4.268938171756552,4.385351384888652,4.91576542316467,5.758560838047227,2.624799107142857,2.739687500000001,2.779909856238614,2.5979672746205313,3.3336294201838217,3.61334672541413,2.8324378654970763,2.834159356725145,2.8657822987668613,2.867070259613741,3.309165629881682,3.3926315789473698,4.805208333333334,4.6750000000000025,4.610321453231803,4.862882135386807,5.4253288758754055,6.180410802899122,3.2352930402930404,3.176687271062271,3.1200191845716874,2.8862442710446583,3.6561677208734165,4.195755085084128,3.4214880952380944,3.2075595238095254,3.20382780712855,3.614977518116081,3.975986768056831,4.346042517538062,3.176125,3.1761249999999963,3.1512800910969165,3.24021708970741,3.7276137786500585,3.743396992477414
2015-05-31,PREMON,7.025,5.0375,6.7250000000000005,3.6885714285714286,4.134736842105263,6.850000000000001,4.966666666666667,5.8249999999999975,4.963125,4.559375,4.55625,5.367294274509166,6.383078309345723,6.566570260495569,6.58144762836614,3.3244791666666673,3.25381944444445,3.94503453873507,4.306540198511888,5.412468817895581,5.494126656016262,4.60375,4.342500000000002,5.251362903053932,6.065862999272346,6.825022814509676,6.992618653013034,2.6996428571428575,2.596830357142858,3.14337448517174,2.8174687724510337,4.784438686863526,4.821960346990237,2.8382309941520467,2.8288157894736825,3.373364116102222,3.468065556517379,4.0786216521556335,4.1561111111111115,4.98125,4.693750000000002,5.506192871939082,6.252929178013494,6.629821418401152,6.905153886772666,3.3985119047619046,3.1818956043956046,3.858678177409679,4.44900980580886,5.290689048436982,5.739444535605233,3.4644345238095227,3.4191666666666674,4.2522966842771295,5.374460602338048,5.601165112145085,5.423009822766676,3.176125,3.1761249999999968,3.8760180546581497,4.226478058687204,4.931715218839161,4.911747941876671
2015-08-31,MONSOON,2.475,1.70625,2.708333333333333,1.1825,1.3305555555555548,2.833333333333333,2.0733333333333333,0.9928571428571428,1.436,4.6390625,4.468750000000001,4.210376564705499,4.770678945353793,3.0231324154170243,3.182423541701549,3.310381944444445,3.2803819444444504,3.049520723241042,3.1791333669140376,1.6524031402000743,1.8538508825865496,4.731875,4.602083333333335,4.234151075165693,4.738926158477332,2.5421097313215064,3.0345937660778843,2.782611607142857,2.6527678571428583,2.359024691103044,2.4765234911120197,0.8467498330512568,1.1789759967700215,2.7751772660818714,2.836059941520466,2.556240691883555,2.6252547088727125,1.3425344723217334,1.301578947368421,5.104583333333334,4.916666666666669,4.437049056496782,5.166025160185076,2.3137039460011763,2.7340023143325802,3.545972222222222,3.2886904761904767,3.144540239779141,3.3616809921305633,1.7011369230881004,2.5696666444591862,3.5043452380952376,3.423809523809524,2.948520867709135,3.570071816361589,1.3984835296669056,1.2167071973425942,3.176125,3.1761249999999968,2.90001083279489,3.1377419084539206,1.4620461905326563,1.4880385622399386
