Date,Season,Fatehabad,Ratia,Bhuna,Tohana,Bhattu Kalan,Fatehabad_Trend,Fatehabad_SMA,Fatehabad_EWMA,Fatehabad_DES,Fatehabad_TES,Fatehabad_ARIMA,Ratia_Trend,Ratia_SMA,Ratia_EWMA,Ratia_DES,Ratia_TES,Ratia_ARIMA,Bhuna_Trend,Bhuna_SMA,Bhuna_EWMA,Bhuna_DES,Bhuna_TES,Bhuna_ARIMA,Tohana_Trend,Tohana_SMA,Tohana_EWMA,Tohana_DES,Tohana_TES,Tohana_ARIMA,Bhattu Kalan_Trend,Bhattu Kalan_SMA,Bhattu Kalan_EWMA,Bhattu Kalan_DES,Bhattu Kalan_TES,Bhattu Kalan_ARIMA
1996-02-29,POMRB,14.982,13.0775,5.7325,8.104,4.016666666666667,,,14.982,14.32628569491258,13.687309661153133,0.0,,,13.0775,13.836878423497211,12.60744178441437,0.0,,,5.7325,5.621069629204712,5.353933762000768,0.0,,,8.104,7.901760717895178,8.212951494110005,0.0,,,4.016666666666667,4.158879361455879,4.52553026488997,0.0
1996-05-31,PREMON,13.1675,13.4625,5.5925,8.264000000000001,4.715,,,14.2562,13.456219632064812,14.815291377948258,14.981898989690452,,,13.2315,14.221757428103313,13.012267356939685,-2.7417482873448602e-05,,,5.6765,5.541111200910123,5.897160003430262,4.93587986583218,,,8.168,8.030756668457238,7.622733497043402,8.103937952893704,,,4.295999999999999,4.295812917307613,4.0351369249665785,3.7659599114505604
1996-08-31,MONSOON,15.225999999999999,13.2375,5.29,8.31,4.45,13.931125000000002,,14.644120000000001,13.797122357348032,14.42286135043428,13.760134074141389,11.706354166666666,,13.233900000000002,14.582071267484823,12.909929875900607,0.0001797351400378392,5.3196875,,5.5219000000000005,5.373954689680688,5.814815188910337,4.941229620883834,8.1315,,8.2248,8.146018520347583,8.232803630186732,8.18549944862764,4.500833333333333,,4.3576,4.332802382350211,4.53317671718764,4.232463311365253
1996-11-30,POMKH,14.616,8.396666666666668,5.775,8.2025,4.484999999999999,12.8496875,14.497875,14.632871999999999,13.743192085186969,14.849251688116818,14.811215956141531,10.793854166666668,12.043541666666668,11.299006666666669,14.653919523217496,9.350707520108424,0.00017118675000560494,5.0828125,5.5975,5.62314,5.46723393457513,5.410526564062254,4.854738868748149,8.067625,8.220125000000001,8.21588,8.222533797710415,7.395917794645535,8.229588589112332,4.564375,4.416666666666666,4.40856,4.381073565045068,4.276809328360321,4.301539285706842
1997-02-28,POMRB,10.448,10.38,3.51,7.395,4.69,11.79775,13.364375000000003,12.958923200000001,12.023764346378975,13.780097619345105,14.580963157557353,9.376041666666667,11.369166666666668,10.931404,14.819196996450886,14.208174689208498,13.077639492878665,5.301875000000001,5.041874999999999,4.777884,4.624987014752179,5.388232779938228,5.344990074408889,7.942375,8.042875000000002,7.8875280000000005,8.142178717038611,8.795225740549034,8.197310443022715,4.75375,4.585,4.521136,4.497508943028349,4.524684889142038,4.298657142481141
1997-05-31,PREMON,9.05,8.86,5.92,8.462,4.55,11.014750000000001,12.335,11.395353920000002,10.482649203217198,12.927737610169785,12.328739244501026,8.587708333333333,10.218541666666669,10.1028424,14.881251585709911,14.318056496981647,13.59307902871417,5.3784374999999995,5.123749999999999,5.2347304,5.08161585901633,5.002589316146517,3.3393683254254256,7.7939375,8.092375000000002,8.117316800000001,8.265578808357576,7.961680037032892,8.073853036826584,4.851875,4.54375,4.5326816,4.546996838300789,4.347095793810024,4.4933865548888035
1997-08-31,MONSOON,10.928,6.4975,6.715,7.110000000000001,6.13,10.987687500000002,11.2605,11.208412352000002,10.37003246434108,11.580853734707151,11.133611565382278,8.449375,8.533541666666668,8.660705440000001,14.79088145375903,13.734123433500919,12.39281795108902,5.4453125,5.4799999999999995,5.82683824,5.6667367697868665,5.321351564199076,5.109117832742169,7.8895625,7.792375000000002,7.714390080000001,8.12713097596987,8.54519020555041,8.158337025445185,4.574583333333333,4.96375,5.17160896,5.161572734423963,4.634286297556986,4.45272784349872
1997-11-30,POMKH,12.65,8.83,4.9625,8.215,3.59,11.67075,10.769,11.7850474112,11.003943883333562,11.384055264662795,11.630694643067805,8.355625,8.641875,8.728423264,14.812378883260243,8.660539810063064,6.9204688802288175,5.4978125,5.276875,5.481102944,5.318510808828915,5.7599370685568685,6.114365988318141,8.213375,7.7955000000000005,7.914634048,8.209084122241114,7.423310258446013,7.938236542125039,4.275416666666667,4.74,4.538965376,4.773828613979114,4.776336220439147,4.841950782679372
1998-02-28,POMRB,12.1975,8.839999999999998,4.8575,8.147499999999999,3.3666666666666667,12.404125,11.206375,11.950028446720001,11.179922842669079,10.956582046541454,12.365203071177868,9.367499999999998,8.256874999999999,8.773053958399998,14.817187099173745,11.296426776622543,7.9794392409708905,5.202187500000001,5.613750000000001,5.2316617664,5.070906954789015,4.932955354471393,3.331597791901609,8.671875,7.983625000000001,8.0077804288,8.265079517061649,8.819811868615675,7.802860242929769,3.805416666666667,4.409166666666667,4.070045892266666,4.327165514716394,4.7010685531091925,4.487542507487065
1998-05-31,PREMON,12.765,9.65,4.9925,10.3,3.48,12.5590625,12.135124999999999,12.276017068032,11.50962464848649,12.061548293543755,12.19563117627221,10.303125,8.454374999999999,9.12383237504,14.851052422845175,10.194185695905638,10.210517678750895,4.9553125,5.381875000000001,5.135997059839999,4.9779202164428575,5.67773784100021,5.491962549066913,8.870312499999999,8.443125000000002,8.92466825728,8.695041131707427,8.123434248052318,8.106466982227486,3.3241666666666667,4.141666666666667,3.8340275353599997,3.978743363533422,4.187181976227874,4.320944405776866
1998-08-31,MONSOON,13.08,13.802499999999998,5.2775,8.94,3.44,11.919895833333335,12.673124999999999,12.5976102408192,11.8241516221147,12.675489171725065,12.489299875577704,10.353958333333333,10.280624999999997,10.995299425024,15.104003134513453,8.509444746541146,7.387693971223625,4.823854166666667,5.022500000000001,5.192598235904,5.03583319585747,5.502854532210876,5.017043258636482,8.72625,8.900625000000002,8.930800954368,8.809613948664186,9.022816156754512,8.19442299881575,3.4645833333333336,3.469166666666667,3.676416521216,3.6843382325222924,4.440550229282353,4.264841507218618
1998-11-30,POMKH,11.7375,9.01,4.425,7.9725,2.43,11.79125,12.444999999999999,12.25356614449152,11.458464174296234,12.931260212658305,12.714000895034681,10.587291666666665,10.325624999999997,10.2011796550144,15.074274895739121,10.162082865583946,8.559081836106127,4.696458333333333,4.8881250000000005,4.885558941542399,4.732319134849873,4.981421246236199,3.9643994608832003,8.679375,8.84,8.547480572620799,8.732341299828757,8.155777562261992,8.592203388211828,3.718125,3.179166666666667,3.1778499127295996,3.1248075099864367,3.654893095846453,3.7385163957470557
