Date,Season,Dhuraiya,Bausi,Amarpur,Shambhuganj,Charian,Rajon,Barahat,Katoria,Banka,Dhuraiya_Trend,Dhuraiya_SMA,Dhuraiya_EWMA,Dhuraiya_DES,Dhuraiya_TES,Dhuraiya_ARIMA,Bausi_Trend,Bausi_SMA,Bausi_EWMA,Bausi_DES,Bausi_TES,Bausi_ARIMA,Amarpur_Trend,Amarpur_SMA,Amarpur_EWMA,Amarpur_DES,Amarpur_TES,Amarpur_ARIMA,Shambhuganj_Trend,Shambhuganj_SMA,Shambhuganj_EWMA,Shambhuganj_DES,Shambhuganj_TES,Shambhuganj_ARIMA,Charian_Trend,Charian_SMA,Charian_EWMA,Charian_DES,Charian_TES,Charian_ARIMA,Rajon_Trend,Rajon_SMA,Rajon_EWMA,Rajon_DES,Rajon_TES,Rajon_ARIMA,Barahat_Trend,Barahat_SMA,Barahat_EWMA,Barahat_DES,Barahat_TES,Barahat_ARIMA,Katoria_Trend,Katoria_SMA,Katoria_EWMA,Katoria_DES,Katoria_TES,Katoria_ARIMA,Banka_Trend,Banka_SMA,Banka_EWMA,Banka_DES,Banka_TES,Banka_ARIMA
2009-05-31,PREMON,3.5,8.3,5.0,3.75,7.0840000000000005,7.7,5.1,7.08,5.55,3.2575,2.975,3.3296729553328257,3.3646295488655413,3.522759020490026,3.432866939730098,6.5675,5.142499999999998,6.335533603957504,5.231099950091021,7.064176782115526,6.697234888222815,3.198645833333333,3.181458333333336,3.8723565324416853,3.9798919416564678,4.046111537730271,3.909432442013357,2.5728125,2.7381249999999993,3.1244257674145146,3.267869895322401,3.724450412298113,3.5003886659621206,4.626083333333333,4.626083333333334,5.441268382353301,5.960409016269684,7.115727813384677,7.083999870888582,5.965625,5.8000000000000025,6.521977173608201,6.16610329770193,6.822284889174182,6.832560893527678,3.9325,3.677500000000005,4.34450381773056,5.630840673221725,5.427402164137117,5.544064697885035,4.9275,5.005357142857143,5.698390071777032,5.752562902475158,6.908982248828593,6.3188617507032525,4.47375,5.137499999999999,5.024056270000008,5.156218451927989,4.374379312703009,4.715758546861906
2009-08-31,MONSOON,2.83,6.62,1.4400000000000002,1.76,3.108333333333333,4.72,3.2,2.06,3.17,3.2199999999999998,3.2575000000000003,3.1298037731996953,3.2162329101788645,2.1553416466317303,2.2916711013567346,6.805,6.354999999999999,6.4493201623745025,5.292111264518808,3.874708714603491,5.093058302056178,3.0004166666666667,3.2631250000000027,2.8994139194650113,3.0960510966337935,1.293108802896061,1.7768968013557256,2.4775,2.643124999999999,2.578655460448709,2.4201329951194746,2.142059265126427,2.1511316517056325,4.626083333333333,4.626083333333334,4.508094362745314,4.768803749736129,3.1373337230348355,3.1083332851391665,5.82625,5.930000000000002,5.80118630416492,6.047657599112828,4.625891225889513,4.591027529033188,3.6725000000000003,3.9950000000000054,3.886702290638336,4.527548311651059,2.7401565517862196,2.341071158191129,5.13875,4.865,4.24303404306622,4.64790205819092,2.30894572355793,2.7717259136122876,4.24875,4.467499999999999,4.282433762000005,4.816459378478209,4.246233806192389,4.618578141727437
2009-11-30,POMKH,3.0,6.0,2.26,1.7,3.76,4.585000000000001,2.15,5.86,4.65,3.3575,3.2575000000000003,3.0778822639198173,3.1390266731398118,3.3853644342857314,3.2970080444429404,6.911250000000001,6.7799999999999985,6.2695920974247015,5.330195806212888,4.870800320874017,4.503414239192341,2.835,3.1341666666666694,2.6436483516790066,2.7819812066901184,3.6705895297403917,3.117402603800548,2.4337500000000003,2.5024999999999986,2.2271932762692255,1.837436864115213,2.282323177482057,2.1215670166416,4.626083333333334,4.626083333333334,4.2088566176471875,4.189270400404301,3.7863584059335857,3.759999943172508,5.701250000000001,6.001250000000002,5.314711782498953,5.886100144164494,4.525088218903142,4.158761214786356,3.50375,3.870000000000005,3.1920213743830015,2.9129304826768374,3.014199452868969,2.922913421924203,5.3325,4.99,4.889820425839732,5.068721661294776,4.227781950934967,4.727431244438618,3.7862500000000003,4.479999999999999,4.429460257200002,4.853079481718098,4.763541115173702,4.179642534564158
2010-02-28,POMRB,3.4,6.4,2.766666666666667,2.6,4.552,5.6,3.45,6.15,2.7,3.59625,3.1825,3.2067293583518905,3.2115723350670318,3.3365554560693442,3.2740024652755926,7.03625,6.829999999999999,6.321755258454822,5.380652158740725,5.9447329739752774,7.018890780073816,2.8583333333333334,2.8666666666666694,2.692855677674071,2.76177273490236,3.2322083802091344,3.709819853062099,2.4899999999999998,2.452499999999999,2.3763159657615356,2.151807424083611,3.2451013222707124,3.159633637037704,4.626083333333333,4.626083333333334,4.346113970588313,4.251574011014589,4.575784190251645,4.551999927619335,5.766249999999999,5.651250000000003,5.428827069499372,5.908996953745211,6.476939401630601,6.159498077467962,3.6425,3.475000000000005,3.295212824629801,2.9863724529243667,3.480382470516184,3.033193267462889,5.3775,5.2875,5.3938922555038396,5.554547599431476,5.923806786450624,5.927284910026527,3.3037500000000004,4.017499999999998,3.737676154320001,4.3779330207362355,4.837968998312446,4.674984402131774
2010-05-31,PREMON,4.9,8.95,4.746666666666667,3.6,7.0840000000000005,8.1,5.33,7.44,3.7,3.7475,3.5325000000000006,3.8840376150111346,3.8178839111491163,3.5404072865645304,3.4383001270856686,7.12375,6.992499999999999,7.373053155072893,5.515987825019347,7.87422705355405,7.966496993315763,3.0933333333333333,2.8033333333333363,3.5143800732711092,3.5836569881286304,4.06074380046089,3.8054337009993535,2.7025,2.4149999999999987,2.8657895794569215,3.225103000950783,3.648070283881639,3.548105497413112,4.626083333333333,4.626083333333334,5.4412683823529875,5.960409339719439,7.105256914370019,7.083999879722998,5.920625,5.751250000000003,6.4972962416996225,6.402934997502797,6.987050199570307,6.546269684500044,4.06875,3.5325000000000046,4.1091276947778805,4.800861728048476,5.32958976139831,5.189811915246238,5.2524999999999995,5.3774999999999995,6.212335353302304,6.4752181091163825,7.264459707664248,7.164045852710292,2.8087500000000003,3.554999999999998,3.7226056925920012,4.185238814347417,4.402876918507194,4.604670030673346
2010-08-31,MONSOON,3.34,6.97,1.88,2.36,3.108333333333333,4.84,4.08,2.06,1.16,3.9312500000000004,3.6600000000000006,3.6664225690066807,3.7975533270746182,2.5210047080289546,2.5852092428894924,7.33375,7.079999999999999,7.211831893043736,5.579964899278889,4.663025374025137,4.964018908404244,3.5900000000000003,2.913333333333336,2.8606280439626657,2.990874647784642,1.205793926195093,1.6448854265270292,3.0024999999999995,2.5649999999999986,2.6634737476741526,2.967035787612458,1.90704116154371,1.9908433143478974,4.626083333333333,4.626083333333334,4.508094362745126,4.768805457578161,3.1271360584098904,3.1083332884348756,6.395,5.7812500000000036,5.834377745019774,6.242002917433327,4.744409186429931,4.715357740808576,4.4799999999999995,3.752500000000005,4.097476616866729,4.820994282329026,2.684415280359562,2.5415495296784054,5.282500000000001,5.3774999999999995,4.551401211981382,5.201719035521442,2.6653261178262615,2.577840029221538,2.5775,3.052499999999998,2.6975634155552006,3.394142138772666,3.259984772043108,2.4356957818260803
2010-11-30,POMKH,3.7,6.35,3.7,2.8,3.76,5.7,4.68,4.86,2.7,3.9987500000000002,3.835000000000001,3.6798535414040083,3.876137305789287,3.507839992358804,3.3840335893002074,7.388750000000001,7.167499999999999,6.867099135826241,5.620922541998365,5.599596904941792,5.812970988987509,3.8975,3.2733333333333365,3.1963768263775996,3.3055962944273616,3.4456408878459936,3.0328494741455065,3.3775,2.839999999999999,2.7180842486044914,3.0123137131181235,2.015193460823425,2.1196406254985924,4.640583333333334,4.626083333333334,4.208856617647076,4.189272471512541,3.7764478368584924,3.7599999471178696,6.812499999999999,6.060000000000003,5.780626647011864,6.233090376247198,4.640420604206955,4.378181168119692,4.598750000000001,4.385000000000005,4.330485970120037,5.133787110637599,3.078550324359154,3.0217282178887315,5.595000000000001,5.1274999999999995,4.67484072718883,5.079022619833185,4.513010204870209,4.965826814022862,2.53125,2.564999999999998,2.6985380493331204,3.0786935698913975,3.9188050279683564,4.077326366198573
2011-02-28,POMRB,4.17,7.73,5.3,3.9,4.552,8.28,4.21,7.39,2.8,4.02375,4.027500000000002,3.875912124842405,4.089727042750814,3.6649023491886594,3.5077084735999398,6.89875,7.499999999999998,7.212259481495745,5.707388349319729,6.62209185714151,7.785120078910392,3.83,3.9066666666666694,4.03782609582656,4.223297418553534,3.1975570139056018,3.7392178849639914,3.5175,3.164999999999999,3.190850549162695,3.844690243723334,3.0283055810445,3.183673368363663,4.572791666666666,4.626083333333334,4.346113970588245,4.251575920531449,4.566173054786577,4.551999932297486,6.925416666666666,6.730000000000002,6.780375988207118,6.709260097133775,6.632456107149021,6.806260931617299,4.3687499999999995,4.5750000000000055,4.282291582072022,4.775947063726131,3.861172401185029,3.5985899814107727,5.7525,5.4375,5.7609044363132975,5.939119120099377,5.952436353813364,5.891626793988199,2.48375,2.589999999999998,2.739122829599872,2.8511073393539883,3.1743362730057916,3.093913032665995
2011-05-31,PREMON,4.67,8.06,4.673333333333333,5.3,7.2,8.76,5.52,8.7,3.23,4.0525,3.970000000000002,4.193547274905443,4.437747049799917,4.2882009298773625,4.024894938231167,6.420000000000001,7.277499999999999,7.551355688897447,5.802341104458195,8.640209646583866,9.258501431578058,3.6650000000000005,3.8883333333333363,4.2920289908292695,4.630286838186239,4.292761761202246,4.0474505985170595,3.3362499999999997,3.5899999999999994,4.034510329497617,5.536153554589463,3.7367749213306385,3.796473959270145,4.61675,4.655083333333334,5.487668382352947,6.039901039046359,7.0959560737737535,7.083999887426167,6.762083333333333,6.895000000000001,7.572225592924271,7.254785515955519,7.674885205158518,7.856713839337472,3.8237500000000004,4.622500000000006,4.777374949243213,5.539447121619934,5.759047151022651,5.253452928074019,5.66125,5.7524999999999995,6.936542661787978,7.233471548156664,7.5349420829009075,7.555541052566705,2.4000000000000004,2.4724999999999984,2.935473697759923,2.7832437483143795,3.476575150891149,3.6934872899286497
2011-08-31,MONSOON,3.77,3.94,1.413333333333333,1.78,2.45,5.083333333333333,2.05,2.06,1.25,4.0103125,4.077500000000002,4.024128364943266,4.395520402450843,3.0446412726636067,3.0100988319313537,6.092499999999999,6.52,6.106813413338468,5.754641953441268,5.204138100479945,5.669145523260067,3.3162499999999993,3.77166666666667,3.140550727830895,3.5389978736832743,1.4299592131720482,1.6959430989577835,3.0925,3.4449999999999994,3.13270619769857,3.790210560885679,2.2753141370388903,2.4314120691611323,4.863999999999999,4.4905,4.272601029411768,4.454537282925009,3.1245815301707847,3.088653969037876,6.180833333333333,6.955833333333335,6.576668689087896,7.051688279128442,5.327914892708402,5.052528541564042,3.375,4.1150000000000055,3.6864249695459277,3.2767448760763553,3.083140936913476,2.7083594683766923,5.3412500000000005,5.7524999999999995,4.985925597072787,5.788859944239411,3.1333678931823084,2.8977185434694843,2.24,2.4949999999999983,2.2612842186559536,2.2794722333835766,1.963600129408288,2.0107560952649086
2011-11-30,POMKH,3.5,5.55,2.8466666666666662,1.93,4.77,4.15,2.35,4.13,1.94,4.055625000000001,4.0275000000000025,3.8144770189659596,4.222621541615392,3.8766569457917766,3.6900308345508828,5.797499999999999,6.32,5.884088048003081,5.763018824823616,5.655779629292452,5.74791526435188,2.982916666666666,3.558333333333337,3.022997103365203,3.316612539636299,3.5967870570520124,2.876972828458119,3.0025,3.227499999999999,2.651623718619142,2.6063486388000587,2.4633638589256748,2.1286127827913846,5.0275,4.743,4.471560617647061,4.5692309088847125,3.7377136372980475,3.868348345628747,5.775833333333333,6.568333333333336,5.606001213452737,6.649178686934156,5.274070099572056,4.68277034289097,3.1687499999999997,3.532500000000006,3.1518549817275563,2.2746556660454282,3.1655756450301067,2.70463783992835,5.045,5.569999999999999,4.643555358243672,5.2289526365266985,4.887606396188819,4.715959856925242,2.3375,2.304999999999998,2.132770531193572,2.0320884478261085,3.123716008185259,3.033590984853172
2012-02-29,POMRB,4.0325000000000015,5.91,3.3633333333333333,2.82,5.52,5.18,2.95,5.56,2.28,4.1178125,3.993125000000003,3.9016862113795767,4.2284458648740975,4.069886687332505,3.850712376197769,5.86625,5.865,5.894452828801849,5.783339491428117,6.562011466288576,6.915978073081803,2.9166197916666663,3.0741666666666703,3.1591315953524552,3.362236998734678,3.495140609454167,3.463952565226425,3.085,2.957499999999999,2.718974231171485,2.494730312815501,3.4430053197237984,3.2546335039642083,5.105625,4.985,4.890936370588236,5.13251181472346,4.5838752977238295,4.399572669063137,5.715,5.7933333333333366,5.435600728071643,6.440266465759012,7.034066099860407,6.179744158745262,3.20375,3.2175000000000056,3.071112989036534,2.321490407026553,3.6379989958639345,3.2315362682511597,5.167916666666667,5.112499999999999,5.010133214946203,5.272551273275609,6.106497452618312,6.135251367022096,2.4559375,2.174999999999998,2.1916623187161433,1.9285938157130573,2.652685454853839,3.3046889038845855
2012-05-31,PREMON,5.17,7.52,3.943333333333333,5.66,7.54,8.62,5.13,8.16,4.53,3.98,4.118125000000003,4.409011726827746,4.623025291712307,4.61131459390056,4.313638767900446,6.12625,5.73,6.5446716972811085,5.8576110470875875,8.341145531289909,8.783519311164486,2.9011562499999997,2.89166666666667,3.4728122905448062,3.633763209256113,4.290056275400147,4.123742925180624,3.17625,3.0474999999999985,3.895384538702891,4.824442719031191,4.327335669622175,4.060133782690891,5.1025,5.07,5.950561822352942,6.8755995239456915,7.167558102028385,6.928811369396389,5.865416666666667,5.758333333333336,6.709360436842985,6.888999142041031,7.555515822283048,7.094151518791587,3.4225,3.1200000000000054,3.8946677934219203,4.477744104885445,5.402808408684015,5.086818149762631,5.708333333333333,4.977499999999999,6.270079928967721,6.325798972155591,7.292880959462823,7.287101468312444,2.461875,2.4999999999999982,3.1269973912296862,2.4282738510457187,2.99570798882122,3.4788614696281677
2012-08-31,MONSOON,3.7675,5.03,1.6129583333333333,2.08,2.7350000000000003,4.736666666666667,2.72,3.583333333333333,0.8975,3.8996875000000006,4.117500000000002,4.152407036096648,4.461638316732757,3.486424881849328,3.4066697297861968,6.227499999999999,6.0025,5.938803018368665,5.845140685064325,4.872356720840903,5.850572138433242,2.9028229166666666,2.9415729166666704,2.7288707076602168,2.875034974535316,1.3437120497408797,1.7741563898199133,3.46,3.1224999999999987,3.1692307232217347,3.6150076537316846,2.094447215269355,2.343827245008635,5.008125,5.14125,4.664337093411765,5.128298815376942,3.21484788655379,2.8067334821214445,6.461666666666666,5.67166666666667,5.920282928772457,6.573443789074983,5.074279375499368,5.058722077631564,3.7625,3.287500000000006,3.424800676053152,3.7313668598167595,2.7225693068700436,2.606557295460306,6.403333333333333,5.3583333333333325,5.195381290713966,5.52103215960853,2.83182260871947,2.5931606081361167,2.6781249999999996,2.4118749999999984,2.2351984347378115,2.007494385244942,1.6195639629197949,2.2223107591552895
2012-11-30,POMKH,2.4,6.54,2.523333333333333,2.36,4.46,5.7,3.43,6.93,2.34,3.961875,3.842500000000002,3.4514442216579884,3.826511149748364,3.9863868194325396,3.818773914356194,6.785,6.25,6.179281811021199,5.884255277302314,5.517065369129224,5.68366258421643,2.964177083333333,2.8607395833333373,2.646655757929463,2.700032051783202,3.4457120375702264,3.037343463441379,3.63375,3.2299999999999986,2.845538433933041,2.856984384374666,2.294235736156521,2.0958321703386047,4.91,5.063750000000001,4.582602256047059,4.731341981006881,3.843555283519855,4.076403866604718,6.8916666666666675,6.05916666666667,5.8321697572634745,6.442874266124933,4.921078213968576,4.846553953406892,4.00125,3.557500000000006,3.4268804056318913,3.6685628439244815,2.9372665956830524,2.8346925077822975,6.815833333333334,6.058333333333333,5.88922877442838,6.043494642452272,4.950402196703604,4.9640157270556475,2.7181249999999997,2.5118749999999985,2.277119060842687,1.9948554668981766,2.6292280507390124,2.7117179884808387
2013-02-28,POMRB,4.49,5.73,3.7,4.66,5.074999999999998,8.4,4.59,8.32,3.61,3.9434375,3.956875000000001,3.866866532994793,3.9842332133896763,4.132871096777207,3.943388456342315,7.69375,6.205,5.99956908661272,5.894685414617848,6.576568035270866,7.081339514052475,2.957578125,2.9449062500000043,3.067993454757678,3.061942904606525,3.3969545454239234,3.8101188106953203,3.6225,3.6899999999999986,3.5713230603598247,4.077984564255526,3.2744924216241507,3.1914954404040583,4.831875,4.952500000000001,4.779561353628234,4.821069352042183,4.671824526967029,4.774832935277363,7.038333333333333,6.864166666666669,6.859301854358085,6.82867753533819,6.861766840230663,7.05242348852284,4.1362499999999995,3.9675000000000056,3.892128243379135,4.561652333956388,3.5775970829251915,3.413842581297663,7.375416666666666,6.748333333333332,6.861537264657029,7.047565739008946,6.715782174716337,6.5551494537336055,2.5246874999999998,2.8443749999999985,2.8102714365056123,2.322461525135845,2.558539168438573,2.8213823381065755
2013-05-31,PREMON,5.21,12.16,4.0975,5.21,7.2,8.84,5.4,8.7,3.52,4.075,3.9668750000000013,4.404119919796876,4.392017897081664,4.868372276889023,4.578483342911503,7.6762500000000005,7.365000000000001,8.463741451967632,6.122793701476688,8.329282794965188,8.457710685667596,2.9945416666666667,2.983447916666671,3.479796072854607,3.496883504045138,4.190202134770574,4.167457462069456,3.685,3.577499999999999,4.226793836215895,5.3869304707310235,4.992715562338972,4.954679267084977,4.834999999999999,4.867500000000001,5.7477368121769405,6.260713270215411,7.229928211981799,7.173609819938866,6.9275,6.919166666666671,7.651581112614851,7.28370695515633,8.12272035510029,8.607537779366105,4.0562499999999995,4.035000000000006,4.495276946027481,5.774185774371077,5.560634456601731,5.411732695939521,7.56625,6.883333333333332,7.596922358794217,8.068834613635046,8.331560782261498,8.170819501288944,2.3874999999999997,2.591874999999998,3.094162861903367,2.6194001824702307,3.7342317514570254,4.425828809328621
2013-08-31,MONSOON,3.58,7.66,1.406,2.44,2.45,5.69,3.53,7.52,0.36,4.1775,3.9200000000000013,4.074471951878126,4.182498325075997,3.640858216891844,3.599336369660858,7.1375,8.0225,8.14224487118058,6.191206326482274,5.492181634643519,6.636721307380147,2.934,2.931708333333338,2.650277643712764,2.710973226773028,1.3208441878229256,1.7172964552613803,3.4537500000000003,3.667499999999999,3.5120763017295373,4.00871377234264,2.2094006690163934,2.065229676597567,4.929375,4.796250000000001,4.428642087306164,4.466207407332652,3.2573678944817397,2.9645328249203144,6.355,7.157500000000003,6.866948667568911,7.107531122530292,5.456656249737515,5.18079531048758,3.64875,4.237500000000007,4.109166167616488,4.730416120040034,2.8947916529188515,2.604120773387976,7.012499999999999,7.867499999999999,7.5661534152765295,8.432396246780465,3.7709398930034856,3.2187000142071884,2.19125,2.457499999999998,2.00049771714202,2.097679142901777,1.3627099466796793,1.4607551386362307
2013-11-30,POMKH,3.64,3.77,3.0260000000000007,2.5,4.77,3.86,1.98,4.52,1.78,4.055000000000001,4.230000000000001,3.9006831711268752,4.007096002376841,3.602880252973717,3.5556529930346272,5.8481250000000005,7.330000000000002,6.393346922708348,6.125594201174496,6.4098568016188935,7.156142343623656,2.7231875000000003,3.057375000000005,2.8005665862276587,2.8041838036760303,3.2859751167979683,2.975066844488316,3.035625,3.702499999999999,3.1072457810377223,3.0251117682362785,2.4568987929829977,2.2967789262808673,5.07,4.87375,4.565185252383698,4.4597981823946045,3.8694521867093528,4.099536233006299,5.87,6.697500000000004,5.664169200541346,6.575902145270339,5.489772473547449,5.1653342792062755,3.30375,3.875000000000007,3.257499700569893,2.8364679395544528,3.191340718015713,3.067922042092736,6.5,7.264999999999999,6.347692049165917,7.479733934373875,6.487986898842112,6.824906458681437,2.1025,2.3174999999999977,1.9122986302852123,1.9738297347043547,2.464743348513985,2.6647494397030416
2014-02-28,POMRB,4.07,4.19,2.713,2.67,5.52,5.66,2.78,6.3,2.6,4.085,4.125000000000002,3.9684099026761253,4.001736550771382,4.439190889885046,4.228875649005634,3.9875,6.945000000000001,5.512008153625009,6.076271750734203,6.971980193254239,7.315509070441266,2.6790625000000006,2.8106250000000053,2.7655399517365953,2.7473722979909794,3.4011805649457676,3.656845595076107,2.7787499999999996,3.204999999999999,2.932347468622633,2.5614294733474674,3.927381947445474,3.6576339158724958,5.22625,4.985,4.947111151430219,4.963478787873465,4.713944969470375,4.631894321472739,5.47625,6.012500000000005,5.662501520324808,6.400462184614213,7.185462644819297,6.20558957755155,2.89625,3.4225000000000074,3.0664998203419356,2.411745475130929,3.6129719565880034,3.1426830945565567,5.446249999999999,6.759999999999998,6.32861522949955,7.217373988853742,7.465222789150511,6.387768870499224,2.1975000000000002,2.0649999999999977,2.1873791781711276,2.0753612225287843,2.7559701901931044,3.370963820690408
2014-05-31,PREMON,4.65,3.385,3.398000000000001,3.855,7.88,7.7,4.45,6.619999999999999,3.82,4.3012500000000005,3.985000000000001,4.241045941605675,4.205462815012533,5.093589657821574,4.804991855883067,3.2325000000000004,4.7512500000000015,4.6612048921750056,6.001197392139705,8.461880672433114,7.280149237245589,2.6316250000000005,2.6357500000000056,3.0185239710419576,2.991014919908294,4.097950355973404,4.025468930849771,2.71625,2.866249999999999,3.30140848117358,3.2060563514691625,5.073984656920794,4.574279270862866,5.22,5.155,6.120266690858132,6.916284199674308,7.295617666542203,6.990790124796775,5.2837499999999995,5.7275000000000045,6.477500912194884,6.620691804558746,7.958062094457221,7.93267393832426,2.66125,3.185000000000007,3.6198998922051615,3.6950789793124756,5.359175677795958,5.086008797410417,4.52375,6.2399999999999975,6.44516913769973,7.0731475815652844,8.528076403002286,7.520110062962239,2.29875,2.139999999999998,2.8404275069026763,2.4972115101808634,3.3370522073372797,3.1944178101426033
2014-08-31,MONSOON,4.38,1.55,1.7525,1.74,3.02,3.68,1.22,1.17,0.82,4.4625,4.1850000000000005,4.296627564963405,4.2935425115195756,3.6682348752593157,3.6651597429058986,3.3537500000000002,3.2237500000000017,3.4167229353050033,5.866254360807658,4.415195332518369,3.679312234265974,2.5445000000000007,2.7223750000000053,2.5121143826251746,2.5006924347211363,1.2110253770872035,1.6957539370293069,2.790625,2.6912499999999993,2.676845088704148,2.2355485226619307,2.213880572319773,1.9780204211465122,5.031250000000001,5.2975,4.880160014514879,5.304750966307561,3.359421640606537,2.7217533656069017,5.31,5.225000000000004,5.358500547316931,6.077003977178273,5.114511976232714,4.729589068571899,2.68375,2.6075000000000075,2.659939935323097,2.0662449608734557,2.5972658071709196,2.538725771029385,4.209375,4.652499999999997,4.335101482619837,5.00990776778058,3.5129440941104773,3.7345387425296663,2.3675,2.254999999999998,2.0322565041416056,2.1267533117685633,0.8270165174646686,1.2851156741052914
2014-11-30,POMKH,4.57,3.84,2.3,2.7,4.15,4.33,2.41,3.49,2.13,4.59625,4.4175,4.405976538978043,4.431698018365102,3.736661373530938,3.7127252018080092,4.1743749999999995,3.2412500000000017,3.586033761183002,5.813167956979281,4.64942544187333,4.445882282850757,2.601125,2.540875000000005,2.4272686295751047,2.3750860401674707,3.16077473239426,2.820984055492586,2.906875,2.741249999999999,2.686107053222489,2.314769181795353,2.3471695145135474,2.2433282991946886,4.7725,5.142500000000001,4.588096008708927,4.6580546538064205,4.001711750381582,4.077300968089604,5.22,5.342500000000005,4.9471003283901585,5.687743030205151,4.741691249095703,4.539548031647082,2.68375,2.7150000000000074,2.559963961193858,2.0302504757476414,2.6355358573199394,2.4919905319454805,3.925625,4.394999999999997,3.9970608895719026,4.159388415357099,5.013708877828122,3.919843476798956,2.4899999999999998,2.342499999999998,2.0713539024849634,2.110353604014236,2.1892094771545794,2.301343002987566
2015-02-28,POMRB,4.43,5.09,2.742,3.065,4.63,5.4,2.53,4.815,2.8,4.5175,4.5075,4.415585923386826,4.494668354889602,4.557975056775403,4.3702123644823345,5.023750000000001,3.4662500000000014,4.187620256709801,5.804120376106525,5.460107518469041,4.73281109992973,2.650375,2.548125000000005,2.5531611777450625,2.470970566791584,3.194551438545156,3.6065001683521247,3.0437499999999997,2.839999999999999,2.837664231933493,2.7127230241086884,3.3476337771649733,3.397330971573142,4.595,4.920000000000001,4.604857605225356,4.486699475599039,4.809925051550941,4.879507219226065,5.237500000000001,5.277500000000004,5.128260197034095,5.53152960807818,6.609576386654842,6.650849169339293,2.81,2.6525000000000074,2.5479783767163147,2.2131827833186537,3.183684352036728,3.3193211365471265,3.9212500000000006,4.023749999999997,4.324236533743141,4.010629572622338,6.079645865618479,5.761291554735185,2.5993749999999998,2.392499999999998,2.3628123414909776,2.2698370233514074,2.7482257993457924,2.647546164671442
2015-05-31,PREMON,5.36,9.05,3.822,4.39,6.7,7.24,4.7,5.835,4.6,4.333749999999999,4.6850000000000005,4.793351554032096,4.867456057263462,5.228973478037823,4.9365564403283315,5.6937500000000005,4.882500000000002,6.1325721540258815,5.929616106159514,7.277521999822617,7.602203251846381,2.663125,2.6541250000000045,3.060696706647038,2.99569494022224,3.8984060278388633,3.9514276187408433,3.25375,2.973749999999999,3.4585985391600955,4.09318702891608,4.555190465460772,4.399967482913656,4.501250000000001,4.625000000000001,5.442914563135213,5.690165400633327,7.340273078675896,7.384935103794345,5.72375,5.162500000000004,5.972956118220457,5.743964488239095,7.549518205714217,7.845201229897295,2.9712500000000004,2.715000000000008,3.408787026029789,4.456996287060747,4.952897673446139,4.932235453806116,4.37875,3.8274999999999975,4.928541920245885,4.3448589751603475,7.122649440548723,6.671451330458057,2.719375,2.5874999999999977,3.257687404894586,2.9042839679204957,3.5651812481953353,3.8004874660338994
2015-08-31,MONSOON,3.04,2.68,1.7225,2.3,2.78,4.28,1.98,1.92,0.915,4.2571875,4.3500000000000005,4.092010932419258,4.368887458051186,4.185299415810144,4.098027574532071,5.9475,5.165000000000002,4.751543292415529,5.8352212265148085,4.1609275783254365,4.844295670918191,2.695625,2.6466250000000047,2.5254180239882227,2.516671702360302,1.172634695588593,1.6205119644095998,3.536875,3.113749999999999,2.995159123496057,3.3514500198847426,2.023485435043179,2.000330932928603,4.525,4.565000000000001,4.377748737881127,4.263468545494721,3.3367277232486585,3.1333957645704005,6.2359375,5.312500000000004,5.295773670932275,5.406178284581727,4.582763475076531,4.6341677626311535,3.0928125,2.905000000000008,2.8372722156178733,3.376079625281934,2.275213896322293,2.5124195886994927,4.83421875,4.014999999999997,3.7251251521475313,3.3244579094595075,2.2313867580582705,1.9850753786240456,2.915,2.6112499999999974,2.3206124429367514,2.5356568878736923,0.9880553817857209,1.5392165593784468
2015-11-30,POMKH,4.44,8.07,2.432,3.82,3.64,7.62,2.94,6.4,2.995,4.180625,4.317500000000001,4.2312065594515555,4.394036074541599,4.0868156449035045,4.035392693221805,5.2775,6.222500000000002,6.078925975449318,5.926519159538653,4.5831307415638065,3.923384847778382,2.6054375000000003,2.679625000000005,2.4880508143929334,2.4603720122452293,2.9728828007310195,2.8305427707329627,3.7624999999999997,3.393749999999999,3.325095474097634,3.8460993171618996,2.50134944400787,2.484935753196175,4.405,4.437500000000002,4.082649242728676,3.7214642545982715,3.964225817798421,4.039716139907942,6.544375,6.135000000000005,6.225464202559365,5.724410345588992,4.461517277715489,4.450554833332056,3.1660416666666666,3.0375000000000076,2.878363329370724,3.248313674504032,2.452353457348854,2.6382389383699945,5.1665625,4.742499999999996,4.795075091288519,4.144066673895168,4.137756493671121,4.338112655189667,2.9943750000000002,2.827499999999998,2.590367465762051,2.707056624781204,2.3231287424417597,2.473138448667335
